date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_deaths_per_million,median_age,aged_70_older,population,excess_mortality_cumulative,excess_mortality
2021-10-21,20417.46973003367,7.713666804155645,8.406858487123394,180.68510605426897,0.11631997165127453,0.0991624849046252,66881.56231156732,591.8715097368765,20.100000000000104,2.4100000000000126,326113.00000000175,25.85338794320894,80.76582902556298
2021-10-22,20425.069395133556,7.599665099884682,8.157176185963111,180.8140234644253,0.12891741894530812,0.1035313659409125,66906.45650242156,592.2936287473899,20.100000000000104,2.4100000000000126,326113.00000000175,25.847960686836974,80.21180106781487
2021-10-23,20432.610708276505,7.541313142948428,7.958891027642997,180.95781882650283,0.143795368669227,0.11047867959466323,66931.15955361005,592.7645017803235,20.100000000000104,2.4100000000000126,326113.00000000175,25.836399201987128,79.65739989357527
2021-10-24,20440.153506320527,7.542798044024519,7.810123021863479,181.11779850901763,0.1599796874586109,0.11969158888151799,66955.86746837504,593.2883989596778,20.100000000000104,2.4100000000000126,326113.00000000175,25.81836953723699,79.11467674398801
2021-10-25,20447.697741246564,7.544234926037145,7.698613759610289,181.2953139754933,0.17751547018348662,0.1311849812538989,66980.58007849535,593.8697412042453,20.100000000000104,2.4100000000000126,326113.00000000175,25.79395701718117,78.5962227209794
2021-10-26,20455.27443715667,7.576695910106409,7.626019951252653,181.49142730450322,0.19611333179081505,0.1448717676146326,67005.39900828982,594.5120040285889,20.100000000000104,2.4100000000000126,326113.00000000175,25.76360480231707,78.1136146005278
2021-10-27,20462.947424506187,7.672987349515823,7.5967846790180396,181.70556142860391,0.21413412618635666,0.16026807910463992,67030.53335091688,595.2132909981717,20.100000000000104,2.4100000000000126,326113.00000000175,25.727933332091517,77.7098290245487
2021-10-28,20470.79447271063,7.847048204444572,7.615916886768389,181.9357483177363,0.23018689069665219,0.17663771091219066,67056.23786257367,595.9671482744861,20.100000000000104,2.4100000000000126,326113.00000000175,25.68774633298686,77.39179467218852
2021-10-29,20478.893139600874,8.09866689024359,7.687325997332282,182.17881511677695,0.2430668002138276,0.1931004551298447,67082.76660814561,596.7631755239004,20.100000000000104,2.4100000000000126,326113.00000000175,25.644002080518643,77.14044018412119
2021-10-30,20487.31015851452,8.417018913642629,7.812572875504071,182.43052374870126,0.25170863280419786,0.20871335039715763,67110.3381954435,597.5874840992933,20.100000000000104,2.4100000000000126,326113.00000000175,25.597758601667067,76.91907482827476
2021-10-31,20496.093478614424,8.783320099905549,7.989933050293224,182.68567561695608,0.2551518689147195,0.22253161913271022,67139.10970088135,598.4230406762808,20.100000000000104,2.4100000000000126,326113.00000000175,25.550099332633657,76.67993798933804
