date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_tests_smoothed,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,gdp_per_capita,cardiovasc_death_rate,population
2021-01-18,18300.167104550677,82.93761888822615,79.55824003888728,420.7599464315622,2.008115248950012,1.6356578139439581,0.020000000000000108,1.0338727119367093,3811.00000000002,881.0000000000049,0.0,63.05502091217928,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2021-01-19,18384.012707210706,83.84560266002882,80.70645685528063,422.92559977195924,2.1656533403970633,1.7512309170190576,0.020000000000000108,1.0239417026661726,3811.00000000002,881.0000000000049,0.0,63.031265684134546,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2021-01-20,18468.53590403443,84.52319682372244,81.76882066343862,425.24436143207276,2.318761660113574,1.8806344030196294,0.020000000000000108,1.0123880804902579,3811.00000000002,881.0000000000049,0.0,63.013449263100995,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2021-01-21,18553.40100688816,84.86510285373248,82.68994629913047,427.70022323953674,2.455861807463982,2.0179290989680223,0.020000000000000108,0.999457996372866,3811.00000000002,881.0000000000049,0.0,63.00008694732583,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2021-01-22,18638.21597817843,84.81497129026715,83.41602113352702,430.26703879358337,2.5668155540466007,2.155923068569912,0.020000000000000108,0.9854026440152681,3811.00000000002,881.0000000000049,0.0,62.990065210494464,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2021-01-23,18722.5691426513,84.35316447287178,83.90235311582089,432.90960359421854,2.6425648006351485,2.286853258117806,0.020000000000000108,0.9704860489455183,3811.00000000002,881.0000000000049,0.0,62.98137663896337,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2021-01-24,18806.056721241894,83.48757859059448,84.11903180519158,435.5844651391035,2.674861544884898,2.402896730918675,0.020000000000000108,0.9549960816348027,3811.00000000002,881.0000000000049,0.0,62.97349256325623,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2021-01-25,18888.709363814443,82.65264257255166,84.07822876662813,438.259438059241,2.674972920137497,2.4978145973163537,0.020000000000000108,0.939234779390292,3811.00000000002,881.0000000000049,0.0,62.9668430811365,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2021-01-26,18970.295565200875,81.58620138642743,83.75542836230153,440.9167020092019,2.6572639499609156,2.567778368801749,0.020000000000000108,0.9235046236506712,3811.00000000002,881.0000000000049,0.0,62.96242707491193,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2021-01-27,19050.402523933004,80.10695873212838,83.1245733725666,443.5314987111684,2.6147967019664886,2.6098908224965967,0.020000000000000108,0.9081027728446627,3811.00000000002,881.0000000000049,0.0,62.96151972441287,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2021-01-28,19128.564853518623,78.16232958561869,82.1671300940663,446.0775833093951,2.5460845982266473,2.622690094894429,0.020000000000000108,0.8933212619217982,3811.00000000002,881.0000000000049,0.0,62.96545314172602,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2021-01-29,19204.36111589853,75.79626237990578,80.87888716331001,448.5313128860547,2.453729576659646,2.6065277521663006,0.020000000000000108,0.8793912373269348,3811.00000000002,881.0000000000049,0.0,62.975451847244834,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2021-01-30,19277.486221539308,73.12510564077945,79.27505467435721,450.8747128481227,2.343399962068105,2.5638523428900815,0.020000000000000108,0.8664829884347627,3811.00000000002,881.0000000000049,0.0,62.99250937670715,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2021-01-31,19347.805729502925,70.31950796361635,77.39408851708022,453.0977767175406,2.2230638694179206,2.4994220625974286,0.020000000000000108,0.8547379685400356,3811.00000000002,881.0000000000049,0.0,63.017295736473564,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2021-02-01,19415.583127120757,67.77739761783194,75.26923510144957,455.1888464360229,2.091069718482318,2.4161407227722504,0.020000000000000108,0.8442797207489192,3811.00000000002,881.0000000000049,0.0,63.05008799498616,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2021-02-02,19480.642047990885,65.05892087012904,72.90836297767098,457.13976023102555,1.9509137950026587,2.315382529797355,0.020000000000000108,0.8351868429210958,3811.00000000002,881.0000000000049,0.0,63.090718226362526,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2021-02-03,19542.796726684854,62.15467869396725,70.34389424359591,458.95603219654066,1.8162719655150856,2.2014691856479542,0.020000000000000108,0.8275116577241133,3811.00000000002,881.0000000000049,0.0,63.13853446809131,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2021-02-04,19601.930301962602,59.133575277747646,67.62560604145591,460.654402945079,1.6983707485383848,2.080540318453809,0.020000000000000108,0.821248158289854,3811.00000000002,881.0000000000049,0.0,63.19237143930386,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2021-02-05,19658.05354418368,56.12324222107745,64.81523168041328,462.26100259665736,1.6065996515783216,1.9597063054208375,0.020000000000000108,0.8163074826475791,3811.00000000002,881.0000000000049,0.0,63.25052857947799,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2021-02-06,19711.348900865647,53.29535668196846,61.98241147847422,463.8099730205383,1.548970423880899,1.8464128900223205,0.020000000000000108,0.8126055311841341,3811.00000000002,881.0000000000049,0.0,63.311925846373285,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2021-02-07,19762.203530852883,50.85462998723594,59.201655893923615,465.3424345165356,1.5324614959972955,1.7479646448923079,0.020000000000000108,0.8100528878839001,3811.00000000002,881.0000000000049,0.0,63.37594858646072,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2021-02-08,19811.372735405363,49.16920455248261,56.54321073104394,466.9107528427999,1.568318326264296,1.6735121068107972,0.020000000000000108,0.8085577654604374,3811.00000000002,881.0000000000049,0.0,63.44130920972282,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2021-02-09,19858.913520526254,47.54078512089079,54.0404120883606,468.5303658602842,1.6196130174842618,1.6264267433272337,0.020000000000000108,0.8080634436816252,3811.00000000002,881.0000000000049,0.0,63.5063657146613,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2021-02-10,19904.80674672956,45.8932262033055,51.71707344894666,470.20711505455444,1.676749194270277,1.6067525073984654,0.020000000000000108,0.8085763481135148,3811.00000000002,881.0000000000049,0.0,63.56936058205295,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2021-02-11,19949.017859012936,44.21111228337769,49.58497137630282,471.9388366141227,1.7317215595682565,1.6117839991655287,0.020000000000000108,0.8101639999345231,3811.00000000002,881.0000000000049,0.0,63.62859994526637,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2021-02-12,19991.5424343373,42.52457532436266,47.64195978626725,473.71655473919645,1.7777181250737386,1.6365000872862367,0.020000000000000108,0.8129429740943971,3811.00000000002,881.0000000000049,0.0,63.68258796799964,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2021-02-13,20032.44034223652,40.897907899219035,45.87055565094807,475.52537662324096,1.8088218840444794,1.673889124934622,0.020000000000000108,0.8170719687737724,3811.00000000002,881.0000000000049,0.0,63.73012762758353,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2021-02-14,20071.861365274704,39.42102303818291,44.23687827667265,477.34516368915087,1.8197870659098974,1.7151928618005166,0.020000000000000108,0.8227255990754823,3811.00000000002,881.0000000000049,0.0,63.770396302458906,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2021-02-15,20110.044246321926,38.182881047221585,42.66716468681934,479.1611190499924,1.8159553608416044,1.7508204705262143,0.020000000000000108,0.8300175347946542,3811.00000000002,881.0000000000049,0.0,63.803002462784804,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
