date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,total_deaths_per_million,reproduction_rate,icu_patients,hosp_patients,weekly_icu_admissions,weekly_hosp_admissions,total_vaccinations_per_hundred,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,male_smokers,median_age,population,excess_mortality_cumulative,excess_mortality
2022-08-13,32943471.314922065,28315.88795859648,33915.16393275854,153081.19261250118,75.42265211419782,78.45364976933448,62.61128414172542,2381.5686842998966,0.7159182982533345,1081.8153506582257,18036.849332657544,548.9695179759324,5389.4296436217155,219.72846437473657,179427.00378506706,201690.99775338027,0.22999999641368102,4.400000078406285,80.4755887409882,29046.841960040547,34578.896186779784,7.439278698755881e-23,11.473463544203113,35.600000000000186,42.00000000000021,67813000.00000036,6.10262018546984,11.310879683540753
2022-08-14,32970267.793657657,26796.47873559251,32074.135136220528,153155.47726480596,74.28465230478227,77.47198053967064,62.649737346759565,2382.7245222746997,0.7232404366828914,1068.9060508087969,17841.405745453107,531.4476943966235,5200.492610867554,219.76901408583618,179427.00283880054,201690.99831503548,0.2299999973102611,4.40000005880472,80.47638402503668,27591.415875331026,32671.329460705434,5.57945902406691e-23,11.372904380841426,35.600000000000186,42.00000000000021,67813000.00000036,6.107169890233611,11.309632936540519
2022-08-15,32995941.50737968,25673.713722024087,30353.25729528114,153228.94830089947,73.4710360934866,76.49515638083582,62.6862937986929,2383.8677386678896,0.7319249946097779,1055.7424340342009,17648.77846875372,514.8793874749085,5025.988963645177,219.80759637562502,179427.00212910067,201690.99873627687,0.22999999798269616,4.400000044103546,80.47718523920426,26274.3584481919,30915.270334055294,4.184594268050183e-23,11.307178285631085,35.600000000000186,42.00000000000021,67813000.00000036,6.111422666543995,11.243251528520467
2022-08-16,33020536.90482375,24595.397444071426,28752.616134356816,153301.54766717448,72.59936627502779,75.51069356229148,62.721192391682976,2384.9974340914177,0.7417530542960546,1042.327349119705,17459.982009289943,499.111980813034,4864.998138377069,219.8444954394437,179427.00159682572,201690.99905220792,0.22999999848702246,4.400000033077665,80.47799170897667,25133.183412743827,29318.744605745123,3.138445701037637e-23,11.25788371422333,35.600000000000186,42.00000000000021,67813000.00000036,6.115326765352645,11.108594639556863
2022-08-17,33044079.510647595,23542.605823842223,27276.793374846504,153373.08129013545,71.53362296095743,74.49971894353513,62.75468695698146,2386.1105883352116,0.7525382878131861,1028.6557089955656,17275.718908389586,483.9765841876688,4715.65282162379,219.87996821823856,179427.00119761954,201690.99928915623,0.22999999886526717,4.400000024808255,80.47880131243721,24163.734973908257,27880.115710288188,2.353834275778228e-23,11.220912785667513,35.600000000000186,42.00000000000021,67813000.00000036,6.118831254640589,10.904851464938693
2022-08-18,33066601.20040656,22521.6897589612,25930.416066525988,153443.30430955396,70.22301941852037,73.44138245264175,62.7870220050665,2387.2033872759757,0.7641472517357795,1014.8063745068565,17096.409414000682,469.53521771412,4576.839987904985,219.91426801888284,179427.00089821487,201690.99946686748,0.2299999991489507,4.400000018606198,80.4796108421173,23359.504414012346,26597.720169917207,1.765375706833671e-23,11.19318458925065,35.600000000000186,42.00000000000021,67813000.00000036,6.121890663253975,10.633944605722224
2022-08-19,33088159.15678525,21557.95637869087,24714.818586093614,153511.9850033357,68.68069378173135,72.31616644516984,62.81844378240371,2388.2722180587953,0.7764397859253006,1000.933109904061,16922.091465801117,455.90372420996033,4447.859839021828,219.94765414926263,179427.00067366142,201690.9996001509,0.22999999936171334,4.400000013954655,80.48041627638446,22722.14417993398,25470.255883740454,1.324031780125253e-23,11.172388441938004,35.600000000000186,42.00000000000021,67813000.00000036,6.124468463780872,10.300510559749249
2022-08-20,33108850.086771272,20690.929986022056,23625.539136079613,153578.95273117037,66.96772783468256,71.10836772334096,62.84916703201942,2389.314415483337,0.7892433817839895,987.1564904758816,16752.40226127717,443.14075372631373,4327.837671767992,219.98034549236098,179427.00050524628,201690.9997001135,0.22999999952128533,4.400000010465997,80.48120037794133,22228.0636132957,24496.14533879115,9.930238350939398e-24,11.156791331453519,35.600000000000186,42.00000000000021,67813000.00000036,6.126539684708873,9.911563038013075
2022-08-21,33128820.884535514,19970.79776424184,22650.442119028063,153644.1338922694,65.18116109902428,69.80795905042436,62.879345215837546,2390.3288217935014,0.8023481795183424,973.5787608756584,16587.03366105163,431.2372556631909,4215.776201466594,220.01249295896076,179427.00037893496,201690.99977508542,0.22999999964096432,4.400000007849504,80.48195910698553,21844.551249079756,23675.165080370054,7.447678763204547e-24,11.145093498590155,35.600000000000186,42.00000000000021,67813000.00000036,6.128092869543298,9.47591840003535
2022-08-22,33148292.567668,19471.683132489743,21764.43801477204,153707.71880963538,63.58491736596189,68.39578780753394,62.90914110321633,2391.3183871919296,0.8155641404564697,960.2603473212571,16425.522353093205,420.1698292716342,4110.550218326842,220.04426386918854,179427.00028420147,201690.99983131437,0.22999999973072358,4.400000005887134,80.48269670580487,21568.977835646303,23002.967055267873,5.5857590724034106e-24,11.136320123942632,35.600000000000186,42.00000000000021,67813000.00000036,6.129131546145847,9.00344267850099
