date,total_cases,new_cases,new_deaths,total_deaths,total_boosters_per_hundred,reproduction_rate,new_tests,positive_rate,tests_per_case,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,population
2021-08-17,470086.29270973976,8891.486571436517,81.66289787786215,3555.7466651253226,7.950000000000042,1.0258609286409928,38825.98279574499,0.08999994243962003,11.400008238710303,125955.70086772609,127479.20460564428,0.34307780611951966,71.76000093991982,43.10000000000022,11212198.000000056
2021-08-18,478984.8314424542,8898.53873271444,81.44765821770507,3637.1943233430275,7.950000000000042,1.022765282776803,38825.98709680879,0.08999995682971515,11.400006179032744,127053.12770315414,127011.31083949519,0.31557984780230974,71.76000070493997,43.10000000000022,11212198.000000056
2021-08-19,487889.9294318737,8905.097989419488,81.22788975248383,3718.4222130955113,7.950000000000042,1.0192617448880337,38825.99032260665,0.08999996762228649,11.400004634274573,128126.32218331279,126895.4474799771,0.2980984281917456,71.76000052870508,43.10000000000022,11212198.000000056
2021-08-20,496801.01733893505,8911.087907061396,81.036964502469,3799.45917759798,7.950000000000042,1.0149917191379076,38825.992741955044,0.089999975716715,11.400003475705946,128998.9822321842,127090.37203532236,0.29018548888783025,71.76000039652891,43.10000000000022,11212198.000000056
2021-08-21,505717.3565077573,8916.33916882224,80.90395156043299,3880.3631291584134,7.950000000000042,1.0097250433935097,38825.994556466336,0.08999998178753638,11.400002606779475,129720.2834528498,127545.77728117844,0.29074044181131586,71.76000029739679,43.10000000000022,11212198.000000056
2021-08-22,514637.9693038956,8920.612796138346,80.8546928235246,3961.217821981938,7.950000000000042,1.0033466267597426,38825.99591734981,0.0899999863406524,11.400001955084623,130448.74536274678,128222.5623564884,0.2982059454502779,71.76000022304768,43.10000000000022,11212198.000000056
2021-08-23,523584.8141789567,8946.84487506111,80.920172817385,4042.1379947993228,7.950000000000042,0.995891514995471,38825.99693801241,0.08999998975548942,11.400001466313483,131261.08065263557,129028.77318947378,0.31084466593968046,71.76000016728587,43.10000000000022,11212198.000000056
2021-08-24,532555.6493866423,8970.835207685632,81.01243084122244,4123.150425640545,7.950000000000042,0.987554706059145,38825.99770350936,0.0899999923166172,11.400001099735128,132278.1196510261,129865.43465939705,0.3269760980326536,71.7600001254645,43.10000000000022,11212198.000000056
2021-08-25,541532.3741763756,8976.724789733209,81.11556101068423,4204.2659866512295,7.950000000000042,0.9786458291565127,38825.998277632076,0.08999999423746302,11.400000824801362,133604.00169285928,130712.14076507157,0.3453038253021249,71.76000009409847,43.10000000000022,11212198.000000056
2021-08-26,550487.9439322178,8955.569755842258,81.21601788147805,4285.482004532708,7.950000000000042,0.9695498211240116,38825.99870822411,0.08999999567809738,11.400000618601037,135315.51534123483,131618.1456998543,0.36482951732824265,71.76000007057395,43.10000000000022,11212198.000000056
2021-08-27,559391.5565270568,8903.612594839042,81.30202633935687,4366.784030872065,7.950000000000042,0.9606898383704825,38825.99903116814,0.08999999675857318,11.400000463950793,137716.94584523898,132690.2040874313,0.3847872963672233,71.76000005293056,43.10000000000022,11212198.000000056
2021-08-28,568212.5420882476,8820.985561190702,81.36313901760762,4448.147169889673,7.950000000000042,0.9525149547313214,38825.99927337616,0.08999999756893001,11.400000347963111,140932.5887512533,134053.94483997574,0.40459338113126814,71.76000003969803,43.10000000000022,11212198.000000056
2021-08-29,576923.2803218426,8710.738233595042,81.38990436016769,4529.537074249841,7.950000000000042,0.9454581294292292,38825.99945503217,0.08999999817669763,11.400000260972348,145290.54259365995,135870.8851813718,0.4240896706254395,71.76000002977362,43.10000000000022,11212198.000000056
2021-08-30,585506.0460687907,8582.765746948071,81.35344960173545,4610.890523851576,7.950000000000042,0.9398723624242179,38825.99959127419,0.08999999863252334,11.400000195729277,150971.61828035617,138334.26517885388,0.4436986362916401,71.76000002233032,43.10000000000022,11212198.000000056
2021-08-31,593945.3673731841,8439.321304393354,81.30703936678327,4692.197563218359,7.950000000000042,0.9360372711717523,38825.9996934557,0.08999999897439262,11.400000146796973,157139.50489077804,141498.40163139335,0.4640511265399977,71.76000001674784,43.10000000000022,11212198.000000056
2021-09-01,602230.822879598,8285.455506413966,81.26883802541077,4773.46640124377,7.950000000000042,0.9341498021183112,38825.99977009183,0.0899999992307946,11.400000110097746,163306.76863657119,145324.59561591755,0.4857830120026073,71.76000001256098,43.10000000000022,11212198.000000056
2021-09-02,610359.3541668099,8128.5312872119075,81.25085282416484,4854.717254067935,7.950000000000042,0.934270561026356,38825.99982756893,0.08999999942309608,11.400000082573325,169254.42511053573,149742.55807263652,0.5097622751622666,71.76000000942084,43.10000000000022,11212198.000000056
2021-09-03,618336.9999980883,7977.645831278366,81.26047316692788,4935.977727234863,7.950000000000042,0.9363735736463036,38825.99987067675,0.08999999956732219,11.400000061930008,174940.10365433065,154630.9049959773,0.536822999196523,71.76000000706573,43.10000000000022,11212198.000000056
2021-09-04,626180.1970089097,7843.197010821423,81.30162507558387,5017.2793523104465,7.950000000000042,0.940330762005899,38825.999903007614,0.08999999967549177,11.400000046447522,180385.00275017513,159848.35673664062,0.5679448188867273,71.76000000529939,43.10000000000022,11212198.000000056
2021-09-05,633916.7552227465,7736.558213836827,81.37563703551801,5098.654989345964,7.950000000000042,0.9459099978134107,38825.99992725576,0.08999999975661896,11.400000034835656,185389.61329808738,165181.1502286281,0.6037465908941997,71.76000000397464,43.10000000000022,11212198.000000056
2021-09-06,641574.648931605,7657.893708858562,81.52726753100191,5180.182256876966,7.950000000000042,0.9528206690129358,38825.99994544187,0.08999999981746434,11.400000026126758,190065.28992266086,170415.3302215683,0.6446491480833851,71.76000000298107,43.10000000000022,11212198.000000056
2021-09-07,649161.8807355502,7587.231803945159,81.69044095206539,5261.8726978290315,7.950000000000042,0.9606856375063096,38825.999959081455,0.0899999998630984,11.400000019595083,194531.62893332323,175478.29433715256,0.6910274234413376,71.7600000022359,43.10000000000022,11212198.000000056
2021-09-08,656693.7680338873,7531.887298337031,81.82639567849648,5343.699093507528,7.950000000000042,0.9690408926416922,38825.999969311146,0.08999999989732393,11.400000014696328,199046.02066169278,180389.61826417694,0.7431472644135837,71.76000000167703,43.10000000000022,11212198.000000056
2021-09-09,664190.1805826239,7496.412548736624,81.9092925571918,5425.6083860647195,7.950000000000042,0.9774278899079027,38825.99997698341,0.08999999992299307,11.40000001102226,203806.10603844828,185215.76098320086,0.800927190391637,71.76000000125786,43.10000000000022,11212198.000000056
2021-09-10,671673.4686625669,7483.288079942911,81.92298428537943,5507.531370350099,7.950000000000042,0.985398971729571,38825.999982737616,0.08999999994224492,11.400000008266712,209167.3470075588,190085.35973222964,0.8640354057219775,71.76000000094349,43.10000000000022,11212198.000000056
2021-09-11,679166.9092053941,7493.440542827265,81.85859244803598,5589.3899627981355,7.950000000000042,0.9925306444403601,38825.99998705326,0.08999999995668381,11.400000006200049,215404.56350793186,195167.84153478986,0.9317673429146263,71.76816806793461,43.10000000000022,11212198.000000056
2021-09-12,686693.5403882095,7526.631182815352,81.71269029594953,5671.102653094084,7.950000000000042,0.9984773304537362,38825.99999029,0.08999999996751298,11.400000004650053,222637.33400376758,200671.428145275,1.0030897282590159,71.78382352994265,43.10000000000022,11212198.000000056
2021-09-13,694278.0027055085,7584.462317298985,81.7027465519558,5752.80539964604,7.950000000000042,1.0030186313244664,38825.99999271755,0.08999999997563488,11.400000003487555,230464.10443112813,206714.97487430886,1.0761026872737725,71.80069634816815,43.10000000000022,11212198.000000056
2021-09-14,701931.0909269992,7653.088221490733,81.63717626820096,5834.442575914241,7.950000000000042,1.0060286793757043,38825.999994538215,0.08999999998172628,11.400000002615682,238278.7880074124,213300.65841817542,1.1482022578599853,71.80937164703442,43.10000000000022,11212198.000000056
2021-09-15,709656.6903187152,7725.599391715993,81.38573611194592,5915.828312026188,7.950000000000042,1.0074458792796788,38825.999995903716,0.08999999998629485,11.400000001961777,245667.4641673244,220339.3746798245,1.2164729603633169,71.79912311148794,43.10000000000022,11212198.000000056
2021-09-16,717452.3212458247,7795.630927109565,80.8843570290145,5996.712669055202,7.950000000000042,1.0072523150835484,38825.99999692784,0.08999999998972127,11.400000001471348,252401.8519245133,227683.1674675287,1.2781864914424963,71.75928803497352,43.10000000000022,11212198.000000056
2021-09-17,725309.547624738,7857.22637891331,80.1186006741527,6076.831269729355,7.950000000000042,1.0054709105208075,38825.99999769594,0.08999999999229108,11.400000001103527,258096.79755279067,235071.0810143508,1.3306814005792886,71.68029860541577,43.10000000000022,11212198.000000056
2021-09-18,733214.2832621874,7904.7356374493775,79.11125173379821,6155.942521463153,7.950000000000042,1.0021385739701159,38825.999998272004,0.08999999999421843,11.40000000082766,262674.2839152398,242205.13492042734,1.3717385876031822,71.55445536970511,43.10000000000022,11212198.000000056
