date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters,total_boosters_per_hundred,reproduction_rate,icu_patients,hosp_patients,weekly_hosp_admissions,total_tests,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,female_smokers,hospital_beds_per_thousand,population,excess_mortality_cumulative,excess_mortality
2020-12-16,367509.9977550824,4153.489522277699,4068.5571693005604,5656.653769199958,86.98754989177195,87.02029874799643,1.000000000000005,0.010000000000000054,1.0389547297951578,465.4937254291886,2821.680199299947,1198.4075319928647,2735498.1444057683,31702.931955246764,29426.400769993066,0.15383066641878196,6.622241935678991,0.0,0.9628231588608827,3.5098285933965023,0.0,59.044629169406775,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,9.611344682161274,62.65225510033173
2020-12-17,371677.84943137376,4167.851676291344,4095.33266365933,5743.714017914845,87.06024871488597,86.98350169512801,1.000000000000005,0.010000000000000054,1.0388545412054517,464.40397215851135,2814.011102933271,1195.5433994794596,2767724.241950096,32226.097544327815,30164.485887772804,0.15033453827562512,6.780067036762485,0.0,3.617657123508945,6.410894392687985,0.0,59.232584676020906,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,9.765664874165989,62.31685465981347
2020-12-18,375847.8287509711,4169.979319597312,4118.195402721879,5830.860028626834,87.14601071198878,86.98734928362796,1.000000000000005,0.010000000000000054,1.03767403454016,463.2725007736999,2804.6981623647926,1191.629673074367,2800332.294277702,32608.05232760596,30850.57894394859,0.14686483389417862,6.940242585264182,6.755009696186131e-05,12.416588026859284,11.166832720825,0.0,59.409401984714535,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,9.91734190061481,61.87965221473275
2020-12-19,380006.5913596089,4158.762608637873,4135.153130742126,5918.096831424885,87.23680279805119,87.02453442555239,1.000000000000005,0.010000000000000054,1.0356180016646561,462.0595630398748,2793.79345047431,1186.8071933965978,2833191.4298873367,32859.13560963471,31456.77845489103,0.1435185349228966,7.09759952136573,0.0003190853264382679,29.84036603630487,18.674122601381562,0.0,59.57058768763101,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,10.066125550034029,61.34529973912703
2020-12-20,384140.55958305567,4133.968223446736,4144.563757558863,6005.420361125233,87.32352970034847,87.08439742549926,1.000000000000005,0.010000000000000054,1.032881730078487,460.7270898623243,2781.3684233437775,1181.2332554223692,2866134.1528615314,32942.7229741944,31954.125437806975,0.14039940539385332,7.246220003015258,0.0008498505171299314,56.658264184630255,29.920992726731143,0.0,59.71254710056497,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,10.211789379073693,60.720113136601334
2020-12-21,388244.27015594125,4103.7105728856395,4145.274537626166,6092.887248865912,87.46688774067843,87.16443187649367,0.9974789915966438,0.010000000000000054,1.0296415819803275,459.21892761005995,2767.5811332802996,1175.1042886902433,2898956.014565351,32821.86170381973,32315.8180117748,0.13762647712231324,7.3797554999990105,0.0017498636473820368,92.33705625094873,45.834942993658686,4.638009049773766e-05,59.83280883867526,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,10.354146817757126,60.01144652019511
2020-12-22,392310.683370027,4066.413214085696,4136.309047692805,6180.494363604841,87.60711473892847,87.260389356627,0.9913865546218539,0.010000000000000054,1.026077178728298,457.51068892021533,2752.709799540061,1168.6953464465787,2931446.656043604,32490.64147825269,32521.667694351512,0.1353030834396666,7.492306928813102,0.0030434901725113262,130.73501584690612,66.39542185416468,0.00015695701357466122,59.930193248269624,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,10.49308702716032,59.22783313559844
2020-12-23,396330.5676826598,4019.884312632797,4117.222661820029,6268.18764406757,87.69328046272912,87.36106399549234,0.9825024240465469,0.010000000000000054,1.0223941801031093,455.6069339493735,2737.1874239924764,1162.2753883094024,2963420.4457495785,31973.789705974632,32560.367916852883,0.13351722854613668,7.5789958721108075,0.004686140577024102,165.63717009461757,90.73271700471551,0.00033006423723335636,60.004938730643154,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,10.628507439545617,58.37854310361506
2020-12-24,400295.0142235339,3964.4465408740857,4088.164955964252,6355.882588254306,87.69494418673668,87.4515783780027,0.9697630494505546,0.010000000000000054,1.018788686143914,453.5545540496196,2721.441618414529,1156.0842238435594,2994743.647789887,31323.202040308424,32431.391273774163,0.1323418645253105,7.636562676545948,0.006660371431475267,200.34041797173927,118.4853974820437,0.0005615430066257299,60.05879648495724,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,10.76030107093266,57.47253854943082
2020-12-25,404197.3226747615,3902.3084512276446,4049.9265114140476,6443.479620570182,87.5970323158768,87.51584797225456,0.9580591972365919,0.010000000000000054,1.0154299115051573,451.44406679771953,2705.9630173015275,1150.1889435775645,3025325.324724126,30581.676934239116,32141.918730055942,0.13181150505203088,7.663370617622787,0.009011923693192767,239.27396247686565,149.5576001477322,0.0008526375393907604,60.095101565398686,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,10.888350699311802,56.51763223417126
2020-12-26,408034.4156809263,3837.0930061647596,4003.97401736791,6530.87561717296,87.39599660277716,87.5384294504257,0.9552444625686862,0.010000000000000054,1.0124334549604788,449.33678312996443,2691.1188369903703,1144.593921645683,3055084.631665271,29759.30694114479,31699.095123818664,0.13192989575734915,7.65903087207295,0.011864954405318002,288.11924044200657,184.24512318772258,0.0012143003911300157,60.1188261740491,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,11.012528192089372,55.519798813175846
2020-12-27,411807.8996566229,3773.4839756966194,3952.476597867567,6617.972549983801,87.09693281084189,87.50590692944834,0.9745619829963286,0.010000000000000054,1.0098785818473806,447.28681488464264,2677.198048234055,1139.377083121788,3083943.1065867078,28858.474921437166,31115.63884448007,0.1326647779912506,7.624643225160089,0.015508282707673087,362.50575224488637,224.9631571936366,0.0016688054484864942,60.136619630536906,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,11.132697695456832,54.48260056430988
2020-12-28,415525.89778707025,3717.998130447324,3897.375136829898,6704.900776418048,86.9282264342466,87.42881820613616,1.0315194187275325,0.010000000000000054,1.0078134289517942,445.34867612792993,2664.424521954472,1134.6215970860096,3111858.059675006,27914.953088298334,30414.658415842314,0.13395818271774323,7.562730964442152,0.020369899813560292,474.1749347395805,275.9429884511427,0.0022619466849427682,60.149964722902766,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,11.248721720202854,53.40669896880455
2020-12-29,419186.48219615326,3660.5844090830738,3839.3998844582397,6791.592001188787,86.69122477074,87.29785767528743,1.1402846836319473,0.010000000000000054,1.006229658009904,443.52761892529514,2652.805075370188,1130.3476134576892,3138835.7025455288,26977.642870522424,29627.092147369818,0.13572477795621324,7.477179121844875,0.026824451363079135,617.6887802402072,341.4520538787585,0.0030474619529443163,60.159973542177156,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,11.360463997696712,52.28812876072482
2020-12-30,422788.95439113624,3602.4721949829627,3779.7698406222885,6877.855700956242,86.26369976745397,87.0935340127682,1.2817810628209245,0.010000000000000054,1.0050258310963112,441.80148342474115,2642.4083798954534,1126.498412097147,3164937.5643525897,26101.86180706121,28788.247261787907,0.1378538614244969,7.373028168145139,0.03518653503168241,788.1224513727881,425.916787661817,0.0040753508279920215,60.16748015663295,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,11.467784026530007,51.1219075641719
2020-12-31,426334.6568567012,3545.702465564958,3719.9494814686605,6963.446526848413,85.59082589217107,86.79287142101776,1.467622157813821,0.010000000000000054,1.0040078995019375,440.1208281470956,2633.1111006940564,1122.83300428941,3190263.567349773,25326.002997183463,27931.502705552342,0.1402019668505319,7.256361300640215,0.045790030556244136,985.8494500357342,533.4457840236748,0.005407838266436821,60.17311011747479,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,11.570545402850703,49.9033740658707
2021-01-01,429827.5817504774,3492.9248937761795,3661.466304378811,7048.114856351574,84.66832950316203,86.3744355631778,1.7271387256648292,0.010000000000000054,1.002939505751212,438.3777413430308,2624.516050148859,1119.0886834045186,3214934.6422867365,24671.07493696326,27087.124992965197,0.1426400013176018,7.13374479577752,0.05899685388033772,1213.9717352320392,668.0081744754175,0.0070830280210946,60.17733258810618,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,11.668623684144691,48.629135314386005
2021-01-02,433274.827424688,3447.2456742106133,3605.773986687474,7131.644707228139,83.52985087656361,85.82210301368922,2.102157534875646,0.010000000000000054,1.001518785745214,436.47293108807526,2615.9223155689847,1114.883044550805,3239056.7923000604,24122.15001332364,26281.80583263602,0.14503252199660494,7.012196121073615,0.07518736245291668,1474.4969494524744,833.0633706755694,0.009135962030688456,60.18049944107972,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,11.761913903102995,47.2977208643102
2021-01-03,436686.9408173854,3412.1133926973957,3554.149754721492,7213.882172955052,82.23746572691215,85.12788834623987,2.6379788492821437,0.010000000000000054,0.9994702140665073,434.3507552003492,2606.7093837355656,1109.7379621461369,3262710.7903627357,23653.99806267537,25538.293223862955,0.1472380307993285,6.899119618277748,0.0948472122081428,1777.2189952179956,1031.2264388017666,0.011577084645188314,60.18287458080987,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,11.850337819053184,45.9100170541797
2021-01-04,440087.86752318835,3400.926705802948,3508.8539652007876,7294.979858546293,81.0976855912411,84.29497201275048,3.3789689462699535,0.010000000000000054,0.9965667846610647,431.97368372411506,2596.2780300447284,1103.1927896445104,3285986.5979918367,23275.807629100935,24875.538938582446,0.14912341644144878,6.801673262512457,0.11850176339010865,2126.2224073701914,1263.9949422234995,0.014411805080529923,60.18465593560749,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,11.933850972563985,44.469536384687835
2021-01-05,443479.86517051084,3391.997647322481,3470.4845495308473,7374.809603024146,79.8297444778524,83.3148009229437,4.362895100135571,0.010000000000000054,0.9926636146755026,429.3369854821625,2583.97770482185,1094.8281571978316,3308985.5946154073,22998.996623571045,24307.139853581342,0.15057640202080885,6.726471495042077,0.1464655274553161,2502.1173388178877,1530.9157121621333,0.017617838942912023,60.1859919517057,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,12.012411777303695,42.980589632684364
2021-01-06,446857.99147646164,3378.1263059508183,3438.435253615496,7453.1596586352825,78.35005561113667,82.18433695594416,5.616789941779131,0.010000000000000054,0.9876544660163245,426.45435514265023,2569.101281202041,1084.2236227464682,3331801.32511476,22815.730499352525,23837.67124442004,0.15150389169013823,6.678814513330694,0.17892380622497162,2893.090783686789,1830.5645313743507,0.021176533699750318,60.18699396377936,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,12.0859939608751,41.448784938521996
2021-01-07,450213.27995188464,3355.288475423041,3411.2333681366426,7529.811987027539,76.65232839225693,80.90747233557491,7.157631241079031,0.010000000000000054,0.9815011921108225,423.34955756577943,2551.1135336229304,1071.075296245373,3354505.289004142,22703.963889381906,23463.072987290496,0.15184333570360906,6.6622815378745655,0.21598180101649905,3294.247548010735,2160.6920152082075,0.02504804345516185,60.18774547283461,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,12.154608361966712,39.88184472937866
2021-01-08,453535.1216801391,3321.841728254422,3386.7930262640893,7604.600231382494,74.78824435495557,79.49609116182997,8.993126468947626,0.010000000000000054,0.974229481672,420.0138973275349,2529.451989260511,1055.2088315893318,3377125.9163975846,22620.62739344241,23170.131049453037,0.15155913396904508,6.678471011195203,0.2577491174074944,3705.3542938458086,2518.1418782452038,0.029189555539012042,60.18830910462604,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,12.2183137375384,38.28979847454351
2021-01-09,456813.05165118445,3277.929971045378,3362.605176937891,7677.453195514903,72.8529641324094,77.9708655594786,11.120313500708804,0.010000000000000054,0.9659581487459212,416.39019028718377,2503.708917607959,1036.6216204599382,3399662.749919396,22536.833521810993,22943.640013010947,0.15063945390276978,6.72798221767243,0.3044747339832232,4142.545875523343,2901.6724720323245,0.03358156549071676,60.188731828469614,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,12.2772193275328,36.6847073146758
2021-01-10,460038.08851214463,3225.036860960185,3335.88006483012,7748.427453197275,70.97425768237113,76.36185278951855,13.521311402196144,0.010000000000000054,0.9568794066467079,412.4589969493897,2473.852551166541,1015.5458533540047,3422135.187778918,22472.437859522463,22774.833419583712,0.1491174378737485,6.810191575988657,0.35670252753977755,4634.100033662555,3312.697308128968,0.0382244740533964,60.1890488713523,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,12.331481237731065,35.08003759654341
2021-01-11,463215.4797163651,3177.3912042204665,3303.9465398960265,7817.867939607082,69.44048640980688,74.69651451133745,16.159196221330397,0.010000000000000054,0.9472128840089494,408.19503956724645,2440.0050888758788,992.2540247924925,3444564.758659016,22429.5708800976,22653.935261843602,0.14704977846995282,6.923364431829899,0.41503772306272024,5184.205939920487,3752.5976255699065,0.04313765095051926,60.18928665351431,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,12.381294186216868,33.48977108687108
2021-01-12,466338.96120938176,3123.481493016679,3265.587218108837,7885.717405901187,67.84946629410379,72.98497573482832,18.978689344407663,0.010000000000000054,0.9371866507248775,403.5760792875879,2402.504640832736,967.0373350132459,3466966.1807104917,22401.422051475944,22568.564924081504,0.14449903391710606,7.064780919218265,0.4797640712239965,5763.486856362482,4221.327744064316,0.04833562347468656,60.18946499013582,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,12.426872569665438,31.929172437417638
2021-01-13,469397.4205999911,3058.4593906093132,3219.920645966894,7951.8798288279695,66.16242292678349,71.24376848502567,21.9370874672586,0.010000000000000054,0.9270137760203885,398.5980258522461,2361.747824515958,940.1355481248354,3489344.7063473538,22378.525636861676,22506.10921342315,0.14156706793944576,7.231016200079514,0.5509718898756584,6351.808193338453,4717.894418261561,0.053822822971238034,60.189598742601945,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,12.468454524210959,30.414098254095215
2021-01-14,472378.85714359453,2981.436543603401,3166.5133440420786,8016.276161213749,64.39633238577936,69.49275299596067,25.00388218092234,0.010000000000000054,0.9169408426810973,393.25372300909464,2317.939488296474,911.8828181718435,3511695.257136086,22350.55078873226,22455.628613364097,0.13834546902181138,7.419105718256156,0.6286793052541917,6945.476474674181,5241.52600115578,0.059577039658939304,60.18969905695154,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,12.506293797396857,28.959161741176302
2021-01-15,475273.351729707,2894.4945861123797,3105.4638396411297,8078.886144827583,62.60998361383363,67.75280860605268,28.131014415265174,0.010000000000000054,0.9071949662060408,387.5716917396915,2271.529745504841,882.6297930083279,3533996.8850628,22301.62792671406,22410.067920915153,0.13491246311089652,7.62632993510454,0.7128910238663076,7544.018296535707,5791.467286904337,0.06558533307322852,60.189774292713736,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,12.540647880599142,27.576340947585095
2021-01-16,478075.294372588,2801.9426428809916,3037.4656913016333,8139.779670029879,60.89352520229514,66.04410192965273,31.262675808216876,0.010000000000000054,0.8980138717133552,381.59384637425853,2222.801510809306,852.7949207097053,3556224.8991720243,22228.01410922433,22365.965533446575,0.13132736607913248,7.850275893474506,0.8037463221983747,8160.516873662298,6366.577662980462,0.07183525061293702,60.18983071953539,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,12.571763336804533,26.273919714752015
2021-01-17,480785.0548292154,2709.7604566274567,2963.8547571640115,8199.140295508845,59.36062547896771,64.38478798570117,34.33957311343486,0.010000000000000054,0.8896542305464914,375.417282001121,2172.658033559471,822.7783172291124,3578391.011822462,22166.112650437994,22322.222534053933,0.12766052132728747,8.088941567811126,0.9016693085524672,8824.444507218297,6965.934895587007,0.07830985748135771,60.18987303965162,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,12.599859024904646,25.05567815064064
2021-01-18,483415.3973274714,2630.342498255987,2885.704839527828,8257.450535141665,58.310239632819915,62.794536044221005,37.30497072066122,0.010000000000000054,0.8823237369046985,369.1181166398199,2121.8570028683775,792.8989286134965,3600520.491138991,22129.479316529236,22279.37213648101,0.12396581762765711,8.340734941210652,1.0070669458616694,9536.309382352976,7588.138841373526,0.08498562517307402,60.189904779738804,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,12.625107746377275,23.92027024840391
2021-01-19,485962.6528760179,2547.2555485465505,2803.386654532752,8314.718185777721,57.267650636056516,61.282643791407594,40.10460069725099,0.010000000000000054,0.8761521433378656,362.75389129369864,2070.9764463982156,763.4483399636786,3622644.0429179203,22123.551778928955,22239.696927183024,0.12029579179217156,8.603901238228623,1.120062652835168,10267.50540457341,8231.929389595123,0.09183246387010949,60.189928584804186,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,12.647647321002847,22.860570044784815
2021-01-20,488422.68778241816,2460.0349064002194,2717.897163814888,8370.85706208702,56.13887630929844,59.85052130509423,42.6953218868685,0.010000000000000054,0.8711789103476151,356.389869019725,2020.5061066150831,734.7799686120618,3644798.3555724146,22154.312654494097,22207.685963002037,0.11667562535673387,8.877229419298502,1.240607267583715,11001.492175602023,8896.442339546067,0.09884057285410136,60.18994643860322,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,12.667601175487585,21.867352274638904
2021-01-21,490793.1867644161,2370.4989819979696,2630.620018627168,8425.7494384528,54.89237636578127,58.492646473326246,45.048366011143685,0.010000000000000054,0.8673917781065431,350.0478316290476,1970.622016936105,707.1804677324797,3667016.2533470606,22217.89777464565,22188.753580202432,0.11313147661289638,9.159038741914097,1.3685053860465475,11725.633514377685,9579.527439856722,0.10597125058433832,60.1899598289525,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,12.685058971005308,20.93029503177106
2021-01-22,493075.3652833968,2282.1785189807038,2543.145892929655,8479.292880391002,53.54344193820156,57.19728155829146,47.14374057170626,0.010000000000000054,0.8647211121836577,343.7258866500344,1921.430798416367,680.9362234561155,3689323.213313468,22306.95996640767,22189.53181411113,0.10968700435689285,9.448012088109795,1.5034642043700779,12434.322695576433,10278.297082801415,0.11318577471912011,60.18996987171446,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,12.700065075054258,20.038947523943747
2021-01-23,495275.25379448105,2199.8885110842702,2457.1377332072634,8531.435368114853,52.14248772385162,55.94701061926812,48.97108920382826,0.010000000000000054,0.8630510151332196,337.4562928155805,1873.267475024301,656.2105063121909,3711745.699141538,22422.485828070166,22217.327124966054,0.10634864046870404,9.74345250499639,1.645082316173489,13121.51257759702,10987.125559353826,0.12039999684412374,60.18997740378593,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,12.7126129165502,19.1836716485139
2021-01-24,497404.6609340968,2129.407139615726,2374.2296958330526,8582.201639208324,50.76627109347056,54.719142579835776,50.53138736182408,0.010000000000000054,0.8622430124811375,331.2935447571286,1826.4212591447633,633.0030478013708,3734315.8671809807,22570.168039443088,22275.057027628904,0.10311878481177379,10.045364104022031,1.7927571152813804,13779.684433197785,11695.100989166327,0.1274798618864867,60.18998305283954,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,12.722643753346734,18.356431430540034
2021-01-25,499486.3341459515,2081.6732118546543,2295.8479887461563,8631.898239748854,49.696600540529616,53.488534536686856,51.84524381807144,0.010000000000000054,0.8621575340861292,325.2816323881442,1781.1393929687881,611.2556471955667,3757066.6432913644,22750.7761103839,22363.815669881373,0.09998097613307094,10.354171752871096,1.9454834796413876,14379.282587988213,12387.013330756472,0.13422867469540822,60.18998728962974,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,12.730048749076003,17.551843782912126
2021-01-26,501522.2260296324,2035.8918836809094,2222.79570875419,8680.47527968237,48.57703993351621,52.24694550497157,52.9541332514011,0.010000000000000054,0.8626622682116569,319.43830897113446,1737.5311122766902,590.9060372712717,3780019.5953321354,22952.952040771153,22482.297353574606,0.09693708956586668,10.669908064814942,2.101960379608226,14883.427729614323,13046.469807375714,0.1404270005270509,60.18999046722239,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,12.734660926937687,16.767270390282278
2021-01-27,503511.664157002,1989.438127369605,2155.5673294001635,8727.796925178725,47.32164549635571,50.987282496537404,53.91632715251341,0.010000000000000054,0.8636306701309482,313.7550245531735,1695.5911751900667,571.9437005455682,3803187.7837971034,23168.18846496754,22627.128606648344,0.09397431038706981,10.992159555398555,2.2607962381644793,15278.513056422142,13657.495309636524,0.14587519545023345,60.18999285041687,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,12.73628937421335,16.0010880025649
2021-01-28,505453.23809835984,1941.573941357846,2094.2921172828337,8773.708133444496,45.9112082657704,49.70421365003725,54.751482597740015,0.010000000000000054,0.8649319554101064,308.24938089064005,1655.3162967125263,554.371851039429,3826581.9007760813,23394.116978977792,22795.148329582284,0.09110128870497602,11.32078579453859,2.4205797254882633,15566.005429032855,14206.130031031553,0.15040219490700305,60.18999463781274,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,12.734740001386783,15.253092143149413
2021-01-29,507346.21469206404,1892.9765937042307,2038.6916942969697,8818.084703832576,44.37657038808028,48.39462807851054,55.482050862332244,0.010000000000000054,0.866450420985506,302.9570744527251,1616.5894688175254,538.1006723778271,3850209.863090147,23627.96231406531,22983.848900709694,0.08831481591464034,11.656382817138606,2.5800267462816833,15758.470975459215,14681.009756628566,0.15387323635478387,60.18999597835964,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,12.729833420100036,14.524646136250555
2021-01-30,509191.5994967475,1845.384804683476,1988.0482093135508,8860.87081617438,42.786112341803644,47.05798075506913,56.12519360893414,0.010000000000000054,0.8681031680338948,297.91169724225915,1579.4628029706123,523.0320815296541,3874086.7687623473,23876.9056722006,23191.606019423707,0.08562428258885689,12.000225057262506,2.7380527035380284,15881.302181174266,15075.261664594911,0.15619565124798857,60.18999698376982,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,12.721420660236186,13.818639123611886
2021-01-31,510992.9328804799,1801.3333837323896,1941.1804669399169,8902.107184528988,41.23636835460747,45.69655117716163,56.702056163391056,0.010000000000000054,0.8698083068592943,293.1237535393224,1543.8946458607988,509.09623309294255,3898240.5767495297,24153.807987182154,23417.82057791623,0.08303430761067962,12.35457409352867,2.8937976078086654,15967.276862125065,15387.767709338255,0.15734680307723276,60.18999773782745,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,12.709397266347164,13.139300823224213
2021-02-01,512761.23834814347,1768.305467663548,1896.4135955184502,8942.12612207484,40.01893754585223,44.31401131435156,57.23588278188403,0.010000000000000054,0.8715000569059458,288.5728571712989,1509.6688512346443,496.2630927253313,3922703.238719231,24462.661969701454,23662.35559180825,0.08054431506482947,12.721806458963588,3.0465070617065364,16029.233826296471,15623.4649061149,0.15735771058200365,60.18999830337067,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,12.693716178590384,12.491908844555184
2021-02-02,514496.28021553624,1735.041867392783,1853.4349794442699,8980.876136481806,38.75001440696518,42.910131788931146,57.750441498177814,0.010000000000000054,0.8731169625243216,284.22767132062063,1476.6212408823521,484.496673131588,3947496.5302191316,24793.29149990056,23925.24204938305,0.07813561186423307,13.104467319982247,3.195645810177774,16071.345618591155,15793.156549657302,0.15633647944587592,60.18999872752809,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,12.6743798941238,11.883665871342341
2021-02-03,516195.66702978476,1699.3868142485326,1811.9990435683374,9018.231585231439,37.355448749632465,41.48637195094211,58.26742065175238,0.010000000000000054,0.8746303851123762,280.0777347445059,1444.5404458524577,473.6556819656922,3972629.809218976,25133.278999844653,24205.95197982982,0.07581001529765777,13.50404376729763,3.3409383007490434,16103.75407496472,15911.036546050369,0.15442333566714794,60.189999045646154,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,12.651413164198,11.322248331924289
2021-02-04,517856.51736994757,1660.8503401628077,1771.8956482224737,9054.05727004835,35.82568481691088,40.04557243444128,58.80415307769607,0.010000000000000054,0.8759802225770112,276.0929326033054,1413.1488541049237,463.5423270851295,3998094.5822212836,25464.773002307575,24501.746580218234,0.07355838412999843,13.923562883650359,3.4823545012566814,16139.972198111089,15993.020347482208,0.15181459289451113,60.1899992842347,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,12.62486897371182,10.814574671619994
2021-02-05,519476.7091974679,1620.191827520298,1732.9263854881244,9088.256882723734,34.199612675385204,38.59172457469978,59.3714729207479,0.010000000000000054,0.8771338417873169,272.2395443135008,1382.4290129122433,453.9625630255478,4023873.9266304155,25779.344409132143,24809.07761454316,0.07137386243492619,14.365000863448843,3.6199530123355355,16184.222280451471,16053.832228937472,0.14870322004257067,60.18999946317611,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,12.594828870370687,10.365910145371672
2021-02-06,521055.8168690131,1579.1076715452027,1694.8868013979313,9120.80933948302,32.552456759286194,37.12979747110245,59.97414444492429,0.010000000000000054,0.8780792113340248,268.49604478974777,1352.288210880047,444.7277399808615,4049945.456236554,26071.52960613809,25122.589561909346,0.0692370871946498,14.830161442673921,3.753841940893545,16244.558096893248,16105.717642937774,0.14524040792139167,60.18999959738217,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,12.561399056047032,9.979224000585388
2021-02-07,522595.81389610446,1539.9970270913539,1657.5530625869121,9151.796031761598,30.986692278579095,35.66560828432235,60.61717911585232,0.010000000000000054,0.8788428603427952,264.8066328166163,1322.716966175551,435.6511378880384,4076278.954022928,26333.497786374777,25433.972827540645,0.06712868805274244,15.3184371776745,3.8841020439054588,16331.776976031302,16157.783141705615,0.14157332468700384,60.189999698036715,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,12.52470329979224,9.654868455621125
2021-02-08,524105.62228374684,1509.80838764237,1620.6249520791648,9181.517062605955,29.721030844357756,34.194556891974834,61.29219913973355,0.010000000000000054,0.8794529274161151,261.1163191502777,1293.8342016840243,426.6211265252731,4102830.125229548,26551.171206620165,25732.33427482488,0.0650507823614703,15.826436157334761,4.0108876189019504,16451.679564602688,16218.128742833855,0.13782026500846573,60.18999977352762,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,12.48487346708725,9.390383509583001
2021-02-09,525584.4223365989,1478.8000528520122,1584.0190419520713,9209.943533864629,28.426471258672358,32.719874682555826,61.99468264503942,0.010000000000000054,0.8799691396474141,257.39148952431174,1265.8607837775642,417.57466842336714,4129547.5142518375,26717.38902228901,26007.21190521372,0.06299477713955788,16.350481610567353,4.1345929927802185,16604.8795829543,16294.345522865555,0.1340982304305576,60.189999830145794,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,12.442016652628688,9.180280610147678
2021-02-10,527029.5998487653,1445.1775121664834,1547.7035151421421,9237.019673669332,27.076139804702425,31.251547414631837,62.72930222295225,0.010000000000000054,0.8804899445868869,253.63012328415203,1238.9280054155922,408.52204850563186,4156379.0519623165,26831.537710478915,26249.82870913011,0.06096553986824315,16.885674717944934,4.255697168631713,16790.60144545751,16392.464588173752,0.13053100960378455,60.189999872609434,43.10000000000022,22.600000000000122,4.530000000000024,8740471.000000045,12.396250715531188,9.017698462428083
