date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,total_boosters_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,male_smokers,median_age,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,life_expectancy,population
2020-04-30,29.199897918616834,0.8389178269726094,1.0024130105863387,7.579050275127447,0.07276710762925873,0.0710658797993198,0.010000000000000054,0.9900000000000053,334.45644654346296,483.0000000000026,0.0,1125.900000000006,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,87.95362933869649,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-05-01,29.973905339415158,0.7740170709405115,0.9509838044814487,7.648896626836869,0.0698468239346138,0.07084465871826823,0.010000000000000054,0.9900000000000053,338.9268694906617,483.04033613445637,0.0,1125.9940336134514,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,87.95522200402249,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-05-02,30.684986212059798,0.7110881102512796,0.8954233737230786,7.714177318220746,0.06528104555277038,0.06998417277173294,0.010000000000000054,0.9900000000000053,344.6678735142476,483.20714285714547,0.0,1127.0803151260566,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,87.95641650301698,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-05-03,31.33987088076435,0.6548900969095335,0.8380709239574683,7.773415794095435,0.059238741501358716,0.06827772233898079,0.010000000000000054,0.9900000000000053,351.12291547828477,483.45821751777896,0.0,1128.947502020045,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,87.95731237726287,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-05-04,31.945594821853206,0.6057280122425903,0.7801819906410173,7.825423836521813,0.05200824164638107,0.06538249989903205,0.010000000000000054,0.9900000000000053,358.955147177557,483.6761615223039,0.0,1130.8552370515577,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,87.95798428294728,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-05-05,32.50313600003572,0.5575442315478127,0.7227769260770792,7.8693910835969305,0.04396739649011873,0.06119977085187592,0.010000000000000054,0.9900000000000053,367.98678701535965,483.7419950913084,0.0,1131.788473683951,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,87.95848821221058,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-05-06,33.01775277572173,0.5146190657099874,0.6675300119463039,7.904952168547742,0.035561197012062236,0.05581385528822826,0.010000000000000054,0.9900000000000053,377.3271781736082,483.3793308369047,0.0,1130.377471940405,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,87.95886615915806,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-05-07,33.497913806096456,0.48016274789270436,0.6163522600909503,7.932237074051413,0.02728498954960906,0.04944636431684997,0.010000000000000054,0.9900000000000053,387.5362530548997,482.3582537837878,0.0,1125.2680441621574,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,87.95914961936867,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-05-08,33.95449547092663,0.45658295296865614,0.5710785131031196,7.951908897975545,0.020463742162206793,0.0424218773100357,0.010000000000000054,0.9900000000000053,398.6623707866505,480.5295500663483,0.0,1115.302632992337,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,87.95936221452664,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-05-09,34.40017994191513,0.4456854370923621,0.5332327697659311,7.965192177683351,0.015347806621655094,0.03514219983773041,0.010000000000000054,0.9900000000000053,411.190879576737,477.9199970681846,0.0,1099.3166903227934,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,87.95952166089509,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-05-10,34.84900373471694,0.4488245173797118,0.5038521791344037,7.973894133262524,0.01151085496624132,0.02806705711811682,0.010000000000000054,0.9900000000000053,425.4111461078928,474.81365649538606,0.0,1076.8834922088063,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,87.95964124567143,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-05-11,35.28828803051416,0.4392848392306473,0.4801155402977975,7.980420599946903,0.00863314122468099,0.02169961410555594,0.010000000000000054,0.9900000000000053,440.5466756765893,471.4479766960392,0.0,1047.7358269781962,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,87.9597309342537,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-05-12,35.72626773587856,0.4379801129394695,0.4630564354431289,7.985315449960188,0.006474855918510742,0.016274710579166955,0.010000000000000054,0.9900000000000053,455.56267320863856,468.0690141962382,0.0,1011.9222936337777,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,87.9597982006904,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-05-13,36.187703387558614,0.4614359573613578,0.45545796976269626,7.988986587470151,0.004856141938883057,0.012206032934375216,0.010000000000000054,0.9900000000000053,469.6800850616187,464.97845747975845,0.0,970.0129839615981,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,87.95984865051793,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-05-14,36.70554806426307,0.5178449059654278,0.46081584319144747,7.991739940602624,0.003642106454162293,0.009154524700781413,0.010000000000000054,0.9900000000000053,481.4315408485742,462.2989691602396,0.0,923.1236762388144,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,87.95988648788857,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
