date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,people_vaccinated_per_hundred,total_boosters,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,population
2020-06-14,1112594.626877455,40440.98591264546,38227.63973981553,68388.83150396231,1904.4119722841983,1848.3114742518583,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-06-15,1153588.4844114867,40993.85753403166,38923.809703536564,70306.51262280054,1917.6811188382321,1866.3246426960068,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-06-16,1195149.4897953654,41561.005383878684,39609.32468230665,72237.20225960213,1930.689636801592,1883.6281368377804,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-06-17,1237331.4319716068,42181.942176241326,40286.206334128234,74180.53493645994,1943.3326768578224,1900.0255698229082,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-06-18,1280196.8349353974,42865.40296379062,40956.35311808169,76135.85516162109,1955.3202251611458,1915.3070715171516,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-06-19,1323793.8744885572,43597.03955315977,41621.57737395241,78102.07855608988,1966.2233944687937,1929.2953694103294,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-06-20,1368139.0658050107,44345.1913164536,42283.63313195112,80077.58769858013,1975.5091424902535,1941.8803492943368,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-06-21,1413204.2791048915,45065.21329988067,42944.23697000413,82060.15400922933,1982.5663106492057,1953.0449757716603,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-06-22,1458865.7967882701,45661.517683378566,43611.045476048734,84046.45689347674,1986.3028842474114,1962.8478124686962,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-06-23,1505139.9299118256,46274.13312355532,44284.349342007525,86035.832165906,1989.3752724292588,1971.2312171407946,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
