date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,extreme_poverty,hospital_beds_per_thousand,population
2020-04-03,33.18487293861139,4.3555208834981265,3.5472038683994827,1.000000000000005,0.0,0.0,0.010000000000000054,0.8101129555187504,42.00000000000021,114.00000000000061,0.03000000000000016,34.70000000000018,547.0000000000027,547.0000000000027,0.0,89.41933140777891,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
2020-04-04,37.69927202781123,4.52804984167984,3.818778143704273,1.000000000000005,0.0,0.0,0.010000000000000054,0.8101105731355087,42.00000000000021,114.00000000000061,0.03000000000000016,34.70000000000018,547.0000000000027,547.0000000000027,0.0,90.39905317768304,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
2020-04-05,42.32615085343769,4.635856385784773,4.054708042167352,1.000000000000005,0.0,0.0,0.010000000000000054,0.8100383273952655,42.00000000000021,114.00000000000061,0.03000000000000016,34.70000000000018,547.0000000000027,547.0000000000027,0.0,91.19096215216997,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
2020-04-06,47.00354979166206,4.684132108343112,4.254746610164629,1.000000000000005,0.0,0.0,0.010000000000000054,0.8098619711443817,42.00000000000021,114.00000000000061,0.03000000000000016,34.70000000000018,547.0000000000027,547.0000000000027,0.0,91.84395690824526,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
2020-04-07,51.7062822532489,4.707782339175893,4.415412252387538,1.000000000000005,0.0,0.0,0.010000000000000054,0.8095561422238338,42.00000000000021,114.00000000000061,0.03000000000000016,34.70000000000018,547.0000000000027,547.0000000000027,0.0,92.43439625261264,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
2020-04-08,56.40358046821732,4.701085623160207,4.534134173130351,1.000000000000005,0.0,0.0,0.010000000000000054,0.809100041380223,42.00000000000021,114.00000000000061,0.03000000000000016,34.70000000000018,547.0000000000027,547.0000000000027,0.0,92.98027117136006,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
2020-04-09,61.06388444618572,4.663144534112243,4.61001691944053,1.000000000000005,0.0,0.0,0.010000000000000054,0.8085082889537205,42.00000000000021,114.00000000000061,0.03000000000000016,34.70000000000018,547.0000000000027,547.0000000000027,0.0,93.47414003010388,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
2020-04-10,65.65843369663035,4.596679667552515,4.644413788481503,1.000000000000005,0.0,0.0,0.010000000000000054,0.8078151210462547,42.00000000000021,114.00000000000061,0.03000000000000016,34.70000000000018,547.0000000000027,547.0000000000027,0.0,93.88955056233242,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
2020-04-11,70.16396101907921,4.507125135279776,4.641356883054734,1.000000000000005,0.0,0.0,0.010000000000000054,0.8070714248183057,42.00000000000021,114.00000000000061,0.03000000000000016,34.70000000000018,547.0000000000027,547.0000000000027,0.0,94.19043053648764,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
2020-04-12,74.5647128457575,4.401950186301467,4.607879653241284,1.000000000000005,0.0,0.0,0.010000000000000054,0.8063623921431422,42.00000000000021,114.00000000000061,0.03000000000000016,34.70000000000018,547.0000000000027,547.0000000000027,0.0,94.33813075627666,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
2020-04-13,78.89304012882374,4.329226052783637,4.5571453572548215,1.000000000000005,0.0,0.0,0.010000000000000054,0.8058159117544167,42.00000000000021,114.00000000000061,0.03000000000000016,34.70000000000018,547.0000000000027,547.0000000000027,0.0,94.2967073109051,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
2020-04-14,83.13429205524754,4.2419260037118445,4.490598352136338,1.000000000000005,0.0,0.0,0.010000000000000054,0.8055788051797439,42.00000000000021,114.00000000000061,0.03000000000000016,34.70000000000018,547.0000000000027,547.0000000000027,0.0,94.040387464433,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
2020-04-15,87.25356325604471,4.119776758763203,4.407596792544405,1.000000000000005,0.0,0.0,0.010000000000000054,0.8058408588945052,42.00000000000021,114.00000000000061,0.03000000000000016,34.70000000000018,547.0000000000027,547.0000000000027,0.0,93.54924050136302,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
2020-04-16,91.2081911879936,3.9550071004234093,4.306511104427702,1.000000000000005,0.0,0.0,0.010000000000000054,0.8068216590383654,42.00000000000021,114.00000000000061,0.03000000000000016,34.70000000000018,547.0000000000027,547.0000000000027,0.0,92.81280448720533,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
2020-04-17,94.9571291699223,3.7492223582845945,4.185547840279411,1.000000000000005,0.0,0.0,0.010000000000000054,0.8087416482865322,41.90042016806744,114.00000000000061,0.03000000000000016,34.70000000000018,547.0000000000027,547.0000000000027,0.0,91.83280633890121,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
2020-04-18,98.4679761599241,3.5110602722687183,4.0433675705780185,1.000000000000005,0.0,0.0,0.010000000000000054,0.81184227370682,41.77132352941199,114.00000000000061,0.03000000000000016,34.70000000000018,547.0000000000027,547.0000000000027,0.0,90.62520187764079,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
2020-04-19,101.72224908826902,3.2544328900451105,3.879548302367908,1.000000000000005,0.0,0.0,0.010000000000000054,0.8163584344333159,41.56904532967055,114.00000000000061,0.03000000000000016,34.70000000000018,547.0000000000027,547.0000000000027,0.0,89.22170586847635,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
2020-04-20,104.70547156086903,2.9833424438751415,3.687370017984726,1.000000000000005,0.0,0.0,0.010000000000000054,0.8225286836142576,41.25557520604417,114.00000000000061,0.03000000000000016,34.70000000000018,547.0000000000027,547.0000000000027,0.0,87.67093955003223,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
2020-04-21,107.4019381890747,2.6965566066620146,3.4666668153631446,1.000000000000005,0.0,0.0,0.010000000000000054,0.830585911547152,40.873355612677976,114.00000000000061,0.03000000000000016,34.70000000000018,547.0000000000027,547.0000000000027,0.0,86.00096225787011,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
2020-04-22,109.81716146339636,2.415290758163934,3.2232022770039395,1.000000000000005,0.0,0.0,0.010000000000000054,0.8407345209260406,40.5866424367225,114.00000000000061,0.03000000000000016,34.70000000000018,547.0000000000027,547.0000000000027,0.0,84.22982398816674,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
2020-04-23,111.9757993457698,2.1586884952551437,2.966587551321154,1.000000000000005,0.0006140917905623792,0.0,0.010000000000000054,0.8531548014896191,40.697787257406176,113.99873949579893,0.029987394957983353,34.70995798319346,547.0000000000027,547.0000000000027,0.0,82.39192358259251,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
2020-04-24,113.92010096375543,1.9443395776469188,2.7087199136524713,1.000000000000005,0.0030462184873949706,0.0,0.010000000000000054,0.8679798697015724,41.64471083736626,114.00766806722751,0.029900210084033773,34.74845588235313,547.0000000000027,547.0000000000027,0.0,80.53062966173441,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
2020-04-25,115.70874088118778,1.7886683871783065,2.46261168701699,1.000000000000005,0.007245879120879156,0.0006493212669683272,0.010000000000000054,0.8853397826898846,43.984270038173435,114.00916087588944,0.029778583548804298,34.80320681157097,547.0000000000027,547.0000000000027,0.0,78.69477929219619,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
2020-04-26,117.41594480116248,1.7072252722841843,2.241511932683559,1.000000000000005,0.013013594861021398,0.002197398190045257,0.010000000000000054,0.9053017019172208,48.36504480400184,113.99239101890818,0.0296833235698127,34.84657123666794,547.0000000000027,547.0000000000027,0.0,76.93372005415047,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
2020-04-27,119.11066577604979,1.6947369891194108,2.057340155071818,1.000000000000005,0.02003815348254697,0.004973840497737579,0.010000000000000054,0.9278436002905349,55.49219019640807,113.9536016029014,0.029709486859647867,34.83861297824438,547.0000000000027,547.0000000000027,0.0,75.29359159200274,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
2020-04-28,120.82146087049904,1.7108071051233356,1.9164209210873173,1.000000000000005,0.027924542713720253,0.009067484445701404,0.010000000000000054,0.9528410066173856,66.08633721744192,113.75301632822662,0.029944041453721076,34.73094098772341,547.0000000000027,547.0000000000027,0.0,73.81103257570868,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
2020-04-29,122.58130250484601,1.7598506423525238,1.822683176271211,1.000000000000005,0.03621490024795996,0.014386586184954829,0.010000000000000054,0.9801003735797181,81.0135665561859,113.40104214274413,0.030448900514983803,34.48372287072149,547.0000000000027,547.0000000000027,0.0,72.50801166513648,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
2020-04-30,124.4221113324162,1.8408155835743507,1.7771731772906763,1.000000000000005,0.04440422625255055,0.020703966788037445,0.010000000000000054,1.009342248510582,101.04633408668982,113.00268852367105,0.031219109128965757,34.10474108646069,547.0000000000027,547.0000000000027,0.0,71.40093424982207,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
2020-05-01,126.37065589750237,1.948549632089299,1.7776891913067296,1.000000000000005,0.05195216775017578,0.02769087101862996,0.010000000000000054,1.0402938550965775,126.79151127835274,112.74070417555888,0.032236891639872395,33.58930888530452,547.0000000000027,547.0000000000027,0.0,70.49709467573123,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
2020-05-02,128.44547737884773,2.074825281597682,1.8185075205000887,1.000000000000005,0.058291856905068926,0.03494236140876893,0.010000000000000054,1.0726473467199784,158.49560406601233,112.8795100321218,0.0334517475922185,32.97266524510319,547.0000000000027,547.0000000000027,0.0,69.79201541533116,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
2020-05-03,130.65458314725817,2.2091086185996875,1.890177020465567,1.000000000000005,0.06283653973762532,0.04199636381675778,0.010000000000000054,1.106065018766553,195.9884244077362,113.72401520023888,0.034765038877745055,32.328458209845536,547.0000000000027,547.0000000000027,0.0,69.26745144514423,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
2020-05-04,132.88153205986205,2.226951050245826,1.9662179301843432,1.000000000000005,0.06624505186204263,0.0485244221838354,0.010000000000000054,1.1402087511466683,238.75619624792975,115.58662807761954,0.03607725362501861,31.715226979943985,547.0000000000027,547.0000000000027,0.0,68.88989352891322,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
2020-05-05,135.1450533758599,2.263522919229298,2.045231159338325,1.000000000000005,0.06901151998896905,0.05432091844783141,0.010000000000000054,1.174703589862912,285.96796546801187,118.90537183390973,0.037284507768860976,31.183094443102824,547.0000000000027,547.0000000000027,0.0,68.60944567997525,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
2020-05-06,137.53442028399598,2.389368110559663,2.135263220828892,1.000000000000005,0.07040763805248967,0.05914114132456144,0.010000000000000054,1.2091611765600816,336.52488375536905,123.93604245009311,0.03831001948210798,30.759757807117076,547.0000000000027,547.0000000000027,0.0,68.41622226903131,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
2020-05-07,140.1748455943805,2.640426212202234,2.2496429553760358,1.000000000000005,0.07004877960594783,0.06275630848210897,0.010000000000000054,1.243174534650186,389.1266479110178,130.7747855544414,0.03911397873569222,30.45063929909997,547.0000000000027,547.0000000000027,0.0,68.29996728354475,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
2020-05-08,143.2015285073564,3.026683589339141,2.4038590749677127,1.000000000000005,0.06780807791713064,0.06499483317153659,0.010000000000000054,1.2763518124291409,442.3508057362985,139.362585610563,0.03976397467878926,30.2248039733554,547.0000000000027,547.0000000000027,0.0,68.25352362038328,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
2020-05-09,146.74018969014907,3.5386616900651253,2.6132183204468618,1.000000000000005,0.06375198603965801,0.06577327419991952,0.010000000000000054,1.308304583303758,494.74171185384273,149.51507107605437,0.040346736665200604,30.035681195918336,547.0000000000027,547.0000000000027,0.0,68.26882791244334,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
2020-05-10,150.8924725843541,4.152283274659388,2.891089079701667,1.000000000000005,0.05809194686652443,0.06511954841012073,0.010000000000000054,1.3386103056096887,545.3307694221522,160.94567628700224,0.04095300660361932,29.8382379492982,547.0000000000027,547.0000000000027,0.0,68.33623858139143,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
2020-05-11,155.4918011092419,4.59932881022855,3.2303025887032115,0.9974789915966438,0.048627137266893994,0.0626483232338996,0.010000000000000054,1.3668735339907205,592.915195588232,173.25819063477363,0.04166393077689037,29.59147096358972,547.0000000000027,547.0000000000027,0.0,68.44403187722014,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
2020-05-12,160.62054766451084,5.1287467692745246,3.639948337778223,0.9926470588235345,0.03849039173491516,0.05835712154630388,0.010000000000000054,1.3927519507516075,636.2672990068525,186.10018790174308,0.0425544283670893,29.267943882032988,547.0000000000027,547.0000000000027,0.0,68.5780239079152,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
2020-05-13,166.48334869279194,5.862801188785252,4.136500846093856,0.9874393988364629,0.02986973303841972,0.052660213493276764,0.010000000000000054,1.4159450231800619,674.1531445087622,199.16846671816285,0.0436653364660087,28.862074588964983,547.0000000000027,547.0000000000027,0.0,68.73166498976002,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
2020-05-14,173.3322594187539,6.848910846340083,4.738072305546483,0.984761837427284,0.024244575150501928,0.046237564774126966,0.010000000000000054,1.436252400222799,705.3612898048209,212.1056002002256,0.04508691443741868,28.358154196410265,547.0000000000027,547.0000000000027,0.0,68.90062689358061,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
2020-05-15,181.4106199034322,8.07836057496193,5.4601020636782955,0.9879249656593461,0.022562875448202898,0.039921547853381284,0.010000000000000054,1.4535506447049165,728.8921078912798,224.57632361494012,0.04689768421203305,27.74853161369429,547.0000000000027,547.0000000000027,0.0,69.07919253605498,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
2020-05-16,190.91095458497588,9.500334749256373,6.312123735864745,1.0002197423440586,0.0253739988615239,0.03461197536967399,0.010000000000000054,1.4677542892817599,743.5411463962357,236.22401711327402,0.04917269754816514,27.04170737219706,547.0000000000027,547.0000000000027,0.0,69.26105244987585,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
2020-05-17,201.94339693420733,11.032442400015992,7.295340539455133,1.024599195898317,0.03292836598518631,0.031212375192413884,0.010000000000000054,1.4788459367415419,748.9173447871015,246.69832957703733,0.051978101053819475,26.219735603485255,547.0000000000027,547.0000000000027,0.0,69.43990213637272,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
2020-05-18,214.31536929083035,12.371972394711433,8.406037886815025,1.0596581881325304,0.04147067655740953,0.030405726126049297,0.010000000000000054,1.4868582728535082,745.1943767111047,255.74593528879,0.0554076223320583,25.251324003842157,547.0000000000027,547.0000000000027,0.0,69.60989007997841,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
2020-05-19,228.14354054278374,13.828171280519701,9.649109863075088,1.1073325228059283,0.05248309791579482,0.03264010584211297,0.010000000000000054,1.491866716921969,733.0768866865293,263.16704681242356,0.05948242974193328,24.117179169656048,547.0000000000027,547.0000000000027,0.0,69.76595375907894,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
2020-05-20,243.60922295718518,15.465682435826132,11.021215073453718,1.1712556946254564,0.06752974425132591,0.03827177298210193,0.010000000000000054,1.4940005548214077,713.6983629739458,268.82151975702334,0.0642033704641747,22.805630013958286,547.0000000000027,547.0000000000027,0.0,69.90407165415093,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
2020-05-21,260.88710467748854,17.277881736371892,12.511290587572535,1.2555264509949509,0.08697568569334271,0.04749600814640201,0.010000000000000054,1.4934310883849653,688.5283159314248,272.75809198324947,0.06950934749906844,21.320035374075722,547.0000000000027,547.0000000000027,0.0,70.02145225386475,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
2020-05-22,280.09179909635213,19.204694430915023,14.100937397693002,1.363784463327017,0.11028670932495235,0.06029524463598134,0.010000000000000054,1.4903546672906653,659.2980426255913,275.16721152137416,0.0752850487626337,19.687804487893594,547.0000000000027,547.0000000000027,0.0,70.11667580966176,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
2020-05-23,301.23775688528985,21.14595779797622,15.76470951239389,1.4985170805269399,0.13625413994458724,0.07640016650866038,0.010000000000000054,1.484971398011634,627.9074442297998,276.44150431006784,0.08129353770319714,17.98037986882907,547.0000000000027,547.0000000000027,0.0,70.18980065168728,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
2020-05-24,324.2092000169091,22.971443138398172,17.470330776829385,1.6605393941056152,0.1631634556371738,0.0952605321213145,0.010000000000000054,1.477546260208792,595.9163524268849,277.09581795459394,0.0872834208921362,16.279861501492533,547.0000000000027,547.0000000000027,0.0,70.24244292574035,43.95000000000024,19.600000000000104,2.9300000000000157,77.6000000000004,0.200000000000001,29611718.00000016
