date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,new_tests_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,aged_70_older,median_age,aged_65_older,population
2021-09-12,15385.896643583987,35.23611126388923,37.02972813276034,147.61132470422882,0.747356339065426,0.7749263464067225,8.160000000000043,13.000000000000068,96.24740474905832,50.57354380726448,45.67391408385507,347.55534555872185,177.85817388069316,0.039336859183243575,10.070000000000054,41.70000000000023,16.370000000000083,191173.00000000105
2021-09-13,15421.295898977605,35.399255393618326,36.36339839433436,148.34121815648467,0.7298934663223413,0.7680094010461548,8.160000000000043,13.000000000000068,96.33368413710092,50.60818379274642,45.725748668902995,341.4363674969884,173.95788380418526,0.038105423960800536,10.070000000000054,41.70000000000023,16.370000000000083,191173.00000000105
2021-09-14,15457.013892559016,35.71799358141289,35.9310071021503,149.0507907990056,0.7095726530707808,0.7574201083153217,8.160000000000043,13.000000000000068,96.41949492247676,50.642311891101585,45.77769902591777,331.39929808557304,170.69131201280302,0.037033980704924946,10.070000000000054,41.70000000000023,16.370000000000083,191173.00000000105
2021-09-15,15493.246505392135,36.232612833118544,35.74432190709112,149.73595993829773,0.6851691472045085,0.7430720301699117,8.160000000000043,13.000000000000068,96.50508127589131,50.67602609673608,45.829898865430636,318.3933528466624,168.1769196915676,0.03612277059656706,10.070000000000054,41.70000000000023,16.370000000000083,191173.00000000105
2021-09-16,15530.18815958711,36.94165419497471,35.80359146263901,150.39269393562398,0.6567340032605251,0.7250627491949848,8.160000000000043,13.000000000000068,96.5902892213013,50.70926367403888,45.882216408284414,303.25614235531606,166.25146804921891,0.035315251832363934,10.070000000000054,41.70000000000023,16.370000000000083,191173.00000000105
2021-09-17,15568.000508830624,37.81234924351615,36.09518438560245,151.01796906193152,0.6252751307582581,0.7036973527818245,8.160000000000043,13.000000000000068,96.67505014157405,50.74200908390674,45.93457269729288,286.6688480399198,164.78394686755433,0.034592612112799175,10.070000000000054,41.70000000000023,16.370000000000083,191173.00000000105
2021-09-18,15606.788956283624,38.788447452999165,36.58981847666149,151.61048713904745,0.592518080453956,0.6795060462605773,8.160000000000043,13.000000000000068,96.75941163656205,50.77429511286548,45.98696135878097,269.76150593944243,163.6767125747125,0.03394849916216891,10.070000000000054,41.70000000000023,16.370000000000083,191173.00000000105
2021-09-19,15646.585043004596,39.796086720971154,37.24123263577671,152.17121377057538,0.5607266340314825,0.6532573627497323,8.160000000000043,13.000000000000068,96.8433808024055,50.806123564772,46.03937712768307,254.11748665130693,162.80090870382062,0.033371684649584066,10.070000000000054,41.70000000000023,16.370000000000083,191173.00000000105
2021-09-20,15687.43786111578,40.85281811118738,38.020308445804794,152.7000005024631,0.5287867337653707,0.6248966419718023,8.160000000000043,13.000000000000068,96.9266683587532,50.83739091210525,46.09162778758525,240.28159834336088,161.95651539987603,0.03283306212972203,10.070000000000054,41.70000000000023,16.370000000000083,191173.00000000105
2021-09-21,15729.393877414104,41.95601629832272,38.911455316254106,153.19634814672472,0.49634764566985917,0.5947471421123366,8.160000000000043,13.000000000000068,97.0091242759601,50.868077039929034,46.14357065753882,229.06336423909818,161.00321395779346,0.03231209459341309,10.070000000000054,41.70000000000023,16.370000000000083,191173.00000000105
2021-09-22,15772.387020859565,42.99314344546156,39.87724824220034,153.6632759775292,0.46692783186066894,0.5638092253625336,8.160000000000043,13.000000000000068,97.09085645842464,50.89826802558356,46.19520619289561,221.59803222909767,159.8985966351197,0.03181778135229968,10.070000000000054,41.70000000000023,16.370000000000083,191173.00000000105
2021-09-23,15816.262130544503,43.875109684936575,40.86774225792698,154.10644211566165,0.4431661389245908,0.5334553353114936,8.160000000000043,13.000000000000068,97.17181800639133,50.92797024995698,46.24648512301695,219.39967155385324,158.6806863257259,0.03135719509631918,10.070000000000054,41.70000000000023,16.370000000000083,191173.00000000105
2021-09-24,15860.792541670518,44.53041112601665,41.8274582771557,154.53348381686928,0.4270417018017177,0.5052012299904081,8.160000000000043,13.000000000000068,97.25174459184385,50.957146966717964,46.29718610578357,222.67563440230037,157.30183665767538,0.030923358507113377,10.070000000000054,41.70000000000023,16.370000000000083,191173.00000000105
2021-09-25,15905.693275031192,44.90073336067287,42.700622473219134,154.9535226881208,0.42003887169711945,0.4805344066557025,8.160000000000043,13.000000000000068,97.33049558027605,50.98583929743673,46.34713691288654,231.0734732699437,155.71356236720632,0.030508129740063582,10.070000000000054,41.70000000000023,16.370000000000083,191173.00000000105
