date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,people_vaccinated_per_hundred,total_boosters_per_hundred,total_vaccinations_per_hundred,reproduction_rate,new_tests,positive_rate,tests_per_case,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,male_smokers,hospital_beds_per_thousand,population
2020-05-31,70000.28591300061,2214.0743789246326,2259.727235789165,393.8735140836804,13.8139568697232,43.650000000000226,0.7100000000000039,0.380000000000002,1.076284039317085,17489.045638346986,0.1249314858275989,8.15630280314703,117876.00000000064,13492.00000000007,0.23000000000000126,88.3191867054028,31.90000000000017,25.40000000000013,2.700000000000015,36408824.00000019
2020-06-01,72179.50737269498,2179.221459694447,2244.988947365471,408.4402519169949,14.56673785268027,43.650000000000226,0.7100000000000039,0.380000000000002,1.0777374315563348,17690.510473104157,0.12353975852066702,8.251986313737143,117876.00000000064,13492.00000000007,0.23000000000000126,87.7552264867122,31.90000000000017,25.40000000000013,2.700000000000015,36408824.00000019
2020-06-02,74323.26903954074,2143.7616668458218,2224.9452769429818,423.8505509286971,15.410299026226452,43.650000000000226,0.7100000000000039,0.380000000000002,1.0817416644881965,17939.511280813924,0.12221590486335111,8.340728584688778,117876.00000000064,13492.00000000007,0.23000000000000126,87.14900680750355,31.90000000000017,25.40000000000013,2.700000000000015,36408824.00000019
2020-06-03,76441.72952690843,2118.460487367724,2201.927620926373,440.28141675179177,16.4308658339879,43.650000000000226,0.7100000000000039,0.380000000000002,1.0880737015012492,18218.08808245921,0.12110504435533509,8.41368153871052,117876.00000000064,13492.00000000007,0.23000000000000126,86.5140295076963,31.90000000000017,25.40000000000013,2.700000000000015,36408824.00000019
2020-06-04,78551.73888726288,2110.0093603544965,2179.183965856386,457.9302448521445,17.64882810852263,43.650000000000226,0.7100000000000039,0.380000000000002,1.0964138734110063,18499.245683693174,0.12037661778492423,8.46155397885514,117876.00000000064,13492.00000000007,0.23000000000000126,85.86854879528431,31.90000000000017,25.40000000000013,2.700000000000015,36408824.00000019
2020-06-05,80673.78307624237,2122.0441889795147,2160.352552769797,476.9654438201046,19.035198974087542,43.650000000000226,0.7100000000000039,0.380000000000002,1.1063474121687928,18784.85001907243,0.12017903735291441,8.476908858414152,117876.00000000064,13492.00000000007,0.23000000000000126,85.23311133789838,31.90000000000017,25.40000000000013,2.700000000000015,36408824.00000019
2020-06-06,82829.69230071778,2155.9092244754274,2149.0671254694,497.48940283922275,20.523959023713722,43.650000000000226,0.7100000000000039,0.380000000000002,1.117380145422653,19086.305888577135,0.12064138855120826,8.454221721380115,117876.00000000064,13492.00000000007,0.23000000000000126,84.6287113314782,31.90000000000017,25.40000000000013,2.700000000000015,36408824.00000019
2020-06-07,85040.9222798371,2211.2299791193404,2148.6608667264873,519.5107172877889,22.021314452012867,43.650000000000226,0.7100000000000039,0.380000000000002,1.1289900218013158,19397.127913524026,0.12186258633906893,8.389053492069358,117876.00000000064,13492.00000000007,0.23000000000000126,84.07540680177618,31.90000000000017,25.40000000000013,2.700000000000015,36408824.00000019
2020-06-08,87307.80300593484,2266.8807260977505,2161.1837243822956,542.7947865114147,23.284069226210725,43.650000000000226,0.7100000000000039,0.380000000000002,1.1406083857756815,19713.89541801312,0.12386801279890433,8.28097563941402,117876.00000000064,13492.00000000007,0.23000000000000126,83.60009469409243,31.90000000000017,25.40000000000013,2.700000000000015,36408824.00000019
2020-06-09,89642.54124927997,2334.738243345133,2188.4662246054063,567.4102786359861,24.615492126510052,43.650000000000226,0.7100000000000039,0.380000000000002,1.1516561923699011,20041.511075468497,0.12664066700060053,8.132454418636156,117876.00000000064,13492.00000000007,0.23000000000000126,83.21098504771876,31.90000000000017,25.40000000000013,2.700000000000015,36408824.00000019
2020-06-10,92065.29661246108,2422.7553631811224,2231.9370845820476,593.4617813751805,26.05150274064858,43.650000000000226,0.7100000000000039,0.380000000000002,1.1615698753698644,20379.149903240057,0.13010057135581582,7.948784899303565,117876.00000000064,13492.00000000007,0.23000000000000126,82.9024197812643,31.90000000000017,25.40000000000013,2.700000000000015,36408824.00000019
