date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,people_vaccinated_per_hundred,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_65_older,median_age,gdp_per_capita,male_smokers,life_expectancy,population
2022-05-20,1655811.2830801206,85.82485995853642,74.4934858664017,16766.666163859507,0.7481457680427981,0.7185200595435238,436338.85470450856,0.12048355713439758,43.34571812604058,20317.550460200193,3491.0080741715246,0.07000093750588922,14.199881234423913,762.6360554038456,374.7470194714769,0.010004411308464658,13.89000327003471,14.860000000000078,38.7000000000002,9745.08000000005,55.500000000000306,73.77000000000038,3744385.00000002
2022-05-21,1655899.72675741,88.44367728952301,77.91807609986604,16767.411759287672,0.7455954281652605,0.7258910142762606,436362.1621916011,0.11818199558189077,43.35190831421324,20317.662845150175,3491.006055628648,0.07000070312941702,14.199910925817953,761.4770415528853,363.8341657025092,0.010003308481348507,13.890002452526051,14.860000000000078,38.7000000000002,9745.08000000005,55.500000000000306,73.77000000000038,3744385.00000002
2022-05-22,1655989.6025341232,89.87577671310231,81.2531170296508,16768.147167882067,0.7354085943947932,0.7318718806166987,436385.847243249,0.11759803514795669,43.35799318608119,20317.74713386266,3491.0045417214906,0.07000052734706286,14.199933194363485,760.6077811646651,354.7472629323446,0.010002481361011395,13.890001839394559,14.860000000000078,38.7000000000002,9745.08000000005,55.500000000000306,73.77000000000038,3744385.00000002
2022-05-23,1656079.4627764837,89.8602423602955,84.09366711936168,16768.866840035684,0.719672153617686,0.7339595019298812,436409.5283141439,0.11876866210757402,43.363979321795384,20317.810350397023,3491.0034062911227,0.07000039551029724,14.199949895772633,759.9558358734998,347.4959029200087,0.010014466062775368,13.89000137954594,14.860000000000078,38.7000000000002,9745.08000000005,55.500000000000306,73.77000000000038,3744385.00000002
2022-05-24,1656168.900783076,89.43800659245834,86.29384617016134,16769.56727611599,0.7004360803069952,0.7312128391170952,436433.09820651996,0.12176896587609115,43.369875355384515,20317.857762797797,3491.002554718347,0.07000029663272303,14.199962421829493,759.4668769051259,341.95311658884344,0.010038160471451289,13.890001034659475,14.860000000000078,38.7000000000002,9745.08000000005,55.500000000000306,73.77000000000038,3744385.00000002
2022-05-25,1656257.6260721185,88.72528904259856,87.78559422684543,16770.24480097842,0.6775248624280494,0.7232250785944482,436456.48033265397,0.1267150566630479,43.37568814457427,20317.893322098378,3491.0019160387646,0.07000022247454238,14.199971816372138,759.1001576788456,337.84003136535637,0.010063849829994427,13.890000775994626,14.860000000000078,38.7000000000002,9745.08000000005,55.500000000000306,73.77000000000038,3744385.00000002
2022-05-26,1656345.4653847313,87.839312612589,88.57256008513097,16770.89641585989,0.6516148814687431,0.710083805713775,436479.6289873709,0.133985064313705,43.381420947289385,20317.919991573814,3491.0014370290783,0.07000016685590688,14.19997886227912,758.8251182591353,334.86845274185873,0.010076975930996157,13.89000058199599,14.860000000000078,38.7000000000002,9745.08000000005,55.500000000000306,73.77000000000038,3744385.00000002
2022-05-27,1656432.3634373872,86.89805265595125,88.72551767212244,16771.52043729895,0.6240214390588948,0.6923411348283186,436502.5295524227,0.14398346533288725,43.387075329699414,20317.93999368039,3491.0010777718135,0.07000012514193026,14.199984146709358,758.6188386943525,332.76026004766794,0.010060964010302723,13.890000436497012,14.860000000000078,38.7000000000002,9745.08000000005,55.500000000000306,73.77000000000038,3744385.00000002
2022-05-28,1656518.383486252,86.02004886494352,88.37892833166143,16772.116976325884,0.5965390269347666,0.6709913068419897,436525.1986497734,0.15696949945215438,43.392652166311464,20317.95499526032,3491.000808328865,0.07000009385644779,14.199988110032038,758.4641290207655,331.2788569620604,0.009999342917229318,13.890000327372778,14.860000000000078,38.7000000000002,9745.08000000005,55.500000000000306,73.77000000000038,3744385.00000002
2022-05-29,1656603.7077504378,85.32426418587646,87.72836253833896,16772.688297855297,0.5713215294124525,0.647453887371312,436547.6842565614,0.17301768696791375,43.39815215917821,20317.966246445267,3491.0006062466537,0.07000007039233594,14.199991082524047,758.3480967655753,330.2631989594255,0.009877335242220644,13.890000245529604,14.860000000000078,38.7000000000002,9745.08000000005,55.500000000000306,73.77000000000038,3744385.00000002
