date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,total_boosters_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,gdp_per_capita,extreme_poverty,hospital_beds_per_thousand,population
2021-10-01,702985.5421421777,815.298600744916,1126.4058868767725,24667.743756613614,32.80743557831325,36.113493430457495,40.07346919968028,0.6816533515650857,4746.49069042493,7538.123203949829,0.10080771198057342,11.484109608239848,0.23000000000000126,44648.532980498414,74240.96668007794,0.25815031769934443,50.92044466336132,74.23000000000039,32.70000000000017,8.00000000000004,10849.300000000057,2.00000000000001,2.3000000000000114,12356116.000000067
2021-10-02,703706.912844514,721.3707023363216,1025.5398446986276,24699.180247970915,31.43649135729671,34.9840171316667,40.33398231346421,0.6746637370093032,4346.263995488616,7313.699723582937,0.09551027655168745,12.27593934903705,0.23000000000000126,44074.99291572293,73912.20788012966,0.2603927964516257,49.2064870204687,74.23000000000039,32.70000000000017,8.00000000000004,10849.300000000057,2.00000000000001,2.3000000000000114,12356116.000000067
2021-10-03,704351.6019410788,644.6890965647822,927.8440283203518,24729.22647557098,30.046227600066942,33.8469099075736,40.5881368643807,0.6683882358532938,4044.247408352315,7150.599016992319,0.09019217735558857,13.133762850497913,0.23000000000000126,43521.93339073537,73037.99160822274,0.26063477187007067,47.6019769330956,74.23000000000039,32.70000000000017,8.00000000000004,10849.300000000057,2.00000000000001,2.3000000000000114,12356116.000000067
2021-10-04,704947.1484499923,595.5465089135679,836.6082722098832,24758.109514079693,28.88303850871217,32.671270665974355,40.833928009199184,0.6628293152222273,3814.5972159281055,7027.259282136622,0.08498915564112591,14.043879022165635,0.23000000000000126,42959.27242508132,71609.19554844253,0.2588762081850356,46.13898932554897,74.23000000000039,32.70000000000017,8.00000000000004,10849.300000000057,2.00000000000001,2.3000000000000114,12356116.000000067
2021-10-05,705497.5210336813,550.372583689055,753.3575335045366,24785.763357279262,27.653843199569067,31.44726392385055,41.069858094811536,0.6579839773668976,3647.733441398249,6916.350198512624,0.08005505354403133,14.988377915622312,0.23000000000000126,42379.372919328176,69600.20436979999,0.255037731445823,44.83422922751666,74.23000000000039,32.70000000000017,8.00000000000004,10849.300000000057,2.00000000000001,2.3000000000000114,12356116.000000067
2021-10-06,706004.7857978863,507.2647642050594,679.118543147149,24812.06634472095,26.302987441693638,30.172419339138756,41.29477398481265,0.6538577309243337,3540.514716229686,6809.166963687321,0.0751662093564722,15.947629590562915,0.23000000000000126,41782.84326415682,67019.70613772499,0.24914012793149104,43.68920860454188,74.23000000000039,32.70000000000017,8.00000000000004,10849.300000000057,2.00000000000001,2.3000000000000114,12356116.000000067
2021-10-07,706470.4327711693,465.6469732830775,614.3156471793668,24836.898223311273,24.83187859032003,28.85036896459974,41.508069876672465,0.6504514753102518,3477.8801992601816,6697.113748945203,0.07046596277042469,16.8879539317716,0.23000000000000126,41159.72918373499,63942.38175261509,0.24143428146898055,42.69854720970899,74.23000000000039,32.70000000000017,8.00000000000004,10849.300000000057,2.00000000000001,2.3000000000000114,12356116.000000067
2021-10-08,706896.3707645447,425.9379933753661,558.6926877116103,24860.18294350159,23.284720190316,27.48990018822036,41.70974827046498,0.6477516640133943,3446.959411120965,6572.144910933217,0.06604452702287353,17.80505562336008,0.23000000000000126,40464.972453412156,60489.55355751245,0.23231326766282168,41.84684980611826,74.23000000000039,32.70000000000017,8.00000000000004,10849.300000000057,2.00000000000001,2.3000000000000114,12356116.000000067
2021-10-09,707285.673516202,389.30275165725214,511.25441365054735,24881.92075643036,21.737812928774517,26.104245438515008,41.90063408584815,0.6457465211192903,3436.0892741212715,6429.054917847627,0.06198200548047131,18.681611691663594,0.23000000000000126,39683.32759474566,56817.05256309238,0.22228537091518374,41.10631140113044,74.23000000000039,32.70000000000017,8.00000000000004,10849.300000000057,2.00000000000001,2.3000000000000114,12356116.000000067
2021-10-10,707643.1393000485,357.4657838463654,470.22253874469834,24902.212286779817,20.291530349457446,24.71054946350167,42.08246624527391,0.6444255986610588,3436.6151767448046,6265.906152833045,0.05835382796297152,19.514597585813014,0.23000000000000126,38859.81571868373,53119.47429626892,0.21194398940164338,40.444845056988804,74.23000000000039,32.70000000000017,8.00000000000004,10849.300000000057,2.00000000000001,2.3000000000000114,12356116.000000067
