date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters,total_boosters_per_hundred,reproduction_rate,icu_patients,hosp_patients,weekly_icu_admissions,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_65_older,median_age,aged_70_older,extreme_poverty,female_smokers,male_smokers,population,excess_mortality_cumulative,excess_mortality
2020-04-01,250.0082215300083,19.88209777635536,18.386080007125823,0.993719699418234,0.03361107025442406,0.013507344103506857,1.000000000000005,0.010000000000000054,1.2847792750954063,3.0599991523634524,32.08487486805461,3.2625727317115176,863.4406685068166,649.7512141113002,0.04034180845317069,27.514469790351697,4760.000000000025,0.08000000000000043,74.77841185102193,15.070000000000075,41.200000000000216,9.170000000000048,0.7000000000000035,23.100000000000122,37.7000000000002,5643455.000000028,0.3200000000000017,7.475540665296641
2020-04-02,270.4524169555222,20.445299899816646,18.982959973023775,0.9923809187136445,0.043065445547961004,0.019637295407946936,1.000000000000005,0.010000000000000054,1.2846379469485767,3.2945307152745342,32.574919887304745,3.236406878176938,944.6488756529001,717.8364875065533,0.03818282692811335,28.999302569008165,4760.000000000025,0.08000000000000043,75.137532870167,15.070000000000075,41.200000000000216,9.170000000000048,0.7000000000000035,23.100000000000122,37.7000000000002,5643455.000000028,0.3200000000000017,7.3626186765512145
2020-04-03,291.6098686313157,21.158280031520565,19.549529611312785,0.9939624828296756,0.053533731866206816,0.0268456186147838,1.000000000000005,0.010000000000000054,1.2843656612456942,3.5447668147364495,33.099289462989915,3.223368968772148,1024.6922158864124,790.1916836648227,0.03611595018962093,30.550286558301096,4760.000000000025,0.08000000000000043,75.57167453950319,15.070000000000075,41.200000000000216,9.170000000000048,0.7000000000000035,23.100000000000122,37.7000000000002,5643455.000000028,0.3200000000000017,7.222234253973583
2020-04-04,313.61481905590483,22.00557169138448,20.116229626067035,1.000109871172032,0.06443924524742513,0.03495774337285264,1.000000000000005,0.010000000000000054,1.2838820352038265,3.8042279875875726,33.70376573977642,3.2319763525833634,1103.9813952696916,865.9171467175908,0.034145301362319164,32.15878149920422,4760.000000000025,0.08000000000000043,76.0737559046275,15.070000000000075,41.200000000000216,9.170000000000048,0.7000000000000035,23.100000000000122,37.7000000000002,5643455.000000028,0.3200000000000017,7.066027338831844
2020-04-05,336.5643948349156,22.95004172910724,20.716156382446233,1.0122995979491611,0.07502626651475452,0.04371830752963958,1.000000000000005,0.010000000000000054,1.2831747778572995,4.067133498770842,34.50849657373993,3.2723985540302873,1183.055244900881,943.9704069030945,0.03228366897584413,33.81190125045363,4760.000000000025,0.08000000000000043,76.6267920415929,15.070000000000075,41.200000000000216,9.170000000000048,0.7000000000000035,23.100000000000122,37.7000000000002,5643455.000000028,0.3200000000000017,6.904162068441927
2020-04-06,360.18974732205027,23.625701949707,21.36092029265242,1.0191148083519823,0.07306026226486365,0.05133915081529702,1.000000000000005,0.010000000000000054,1.2821876444789493,4.328226659307615,35.46248102759007,3.35588262592996,1262.7796689697805,1023.4115155845625,0.030543876489478476,35.48128695917189,4760.000000000025,0.08000000000000043,77.20637004929434,15.070000000000075,41.200000000000216,9.170000000000048,0.7000000000000035,23.100000000000122,37.7000000000002,5643455.000000028,0.3200000000000017,6.744250187401267
2020-04-07,384.58660590201026,24.397120676889205,22.066888506496458,1.0224162614029668,0.07231297303995356,0.057863606808951855,1.000000000000005,0.010000000000000054,1.280874411445833,4.581544913679167,36.5327204991994,3.498860902866997,1343.3347678876478,1103.5024472895873,0.028932309435628606,37.121778082985955,4760.000000000025,0.08000000000000043,77.78250604375819,15.070000000000075,41.200000000000216,9.170000000000048,0.7000000000000035,23.100000000000122,37.7000000000002,5643455.000000028,0.3200000000000017,6.590554068660664
2020-04-08,410.0178632823584,25.431453953045093,22.859561984267984,1.032245292367676,0.08023666901719864,0.0643463153200301,1.000000000000005,0.010000000000000054,1.2791874827925214,4.824490941238698,37.71028698073445,3.718207917430981,1424.5186583333204,1183.6877275163197,0.027456665819449347,38.687640931341015,4760.000000000025,0.08000000000000043,78.32103790385948,15.070000000000075,41.200000000000216,9.170000000000048,0.7000000000000035,23.100000000000122,37.7000000000002,5643455.000000028,0.3200000000000017,6.446625658615277
2020-04-09,436.8121531178781,26.794437265042426,23.76642132659792,1.063001034563412,0.10080452180168392,0.07241455226248553,1.000000000000005,0.010000000000000054,1.277004865488058,5.058688180072535,38.95506494466531,4.027355263957443,1505.5936317590424,1263.8477122500408,0.026132900140281932,40.125392948021016,4760.000000000025,0.08000000000000043,78.79984630119789,15.070000000000075,41.200000000000216,9.170000000000048,0.7000000000000035,23.100000000000122,37.7000000000002,5643455.000000028,0.3200000000000017,6.31526977494309
2020-04-10,465.28778322884244,28.475740683106363,24.811561146855396,1.1305733357157086,0.13538037906942746,0.08393922706047127,1.000000000000005,0.010000000000000054,1.2740741080688571,5.28095860434982,40.22462126829219,4.433770211011769,1589.0935108263948,1344.4977266568283,0.024967322164035008,41.40617625594149,4760.000000000025,0.08000000000000043,79.2077897032741,15.070000000000075,41.200000000000216,9.170000000000048,0.7000000000000035,23.100000000000122,37.7000000000002,5643455.000000028,0.3200000000000017,6.198547007539396
2020-04-11,495.69568551471605,30.407985214980112,26.011665850445404,1.2501924452256976,0.18337109554964698,0.10078813070259346,1.000000000000005,0.010000000000000054,1.2699689617885548,5.492199237683835,41.540363171645836,4.93745712543032,1675.7137336369287,1426.1916692654095,0.023968381086503985,42.52239237295166,4760.000000000025,0.08000000000000043,79.53067485664121,15.070000000000075,41.200000000000216,9.170000000000048,0.7000000000000035,23.100000000000122,37.7000000000002,5643455.000000028,0.3200000000000017,6.0978063217733105
2020-04-12,528.1766283894316,32.48100507154541,27.372991469282056,1.4348162796206334,0.24271578126146012,0.12464087178260147,1.000000000000005,0.010000000000000054,1.2641352539852444,5.693099008094817,42.89961627013716,5.530226005029441,1766.615455366678,1509.5735030802812,0.023131909602854748,43.46226939283598,4760.000000000025,0.08000000000000043,79.75591111985659,15.070000000000075,41.200000000000216,9.170000000000048,0.7000000000000035,23.100000000000122,37.7000000000002,5643455.000000028,0.3200000000000017,6.013780634764287
2020-04-13,562.7782857717126,34.60170402990346,28.94078270991246,1.6876183506333837,0.3039502166830059,0.1575685659248635,1.000000000000005,0.010000000000000054,1.2560209621437508,5.882364656846816,44.28015822716661,6.1955363428154016,1864.8376904261104,1595.5962391395606,0.022442662001753242,44.278575024588264,4760.000000000025,0.08000000000000043,79.87600121319572,15.070000000000075,41.200000000000216,9.170000000000048,0.7000000000000035,23.100000000000122,37.7000000000002,5643455.000000028,0.3200000000000017,5.9460689463844245
2020-04-14,599.627928937706,36.84967815171014,30.719552772576606,2.016683381591719,0.37238735546636,0.20043288856775926,1.000000000000005,0.010000000000000054,1.2451215716401354,6.060496828123162,45.65525441698136,6.9093127059064665,1973.7896285177112,1685.6720662325013,0.021875467735962665,45.0486484630114,4760.000000000025,0.08000000000000043,79.89115928093763,15.070000000000075,41.200000000000216,9.170000000000048,0.7000000000000035,23.100000000000122,37.7000000000002,5643455.000000028,0.3200000000000017,5.893025968722669
2020-04-15,638.7262311247414,39.098328426323064,32.67184541330452,2.430094953776212,0.44848896520998427,0.25309470521056465,1.000000000000005,0.010000000000000054,1.23101716450903,6.225479279140215,47.00891010814656,7.643490670347769,2088.4741703217064,1780.5306495450964,0.02140870164230816,45.84239617272727,4760.000000000025,0.08000000000000043,79.79609796749065,15.070000000000075,41.200000000000216,9.170000000000048,0.7000000000000035,23.100000000000122,37.7000000000002,5643455.000000028,0.3200000000000017,5.851679348182974
2020-04-16,679.9451419925552,41.218930547279534,34.73241993586726,2.9335117453903425,0.5303389281738112,0.31457054409861585,1.000000000000005,0.010000000000000054,1.2133423821083418,6.373117216304104,48.32130766191155,8.367568136660555,2209.165259286209,1881.0447066158388,0.020998672320936062,46.452018525796326,4760.000000000025,0.08000000000000043,79.58334949371765,15.070000000000075,41.200000000000216,9.170000000000048,0.7000000000000035,23.100000000000122,37.7000000000002,5643455.000000028,0.3200000000000017,5.8201683669872715
2020-04-17,723.0262934692075,43.08116623625157,36.8188899357402,3.5283497107880777,0.6142377126138762,0.38314995073718183,1.000000000000005,0.010000000000000054,1.1918356488954145,6.499585811387752,49.57157221378991,9.05046140123031,2336.7837860936197,1987.85838451909,0.020585138694483585,46.47078344832275,4760.000000000025,0.08000000000000043,79.25898723341051,15.070000000000075,41.200000000000216,9.170000000000048,0.7000000000000035,23.100000000000122,37.7000000000002,5643455.000000028,0.3200000000000017,5.796585920637082
2020-04-18,767.5798041355204,44.55352173601228,38.839702358075414,4.2104187148945575,0.6951482262832915,0.4564835037768692,1.000000000000005,0.010000000000000054,1.1663437696385954,6.602194206633907,50.728452915998616,9.662589794574057,2473.520386435119,2101.830181408067,0.020120172702181395,46.44060859464548,4760.000000000025,0.08000000000000043,78.839240425058,15.070000000000075,41.200000000000216,9.170000000000048,0.7000000000000035,23.100000000000122,37.7000000000002,5643455.000000028,0.3200000000000017,5.77910704598156
2020-04-19,813.0833825134064,45.50358668016054,40.70012179118106,4.968900009021606,0.7670302065579775,0.5316488269276756,1.000000000000005,0.010000000000000054,1.1367822292974679,6.677712235453785,51.68985940257758,10.178131744767017,2620.9761010739194,2223.8805384477796,0.019578817309441502,47.45705308463964,4760.000000000025,0.08000000000000043,78.34795520567144,15.070000000000075,41.200000000000216,9.170000000000048,0.7000000000000035,23.100000000000122,37.7000000000002,5643455.000000028,0.3200000000000017,5.766126179767367
2020-04-20,859.3732511707705,46.28987488407005,42.36993297234514,5.790621354536094,0.828133029837683,0.6068261483146977,1.000000000000005,0.010000000000000054,1.1032088439188037,6.72116394388188,52.37313146208194,10.577409409738822,2775.709499851986,2354.004392200415,0.018943970771350706,50.87262982640805,4760.000000000025,0.08000000000000043,77.81469038615414,15.070000000000075,41.200000000000216,9.170000000000048,0.7000000000000035,23.100000000000122,37.7000000000002,5643455.000000028,0.3200000000000017,5.756400965049931
2020-04-21,906.2326694705163,46.859422969775295,43.79998689797256,6.673702926050758,0.8878903347570615,0.6807912337311764,1.000000000000005,0.010000000000000054,1.065804822984353,6.728494160238504,52.785375422676594,10.844507791443943,2931.4789413078697,2490.8170304140517,0.018207654872307494,58.7381504564254,4760.000000000025,0.08000000000000043,77.27328928282839,15.070000000000075,41.200000000000216,9.170000000000048,0.7000000000000035,23.100000000000122,37.7000000000002,5643455.000000028,0.3200000000000017,5.749200968500726
2020-04-22,953.161897060872,46.92923109287776,44.91878623036378,7.611967562993158,0.941871209374197,0.7516175041606978,1.000000000000005,0.010000000000000054,1.0248429514334827,6.698568422376689,52.91626168982587,10.965558329962139,3078.5032913073455,2632.2490850277377,0.01737196610574971,72.3115895714724,4760.000000000025,0.08000000000000043,76.76080859108068,15.070000000000075,41.200000000000216,9.170000000000048,0.7000000000000035,23.100000000000122,37.7000000000002,5643455.000000028,0.3200000000000017,5.744932118932575
2020-04-23,999.5182715351514,46.356377101170985,45.65280250405927,8.595853500299183,0.9865908666298736,0.817152203750777,1.000000000000005,0.010000000000000054,0.980792200646865,6.629889471275092,52.74592283491957,10.931759476070752,3210.5309591075347,2775.299952103064,0.016425063784225036,92.20706160329745,4760.000000000025,0.08000000000000043,76.3213789061419,15.070000000000075,41.200000000000216,9.170000000000048,0.7000000000000035,23.100000000000122,37.7000000000002,5643455.000000028,0.3200000000000017,5.743046328094998
2020-04-24,1044.6212666765753,45.102997111592586,45.94171403059785,9.613098916433195,1.0192741131268992,0.8753735257930453,1.000000000000005,0.010000000000000054,0.9343116682614911,6.521867652906877,52.37548931429576,10.741088052892952,3325.4898159693116,2916.541140547891,0.015370995640366595,118.48223382367567,4760.000000000025,0.08000000000000043,75.96611659718896,15.070000000000075,41.200000000000216,9.170000000000048,0.7000000000000035,23.100000000000122,37.7000000000002,5643455.000000028,0.3200000000000017,5.7423999967869275
2020-04-25,1087.831286141887,43.21002094293819,45.749834327085495,10.649255344403132,1.0376779507146006,0.9246584572083925,1.000000000000005,0.010000000000000054,0.8863509134456347,6.377050384153341,51.794981562321766,10.399028709352987,3422.5546438128004,3052.1134184361326,0.01421473671088259,150.7072167381514,4760.000000000025,0.08000000000000043,75.69520606456926,15.070000000000075,41.200000000000216,9.170000000000048,0.7000000000000035,23.100000000000122,37.7000000000002,5643455.000000028,0.3200000000000017,5.74153332938446
2020-04-26,1128.608758724064,40.77747369039697,45.07468343762187,11.688072730021826,1.039958527677193,0.9639836619108207,1.000000000000005,0.010000000000000054,0.8380661909019386,6.196588693092389,50.99390908706137,9.918566942486633,3505.3084359947056,3178.4414148290434,0.012974562552554327,188.0572823015131,4760.000000000025,0.08000000000000043,75.49928496213099,15.070000000000075,41.200000000000216,9.170000000000048,0.7000000000000035,23.100000000000122,37.7000000000002,5643455.000000028,0.3200000000000017,5.7388902546798715
2020-04-27,1166.7714850094364,38.16272711653726,43.91360970168123,12.716830242409733,1.029613368931781,0.9930761433303374,1.000000000000005,0.010000000000000054,0.7906446658008892,5.981329690472176,49.972564976252784,9.319629796393103,3574.467881617883,3292.543213675117,0.011678724112217953,229.34296980629045,4760.000000000025,0.08000000000000043,75.36048311397067,15.070000000000075,41.200000000000216,9.170000000000048,0.7000000000000035,23.100000000000122,37.7000000000002,5643455.000000028,0.3200000000000017,5.7329139741385475
2020-04-28,1201.9876473705247,35.2161629844618,42.250168168310104,13.728411304948887,1.0122229549470596,1.0111169006457832,1.000000000000005,0.010000000000000054,0.7452360850003121,5.734736763652458,48.747119271944015,8.628832606783249,3624.267265447419,3391.5065052789673,0.01036295387925074,273.02039315950185,4760.000000000025,0.08000000000000043,75.25320170199394,15.070000000000075,41.200000000000216,9.170000000000048,0.7000000000000035,23.100000000000122,37.7000000000002,5643455.000000028,0.3200000000000017,5.722413756529674
2020-04-29,1233.9527103178114,31.96506341481697,40.11225056062177,14.71489283553134,0.9869629498883825,1.0178043852451664,1.000000000000005,0.010000000000000054,0.7028530495291618,5.458825681983049,47.32583719151463,7.876354808767378,3651.1390075858926,3473.3059455397092,0.009055990457918993,317.3185447080239,4760.000000000025,0.08000000000000043,75.14469765658606,15.070000000000075,41.200000000000216,9.170000000000048,0.7000000000000035,23.100000000000122,37.7000000000002,5643455.000000028,0.3200000000000017,5.706388348609748
2020-04-30,1262.4729360997048,28.520226132541325,37.56400207689817,15.669039697753895,0.9545079267020025,1.0134336056759576,1.000000000000005,0.010000000000000054,0.6643097936109963,5.161992564654713,45.71415811341625,7.093606027159158,3658.6104774088817,3537.3137836538176,0.0077797110076280014,359.94337524077946,4760.000000000025,0.08000000000000043,75.02529118038406,15.070000000000075,41.200000000000216,9.170000000000048,0.7000000000000035,23.100000000000122,37.7000000000002,5643455.000000028,0.3200000000000017,5.683930701848859
2020-05-01,1287.5280214025115,25.055085565792567,34.699758991416395,16.585425539314155,0.9166566399198448,0.9989554563578099,1.000000000000005,0.010000000000000054,0.6302189321507172,4.853960486839457,43.91448089921867,6.310944662580104,3651.0469336869182,3583.8203409724306,0.00656021958409851,400.0121112625181,4760.000000000025,0.08000000000000043,74.88802139110587,15.070000000000075,41.200000000000216,9.170000000000048,0.7000000000000035,23.100000000000122,37.7000000000002,5643455.000000028,0.3200000000000017,5.654193686189035
2020-05-02,1309.3180748754148,21.79005367014276,31.63950185506847,17.461273420807558,0.8760509802630909,0.9760212141170982,1.000000000000005,0.010000000000000054,0.6009046645299747,4.540664288852933,41.92592208359311,5.555435849414535,3631.854495675666,3613.7191018831745,0.005423558353232255,438.016158430729,4760.000000000025,0.08000000000000043,74.72856452426034,15.070000000000075,41.200000000000216,9.170000000000048,0.7000000000000035,23.100000000000122,37.7000000000002,5643455.000000028,0.3200000000000017,5.616401544076634
2020-05-03,1328.29885027421,18.980775546724733,28.525445395826267,18.297086287325154,0.8359651905948629,0.9470159105878249,1.000000000000005,0.010000000000000054,0.5765042902526853,4.228655941268017,39.74804531188686,4.848638942652372,3603.6514244393657,3627.7669605429614,0.004392491001511136,473.8392697603456,4760.000000000025,0.08000000000000043,74.54517258517984,15.070000000000075,41.200000000000216,9.170000000000048,0.7000000000000035,23.100000000000122,37.7000000000002,5643455.000000028,0.3200000000000017,5.569895649700294
2020-05-04,1345.1980872854915,16.89923712222844,25.487602792829644,19.102161838958665,0.8051897946914617,0.9150833615122983,1.000000000000005,0.010000000000000054,0.557050971406386,3.924627056144941,37.53396546419961,4.2044171513978155,3567.6056982584237,3626.785983173871,0.0034840902937965717,507.1493278858709,4760.000000000025,0.08000000000000043,74.33862733804465,15.070000000000075,41.200000000000216,9.170000000000048,0.7000000000000035,23.100000000000122,37.7000000000002,5643455.000000028,0.3200000000000017,5.514205997133018
2020-05-05,1360.0920528590786,14.893965656797391,22.584283057776744,19.874552859503453,0.7724767028382482,0.8809553782770819,1.000000000000005,0.010000000000000054,0.5424173494339111,3.6350507704538937,35.32266220416138,3.627844214550303,3524.3220500351285,3612.5075869279194,0.0027079287416790386,536.4120072266212,4760.000000000025,0.08000000000000043,74.11220579765123,15.070000000000075,41.200000000000216,9.170000000000048,0.7000000000000035,23.100000000000122,37.7000000000002,5643455.000000028,0.3200000000000017,5.4488088518990825
