date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,median_age,aged_65_older,life_expectancy,human_development_index,population
2020-11-14,957.5055148579634,1.3717880876403723,1.4293758237264447,15.965922059429168,0.019226610519232495,0.03459549469403272,1.7400000000000087,0.9450258279647583,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-11-15,958.8547017543336,1.3491868963702294,1.413620103088953,15.986658739142033,0.020738639208105723,0.02936743550016256,1.7400000000000087,0.9355917691636152,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-11-16,960.1802797094167,1.3255779550831037,1.3945554134511704,16.012489206263467,0.025831936742860218,0.026000689747293883,1.7400000000000087,0.9292403685663132,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-11-17,961.4820746818699,1.3017949724532474,1.3731686609287157,16.04475798420635,0.03226988015895519,0.024792372514090347,1.7400000000000087,0.9259947560627453,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-11-18,962.7639962182557,1.2819215363858325,1.3509328951794086,16.08423106087618,0.03947390333188616,0.025773012417242006,1.7400000000000087,0.9257035654310293,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-11-19,964.0326933498599,1.268697131604179,1.3295257864459675,16.131078919445137,0.0468484785654952,0.028750573792569567,1.7400000000000087,0.9279927678030728,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-11-20,965.2965465153052,1.2638531654452174,1.3106184833380328,16.184863811432614,0.05378535698488427,0.03334347333085258,1.7400000000000087,0.9323386288581237,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-11-21,966.5649115025112,1.2683649872060867,1.2957172561686847,16.24453021151566,0.05966674883110029,0.0390053425547006,1.7400000000000087,0.9381497376423014,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-11-22,967.8475524051653,1.282640902654082,1.286044729456832,16.308397658636768,0.06386770868214886,0.04504359967620654,1.7400000000000087,0.9448353155135631,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-11-23,969.155476844276,1.307924439110796,1.283345764287196,16.375415891036422,0.06701842857043527,0.050809849078421974,1.7400000000000087,0.9517649804942558,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
