date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,aged_65_older,male_smokers,life_expectancy,human_development_index,population
2022-03-04,55875.386646336185,2.7273988619685916,3.1436942181375276,400.62888449498985,0.0765170623258053,0.09016593075535102,107504.35495096231,0.49606419136780433,347.3625058320604,324.00000000000193,0.12000000000000069,8.600000000000044,1385.0186208866803,0.0606911367301725,54.8106882106049,25.70000000000014,4.460000000000024,16.500000000000085,72.98000000000039,0.6600000000000035,593162.000000003
2022-03-05,55877.99526917368,2.608622837491314,2.983708446408579,400.699168219336,0.070283724346164,0.08393310999282236,107509.37390262072,0.5193315953681295,343.3905930133476,324.00000000000193,0.12000000000000069,8.600000000000044,1363.110006388994,0.05767543076353118,53.909862958212315,25.70000000000014,4.460000000000024,16.500000000000085,72.98000000000039,0.6600000000000035,593162.000000003
2022-03-06,55880.48706274007,2.4917935663861033,2.852274547476121,400.7621589699324,0.06299075059640392,0.07873942525479787,107514.16803895663,0.5434440746773584,338.5037075266563,324.00000000000193,0.12000000000000069,8.600000000000044,1336.804531294656,0.053972636421064736,52.961454749363895,25.70000000000014,4.460000000000024,16.500000000000085,72.98000000000039,0.6600000000000035,593162.000000003
2022-03-07,55882.86028735894,2.3732246188749064,2.729131088370507,400.81698121840003,0.05482224846766498,0.07322877708589486,107518.73401063326,0.5687457903325187,332.96582201538695,324.00000000000193,0.12000000000000069,8.600000000000044,1306.9385471458481,0.04974159754850707,51.973927519682974,25.70000000000014,4.460000000000024,16.500000000000085,72.98000000000039,0.6600000000000035,593162.000000003
2022-03-08,55885.114527090074,2.254239731124508,2.6094456013457563,400.86305912000614,0.04607790160608166,0.06708447874202302,107523.07101201516,0.5954879141779613,326.4776470545271,324.00000000000193,0.12000000000000069,8.600000000000044,1274.8498379611976,0.04521667004244046,50.96634318339513,25.70000000000014,4.460000000000024,16.500000000000085,72.98000000000039,0.6600000000000035,593162.000000003
2022-03-09,55887.25746933185,2.1429422417822974,2.4919531408929663,400.90020319585517,0.03714407584903443,0.06022738620583859,107527.19382753124,0.6237739834679904,319.16725274403086,324.00000000000193,0.12000000000000069,8.600000000000044,1241.8906751741965,0.0406284042771439,49.96318563576878,25.70000000000014,4.460000000000024,16.500000000000085,72.98000000000039,0.6600000000000035,593162.000000003
2022-03-10,55889.303687002204,2.0462176703477146,2.3778123023407036,400.9286753445325,0.028472148677338206,0.052756512505057716,107531.13049039648,0.6535935774523189,310.8601519045006,324.00000000000193,0.12000000000000069,8.600000000000044,1209.244169922989,0.03620336526344942,48.990768670911976,25.70000000000014,4.460000000000024,16.500000000000085,72.98000000000039,0.6600000000000035,593162.000000003
2022-03-11,55891.27372517416,1.9700381719592368,2.269747235805304,400.9492376008369,0.021354111508003655,0.04490448845119151,107534.92052665335,0.6847486737162604,301.7895709419505,324.00000000000193,0.12000000000000069,8.600000000000044,1177.7892037189076,0.03212505142011457,48.074541920120055,25.70000000000014,4.460000000000024,16.500000000000085,72.98000000000039,0.6600000000000035,593162.000000003
2022-03-12,55893.19341605264,1.9196908784846207,2.1714041566535927,400.9631887048299,0.016015583631002743,0.03700415819359727,107538.61363820283,0.7169553320486701,292.3717461875018,324.00000000000193,0.12000000000000069,8.600000000000044,1148.0017444181415,0.028538681907038115,47.24354929723296,25.70000000000014,4.460000000000024,16.500000000000085,72.98000000000039,0.6600000000000035,593162.000000003
2022-03-13,55895.09336520698,1.899949154338581,2.0868687283499257,400.972391528623,0.012011687723252057,0.029463525885016967,107542.26871507762,0.7498275203681134,283.11675404915934,324.00000000000193,0.12000000000000069,8.600000000000044,1119.7269385657085,0.02551584077740207,46.51488530841282,25.70000000000014,4.460000000000024,16.500000000000085,72.98000000000039,0.6600000000000035,593162.000000003
