date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_tests,positive_rate,tests_per_case,total_boosters_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_70_older,median_age,aged_65_older,gdp_per_capita,extreme_poverty,female_smokers,male_smokers,life_expectancy,population
2022-02-19,1476084.778205133,3415.7959096470604,4186.76633012434,29703.94827717434,36.59674966850934,36.43368246917004,51.01634966296132,0.6924130072366983,50578.05600316684,0.05692653130120409,19.014157547122075,1.5883868118984181,1954585.2515290657,1583277.1335758993,0.3965991082074268,57.25891028591019,2.7800000000000145,23.500000000000124,4.500000000000023,5034.710000000026,4.00000000000002,2.800000000000014,36.7000000000002,67.27000000000035,235824864.00000128
2022-02-20,1479267.9098981956,3183.1316930627063,3939.41747836249,29740.041185256363,36.092908082022,36.54106615052011,51.33550770617387,0.6783238148974664,49384.46977117503,0.05393811114558639,20.220180215933055,1.6161723487428203,1895929.1326149658,1519265.6938470847,0.3805660085957774,57.215349973644095,2.7800000000000145,23.500000000000124,4.500000000000023,5034.710000000026,4.00000000000002,2.800000000000014,36.7000000000002,67.27000000000035,235824864.00000128
2022-02-21,1482280.6516382578,3012.741740062062,3699.542656929596,29775.62644485699,35.5852596006245,36.4894780227156,51.62988320367702,0.6655300298867399,48189.42537477938,0.0510560397263521,21.526482931827008,1.642978001052916,1824422.3945444522,1446432.654645173,0.3615951593233687,57.174378026451635,2.7800000000000145,23.500000000000124,4.500000000000023,5034.710000000026,4.00000000000002,2.800000000000014,36.7000000000002,67.27000000000035,235824864.00000128
2022-02-22,1485124.4204029036,2843.7687646457744,3468.9127060132964,29810.582875013177,34.95643015618917,36.27405082472906,51.89976919547492,0.6540394099392963,47006.180142195706,0.048274091850355604,22.922439768359627,1.6688084576955287,1741726.2093739198,1367710.278782847,0.3404846694278857,57.135713060886,2.7800000000000145,23.500000000000124,4.500000000000023,5034.710000000026,4.00000000000002,2.800000000000014,36.7000000000002,67.27000000000035,235824864.00000128
2022-02-23,1487793.452648657,2669.032245753241,3249.0744249527684,29844.720850506856,34.13797549367715,35.89103957297477,52.146099798074545,0.6438480771700517,45859.25187296874,0.045586790607223766,24.400729309139834,1.693687329512299,1650125.6001986708,1285786.2637574663,0.3180110457037524,57.09892231990504,2.7800000000000145,23.500000000000124,4.500000000000023,5034.710000000026,4.00000000000002,2.800000000000014,36.7000000000002,67.27000000000035,235824864.00000128
2022-02-24,1490281.2778510714,2487.8252024144813,3041.070355883293,29877.839167291946,33.11831678509307,35.34114312510928,52.37030549081288,0.6349624961451543,44754.81578201599,0.042996492438287945,25.949406063949294,1.7176631446547734,1552530.833968494,1203088.6126209453,0.29488756676003824,57.06364826869421,2.7800000000000145,23.500000000000124,4.500000000000023,5034.710000000026,4.00000000000002,2.800000000000014,36.7000000000002,67.27000000000035,235824864.00000128
2022-02-25,1492585.573659799,2304.2958087274765,2845.22862146968,29909.767691564673,31.928524272724175,34.63199535288177,52.57417972142799,0.6273928481916073,43706.80488703995,0.04049397566355763,27.55333929262911,1.7407912067996367,1451453.324114866,1121863.428050067,0.2717779892264608,57.02959625323373,2.7800000000000145,23.500000000000124,4.500000000000023,5034.710000000026,4.00000000000002,2.800000000000014,36.7000000000002,67.27000000000035,235824864.00000128
2022-02-26,1494711.80726489,2126.2336050911817,2661.005303206335,29940.399346566242,30.63165500156967,33.78003352177191,52.75967580362993,0.6211375579278046,42729.72226723362,0.03809220120468184,29.194852562555266,1.7631220203920008,1349046.4118704915,1044067.7108080749,0.24929664641241212,56.99649421642828,2.7800000000000145,23.500000000000124,4.500000000000023,5034.710000000026,4.00000000000002,2.800000000000014,36.7000000000002,67.27000000000035,235824864.00000128
2022-02-27,1496675.9664215203,1964.1591566302823,2486.8662251423107,29969.714102684906,29.314756118662743,32.811899575718115,52.92883328329475,0.6161859092344775,41850.04273199174,0.03580331379943902,30.858759008212555,1.7847206284777382,1247690.1704827421,971318.7056658503,0.22792852876535327,56.96397651235361,2.7800000000000145,23.500000000000124,4.500000000000023,5034.710000000026,4.00000000000002,2.800000000000014,36.7000000000002,67.27000000000035,235824864.00000128
2022-02-28,1498512.1551975256,1836.1887760053576,2318.787056380976,29997.96209608289,28.247993397982224,31.763877655285718,53.08364637488226,0.6124980292109268,41084.36746610943,0.03365872322934659,32.52964941129845,1.8056700193313415,1149707.6825717783,904785.2327238554,0.2080480449256635,56.93159760727757,2.7800000000000145,23.500000000000124,4.500000000000023,5034.710000000026,4.00000000000002,2.800000000000014,36.7000000000002,67.27000000000035,235824864.00000128
2022-03-01,1500221.2520477907,1709.0968502651706,2156.6908632294967,30025.07102261166,27.10892652877112,30.642947511018303,53.22590995892518,0.6100040972152418,40417.05704664813,0.03168845095465381,34.198345655758956,1.8260709880417723,1057109.9218219747,845145.4146689429,0.18986618883322648,56.899145846052946,2.7800000000000145,23.500000000000124,4.500000000000023,5034.710000000026,4.00000000000002,2.800000000000014,36.7000000000002,67.27000000000035,235824864.00000128
2022-03-02,1501802.9706777327,1581.7186299419309,2001.3601167175352,30050.904155775854,25.83313316419311,29.456659728286386,53.35678716107071,0.6086305777595253,39825.58928897236,0.029905640090586383,35.848355234062325,1.8460084500380114,971362.0879233258,792554.6920941451,0.17340917620798402,56.8664469734215,2.7800000000000145,23.500000000000124,4.500000000000023,5034.710000000026,4.00000000000002,2.800000000000014,36.7000000000002,67.27000000000035,235824864.00000128
2022-03-03,1503258.8401446948,1455.8694669619442,1853.9376268077074,30075.320246760828,24.416090984974208,28.213571557688645,53.4774128497947,0.608274807915637,39283.9102880322,0.028305926900519005,37.471654272993476,1.8655990630802703,893635.4875205497,746911.2441190905,0.15861958415986666,56.833483096905255,2.7800000000000145,23.500000000000124,4.500000000000023,5034.710000000026,4.00000000000002,2.800000000000014,36.7000000000002,67.27000000000035,235824864.00000128
2022-03-04,1504594.4399339918,1335.5997892970897,1715.552243053423,30098.218449453343,22.898202692512193,26.92357378785281,53.58875555417438,0.6088391052903162,38756.62381438662,0.02689056346886052,39.0554229930451,1.8849694823072811,824915.016101992,707922.9278048973,0.145383401759202,56.81113543192272,2.7800000000000145,23.500000000000124,4.500000000000023,5034.710000000026,4.00000000000002,2.800000000000014,36.7000000000002,67.27000000000035,235824864.00000128
2022-03-05,1505821.076265945,1226.6363319534262,1587.0381300922666,30119.57201420705,21.353564753708664,25.598135900036375,53.69176711811954,0.6101755474551329,38232.80744008327,0.025660165652712,40.608849080595135,1.904243332064751,765983.0101726083,675322.0397289161,0.13355306521726848,56.798916699992546,2.7800000000000145,23.500000000000124,4.500000000000023,5034.710000000026,4.00000000000002,2.800000000000014,36.7000000000002,67.27000000000035,235824864.00000128
2022-03-06,1506957.0393261577,1135.9630602126467,1468.724224266034,30139.453558166642,19.88154395959309,24.250489934077084,53.78736607873194,0.6121455584581896,37708.29881876824,0.024599035034621294,42.13917882725314,1.9235201548801293,717357.1564224839,648850.2491405793,0.12296796633376596,56.78905177838815,2.7800000000000145,23.500000000000124,4.500000000000023,5034.710000000026,4.00000000000002,2.800000000000014,36.7000000000002,67.27000000000035,235824864.00000128
2022-03-07,1508031.5915663722,1074.5522402144313,1359.9188849092877,30158.156118851268,18.702560684626967,22.88675578281382,53.87638205204623,0.6146199962515293,37183.73404728028,0.023676005429165738,43.65416918831322,1.9428559063223185,679274.099104194,628248.2100939613,0.11348567093649137,56.7696151104557,2.7800000000000145,23.500000000000124,4.500000000000023,5034.710000000026,4.00000000000002,2.800000000000014,36.7000000000002,67.27000000000035,235824864.00000128
2022-03-08,1509049.0715674767,1017.4800011045868,1261.1164240245657,30175.64850478167,17.49238593040625,21.512804393671477,53.95949834683479,0.6174467360380338,36663.81052253202,0.022869803037614475,45.165565482055925,1.9622501037805882,651396.8902975628,613261.1066493341,0.10500969599487026,56.726922871303394,2.7800000000000145,23.500000000000124,4.500000000000023,5034.710000000026,4.00000000000002,2.800000000000014,36.7000000000002,67.27000000000035,235824864.00000128
2022-03-09,1510011.652705991,962.5811385142847,1172.66822606626,30191.867083175825,16.218578394152473,20.139083741278192,54.03723962955087,0.6204779091713833,36148.19179623002,0.022152352278210885,46.700505721108925,1.9816497627093934,632763.7223399716,603877.4493470531,0.097515190548189,56.6475922827601,2.7800000000000145,23.500000000000124,4.500000000000023,5034.710000000026,4.00000000000002,2.800000000000014,36.7000000000002,67.27000000000035,235824864.00000128
2022-03-10,1510920.9861035096,909.3333975185524,1094.5917264339885,30206.758150132395,14.891066956571061,18.778112256508116,54.11005629202194,0.6235935643930828,35643.31225376597,0.021488860200901242,48.2781717924478,2.0009604843739077,621761.4378472145,600103.431871312,0.09099935347998475,56.51957688821753,2.7800000000000145,23.500000000000124,4.500000000000023,5034.710000000026,4.00000000000002,2.800000000000014,36.7000000000002,67.27000000000035,235824864.00000128
2022-03-11,1511779.432838785,858.4467352753082,1026.4271453426225,30220.309708268374,13.551558135980345,17.44259889826346,54.17831726364977,0.6266743264945545,35164.9239964008,0.02086260507310647,49.93986187601013,2.020048229042123,616125.7280016043,601903.5287354176,0.08548367800591625,56.33313176118585,2.7800000000000145,23.500000000000124,4.500000000000023,5034.710000000026,4.00000000000002,2.800000000000014,36.7000000000002,67.27000000000035,235824864.00000128
2022-03-12,1512590.9881067898,811.5552680046399,967.1300382248089,30232.575299947282,12.265591678908347,16.144033207311058,54.242328029924124,0.6296198366614791,34724.21091908475,0.020257813533336666,51.695785224072964,2.038751450200655,614436.244485165,609070.470452663,0.08098153678498025,56.08157490363025,2.7800000000000145,23.500000000000124,4.500000000000023,5034.710000000026,4.00000000000002,2.800000000000014,36.7000000000002,67.27000000000035,235824864.00000128
2022-03-13,1513361.974338013,770.986231223261,914.990708532861,30243.69188220032,11.116582253040352,14.89162784665978,54.30117546345034,0.6323394734883533,34327.48727464004,0.019659423498418815,53.57234150370445,2.0565310515591344,615300.8455436984,621209.656427087,0.07747597159326017,55.7618518305993,2.7800000000000145,23.500000000000124,4.500000000000023,5034.710000000026,4.00000000000002,2.800000000000014,36.7000000000002,67.27000000000035,235824864.00000128
