date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,reproduction_rate,new_tests,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,extreme_poverty,male_smokers,life_expectancy,population
2020-03-11,52.996012141958815,1.806989888846804,1.4026834857220107,1.0000000000000038,0.04484428975074849,0.06437600702446945,0.24000000000000093,1.9502894671386304,944.049154984463,0.0008328495841792966,622.0311056401451,0.010000000000000038,6943.000000000028,160.00000000000065,0.0,15.749776431987968,40.10000000000016,0.1000000000000004,38.800000000000146,77.1500000000003,71697024.00000025
2020-03-12,55.49535563173879,2.82500438543554,1.657659745064207,1.0000000000000042,0.033920731458041566,0.05554793202636034,0.24000000000000105,1.950155852778022,1034.2221924694331,0.0012936740336419094,568.3848866564689,0.010000000000000044,6943.000000000031,160.0000000000007,0.0,17.804219839567438,40.10000000000017,0.10000000000000042,38.80000000000016,77.15000000000033,71697024.0000003
2020-03-13,59.86573133272468,4.60496854440957,2.146605183717358,1.0000000000000044,0.025440548593531176,0.0467763336351549,0.2400000000000011,1.9496791067780894,1132.9940845589288,0.001906907108941844,512.7040189031472,0.010000000000000047,6943.000000000034,160.00000000000077,0.0,20.031492125958742,40.100000000000186,0.10000000000000045,38.800000000000175,77.15000000000036,71697024.00000033
2020-03-14,66.81705868053909,7.110998547932279,2.960048910412459,1.0000000000000047,0.019080411445148382,0.03831301945713542,0.24000000000000116,1.9485650831540289,1238.559542087589,0.0027165410298317936,456.1192504410971,0.010000000000000049,6943.0000000000355,160.0000000000008,0.0,22.399357459045696,40.10000000000019,0.10000000000000048,38.80000000000018,77.15000000000038,71697024.00000034
2020-03-15,76.94039582035921,10.229612841136696,4.173904329868178,1.0000000000000049,0.014310308583861286,0.030445171832670575,0.2400000000000012,1.9464191258755439,1350.259362448047,0.003752337899070687,400.19089710684125,0.01000000000000005,6943.000000000036,160.00000000000082,0.0,24.867574816973395,40.1000000000002,0.1000000000000005,38.80000000000019,77.15000000000039,71697024.00000036
2020-03-16,89.73086247612932,12.870173431757527,5.79674757513224,0.992436974789921,0.010732731437895965,0.02283387887450293,0.24000000000000124,1.9427776605023297,1467.2377829866518,0.005039528149577753,346.6984685638093,0.010000000000000052,6943.000000000037,160.00000000000085,0.0,27.38580635513475,40.10000000000021,0.1000000000000005,38.800000000000196,77.1500000000004,71697024.00000036
2020-03-17,105.61729682477656,15.946214430637829,7.877367404038274,0.9779411764705933,0.008049548578421974,0.017125409155877198,0.24000000000000127,1.9371289790548365,1587.978482682784,0.006595095368809057,297.1886849716613,0.010000000000000054,6943.000000000038,160.00000000000085,0.0,29.93447063577581,40.10000000000021,0.1000000000000005,38.8000000000002,77.1500000000004,71697024.00000036
2020-03-18,125.4536481195523,19.881186356268653,10.469659037191626,0.962318196509378,0.00603716143381648,0.0128440568669079,0.24000000000000127,1.9289616340972062,1710.397468993345,0.008414000906050897,253.26747365117663,0.010000000000000054,6943.000000000039,160.00000000000085,0.0,32.50435830973431,40.10000000000021,0.1000000000000005,38.8000000000002,77.1500000000004,71697024.00000036
2020-03-19,150.2178055789987,24.79778375556612,13.615741530641003,0.9542855122818408,0.008212421818736635,0.009633042650180924,0.24000000000000127,1.9177840891798885,1831.9989744017669,0.01047145736990665,215.76169121123328,0.010000000000000054,6943.000000000039,160.00000000000085,0.0,35.09777341879077,40.10000000000021,0.1000000000000005,38.8000000000002,77.1500000000004,71697024.00000036
2020-03-20,180.78572005367408,30.593134196765156,17.333295805382214,0.9637748969780271,0.02167321423089159,0.007224781987635693,0.24000000000000127,1.9031711308797477,1949.9853975757305,0.012724633751411914,182.6767516017024,0.010000000000000054,6943.000000000039,160.00000000000085,0.0,37.721875151358816,40.10000000000021,0.1000000000000005,38.8000000000002,77.1500000000004,71697024.00000036
2020-03-21,217.7619952761965,36.995190014089786,21.606068169485965,1.0006592270321644,0.04602220220516626,0.009230803685296912,0.24000000000000127,1.8847689428592316,2061.7629007997716,0.01511393426637086,153.93185911174876,0.010000000000000054,6943.000000000039,160.00000000000085,0.0,40.36942430146359,40.10000000000021,0.1000000000000005,38.8000000000002,77.1500000000004,71697024.00000036
2020-03-22,261.3528312987769,43.60502211625586,26.376747959693716,1.0737975876949395,0.07999176477604689,0.017429890094289472,0.24000000000000127,1.8623410898205734,2163.4801426327995,0.01760128780385058,129.3923510241801,0.010000000000000054,6943.000000000039,160.00000000000085,0.0,43.01085507160519,40.10000000000021,0.1000000000000005,38.8000000000002,77.1500000000004,71697024.00000036
2020-03-23,310.8976228276709,49.55543109915062,31.619600562530536,1.1701510349858153,0.1014935003758298,0.03061572720226211,0.24000000000000127,1.8357579182057688,2252.1963060696257,0.020140041483140074,108.90161459328057,0.010000000000000054,6943.000000000039,160.00000000000085,0.0,45.62206518864256,40.10000000000021,0.1000000000000005,38.8000000000002,77.1500000000004,71697024.00000036
