date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,total_tests,new_tests,new_tests_smoothed,positive_rate,tests_per_case,total_boosters_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,aged_65_older,extreme_poverty,female_smokers,male_smokers,hospital_beds_per_thousand,population
2021-06-28,98961.77050692585,2296.6533561272618,2249.8048847012647,429.8730079560399,9.421214542557703,9.376704469334175,29226.620040433765,1.102550130116205,3194408.2929146644,12595.712360777638,11297.822045013734,0.2022645812756234,4.973617744247388,24.250000000000128,57.616814249943886,50.55748942100234,20334.67180108787,13053.24108773404,0.20243924560423288,59.107995312045844,28.600000000000158,4.030000000000021,0.5000000000000026,5.500000000000031,46.50000000000025,7.000000000000038,3398373.0000000177
2021-06-29,101253.16008769292,2291.389580767072,2269.0932163701664,439.2717081325122,9.398700176472264,9.399274958335486,29903.341502691233,1.0912238451631087,3205324.4742127806,12576.101523734505,11223.260409002722,0.20371427306079026,4.934663857636097,24.250000000000128,57.90278251195703,50.708787839830684,20933.35110125457,13440.127098929186,0.2235159241837827,59.14599648403447,28.600000000000158,4.030000000000021,0.5000000000000026,5.500000000000031,46.50000000000025,7.000000000000038,3398373.0000000177
2021-06-30,103533.27559259596,2280.115504903038,2280.349445406264,448.63960850727096,9.367900374758865,9.406250174795584,30576.733354232434,1.0800376317714926,3216105.8606012063,12514.932116392256,11128.73860022329,0.20502019089772616,4.901144952050609,24.250000000000128,58.20362611312106,50.85791954018336,21382.779997994396,13876.633446368856,0.2439575636937521,59.174497363025935,28.600000000000158,4.030000000000021,0.5000000000000026,5.500000000000031,46.50000000000025,7.000000000000038,3398373.0000000177
2021-07-01,105796.1478385971,2262.872246001134,2283.6960378362137,457.9703334004927,9.330724893221714,9.399675026054684,31245.032722849548,1.069051656278524,3226754.068241073,12430.050286187226,11019.9484718223,0.2061544450478909,4.87299510705671,24.250000000000128,58.515590585164084,51.005900991595254,21643.478356608306,14326.616439010666,0.2629449019235143,59.19587302226954,28.600000000000158,4.030000000000021,0.5000000000000026,5.500000000000031,46.50000000000025,7.000000000000038,3398373.0000000177
2021-07-02,108036.7077438478,2240.559905250692,2279.620855623447,467.2602322740289,9.289898873536208,9.381886360038763,31906.742567508896,1.058315406720853,3237281.6577671673,12322.39713509131,10903.011079141466,0.20707704904125138,4.85085977567069,24.250000000000128,58.834267559105854,51.15284522495055,21680.755745478236,14749.644391313614,0.2796509841349439,59.21190476670223,28.600000000000158,4.030000000000021,0.5000000000000026,5.500000000000031,46.50000000000025,7.000000000000038,3398373.0000000177
2021-07-03,110251.43056548137,2214.7228216335616,2269.0472960485513,476.50899127081,9.248758996781127,9.355578958781509,32560.8219400144,1.0478695543942287,3247695.526139578,12184.905587057025,10782.546690093024,0.20777110287660788,4.8351163896069345,24.250000000000128,59.15481375110065,51.298500717355516,21479.23039992965,15105.694573381807,0.2932831637637811,59.22392857502676,28.600000000000158,4.030000000000021,0.5000000000000026,5.500000000000031,46.50000000000025,7.000000000000038,3398373.0000000177
2021-07-04,112438.81907795733,2187.388512475982,2253.3868962445613,485.72009186939783,9.211100598587798,9.323855033565783,33206.828681255196,1.0377457339921823,3258007.534725581,12018.19939472071,10661.250515307338,0.20820938727381044,4.826115895954399,24.250000000000128,59.471890492705015,51.442299705760725,21044.826238861293,15360.85189319087,0.3031616294485635,59.23294643127015,28.600000000000158,4.030000000000021,0.5000000000000026,5.500000000000031,46.50000000000025,7.000000000000038,3398373.0000000177
2021-07-05,114605.8882257274,2167.0691477700475,2234.8748286152277,494.94779353036193,9.227701660964133,9.296387396699883,33846.83456103841,1.0279894879537372,3268222.1476168293,11823.822916205923,10540.033862563258,0.20835403463764643,4.824352597466776,24.250000000000128,59.779881710834594,51.5837542314861,20396.767565377413,15487.628415691494,0.3087721593844192,59.2397098234527,28.600000000000158,4.030000000000021,0.5000000000000026,5.500000000000031,46.50000000000025,7.000000000000038,3398373.0000000177
2021-07-06,116750.32668965773,2144.438463930318,2213.88178064048,504.18786518655696,9.240071656194994,9.273866016173923,34480.156981864835,1.0186401444074504,3278334.436466144,11609.633098663293,10418.96970849324,0.20814157639840317,4.831121590957231,24.250000000000128,60.07360928732771,51.722149586025765,19543.928033438384,15461.241996965797,0.30976900318408085,59.24478236758961,28.600000000000158,4.030000000000021,0.5000000000000026,5.500000000000031,46.50000000000025,7.000000000000038,3398373.0000000177
2021-07-07,118866.86284206569,2116.536152407987,2190.5132768184367,513.4049745201705,9.217109333613614,9.25242084374002,35105.23905621122,1.0097267146404307,3288327.624532045,11385.607783960315,10298.818102313704,0.20752780479395458,4.847416823470031,24.250000000000128,60.348647535954825,51.857009611949906,18523.028507302468,15264.841808002326,0.3059678318967876,59.24858677569229,28.600000000000158,4.030000000000021,0.5000000000000026,5.500000000000031,46.50000000000025,7.000000000000038,3398373.0000000177
