date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_vaccinations_per_hundred,reproduction_rate,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,diabetes_prevalence,female_smokers,male_smokers,life_expectancy,population
2020-05-14,751.0801283610454,1.168744118178643,1.4296536163759852,46.450203335976,0.5368101640262073,0.5660737593591473,9421.241746568581,0.7200000000000037,0.4943292487281249,449.00000000000244,0.08000000000000043,12.90000000000007,66.00000000000034,0.08000000000000043,51.347115926483,163.76000000000084,7.970000000000044,29.000000000000153,37.800000000000196,83.73000000000044,79843.00000000044
2020-05-15,752.1921744866868,1.112046130004378,1.322983101745468,46.96667641924128,0.5164731692381435,0.5546942981877516,9435.19081881462,0.7200000000000037,0.4908949649882405,449.00000000000244,0.08000000000000043,12.90000000000007,66.00000000000034,0.08000000000000043,51.1511788970278,163.76000000000084,7.970000000000044,29.000000000000153,37.800000000000196,83.73000000000044,79843.00000000044
2020-05-16,753.2484618281707,1.056287344756032,1.240967933936769,47.45771578243362,0.49103942767198244,0.5415263797494116,9448.440451376655,0.7200000000000037,0.48754388049619074,449.00000000000244,0.08000000000000043,12.90000000000007,66.00000000000034,0.08000000000000043,50.96177137380518,163.76000000000084,7.970000000000044,29.000000000000153,37.800000000000196,83.73000000000044,79843.00000000044
2020-05-17,754.2502603982784,1.001798572561854,1.175594728733121,47.919418058544736,0.4617023244708587,0.525891391146901,9461.006576089065,0.7200000000000037,0.4842957578188147,449.00000000000244,0.08000000000000043,12.90000000000007,66.00000000000034,0.08000000000000043,50.78386505265519,163.76000000000084,7.970000000000044,29.000000000000153,37.800000000000196,83.73000000000044,79843.00000000044
2020-05-18,755.2077825643854,0.9575221679475713,1.1172585869506177,48.35336444888599,0.4339464266110631,0.5070691574519669,9473.017294542571,0.7200000000000037,0.4811831952225473,449.00000000000244,0.08000000000000043,12.90000000000007,66.00000000000034,0.08000000000000043,50.62186259039643,163.76000000000084,7.970000000000044,29.000000000000153,37.800000000000196,83.73000000000044,79843.00000000044
2020-05-19,756.1202680803683,0.9124855173633944,1.0631322078277028,48.75665229594058,0.4032878742569403,0.4847013509590468,9484.463070131245,0.7200000000000037,0.47821884438071205,449.00000000000244,0.08000000000000043,12.90000000000007,66.00000000000034,0.08000000000000043,50.48863094409022,163.76000000000084,7.970000000000044,29.000000000000153,37.800000000000196,83.73000000000044,79843.00000000044
2020-05-20,756.9830258825139,0.8627578031809178,1.0110636031881668,49.12540777399171,0.3687554984528866,0.458747894279402,9495.285061648221,0.7200000000000037,0.47544386825644613,449.00000000000244,0.08000000000000043,12.90000000000007,66.00000000000034,0.08000000000000043,50.38581208977426,163.76000000000084,7.970000000000044,29.000000000000153,37.800000000000196,83.73000000000044,79843.00000000044
2020-05-21,757.7901944280467,0.8071685463094126,0.9594993830633951,49.45615990289205,0.33075214420165616,0.4294542626617175,9505.409747432042,0.7200000000000037,0.472880735710758,449.00000000000244,0.08000000000000043,12.90000000000007,66.00000000000034,0.08000000000000043,50.30737749008448,163.76000000000084,7.970000000000044,29.000000000000153,37.800000000000196,83.73000000000044,79843.00000000044
2020-05-22,758.5368119490257,0.7466175215614074,0.9074272199090534,49.74687105839082,0.2907111669747718,0.39732696073255225,9514.774893476437,0.7200000000000037,0.4705488840390485,449.00000000000244,0.08000000000000043,12.90000000000007,66.00000000000034,0.08000000000000043,50.24229394497131,163.76000000000084,7.970000000000044,29.000000000000153,37.800000000000196,83.73000000000044,79843.00000000044
2020-05-23,759.2203691427658,0.6835571941768739,0.8543326967676023,49.99770985487916,0.2508388050953324,0.36311513005167695,9523.349029512641,0.7200000000000037,0.4684423676188151,449.00000000000244,0.08000000000000043,12.90000000000007,66.00000000000034,0.08000000000000043,50.17652297973695,163.76000000000084,7.970000000000044,29.000000000000153,37.800000000000196,83.73000000000044,79843.00000000044
