date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,male_smokers,median_age,cardiovasc_death_rate,diabetes_prevalence,population
2020-07-28,2160929.5873963675,40604.259254005534,38854.683437279804,80475.70789151007,1053.7940943405792,1055.0207220543618,0.010000000000000054,1.0586220346716948,212807.77072680666,124297.17776496123,0.0,997.0000000000052,997.0000000000052,0.0,78.94103187676771,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-07-29,2202192.923627434,41263.33623106659,39412.26689809566,81527.98445774062,1052.2765662305492,1054.8076212111025,0.010000000000000054,1.056782298466604,218548.8309829028,132329.3107962486,0.0,997.0000000000052,997.0000000000052,0.0,78.4195239075759,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-07-30,2244099.813696661,41906.89006922761,40008.69107935719,82578.28929676389,1050.3048390232689,1054.123652559912,0.010000000000000054,1.0545683010962374,225256.54673515004,140612.5798166437,0.0,997.0000000000052,997.0000000000052,0.0,77.86914293068202,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-07-31,2286598.627127703,42498.81343104165,40622.03111333178,83626.23990405332,1047.950607289431,1052.9895560004138,0.010000000000000054,1.052013814703886,233361.40324258344,148670.04493035632,0.0,997.0000000000052,997.0000000000052,0.0,77.29535719801162,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-08-01,2329598.2843244486,42999.65719674607,41227.781321909046,84671.58931718039,1045.3494131270618,1051.455983419187,0.010000000000000054,1.0491821451261707,243092.94689277126,156073.32839718572,0.0,997.0000000000052,997.0000000000052,0.0,76.70967174466266,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-08-02,2372965.75023429,43367.46590984145,41800.24778668072,85714.27400146009,1042.684684279687,1049.6064796458397,0.010000000000000054,1.0461173780753987,254490.38335016294,162584.54550603434,0.0,997.0000000000052,997.0000000000052,0.0,76.130277240947,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-08-03,2416531.769301448,43566.01906715814,42315.20622187873,86754.81026838672,1040.536266926638,1047.5589996826684,0.010000000000000054,1.0428792423477593,267382.3137376329,168168.48325686925,0.0,997.0000000000052,997.0000000000052,0.0,75.57260805999283,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-08-04,2460255.6142094443,43723.84490799633,42760.86140929857,87793.03609495531,1038.2258265686064,1045.3352197038257,0.010000000000000054,1.039519321870711,281376.2476664501,172957.59384213507,0.0,997.0000000000052,997.0000000000052,0.0,75.04913445482019,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-08-05,2504100.662547843,43845.04833839873,43129.67750251375,88828.6460595812,1035.6099646258745,1042.9544681068946,0.010000000000000054,1.0360742037495119,295855.4489025677,177067.09392717364,0.0,997.0000000000052,997.0000000000052,0.0,74.56920669114756,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-08-06,2548033.875110627,43933.21256278423,43419.15220461646,89861.32027513205,1032.6742155508553,1040.4359301040897,0.010000000000000054,1.0325834485458136,310233.60345132835,180587.1477724652,0.0,997.0000000000052,997.0000000000052,0.0,74.13893814699684,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-08-07,2592025.4046199815,43991.52950935391,43632.39740152317,90890.8210887021,1029.5008135700593,1037.8003011656576,0.010000000000000054,1.0290657376698658,323980.3752749867,183616.54410342802,0.0,997.0000000000052,997.0000000000052,0.0,73.76111763739704,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-08-08,2636048.302269127,44022.89764914542,43778.574636953694,91917.06560644269,1026.2445177405712,1035.0710271024282,0.010000000000000054,1.025536698210384,336412.8018117674,186247.49091532177,0.0,997.0000000000052,997.0000000000052,0.0,73.43514365791214,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-08-09,2680078.2976294514,44029.9953603239,43873.221718665554,92940.18008718509,1023.1144807424046,1032.2752341277276,0.010000000000000054,1.0219970614729155,346731.7737806102,188431.3423784761,0.0,997.0000000000052,997.0000000000052,0.0,73.15697506728682,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-08-10,2724148.0205556415,44069.72292618998,43945.17942943232,93960.8709897587,1020.6909025736115,1029.440102874401,0.010000000000000054,1.018434770894604,354159.1155059495,190018.75539407064,0.0,997.0000000000052,997.0000000000052,0.0,72.91909409943096,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-08-11,2768240.7884936584,44092.76793801681,43997.88273610145,94979.05051122673,1018.1795214680253,1026.5762395669203,0.010000000000000054,1.014862277265977,358044.68498191895,190907.22111892106,0.0,997.0000000000052,997.0000000000052,0.0,72.70581475686163,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-08-12,2812307.2041045725,44066.4156109141,44029.50664693717,95994.48925704655,1015.438745819831,1023.6945093455213,0.010000000000000054,1.0112835857775384,357880.60071056854,191129.83342160867,0.0,997.0000000000052,997.0000000000052,0.0,72.50297839149894,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-08-13,2856281.2828942062,43974.0787896336,44035.344688661244,97006.94019747154,1012.450940424991,1020.8053251248501,0.010000000000000054,1.0077178606324442,353307.1775446652,190762.21322069934,0.0,997.0000000000052,997.0000000000052,0.0,72.29607703861461,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-08-14,2900092.548935365,43811.266041158684,44009.592764233545,98016.23163485235,1009.2914373808003,1017.9181142379505,0.010000000000000054,1.0041924032312834,344174.19066599186,189859.0010435144,0.0,997.0000000000052,997.0000000000052,0.0,72.08944207113947,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-08-15,2943675.106659511,43582.557724146376,43946.68704618751,99022.3369291129,1006.1052942605531,1015.0409184192529,0.010000000000000054,1.0007247807686481,330572.3657544599,188440.0621433342,0.0,997.0000000000052,997.0000000000052,0.0,71.89088569039413,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-08-16,2986974.44470052,43299.338041009,43842.30739663164,100025.42679185745,1003.0898627445436,1012.1800937918166,0.010000000000000054,0.997357742008291,312844.1130852377,186495.03599017704,0.0,997.0000000000052,997.0000000000052,0.0,71.70717784245633,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-08-17,3030003.7215506043,43029.27685008454,43693.67219275498,101026.92321283312,1001.4964209756682,1009.4378631686861,0.010000000000000054,0.9941123595120374,291577.46181090217,183982.62993380948,0.0,997.0000000000052,997.0000000000052,0.0,71.54370885049134,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-08-18,3072726.0254066554,42722.30385605086,43497.891539362674,102026.70776191975,999.784549086633,1006.8098539052814,0.010000000000000054,0.9910133258719092,267587.7522807102,180730.5182809973,0.0,997.0000000000052,997.0000000000052,0.0,71.411955199601,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-08-19,3115088.0410330184,42362.0156263627,43254.40573322278,103024.03962880906,997.3318668893135,1004.2230095304492,0.010000000000000054,0.9880832006094924,241890.14688770863,176530.49115095503,0.0,997.0000000000052,997.0000000000052,0.0,71.31836038806543,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-08-20,3157037.6852026936,41949.64416967512,42965.20066594817,104017.88364856233,993.8440197532825,1001.5647419571466,0.010000000000000054,0.9853380953504627,215665.25481172395,171245.8452539728,0.0,997.0000000000052,997.0000000000052,0.0,71.26514391742279,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-08-21,3198537.333278237,41499.6480755434,42634.96937615802,105007.15632077871,989.2726722163852,998.7047956404534,0.010000000000000054,0.9827844377054793,189734.09567327274,164815.89092173384,0.0,997.0000000000052,997.0000000000052,0.0,71.25090803502906,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-08-22,3239573.739147435,41036.405869198,42271.233213598854,105990.91032397139,983.7540031926717,995.5116456960816,0.010000000000000054,0.9804291492228729,164804.54787825784,157206.8200012553,0.0,997.0000000000052,997.0000000000052,0.0,71.27109279097778,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-08-23,3280165.4751750603,40591.73602762577,41884.43271223539,106968.47290134973,977.5625773783447,991.8647964892572,0.010000000000000054,0.9782515645674469,141479.19781464047,148534.00821361132,0.0,997.0000000000052,997.0000000000052,0.0,71.31831733079,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-08-24,3320329.1604860188,40163.68531095855,41475.062240866966,107940.58074259294,972.1078412431974,987.666350114197,0.010000000000000054,0.9762318214540286,120252.05198897008,139102.71351314982,0.0,997.0000000000052,997.0000000000052,0.0,71.38263586493164,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-08-25,3360058.94646342,39729.785977401254,41047.559397683246,108906.66191441093,966.0811718179843,982.8515206658043,0.010000000000000054,0.9743490438539358,101450.03830087435,129456.13767203121,0.0,997.0000000000052,997.0000000000052,0.0,71.4563935114978,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-08-26,3399388.0374655398,39329.09100212016,40614.28413310411,109865.75555022334,959.0936358124229,977.3888688445387,0.010000000000000054,0.9725568701561287,85186.84813014837,120141.21501872942,0.0,997.0000000000052,997.0000000000052,0.0,71.53380224415997,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-08-27,3438380.444388753,38992.406923212664,40191.82133560706,110816.87136531796,951.1158150946126,971.2848014394817,0.010000000000000054,0.9708019447955077,71464.1028624641,111688.74767322623,0.0,997.0000000000052,997.0000000000052,0.0,71.60655691906061,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-08-28,3477124.7998397276,38744.355450974515,39798.207771097725,111759.2592932194,942.3879279014391,964.5869459406339,0.010000000000000054,0.9690377869741369,60183.39853281509,104608.22725459658,0.0,997.0000000000052,997.0000000000052,0.0,71.6652111605302,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-08-29,3515729.7195145776,38604.9196748502,39450.85228743777,112692.61171296577,933.3524197463779,957.3866814981399,0.010000000000000054,0.9672230719694535,51162.42106972064,99394.86161741814,0.0,997.0000000000052,997.0000000000052,0.0,71.70020927537513,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-08-30,3554320.323233223,38590.60371864578,39164.97596784082,113617.21511956611,924.603406600347,949.8210371417058,0.010000000000000054,0.9653324623481322,44153.7729660826,96441.78021435655,0.0,997.0000000000052,997.0000000000052,0.0,71.70266018859351,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-08-31,3593140.4252949934,38820.102061770434,38973.0352795329,114535.66597768379,918.4508581176824,942.1556826720531,0.010000000000000054,0.9633400061017597,38869.678130567736,95947.30072314633,0.0,997.0000000000052,997.0000000000052,0.0,71.67179152153574,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-09-01,3632231.84812445,39091.42282945652,38881.84038030261,115447.6279415694,911.9619638856127,934.4242707306087,0.010000000000000054,0.9612423995343043,34999.758641999404,97837.19044216597,0.0,997.0000000000052,997.0000000000052,0.0,71.6059477135501,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-09-02,3671544.49376949,39312.64564504009,38879.490947314924,116351.91735242802,904.2894108586192,926.5949763188046,0.010000000000000054,0.9590638293857006,32231.64423675903,101888.70491953673,0.0,997.0000000000052,997.0000000000052,0.0,71.50340874896358,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-09-03,3710967.7147518164,39423.22098232569,38941.03578821734,117247.0526555623,895.1353031342694,918.597624126629,0.010000000000000054,0.9568348791498132,30273.706345945047,107698.03014408065,0.0,997.0000000000052,997.0000000000052,0.0,71.36707013638342,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-09-04,3750353.842204785,39386.127452969275,39032.71754946946,118131.66646322975,884.6138076674453,910.3440340290389,0.010000000000000054,0.954612423098625,28869.94090199276,114716.0349060568,0.0,997.0000000000052,997.0000000000052,0.0,71.20328902762704,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-09-05,3789535.8319768,39181.98977201531,39115.15624759019,119004.81460178577,873.148138556015,901.7432802082703,0.010000000000000054,0.9524572164836339,27823.078995822336,122341.54342259385,0.0,997.0000000000052,997.0000000000052,0.0,71.02101880691947,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-09-06,3828340.49920885,38804.66723204967,39145.73691759315,119866.20789704086,861.3932952550861,892.7131354955704,0.010000000000000054,0.9504280771978915,27036.26622408075,129995.463837146,0.0,997.0000000000052,997.0000000000052,0.0,70.8311600327915,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-09-07,3866692.9946878324,38352.49547898236,39078.93618544767,120717.16752588359,850.9596288427379,883.0714277367405,0.010000000000000054,0.9485885110335202,26435.24268991431,137142.68675956625,0.0,997.0000000000052,997.0000000000052,0.0,70.64607364450322,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-09-08,3904504.4590895707,37811.464401738434,38896.085227644304,121557.10471681105,839.937190927465,872.7821010223367,0.010000000000000054,0.9469864705408169,25963.806959320806,143348.27437801362,0.0,997.0000000000052,997.0000000000052,0.0,70.47921586686167,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-09-09,3941661.7315182183,37157.27242864712,38588.17504856133,122385.33492093103,828.2302041199696,861.9164594125197,0.010000000000000054,0.9456501631835712,25580.494025057244,148224.96665939927,0.0,997.0000000000052,997.0000000000052,0.0,70.33571603718578,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-09-10,3978058.9825914814,36397.25107326302,38155.89394269125,123201.40734777667,816.0724268456344,850.6217551928751,0.010000000000000054,0.9446085015085588,25258.072470461208,151487.11114516377,0.0,997.0000000000052,997.0000000000052,0.0,70.22202846292498,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-09-11,4013621.439254541,35562.456663059784,37609.655591310664,124005.35211716751,803.9447693908526,839.09763006628,0.010000000000000054,0.9438828467196557,24979.748066174467,153009.46003954532,0.0,997.0000000000052,997.0000000000052,0.0,70.13857887789842,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-09-12,4048323.1783904913,34701.739135950345,36969.62013498272,124797.86562310529,792.5135059377753,827.5784460468022,0.010000000000000054,0.9434698273474355,24731.2729843308,152869.0914097497,0.0,997.0000000000052,997.0000000000052,0.0,70.08112291084797,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-09-13,4082200.472028168,33877.29363767709,36265.70997793392,125580.44955669565,782.583933590372,816.3200336301254,0.010000000000000054,0.9433410582933834,24508.792754445734,151173.85238084188,0.0,997.0000000000052,997.0000000000052,0.0,70.04176493685294,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-09-14,4115355.3701976025,33154.898169434324,35523.19644385773,126355.68029939005,775.2307426943961,805.5017067028796,0.010000000000000054,0.9434676553877828,24313.836810439276,148051.07126688567,0.0,997.0000000000052,997.0000000000052,0.0,70.00972221589126,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-09-15,4147771.0268078716,32415.656610269063,34752.36713315191,127123.80052835654,768.1202289664994,795.2422407576069,0.010000000000000054,0.9438155120644325,24148.922255659036,143691.64918384253,0.0,997.0000000000052,997.0000000000052,0.0,69.97189799676016,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-09-16,4179457.521253292,31686.49444542,33970.82778974762,127885.02610732123,761.2255789646947,785.6702576528862,0.010000000000000054,0.9443433728977115,24017.449449936343,138394.33341341536,0.0,997.0000000000052,997.0000000000052,0.0,69.92245969666524,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-09-17,4210456.42503823,30998.9037849377,33199.635667617804,128639.67415385891,754.6480465376785,776.8954469565372,0.010000000000000054,0.9449903997443903,23922.630328713294,132528.72544790912,0.0,997.0000000000052,997.0000000000052,0.0,69.8568082501978,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-09-18,4240844.226745712,30387.801707481594,32460.39955565845,129388.25908986108,748.5849360021609,768.9869819530213,0.010000000000000054,0.9457041766667297,23865.723164749626,126470.89284158811,0.0,997.0000000000052,997.0000000000052,0.0,69.77171898661419,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-09-19,4270734.9007638795,29890.674018167796,31773.104796349566,130131.56467938694,743.3055895258622,761.9573316489946,0.010000000000000054,0.9464259993390918,23866.920092667646,120550.93215543168,0.0,997.0000000000052,997.0000000000052,0.0,69.66544728779526,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-09-20,4300281.833830833,29546.93306695491,31154.482049750903,130870.6980570517,739.1333776647596,755.7501197774709,0.010000000000000054,0.9471171724196401,23951.565976697966,115063.93526718799,0.0,997.0000000000052,997.0000000000052,0.0,69.53780783171597,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-09-21,4329707.1384306615,29425.304599828374,30621.683080784453,131607.81848461184,737.1204275601414,750.3057417400208,0.010000000000000054,0.9477430182933998,24145.77979047509,110276.87699984167,0.0,997.0000000000052,997.0000000000052,0.0,69.39023402504758,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-09-22,4359059.212840455,29352.07440979375,30184.02850628974,132343.20095137117,735.3824667593119,745.6288080826507,0.010000000000000054,0.9482734886715702,24473.24539864672,106343.79731032095,0.0,997.0000000000052,997.0000000000052,0.0,69.2258225776093,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-09-23,4388353.46913261,29294.256292154663,29842.28013828231,133076.59816019953,733.3972088283731,741.6531556741415,0.010000000000000054,0.9487083485657346,24954.756190563603,103298.92627944413,0.0,997.0000000000052,997.0000000000052,0.0,69.04936693320707,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-09-24,4417583.32875638,29229.859623770208,29589.559405263164,133807.480504442,730.8823442424832,738.2578329805586,0.010000000000000054,0.9490603499828026,25602.598806742113,101114.13312264076,0.0,997.0000000000052,997.0000000000052,0.0,68.86387814108187,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-09-25,4446728.469224046,29145.140467666097,29412.036168200808,134535.2160506006,727.7355461585926,735.2790890211343,0.010000000000000054,0.9493304919635093,26416.411591560103,99697.38964482491,0.0,997.0000000000052,997.0000000000052,0.0,68.67569432009721,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-09-26,4475761.009125539,29032.539901492986,29289.44533251781,135259.20552534558,723.9894747449958,732.5193650851794,0.010000000000000054,0.949525179897003,27387.539163224807,98788.61288649536,0.0,997.0000000000052,997.0000000000052,0.0,68.48815341622038,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-09-27,4504650.14688941,28889.13776387026,29195.4743070807,135978.9835557741,719.7780304284959,729.754038519768,0.010000000000000054,0.9496564899647704,28499.041019385128,98083.89670430281,0.0,997.0000000000052,997.0000000000052,0.0,68.30249192060107,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-09-28,4533389.671366159,28739.524476748888,29097.50545558529,136694.9160281753,715.9324724012048,726.7269259486504,0.010000000000000054,0.9497423674735791,29720.776679620903,97384.56709836298,0.0,997.0000000000052,997.0000000000052,0.0,68.11851890813027,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-09-29,4561963.110425078,28573.439058919168,28986.271586194503,137406.6384917199,711.7224635446021,723.3466881589679,0.010000000000000054,0.9498067756051856,31018.06355677952,96601.54544335867,0.0,997.0000000000052,997.0000000000052,0.0,67.93512156635958,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-09-30,4590346.523995286,28383.41357020751,28856.15097261295,138113.5717744139,706.9332826940052,719.5659277223298,0.010000000000000054,0.9498550817038904,32354.836272168537,95745.98359770983,0.0,997.0000000000052,997.0000000000052,0.0,67.7506443421906,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-10-01,4618517.024896923,28170.50090163757,28704.81381737184,138815.14356901357,701.5717945996904,715.378558429111,0.010000000000000054,0.9498787062359024,33696.868188094006,94850.5983964079,0.0,997.0000000000052,997.0000000000052,0.0,67.56317330189191,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-10-02,4646459.169464555,27942.14456763093,28532.957099292653,139510.95462246175,695.8110534481527,710.8178323641743,0.010000000000000054,0.9498817187525583,35015.007709881516,93974.94097571589,0.0,997.0000000000052,997.0000000000052,0.0,67.37074940111198,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-10-03,4674169.750514712,27710.581050157627,28344.10570908491,140200.9033779648,689.9487555030514,705.9548602136617,0.010000000000000054,0.9498634545459973,36288.45346962217,93310.28923211026,0.0,997.0000000000052,997.0000000000052,0.0,67.1715284373887,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-10-04,4701661.392071561,27491.641556849023,28144.46330104449,140885.27945655072,684.3760785859191,700.8975014950888,0.010000000000000054,0.9498411914266292,37498.79414700028,93116.64074438016,0.0,997.0000000000052,997.0000000000052,0.0,66.9639010145316,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-10-05,4729023.856335513,27362.464263952254,27947.740347793748,141566.44217159876,681.1627150480376,695.9305448349569,0.010000000000000054,0.9498424320315115,38630.512127152884,93577.26043869894,0.0,997.0000000000052,997.0000000000052,0.0,66.7465825159085,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-10-06,4756249.294514085,27225.438178571858,27755.168755512444,142244.17227187962,677.7301002808579,691.0747360341048,0.010000000000000054,0.9498865105136156,39671.597770627726,94815.0601965098,0.0,997.0000000000052,997.0000000000052,0.0,66.51868058441046,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-10-07,4783295.113241743,27045.81872765873,27564.083767668628,142917.29069389054,673.1184220109029,686.2443650507896,0.010000000000000054,0.950006511844489,40612.369841694686,96903.12371881105,0.0,997.0000000000052,997.0000000000052,0.0,66.27974573242558,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-10-08,4810103.255907397,26808.142665653588,27369.46117853108,143584.1843908124,666.893696921882,681.2907335489206,0.010000000000000054,0.9502409860165291,41444.58674066572,99826.75684857837,0.0,997.0000000000052,997.0000000000052,0.0,66.02980929931928,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-10-09,4836614.663650012,26511.407742614498,27165.070243303646,144243.2007042278,659.0163134153943,676.034755559235,0.010000000000000054,0.9506151286526696,42166.156001641124,103466.66543863175,0.0,997.0000000000052,997.0000000000052,0.0,65.77162168037191,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-10-10,4862780.1211053245,26165.457455312557,26944.338360725993,144892.94314290927,649.7424386814561,670.2914079751803,0.010000000000000054,0.9511623807493612,42748.97530860711,107613.03994839867,0.0,997.0000000000052,997.0000000000052,0.0,65.5134767644807,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-10-11,4888568.390715878,25788.26961055362,26700.99958502417,145532.49321691066,639.5500740013968,663.888068424825,0.010000000000000054,0.951915903209081,43197.42136199341,112074.06893996758,0.0,997.0000000000052,997.0000000000052,0.0,65.25904325532571,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-10-12,4914000.0559005225,25431.665184644404,26425.17122415924,146162.82975431217,630.3365374015009,656.6274829605071,0.010000000000000054,0.9528895776976978,43541.87175147942,116638.41513419371,0.0,997.0000000000052,997.0000000000052,0.0,65.00882154944524,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-10-13,4939047.161123848,25047.105223324965,26113.98088466762,146783.12443273497,620.2946784228136,648.4226264414542,0.010000000000000054,0.9540994715732101,43829.54365223738,121054.80415930739,0.0,997.0000000000052,997.0000000000052,0.0,64.76123639479249,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-10-14,4963680.449091115,24633.28796726751,25769.33371957703,147392.18183457083,609.0574018358569,639.2711582603093,0.010000000000000054,0.9555552113075754,44117.13752724716,125058.30177817498,0.0,997.0000000000052,997.0000000000052,0.0,64.51345638465295,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-10-15,4987880.757131854,24200.30804073832,25396.786007200582,147988.89805983266,596.716225261832,629.245818759874,0.010000000000000054,0.9572661175950978,44464.83458416477,128448.95445257131,0.0,997.0000000000052,997.0000000000052,0.0,64.26200857808257,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-10-16,5011647.564487553,23766.807355699213,25004.700335232403,148572.6046857926,583.7066259599494,618.4872265456659,0.010000000000000054,0.9592348176727306,44995.83844966671,131134.8410495127,0.0,997.0000000000052,997.0000000000052,0.0,64.00323946523622,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-10-17,5035005.402777436,23357.838289883683,24603.611988819295,149143.32673671056,570.7220509179266,607.1984764703361,0.010000000000000054,0.9614540705913301,45735.5502173406,133071.5933598561,0.0,997.0000000000052,997.0000000000052,0.0,63.73366069136423,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-10-18,5058008.66384779,23003.26107035397,24205.753741614506,149701.9761611304,558.6494244198614,595.6410881219836,0.010000000000000054,0.9639060022001248,43617.21206622833,133741.26938964016,0.0,997.0000000000052,997.0000000000052,0.0,63.450208349809614,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-10-19,5080721.77288585,22713.109038059625,23817.388713773937,150251.2141667433,549.2380056128928,584.0554293752634,0.010000000000000054,0.9665379373320601,41957.16947884296,133122.09624067892,0.0,997.0000000000052,997.0000000000052,0.0,63.15043745175613,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
2020-10-20,5103155.743529941,22433.970644090965,23444.083930288467,150790.91088362265,539.6967168793536,572.5412895492246,0.010000000000000054,0.9693051983125565,42823.03950639887,131561.2824584667,0.0,997.0000000000052,997.0000000000052,0.0,62.832667778539225,17.90000000000009,33.50000000000017,177.9600000000009,8.11000000000004,215313504.00000113
