date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,total_deaths_per_million,reproduction_rate,icu_patients,weekly_hosp_admissions,new_tests,new_tests_smoothed,positive_rate,tests_per_case,total_boosters_per_hundred,people_vaccinated_per_hundred,new_vaccinations,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,extreme_poverty,diabetes_prevalence,population,excess_mortality
2020-11-02,559165.5243628494,21179.358093229333,17442.403344986804,37681.70447393142,176.02076682361997,135.5837227172472,15492750.00193591,632.0389953959906,1.4804436490451107,1717.6404357933004,13060.230743651511,184906.57024462044,175711.7559503813,0.12292003155736919,8.721873082136085,0.010000000000000054,0.010000000000000054,1505.000000000008,0.0,77.46842671171937,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,30.885146933583513
2020-11-03,581457.3710678716,22291.84670502223,18665.212118307038,37870.791962429874,189.08748849845222,148.46688463651356,15680593.77727613,635.2106209813829,1.4540407199771124,1820.08567590768,13550.939508934516,187843.7753402206,178797.77071197823,0.1276520469388739,8.32635633067124,0.010000000000000054,0.010000000000000054,1505.000000000008,0.0,78.05130144943283,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,32.554187931280126
2020-11-04,604916.8051593403,23459.434091468713,19897.609075478853,38075.24069127947,204.44872884959904,162.19761257240808,15871261.686835594,638.6399389099231,1.4270331256324806,1924.4577928066522,14017.649751287203,190667.90955946437,181823.45712254243,0.1320856738596178,7.980164791636279,0.010000000000000054,0.010000000000000054,1505.000000000008,0.0,78.56331884725573,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,34.1986625571036
2020-11-05,629585.0565036368,24668.251344296466,21126.139093616282,38297.68969751589,222.44900623642394,176.8438920408125,16064602.263203641,642.3712112929798,1.3997126270297922,2030.2838908234799,14456.959630853918,193340.5763680472,184772.87094468667,0.1361833568814621,7.678853393339372,0.010000000000000054,0.010000000000000054,1505.000000000008,0.0,79.01121473337338,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,35.81603023115309
2020-11-06,655462.535057108,25877.478553471257,22336.415909740368,38540.40276117834,242.7130636624509,192.4460391017151,16260413.88106468,646.4424028136272,1.3723633325865023,2137.0442044783113,14865.968672720293,195811.61786103892,187625.27565518624,0.13992096950337216,7.418028215657414,0.010000000000000054,0.010000000000000054,1505.000000000008,0.0,79.40691961499459,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,37.40292303350894
2020-11-07,682488.6176147455,27026.082557637423,23514.618593585208,38804.728573792665,264.3258126143241,208.99734590676502,16458530.78620254,650.8761264476485,1.3452532686706478,2244.2288062352723,15242.18789755899,198116.90513786091,190371.1698797222,0.1432836489116276,7.193705389280238,0.010000000000000054,0.010000000000000054,1505.000000000008,0.0,79.77243130788472,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,38.95489035436346
2020-11-08,710526.4878716937,28037.870256948216,24648.61390220252,39090.695864733694,285.96729094102795,226.4295648599384,16658814.558769576,655.6728527542894,1.3186149676632977,2351.405848373937,15583.173631637266,200283.77256703528,192995.792568163,0.1462626720424798,7.002093844804401,0.010000000000000054,0.010000000000000054,1505.000000000008,0.0,80.11419743049348,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,40.46636944644492
2020-11-09,739335.4820156008,28808.994143907068,25738.56191146124,39394.021090534814,303.3252258011173,244.6162528304746,16861170.52226079,660.7607286090276,1.29260569892136,2458.0930094220207,15887.000569558611,202355.96349121083,195488.57524383423,0.14887783790387044,6.839529336415204,0.010000000000000054,0.010000000000000054,1505.000000000008,0.0,80.43621820861682,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,41.93082540416148
2020-11-10,768895.878140661,29560.396125060273,26776.92621219972,39715.70760846355,321.6865179287312,263.5592655763147,17065481.52356375,666.1565786157892,1.2673122250636784,2563.8162825998097,16151.840553219401,204311.00130295916,197841.0487728889,0.15113381475628054,6.703115004897061,0.010000000000000054,0.010000000000000054,1505.000000000008,0.0,80.74170551166635,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,43.34063465936367
2020-11-11,799188.0921543012,30292.214013640114,27753.037826570646,40057.86758417577,342.1599757122244,283.2325433968455,17271625.75374265,671.895821001274,1.24275275315458,2668.138068446306,16375.786846718065,206144.23017890035,200051.96258160617,0.15304784005880728,6.589936447596528,0.010000000000000054,0.010000000000000054,1505.000000000008,0.0,81.02747822877251,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,44.68763325742798
2020-11-12,830179.7053794635,30991.61322516226,28656.375531854334,40422.742624137056,364.8750399612859,303.5793033136333,17479439.481564283,678.0160431911634,1.2188653082402092,2770.533318626266,16557.11901351304,207813.72782163517,202119.5643246988,0.15464577015399578,6.497625251017379,0.010000000000000054,0.010000000000000054,1505.000000000008,0.0,81.28965165800483,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,45.96374299644625
2020-11-13,861815.7352563184,31636.029876854933,29479.02610331872,40811.96924993866,389.226625801605,324.50993320597536,17688719.2904234,684.5446834922745,1.1955468480192017,2870.430612757681,16694.343817342302,209279.80885911614,204043.5977748754,0.15593439225673816,6.424220877500276,0.010000000000000054,0.010000000000000054,1505.000000000008,0.0,81.52441295164853,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,47.161538916925664
2020-11-14,894011.338368549,32195.603112230772,30217.529496364325,41226.02800403453,414.0587540958715,345.9004124125623,17899287.901964314,691.4897923541778,1.1726825988456893,2967.2501088895324,16786.09965356913,210568.6115409114,205822.41778817045,0.15694109800638706,6.3681042489461595,0.010000000000000054,0.010000000000000054,1505.000000000008,0.0,81.72860270016186,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,48.27477280437176
2020-11-15,926646.3377130647,32634.999344515723,30874.262733133015,41663.83027904406,437.8022750095255,367.5911271827255,18110949.404834606,698.8331033154082,1.1501444636785476,3060.3225687389054,16831.101226925417,211661.50287029278,207447.81157965428,0.15767059402838457,6.328216195759402,0.010000000000000054,0.010000000000000054,1505.000000000008,0.0,81.90015112014413,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,49.29886370153358
2020-11-16,959634.3042867393,32987.966573674494,31471.25934267463,42120.54037250224,456.710093458179,389.50319655058706,18323480.754821844,706.4934874736289,1.1278145533180588,3148.9902297216045,16828.56565839706,212531.3499872383,208901.44021350637,0.15812075418321497,6.304001513335397,0.010000000000000054,0.010000000000000054,1505.000000000008,0.0,82.03840519531184,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,50.23136367789557
2020-11-17,992933.0155292124,33298.71124247312,32005.3049383247,42596.70411583441,476.1637433321612,411.571260696716,18536629.3843614,714.4800965360564,1.1056154398754234,3232.653305775371,16779.365678833372,213148.62953955636,210163.9586669174,0.15828190371110246,6.2951359119892745,0.010000000000000054,0.010000000000000054,1505.000000000008,0.0,82.1443740322306,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,51.07315954390518
2020-11-18,1026456.0672868592,33523.05175764674,32466.85378260589,43093.53106037296,496.8269445385528,433.66638540618345,18750125.457792733,722.8132283490376,1.0835339780966142,3310.955105381953,16685.624113682257,213496.0734313321,211214.22069702094,0.15814840257324303,6.301688068445746,0.010000000000000054,0.010000000000000054,1505.000000000008,0.0,82.22091287711424,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,51.82583876865017
2020-11-19,1060091.2142983715,33635.14701151241,32844.502059643535,43612.144352164076,518.6132917911165,455.6288076389951,18963705.704721436,731.5117407511134,1.0616034570695532,3383.3971144275497,16550.02459786676,213580.24692870298,212038.0082667867,0.15770260768300295,6.323884021599348,0.010000000000000054,0.010000000000000054,1505.000000000008,0.0,82.27286112842404,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,52.49090853442473
2020-11-20,1093714.1255589451,33622.91126057359,33128.34282947736,44153.0181380727,540.8737859086259,477.29249470791547,19177120.310376916,740.5836119628191,1.0399012030154824,3449.506966395975,16375.445371477013,213414.60565548032,212628.69391825452,0.15695116390704883,6.36182057922473,0.010000000000000054,0.010000000000000054,1505.000000000008,0.0,82.30714584631815,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,53.06925758513851
2020-11-21,1127198.7008434187,33484.57528447355,33312.48224379521,44715.555620361316,562.5374822886132,498.50356366183587,19390156.604599133,750.018860879032,1.0185188240457115,3508.875958475073,16165.132477217994,213036.29422221816,212981.2220224016,0.15590390298846396,6.415623676176798,0.010000000000000054,0.010000000000000054,1505.000000000008,0.0,82.33519131751183,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,53.560800170108
2020-11-22,1160424.8080986291,33226.10725521041,33396.926707733335,45297.77259762399,582.2169772626793,519.1340958233008,19602624.356002707,759.7842372882343,0.9975712447311175,3561.152573251914,15922.733553130065,212467.75140357405,213096.4059641189,0.15455801773908573,6.485336050603842,0.010000000000000054,0.010000000000000054,1505.000000000008,0.0,82.35894600914239,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,53.96425655938457
2020-11-23,1193398.1873280136,32973.37922938458,33394.843209209874,45895.3378515794,597.5652539554137,539.2561867672824,19814326.52432268,769.8071260915808,0.9772112389782037,3606.093066008753,15651.940517142335,211702.16831997235,212977.95915957945,0.15290930192745605,6.5711061103510815,0.010000000000000054,0.010000000000000054,1505.000000000008,0.0,82.378226959992,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,54.27703598773502
2020-11-24,1226049.0353731937,32650.848045180046,33302.29165383699,46508.17376683588,612.8359152564772,558.7807832558117,20025078.408755936,780.0862392034637,0.9576135035710813,3643.571625621631,15356.827010351924,210751.88443325687,212635.5746056254,0.15095896416375643,6.6727688199966755,0.010000000000000054,0.010000000000000054,1505.000000000008,0.0,82.39155160331669,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,54.494603983136734
2020-11-25,1258258.618401261,32209.58302806737,33114.6535117094,47136.372180330596,628.1984134947182,577.5482147851046,20234717.840051144,790.6231234879253,0.9389363720222037,3673.509747011962,15042.067300427181,209639.43129520793,212084.63200463954,0.14872972732449818,6.78970589747974,0.010000000000000054,0.010000000000000054,1505.000000000008,0.0,82.39676163396791,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,54.611893909875484
2020-11-26,1289895.5157240247,31636.89732276356,32829.18943694952,47779.81992387116,643.4477435405613,595.3818611534706,20443126.55728467,801.415879946262,0.9213024729403774,3695.889243032086,14712.422372540832,208408.71723352646,211345.8472258458,0.14625269303700666,6.920920341015439,0.010000000000000054,0.010000000000000054,1505.000000000008,0.0,82.39149090873397,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,54.62400284998911
2020-11-27,1320842.8026624452,30947.286938420482,32446.95748236635,48437.91798104177,658.0980571706127,612.1284031372435,20650138.70487368,812.4544531077261,0.9048052322101323,3710.8055069347033,14372.595253872352,207012.14758901065,210431.21437866066,0.1435684790537733,7.064547721824938,0.010000000000000054,0.010000000000000054,1505.000000000008,0.0,82.37351637159584,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,54.52673429189213
2020-11-28,1351018.4376949612,30175.63503251611,31974.251760449657,49109.37085488289,671.452873841115,627.6880104977299,20855513.36718147,823.7170980725539,0.8894974277128687,3718.4114185009685,14027.1922225633,205374.6623077893,209336.6975971826,0.14072645625219182,7.218153842435295,0.010000000000000054,0.010000000000000054,1505.000000000008,0.0,82.3410212476692,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,54.31702592438598
2020-11-29,1380390.5528187342,29372.115123773026,31423.681439115564,49792.02859365093,682.6577387680383,642.0369829864205,21058919.7486893,835.1677307942356,0.8754134715603475,3719.055816622985,13680.840805577955,203406.38150782994,208042.21524701457,0.1377825603533328,7.379132511755377,0.010000000000000054,0.010000000000000054,1505.000000000008,0.0,82.29279243866088,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,53.993291259708435
2020-11-30,1409074.9091357077,28684.35631697331,30810.963845658625,50483.49940257505,691.4708089241228,655.4523613509994,21260039.176578417,846.7662181021421,0.862629593004457,3713.2602367400295,13338.315203407787,201119.42788911448,206530.39243073633,0.13479603467999654,7.544826112969744,0.010000000000000054,0.010000000000000054,1505.000000000008,0.0,82.2283685694612,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,53.555696628362526
2020-12-01,1437020.7989817117,27945.889846004095,30138.82691284776,51183.20195981759,699.7025572425437,667.8621795458944,21458582.3927118,858.5028012624514,0.8512705140810749,3701.6464703798497,13003.755245477641,198543.21613338427,204786.2933695942,0.1318379762362419,7.7124447301701125,0.010000000000000054,0.010000000000000054,1505.000000000008,0.0,82.14815102308825,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,53.00408298009088
2020-12-02,1464151.5016441722,27130.70266246044,29413.272516245426,51890.0458622356,706.8439024180109,679.0975357583229,21654297.058932714,870.3591746378546,0.8414545015918351,3684.912454594847,12680.105138051362,195714.6662209176,202797.03806210216,0.12897301999230765,7.879312539224235,0.010000000000000054,0.010000000000000054,1505.000000000008,0.0,82.05348721689613,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,52.33917701944352
2020-12-03,1490396.439015937,26244.937371764558,28642.992451986953,52602.560026928884,712.5141646932766,688.964431392111,21847132.989965566,882.3106434218312,0.8332784973962044,3663.5738367444596,12369.52138747519,192717.99258747254,200572.35220527113,0.12624511728899496,8.04386708056557,0.010000000000000054,0.010000000000000054,1505.000000000008,0.0,81.94673305973103,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,51.56388237211803
2020-12-04,1515715.292335646,25318.853319709033,27838.930420115008,53318.988992401006,716.428965472124,697.2976503055581,22037120.707559854,894.3277419393546,0.8268228032346141,3638.114411171795,12073.613212552109,189637.27289891106,198140.28938019797,0.12367737384263519,8.205096496590965,0.010000000000000054,0.010000000000000054,1505.000000000008,0.0,81.83129979479838,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,50.683876272578296
2020-12-05,1540116.0897430102,24400.79740736422,27013.953512080472,54037.36514443012,718.3761520291101,704.0011682398355,22224122.820480846,906.3774473724229,0.8221111231111589,3608.9657857544166,11793.209667009443,186520.0611867886,195515.64017671306,0.12129390627079362,8.360194382785835,0.010000000000000054,0.010000000000000054,1505.000000000008,0.0,81.70935719904008,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,49.70768539263214
2020-12-06,1563668.7719452688,23552.682202258813,26182.60582636808,54755.56288547198,718.1977410418724,709.0784598902849,22407919.886126664,918.4240900542054,0.8191096836391233,3576.502684500045,11528.29349783305,183414.83782609686,192714.31082096428,0.11912249822281096,8.505910169765535,0.010000000000000054,0.010000000000000054,1505.000000000008,0.0,81.58214394970034,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,48.646371025728214
2020-12-07,1586557.153441824,22888.381496555157,25354.609272652626,55472.27203482159,716.7091493496018,712.6840443359436,22588270.10530285,930.4456790467963,0.8177045962781477,3541.0905718753615,11278.499276574545,180366.0765111372,189747.28137040994,0.11718398743569272,8.63897367451227,0.010000000000000054,0.010000000000000054,1505.000000000008,0.0,81.45223336628312,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,47.51292128804218
2020-12-08,1608775.6838273304,22218.53038550625,24536.414886454593,56186.50177983314,714.2297450115559,714.7594188369619,22764993.282265794,942.4255858849693,0.8177458033818504,3502.9562288418847,11043.263872427691,177454.4348882012,186630.13339367713,0.1155090313007516,8.756297159568765,0.010000000000000054,0.010000000000000054,1505.000000000008,0.0,81.32290078424705,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,46.32328012477211
2020-12-09,1630307.2712415408,21531.587414210513,23736.541076120873,56896.99188109342,710.490101260284,715.2803168749751,22937947.86817158,954.3426700213561,0.8190805225428531,3462.3620649733703,10821.514775684713,174701.78198386286,183378.6939689814,0.11411496675287477,8.855484020290678,0.010000000000000054,0.010000000000000054,1505.000000000008,0.0,81.19764908527654,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,45.09450580417107
2020-12-10,1651142.5491163551,20835.277874814343,22963.73235007711,57602.49334520929,705.5014641158668,714.2784626077514,23107024.75798069,966.1759863557082,0.8215195063221378,3419.6607536427664,10612.119565926443,172096.90967794263,179984.5467695611,0.11302627031352501,8.932820190395784,0.010000000000000054,0.010000000000000054,1505.000000000008,0.0,81.07985284498531,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,43.84273963570293
2020-12-11,1671294.326236105,20151.777119750084,22225.578362266977,58301.97892939832,699.4855841890342,711.8578867101778,23272144.737183027,977.908315881844,0.8248758934778682,3375.1359013665333,10414.142098491388,169605.90103673772,176432.01576560026,0.11225580486830486,8.985836862253864,0.010000000000000054,0.010000000000000054,1505.000000000008,0.0,80.97015951092074,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,42.58162479326539
2020-12-12,1690808.4242827697,19514.09804666456,21527.478196231612,58994.80101993182,692.8220905335025,708.2071632550002,23433419.644265775,989.5288136728583,0.828976086236392,3329.0112182033145,10227.463781366938,167340.88494044944,172756.70550551912,0.11175617168613505,9.016675642811936,0.010000000000000054,0.010000000000000054,1505.000000000008,0.0,80.87114742892435,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,41.32106271721339
2020-12-13,1709771.805994885,18963.381712115446,20871.86357816921,59680.81004096705,686.009021035228,703.6085873733779,23591224.807253987,1001.0349948700298,0.8337149347484005,3281.5876153331624,10052.06551540466,165475.08931942907,169043.58303993463,0.11148099431081993,9.029765943485824,0.010000000000000054,0.010000000000000054,1505.000000000008,0.0,80.78624518707798,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,40.06622270048281
2020-12-14,1728337.6847321067,18565.878737221712,20254.362925385176,60362.13485781006,681.3248168430023,698.5534492566019,23746019.93703393,1012.4625855190396,0.8389634796650507,3233.180368901298,9887.199023431334,163994.13230954617,165392.86255467648,0.11137044191928187,9.030264018053941,0.010000000000000054,0.010000000000000054,1505.000000000008,0.0,80.71892112366348,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,38.816741362789436
2020-12-15,1746521.8168134652,18184.132081358453,19678.020058453905,61038.29115628588,676.1562984758208,693.1141077892526,23898215.941576388,1023.8034711366955,0.8445315948813038,3184.1376845622094,9731.910919157224,162744.06893157808,161888.98713901985,0.11136509711496254,9.023255544245059,0.010000000000000054,0.010000000000000054,1505.000000000008,0.0,80.67675192872058,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,37.562684588903466
2020-12-16,1764330.6485183109,17808.831704845623,19146.197570504966,61707.90228770577,669.6111314198918,687.2739441257154,24048207.63143281,1035.0345757183927,0.8501878041118518,3134.7516635509437,9585.826224274202,161598.87669868377,158608.57878348292,0.11139163149814836,9.014119098390658,0.010000000000000054,0.009987394957983248,1505.5117647058903,0.0,80.6612240952154,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,36.29218257086778
2020-12-17,1781771.4385218965,17440.79000358576,18661.270497044876,62369.25881015563,661.3565224498583,680.9671966204671,24196261.759135406,1046.1272436827844,0.8557159985266826,3085.3990094602386,9448.967971373084,160434.92371664394,155605.33051618384,0.11137565639672067,9.007806518363141,0.010000000000000054,0.009963235294117703,1501.7090336134534,0.0,80.66925808433992,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,34.994654058079774
2020-12-18,1798859.849722065,17088.41120016833,18223.646568323435,63020.738144462324,651.4793343066899,674.1088370257908,24342419.828013513,1057.0542763302863,0.8609603990242956,3036.4321594869093,9321.502869286127,159138.72817856268,152896.48909592928,0.11126348114692658,9.007249523549357,0.010000000000000054,0.00987417178409831,1467.0211255656186,0.0,80.68967497889824,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,33.66302923595991
2020-12-19,1815625.643109263,16765.79338719802,17831.03139860847,63661.11931616842,640.381171706101,666.6169776400615,24486706.05182788,1067.7952091869533,0.8659114757388111,2988.2310200676748,9203.609892753231,157674.00793094872,150469.53555174675,0.11105216806769347,9.013602947445483,0.010000000000000054,0.009714775573691069,1425.2818752020114,0.0,80.71379647334638,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,32.29522157606038
2020-12-20,1832116.948169054,16491.30505979091,17477.877378141897,64289.81901201328,628.6996958448642,658.4296766689611,24629336.886309538,1078.3402700123884,0.8707191594867211,2941.1896677656923,9095.511249558473,156125.43301673146,148301.7726237327,0.1107532501619532,9.027303050920258,0.010000000000000054,0.009476450135342651,1365.1458601830227,0.0,80.7387959652232,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,30.895036414753786
2020-12-21,1848416.4350117315,16299.486842677721,17154.106896728616,64908.3959332182,618.576921204916,649.4655086329434,24770476.930464253,1088.7156204149167,0.8755846184838203,2895.7280943924698,8998.036184421613,154391.53628485004,146351.04207284172,0.11039072947666867,9.047392284958143,0.010000000000000054,0.009198320148371898,1315.5794177617026,0.0,80.76360473086645,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,29.472657078356903
2020-12-22,1864534.7302827185,16118.295270986979,16858.987143296323,65516.088675834886,607.6927426166807,639.6848987662404,24910175.84763814,1098.9084958541755,0.8807324199068225,2852.3545226366314,8911.96768453471,152351.24277601653,144565.7388106108,0.10999957587285394,9.071880671378608,0.010000000000000054,0.008920071720845836,1279.7258852346588,0.0,80.78817348997282,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,28.045777553434807
2020-12-23,1880474.3153591005,15939.58507638182,16591.951702818093,66111.71556957826,595.6268937433774,629.115700739193,25048411.31436471,1108.8990716320682,0.8863797932753024,2811.6505558430235,8838.081791196779,149959.0297226073,142886.27413058272,0.10961199606107241,9.097790594031707,0.010000000000000054,0.008750331747971166,1300.505047410158,0.0,80.81291857901819,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,26.63484879440479
2020-12-24,1896235.663022237,15761.34766313642,16352.031161567373,66694.16678384184,582.4512142635778,617.8435648239496,25185142.956790052,1118.6687195288362,0.8927623821251918,2774.0758936114244,8777.665141070513,147247.76329066284,141268.7728409883,0.1092576395797411,9.122614115530258,0.010000000000000054,0.008982593671999715,1483.2373182014474,2.4402068519715022e-05,80.83830658132258,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,25.261060180622163
2020-12-25,1911821.8399622203,15586.176939983234,16137.426061059197,67262.7734072092,568.6066233673673,606.0047140187387,25320583.2647726,1128.206200280113,0.9001419223405014,2739.912333912515,8731.687285020736,144539.56312733798,139737.66166047638,0.10894840098409492,9.146138026854558,0.010000000000000054,0.010027184426591913,1897.7926622128216,0.00018281351001939197,80.87155120296038,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,23.944515792960416
2020-12-26,1927241.9586562188,15420.118693998435,15945.186613506121,67817.58425708767,554.8108498784674,593.7805261410748,25455002.09348899,1137.5123079347147,0.9086911217812339,2709.3489563167427,8700.095635064854,141974.80502165106,138328.03343023144,0.10871259356289358,9.16662840701876,0.010000000000000054,0.012458009522271038,2635.2390183144375,0.0005506524725274733,80.91635296265996,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,22.702556805012147
2020-12-27,1942513.7662772348,15271.807621015976,15770.972488410154,68359.5734869335,541.989229845826,581.393470397662,25588511.0721853,1146.6033531229832,0.9184288132169868,2682.4506151043997,8682.614712723991,139488.58941588295,137024.91156265436,0.10859536954191823,9.179746676951218,0.010000000000000054,0.017034360406085986,3808.8004175819906,0.0012397508282159055,80.97234406911853,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,21.54819346025558
2020-12-28,1957645.462426093,15131.696148858318,15604.145030657992,68890.50763620863,530.9341492751265,568.8732110723261,25721034.417026855,1155.5089351719093,0.9292262640821015,2659.2006633321816,8678.938846436995,136994.56652862215,135793.95610250163,0.10863544118358814,9.18113515315622,0.010000000000000054,0.02473132945130016,5547.199844537508,0.002392967613728193,81.03700401176144,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,20.488619238695264
2020-12-29,1972641.7846831796,14996.322257086551,15443.862946070436,69410.34564312296,519.8380069143288,556.3226440831722,25852452.233350337,1164.2283536090565,0.9408952959930579,2639.4403165036647,8688.862053379795,134555.49152542604,134610.94527661786,0.10886022665368997,9.1672653920165,0.010000000000000054,0.036572414347686585,7886.720907966823,0.004142818793683357,81.10475171599637,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,19.52614020702498
2020-12-30,1987522.970299718,14881.18561653827,15292.662796333712,69919.5155025427,509.1698594197486,543.971712861992,25982676.67494815,1172.7687794278672,0.9532514655306707,2622.956578683505,8711.77393176078,132314.63087742458,133466.51740930584,0.10931953973816677,9.135290672971664,0.010000000000000054,0.05359285310077799,10831.688095325499,0.006616163869018192,81.16373443987393,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,18.660877294893837
2020-12-31,2002319.9640208483,14796.99372113029,15154.897731542484,70418.93016278301,499.4146602403131,532.1093795075161,26111609.694268677,1181.1455221921044,0.9660589934595752,2609.5935975549723,8746.070187023572,130376.26527183718,132352.43358057362,0.11005203360129814,9.082377830197409,0.010000000000000054,0.07674069670987586,14342.108863995774,0.00991299555851868,81.2020705454841,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,17.889838297146945
2021-01-01,2017070.823952937,14750.85993208885,15035.566539607109,70909.99944820242,491.06928541940806,521.0326031503533,26239447.852505036,1189.3822303641834,0.9790363265426467,2599.1721858843966,8789.894188425416,128920.59269983799,131266.416103336,0.11108685971939652,9.007528362951883,0.010000000000000054,0.10691395821437225,18387.817750130034,0.014090532059968554,81.2160357791843,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,17.206647122527787
2021-01-02,2031818.0259640592,14747.20201112225,14939.4354333091,71394.63900114868,484.6395529462632,511.0080737266959,26366552.848751795,1197.5110415514198,0.9918315435495204,2591.5231762588082,8841.199729877575,127916.82209436799,130221.58447569222,0.11241081382639306,8.911955257346438,0.010000000000000054,0.14493336782044342,22914.486308719104,0.01920122160476961,81.20219748726487,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,16.60176597722692
2021-01-03,2046606.4419843596,14788.416020300338,14870.379390592703,71875.27698841816,480.63798726949125,502.24351230859725,26493255.969644036,1205.5726951907159,1.0039664178431371,2586.3430770874515,8897.853498119248,127311.99027795135,129249.31870583203,0.1139700366787801,8.79905532471637,0.010000000000000054,0.1915221008491727,27871.761661080436,0.025238828291489355,81.15431198099498,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,16.063087249565328
2021-01-04,2061470.6707901475,14864.22880578765,14832.169739615525,72354.79862689873,479.52163848056125,494.89873038529475,26619930.76912059,1213.615596053672,1.0149051624450562,2583.2703976669177,8957.583465541615,127131.45151583278,128413.80934288423,0.11567290566034574,8.674622779897987,0.010000000000000054,0.24728766484179282,33198.3008191782,0.03214954785080843,81.06567403099521,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,15.576802670528895
2021-01-05,2076431.6962568024,14961.025466654915,14827.127385998025,72834.07243494468,479.27380804594196,489.10366882969566,26747127.80353731,1221.654315172124,1.0241037263910011,2581.8166637964105,9017.57816153502,127539.5234461831,127810.83439888927,0.1173938195167527,8.547849761070884,0.010000000000000054,0.3126069897431747,38758.49969324604,0.039831456298578295,80.93087898801704,47.90000000000025,2.00000000000001,4.780000000000025,59037472.00000032,15.125350779330342
