date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,reproduction_rate,icu_patients,hosp_patients,weekly_icu_admissions,weekly_hosp_admissions,new_tests,positive_rate,tests_per_case,total_boosters_per_hundred,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,male_smokers,median_age,aged_70_older,gdp_per_capita,female_smokers,life_expectancy,population,excess_mortality_cumulative,excess_mortality
2021-10-27,122772.29317831463,143.3386884611724,141.15338574554255,581.7570599898493,0.9300427053885416,0.8504219366020627,14466835.537911411,1.1753341753820223,10.208291698179238,59.7033023626998,6.149908236816396,29.40478865323822,49853.978937982,7.295761906836129e-09,349.850271298323,4.053898823422768,1538.5618521953907,0.03711696761109751,46.51408028651299,52.700000000000294,37.300000000000196,8.560000000000045,32415.130000000172,19.600000000000104,80.98000000000044,896007.000000005,8.785019857385306,14.30342386795455
2021-10-28,122916.99294449891,144.69976618427643,142.13913546300327,582.7002933763567,0.9432333865074709,0.8756828066855497,14516618.2431233,1.1816774253309594,10.084192270725586,60.151943481785764,6.287251105583495,29.66932239767642,49782.70521188993,5.471821430127097e-09,345.77613753967677,4.127172205263699,1480.8911370457045,0.03715252855253779,46.50670775851765,52.700000000000294,37.300000000000196,8.560000000000045,32415.130000000172,19.600000000000104,80.98000000000044,896007.000000005,8.785946996649667,13.739952747212119
2021-10-29,123063.75377430842,146.76082980950682,143.2005468138008,583.6463738784222,0.9460805020654786,0.8971105213037563,14566366.980500221,1.1884490838657067,9.947727267039031,60.66420001599358,6.402205343685738,29.969001679132784,49748.7373769201,4.103866072595323e-09,341.2857521528188,4.199209228285207,1431.579858925198,0.03712312298195349,46.499535828584484,52.700000000000294,37.300000000000196,8.560000000000045,32415.130000000172,19.600000000000104,80.98000000000044,896007.000000005,8.784889650017504,13.223258193246856
2021-10-30,123213.2417366785,149.48796237005857,144.44882429910325,584.5840693551652,0.937695476743034,0.9131927810877087,14616106.005462453,1.1956134774112404,9.804121242134489,61.22596190598364,6.49255344446207,30.31476723497065,49739.0249622312,3.077899554446492e-09,336.2905277539164,4.270992678593787,1391.9661159133573,0.037013803128514294,46.4925692922529,52.700000000000294,37.300000000000196,8.560000000000045,32415.130000000172,19.600000000000104,80.98000000000044,896007.000000005,8.781897337245342,12.783921159017714
2021-10-31,123366.008904319,152.76716764050474,145.9914655093955,585.501966043524,0.917896688358828,0.9226773912456472,14665887.855535127,1.2031192871146699,9.659054086093445,61.83462980052854,6.558862400735056,30.71647296986087,49781.85007267541,2.308424665834869e-09,330.79026168486246,4.343601156219641,1362.9505080727054,0.03682547839680594,46.48581497823952,52.700000000000294,37.300000000000196,8.560000000000045,32415.130000000172,19.600000000000104,80.98000000000044,896007.000000005,8.777136642235893,12.448425817088584
2021-11-01,123521.67825225362,155.6693479346451,147.90366878298414,586.3953012941176,0.8933352505936212,0.9246914629558916,14715780.76682913,1.2108953800095659,9.518013900058136,62.49906543378369,6.604699483162808,31.18195718376286,49892.91129400242,1.7313184993761517e-09,324.83987628950376,4.418003856822139,1344.7914848037228,0.03659406031667367,46.47923178959438,52.700000000000294,37.300000000000196,8.560000000000045,32415.130000000172,19.600000000000104,80.98000000000044,896007.000000005,8.770888842375058,12.236217783723278
2021-11-02,123680.64716688916,158.9689146355348,150.24122411471086,587.2581760352302,0.8628747411126378,0.9184846605653363,14765857.144885927,1.218861418652942,9.389108356523899,63.23276707792351,6.637625175674359,31.71822982336564,50076.37805679794,1.2984888745321137e-09,318.5452886004508,4.49513247137119,1337.0715870998852,0.036356501927873756,46.47276466313961,52.700000000000294,37.300000000000196,8.560000000000045,32415.130000000172,19.600000000000104,80.98000000000044,896007.000000005,8.763495955818613,12.159923957424944
2021-11-03,123843.63046243272,162.98329554355502,153.04740661221308,588.0829339010195,0.8247578657892305,0.9037366369883215,14816174.174453089,1.2269621596587452,9.279969599648915,64.0567020052753,6.666451867257672,32.33165648424789,50317.02956716219,9.738666558990853e-10,311.98925410386147,4.575878873028508,1339.8411984050708,0.03614892137156794,46.46634482896434,52.700000000000294,37.300000000000196,8.560000000000045,32415.130000000172,19.600000000000104,80.98000000000044,896007.000000005,8.75536033144057,12.23003187286141
2021-11-04,124011.40713900312,167.77667657040084,156.34391549568235,588.8622165860756,0.7792826850562095,0.8806111396675513,14866780.415471382,1.2351343540685598,9.197469119581559,64.98515740246981,6.700018972472075,33.02652655378528,50606.2410182935,7.303999919243139e-10,305.2698946826153,4.661093867117865,1352.952521298957,0.03601618359493327,46.459951575828036,52.700000000000294,37.300000000000196,8.560000000000045,32415.130000000172,19.600000000000104,80.98000000000044,896007.000000005,8.746947111633354,12.453319892271896
2021-11-05,124184.63045121438,173.22331221125273,160.12407834768314,589.5905053613417,0.7282887752659782,0.8497965900447823,14917719.406092891,1.2433444630304131,9.152109596635114,66.00565861423125,6.746205013359976,33.80421017990638,50938.99062150947,5.477999939432354e-10,298.4835651619295,4.7516822835532295,1376.3961136632954,0.036006481587602716,46.45358714664162,52.700000000000294,37.300000000000196,8.560000000000045,32415.130000000172,19.600000000000104,80.98000000000044,896007.000000005,8.73877084254394,12.832123334108365
