date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,gdp_per_capita,cardiovasc_death_rate,female_smokers,population
2020-03-11,3.741848608163702,0.7824290655120696,0.3995043754391821,2.0000000000000075,0.0,0.0,0.3400000000000013,1.1300493697479035,27.343517255033824,32.95993695098386,0.18477696896309048,6.5678848900965106,240.0000000000009,0.0,20.88332536219439,33.600000000000136,15525.00000000006,137.9700000000005,6.400000000000025,5180836.0000000205
2020-03-12,4.683050968081416,1.0879139573529097,0.5441213893388983,2.0000000000000084,0.0012281835811247584,0.0,0.34000000000000147,1.1301121727537216,34.658589384251776,35.85944851155728,0.17677098190604837,7.135934054425361,240.00000000000102,0.0,23.297596939655428,33.60000000000015,15525.000000000067,137.9700000000006,6.400000000000027,5180836.000000022
2020-03-13,6.061480210547177,1.5185534382797155,0.7388675449130313,2.000000000000009,0.006092436974789941,0.0,0.3400000000000016,1.1301757585245689,42.11032859281077,39.48225606692595,0.16827571542113312,7.726257263508109,240.00000000000108,0.0,26.028186554127526,33.600000000000165,15525.000000000073,137.97000000000065,6.400000000000029,5180836.000000024
2020-03-14,7.990793415828952,2.060004283622526,0.994171020675726,2.0000000000000093,0.014491758241758312,0.0013450226244343922,0.34000000000000163,1.1302119740324068,49.861689560315995,43.76791376965156,0.15959269477528765,8.308264376202525,240.00000000000114,0.0,29.054884582693305,33.60000000000017,15525.000000000076,137.97000000000068,6.4000000000000306,5180836.000000025
2020-03-15,10.555990989473548,2.683771797073721,1.31704003021268,2.0000000000000098,0.026027189722042796,0.0045517533936651755,0.3400000000000017,1.130197442062768,58.64382696338514,48.754926923877406,0.15084966006013428,8.868788779889465,240.0000000000012,0.0,32.32364533747253,33.60000000000018,15525.00000000008,137.9700000000007,6.400000000000032,5180836.000000026
2020-03-16,13.643819357166599,3.1919174063056204,1.7025762411469088,2.00000000000001,0.04007630696509394,0.010302955316742128,0.34000000000000175,1.1300852179400964,68.61690383598436,54.529527448887464,0.14220463353895996,9.396344332169862,240.00000000000125,0.0,35.75034631726089,33.60000000000018,15525.000000000082,137.9700000000007,6.400000000000032,5180836.000000027
2020-03-17,17.32491364521823,3.7690834975217244,2.1566842817005223,2.00000000000001,0.055849085427440506,0.018782646351810046,0.3400000000000018,1.1298098733775044,79.7672350844868,61.17085276184348,0.13387616422985038,9.877789923335557,240.00000000000125,0.0,39.2467752518436,33.60000000000018,15525.000000000084,137.9700000000007,6.400000000000032,5180836.000000028
2020-03-18,21.743151943674548,4.489401504847832,2.6868897465048738,2.00000000000001,0.07242980049591992,0.029800785668834998,0.3400000000000018,1.1293055304371376,92.19902036637109,68.77455198250102,0.1260847249823427,10.304249035908278,240.00000000000125,0.0,42.74435874980715,33.60000000000018,15525.000000000084,137.9700000000007,6.400000000000032,5180836.000000028
2020-03-19,27.062923104491585,5.3743717491918,3.29957939779075,2.00000000000001,0.0888084525051011,0.04288678834664898,0.3400000000000018,1.1284852887457604,105.46566798971064,77.35457268112285,0.11901263875938159,10.666139265619007,240.00000000000125,0.0,46.18743131187063,33.60000000000018,15525.000000000084,137.9700000000007,6.400000000000032,5180836.000000028
2020-03-20,33.429577590165785,6.406021216548032,3.997931316281015,2.00000000000001,0.10390433550035157,0.05735966139573348,0.3400000000000018,1.1272521372121984,119.5593673465172,87.04240009907758,0.11279874862351175,10.958854610817374,240.00000000000125,0.0,49.51291786011508,33.60000000000018,15525.000000000084,137.9700000000007,6.400000000000032,5180836.000000028
2020-03-21,40.93976561020684,7.5367718917258415,4.7803625143600925,2.00000000000001,0.11658371381013785,0.07238060577530706,0.3400000000000018,1.1255087538464483,134.21330379043113,97.90256607301555,0.10754815649025837,11.176666814609492,240.00000000000125,0.0,52.658619552164616,33.60000000000018,15525.000000000084,137.9700000000007,6.400000000000032,5180836.000000028
