date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,aged_70_older,extreme_poverty,male_smokers,hospital_beds_per_thousand,life_expectancy,population
2021-11-09,24212.1012467,40.610422614804676,39.187774167287,692.0937518899664,2.3501326925723105,2.453794920910905,0.8364604444707497,0.9815527595001146,431.00000000000216,0.1100000000000006,9.50000000000005,1464.639730636761,0.006792833308702077,64.80999996809803,24.300000000000136,2.950000000000016,23.500000000000124,23.100000000000122,0.7000000000000035,64.00000000000033,11585003.000000065
2021-11-10,24254.158304126522,42.05705742652051,39.37702147872969,694.3429383518649,2.249186461898531,2.4352933464685735,0.8448365374104441,0.9831110789980673,431.00000000000216,0.1100000000000006,9.50000000000005,1525.189041675052,0.00674491586711157,64.80999997607361,24.300000000000136,2.950000000000016,23.500000000000124,23.100000000000122,0.7000000000000035,64.00000000000033,11585003.000000065
2021-11-11,24297.63870223843,43.48039811190725,39.98233802242806,696.4817835958323,2.1388452439675336,2.388687366024672,0.8536802543459796,0.9841833415691723,431.00000000000216,0.1100000000000006,9.50000000000005,1616.864292568509,0.006866702414231554,64.8099999820553,24.300000000000136,2.950000000000016,23.500000000000124,23.100000000000122,0.7000000000000035,64.00000000000033,11585003.000000065
2021-11-12,24342.385264558623,44.74656232019424,40.905269677131386,698.5083318791635,2.0265482833311794,2.318527159941907,0.863053626082333,0.9847653342311793,431.00000000000216,0.1100000000000006,9.50000000000005,1739.2391858129392,0.007165379105437736,64.80999998654157,24.300000000000136,2.950000000000016,23.500000000000124,23.100000000000122,0.7000000000000035,64.00000000000033,11585003.000000065
2021-11-13,24388.114707953584,45.72944339496152,42.01886741621965,700.4292773515197,1.920945472356176,2.231342687344927,0.8730409407904134,0.9849059334464951,431.00000000000216,0.1100000000000006,9.50000000000005,1891.0030965348853,0.007632276087320073,64.80999998990626,24.300000000000136,2.950000000000016,23.500000000000124,23.100000000000122,0.7000000000000035,64.00000000000033,11585003.000000065
2021-11-14,24434.423474404135,46.30876645055217,43.171877937730414,702.26087204079,1.8315946892703663,2.1355171965041726,0.8837326645815351,0.9846613505373614,431.00000000000216,0.1100000000000006,9.50000000000005,2068.333915807761,0.008246831499879209,64.8099999924298,24.300000000000136,2.950000000000016,23.500000000000124,23.100000000000122,0.7000000000000035,64.00000000000033,11585003.000000065
2021-11-15,24480.963533404945,46.54005900081012,44.208462267131104,704.0207833130758,1.7599112722856793,2.0390368954388944,0.8950803556508333,0.9841432333296546,431.00000000000216,0.1100000000000006,9.50000000000005,2262.057321148003,0.008968575467184794,64.80999999432244,24.300000000000136,2.950000000000016,23.500000000000124,23.100000000000122,0.7000000000000035,64.00000000000033,11585003.000000065
2021-11-16,24527.59044255536,46.62690915041373,45.06812756654103,705.7123715830625,1.6915882699867244,1.9450834246496322,0.9068907959583614,0.983480081752252,431.00000000000216,0.1100000000000006,9.50000000000005,2458.7385467756803,0.009718997857660751,64.80999999574192,24.300000000000136,2.950000000000016,23.500000000000124,23.100000000000122,0.7000000000000035,64.00000000000033,11585003.000000065
2021-11-17,24574.08565673879,46.495214183430924,45.70236829934023,707.3455909044924,1.633219321429929,1.8572501896895535,0.918930860621242,0.9828114187802537,431.00000000000216,0.1100000000000006,9.50000000000005,2644.3867316719393,0.010440993706755601,64.80999999680654,24.300000000000136,2.950000000000016,23.500000000000124,23.100000000000122,0.7000000000000035,64.00000000000033,11585003.000000065
2021-11-18,24620.204142360206,46.118485621412944,46.07949584312192,708.9350173541945,1.5894264497020545,1.778954610592959,0.9309666310653009,0.982294407653388,431.00000000000216,0.1100000000000006,9.50000000000005,2806.377928521251,0.01108413894522509,64.80999999760499,24.300000000000136,2.950000000000016,23.500000000000124,23.100000000000122,0.7000000000000035,64.00000000000033,11585003.000000065
