date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_vaccinations_per_hundred,reproduction_rate,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,extreme_poverty,female_smokers,male_smokers,hospital_beds_per_thousand,population
2020-03-11,6.5729395604395835,0.09077552886030811,0.04286997862176586,6.000000000000025,0.0,0.0,0.030000000000000117,1.090000000000004,960.0000000000036,0.0,5.873059362569509,17.60000000000007,43.70000000000017,1.6000000000000063,23.900000000000095,0.4000000000000016,22673764.000000082
2020-03-12,6.481902472527498,0.23054124586953695,0.07472197330051973,6.000000000000027,0.0036845507433742753,0.0,0.03000000000000013,1.0900000000000045,960.0000000000041,0.0,7.911264501043057,17.600000000000076,43.700000000000195,1.6000000000000068,23.900000000000105,0.4000000000000017,22673764.00000009
2020-03-13,6.58944883241761,0.4792730966516695,0.13978097577370946,6.000000000000028,0.018277310924369822,0.0,0.030000000000000138,1.0900126050420218,960.0000000000043,0.0,10.37935319155478,17.60000000000008,43.70000000000021,1.6000000000000072,23.900000000000112,0.4000000000000018,22673764.000000097
2020-03-14,7.007471239697834,0.8321115774984509,0.25111514359498865,6.00000000000003,0.04347527472527493,0.003988687782805438,0.030000000000000145,1.0900367647058877,960.0000000000045,0.0,13.33104430543082,17.600000000000083,43.700000000000216,1.6000000000000076,23.900000000000116,0.4000000000000019,22673764.000000104
2020-03-15,7.836372660542619,1.2732918279202217,0.419748122402125,6.000000000000032,0.07808156916612839,0.013498303167420867,0.03000000000000015,1.09007540804784,960.0000000000048,0.0,16.776486364173344,17.600000000000087,43.70000000000022,1.600000000000008,23.90000000000012,0.400000000000002,22673764.00000011
2020-03-16,8.971655707430251,1.6023993816059743,0.6406304195326878,5.988655462184906,0.1088843830801557,0.028927541208791336,0.030000000000000155,1.0901255605607685,960.000000000005,0.0,20.682499065308463,17.60000000000009,43.70000000000023,1.600000000000008,23.900000000000123,0.400000000000002,22673764.00000011
2020-03-17,10.48386459893082,1.997840260186385,0.9213404617083417,5.966911764705915,0.1458035588033298,0.05095761453619934,0.03000000000000016,1.090172547925426,960.000000000005,0.0,25.013563213008553,17.60000000000009,43.70000000000024,1.600000000000008,23.900000000000126,0.400000000000002,22673764.00000011
2020-03-18,12.540080091085663,2.5509820050945455,1.27459665203433,5.943477294764092,0.1938549315459367,0.08027315595709478,0.03000000000000016,1.0901998698968831,960.000000000005,0.0,29.72399755519927,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-03-19,15.345040675941945,3.2967368270271225,1.7139019169507677,5.931428268422786,0.2543763311739974,0.11735289540996748,0.03000000000000016,1.090149902422664,960.000000000005,0.0,34.731432717142894,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-03-20,19.096983480453588,4.227675438628465,2.250277116446113,5.945662345467065,0.32594708354533397,0.16231266767900154,0.03000000000000016,1.0899564798228172,960.000000000005,0.0,39.924937660029194,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-03-21,23.95452494065698,5.304612429003681,2.8898111017172674,6.000988840548271,0.4050776365116193,0.21478766818006614,0.03000000000000016,1.0895462221812708,960.000000000005,0.0,45.17111452491855,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-03-22,30.011821307302757,6.464545294603454,3.6318232584146553,6.110696381542434,0.4867267794199146,0.2738441448002086,0.03000000000000016,1.0888285418783592,960.000000000005,0.0,50.36534623628758,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-03-23,37.186661714155235,7.533331401463271,4.4793593636558615,6.282957644915723,0.5697315745455447,0.34025770459240023,0.03000000000000016,1.0877128737649442,960.000000000005,0.0,55.429539896996005,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-03-24,45.568955561634624,8.685890600224813,5.434956335928721,6.525275764391393,0.656387239409483,0.4137055602801123,0.03000000000000016,1.0861342028350218,960.000000000005,0.0,60.28374622850018,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-03-25,55.25627387872447,9.933115429160225,6.489649863452694,6.842874082504933,0.7400441464284775,0.49218818766322037,0.03000000000000016,1.0840491007364812,960.000000000005,0.0,64.8593418303927,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-03-26,66.31621963011654,11.248592227978786,7.62570911704655,7.237488464270436,0.8149070594011916,0.572679602285878,0.03000000000000016,1.0814343691852002,960.000000000005,0.0,69.09670708384829,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-03-27,78.75820544656946,12.577927687467628,8.818687784779112,7.706461532430377,0.8758215356627246,0.6516150669374221,0.03000000000000016,1.078275033514629,960.000000000005,0.0,72.95748878088892,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-03-28,92.51228692267776,13.845743761722272,10.038962347957334,8.242063343892932,0.9181137277005031,0.7252568722780518,0.03000000000000016,1.074567942879994,960.000000000005,0.0,76.38573116226668,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-03-29,107.41328759019859,14.960923852319524,11.252885788117343,8.830981897059985,0.9374702343661997,0.7899686723080876,0.03000000000000016,1.0703244704114514,960.000000000005,0.0,79.34815276730453,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-03-30,123.2229262614921,15.854581059892546,12.441854547940002,9.46402504593657,0.939932022898116,0.8431523284068914,0.03000000000000016,1.065572538328952,960.000000000005,0.0,81.83984986959616,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-03-31,139.91344550413487,16.724226034092027,13.59047963105845,10.137078254394266,0.9329871555058442,0.8829423006038124,0.03000000000000016,1.0603334115036644,960.000000000005,0.0,83.88857405378096,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-04-01,157.42209123863796,17.533925828090055,14.67666822361707,10.839460274506125,0.9128463782648077,0.9078747926797515,0.03000000000000016,1.0546147968307233,960.000000000005,0.0,85.50297611241083,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-04-02,175.65226655438278,18.249135385935055,15.677155498675983,11.556534443112968,0.8786069879649288,0.9171816278000541,0.03000000000000016,1.0484276457807686,960.000000000005,0.0,86.71318182574329,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-04-03,194.4743970715728,18.836350569832703,16.571653469514448,12.271667154248128,0.8315311944320039,0.9110106552391821,0.03000000000000016,1.041797140282572,960.000000000005,0.0,87.57320278818284,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-04-04,213.72657996269743,19.26284793060662,17.345962629608394,12.967696713455995,0.7745048922687354,0.8905910554242165,0.03000000000000016,1.0347457220509737,960.000000000005,0.0,88.16274452811206,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-04-05,233.21507071862982,19.496489535543873,17.994305682613565,13.628034978530932,0.711631739660505,0.8583573187174847,0.03000000000000016,1.02730395863584,960.000000000005,0.0,88.58856259776485,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-04-06,252.77767343328435,19.56860179936317,18.525224898676427,14.217325522844568,0.6277606502528129,0.8137187000917667,0.03000000000000016,1.0195186929587818,960.000000000005,0.0,88.89392194832377,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-04-07,272.33567912150545,19.562505001752527,18.930963922876128,14.729025169929184,0.5405522265389959,0.7575374090377981,0.03000000000000016,1.0114229563706716,960.000000000005,0.0,89.12294146124296,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-04-08,291.79216011682445,19.459855480467624,19.206281604083433,15.17438684771194,0.46700111237354264,0.6936493399069854,0.03000000000000016,1.0030365126884768,960.000000000005,0.0,89.29470609593236,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-04-09,311.0489681807022,19.259338927739236,19.35068841702511,15.576717737593931,0.41856046582508294,0.6276600818533166,0.03000000000000016,0.9943882442448657,960.000000000005,0.0,89.42352957194939,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-04-10,330.0194830844606,18.972413051654485,19.37012377883221,15.967072886259466,0.40252733062285273,0.566041926289794,0.03000000000000016,0.9854939950776389,960.000000000005,0.0,89.52014717896216,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-04-11,348.63817404573126,18.62011457219273,19.278214036451267,16.38102541453302,0.42308166474154224,0.515456622480759,0.03000000000000016,0.976398776851217,960.000000000005,0.0,89.59261038422176,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-04-12,366.86777080579225,18.23066446825252,19.097215957202728,16.856244174021963,0.4820656118399326,0.4822474442361353,0.03000000000000016,0.9671337626642706,960.000000000005,0.0,89.64695778816645,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-04-13,384.785314206478,17.91834418182936,18.861232750061088,17.424374468590187,0.5732654338314698,0.4740246264867336,0.03000000000000016,0.957730250892839,960.000000000005,0.0,89.68771834112496,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-04-14,402.35136445253204,17.5666508319118,18.575815642054565,18.103025518540278,0.682502404397521,0.4938489482102352,0.03000000000000016,0.9482269060106131,960.000000000005,0.0,89.71828875584384,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-04-15,419.49157763804226,17.140663624903492,18.244156818806623,18.90596984995889,0.8058328472541862,0.5417979910542514,0.03000000000000016,0.9386719571420916,960.000000000005,0.0,89.74121656688301,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-04-16,436.1238545278213,16.632614719324053,17.868532449269825,19.840708803112378,0.9369053400301697,0.6154097408666431,0.03000000000000016,0.9291584604228272,960.000000000005,0.0,89.75841242516239,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-04-17,452.17870214344265,16.055100987780065,17.451384954276243,20.906646663743494,1.067562650788628,0.710015288843261,0.03000000000000016,0.9197870741471152,960.000000000005,0.0,89.77130931887191,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-04-18,467.61450495276694,15.435992838443342,16.996134707950254,22.09372126154392,1.1882931904185579,0.8189883573887499,0.03000000000000016,0.910670622352419,960.000000000005,0.0,89.78098198915407,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-04-19,482.42897826208724,14.81461583115961,16.50778881376814,23.381376919008655,1.2885696019283355,0.9339324445121525,0.03000000000000016,0.9019573946893317,960.000000000005,0.0,89.78823649186569,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-04-20,496.7585145627588,14.329643192051044,15.994834661392705,24.756701726102037,1.3760102654410826,1.048426224140419,0.03000000000000016,0.8937833336705229,960.000000000005,0.0,89.7936773688994,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-04-21,510.5719240604021,13.813489666177926,15.458454050343192,26.214019507246253,1.4578318749049903,1.159099079870022,0.03000000000000016,0.886292251384115,960.000000000005,0.0,89.79775802667467,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-04-22,523.7973334783987,13.22546954439752,14.899002464066399,27.73452885150778,1.5208949145821067,1.2612591838520986,0.03000000000000016,0.879647759966659,960.000000000005,0.0,89.82882692336747,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-04-23,536.3543349504288,12.557046566830799,14.316721466666493,29.291200452464107,1.5569607786967636,1.3499380853680678,0.03000000000000016,0.874017009373832,960.000000000005,0.0,89.88480506647531,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-04-24,548.1780976898747,11.823796560546512,13.712273000452376,30.852450113103785,1.5614665439450053,1.4206741522613473,0.03000000000000016,0.8695589755177702,960.000000000005,0.0,89.9443836964306,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
