date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,people_vaccinated_per_hundred,reproduction_rate,new_vaccinations,new_people_vaccinated_smoothed_per_hundred,median_age,extreme_poverty,hospital_beds_per_thousand,population
2020-10-15,37004728.13096603,340127.53073222155,327992.09417143255,1149786.4218023517,5422.854704530454,5411.2344003548105,0.010000000000000054,0.0,1.0860194473541398,1.000000000000005,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-10-16,37350701.269879386,345973.33208278014,332162.0729480642,1155227.5590957862,5441.137295366174,5416.495496129076,0.010000000000000054,0.0,1.0910208880366148,1.000000000000005,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-10-17,37703098.525066346,352397.4258558801,336703.7164775322,1160694.3726993462,5466.8136050088015,5424.879629530557,0.010000000000000054,0.0,1.096141554844528,1.000000000000005,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-10-18,38062116.101718366,359017.7252096223,341615.4421432175,1166193.1343887646,5498.761690505155,5437.238297939781,0.010000000000000054,0.0,1.1013618222419947,1.000000000000005,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-10-19,38426300.98129852,364185.00615673244,346831.96778566187,1171714.0174043742,5520.881755920243,5453.069781308754,0.010000000000000054,0.0,1.1066367512968822,1.000000000000005,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-10-20,38796066.25867918,369765.38223552017,352368.4686104169,1177261.893402345,5547.873582615692,5472.945605373945,0.010000000000000054,0.0,1.1118642796976146,1.000000000000005,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-10-21,39172370.97988533,376304.80501859286,358253.031102448,1182849.3732999829,5587.477294266237,5497.971232472612,0.010000000000000054,0.0,1.1169348936775436,1.000000000000005,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-10-22,39556316.34645251,383945.43065470154,364512.7313989115,1188492.2383298692,5642.863691449524,5529.40102923488,0.010000000000000054,0.0,1.1217342988942292,1.000000000000005,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-10-23,39948842.8686953,392526.56872470485,371163.19406873814,1194206.0133304675,5713.776582420377,5568.349492352801,0.010000000000000054,0.0,1.1261360506089408,1.000000000000005,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-10-24,40350503.230658576,401660.39388354216,378200.7611973201,1200003.3967140773,5797.389531191503,5615.574667907142,0.010000000000000054,0.0,1.130022367627037,1.000000000000005,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-10-25,40761291.93883109,410788.72959171346,385596.61920002685,1205892.3329427997,5888.948418594024,5671.315715862491,0.010000000000000054,0.0,1.1332887537422573,1.000000000000005,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-10-26,41179551.1427142,418259.2199475026,393321.5070794001,1211854.3534401332,5962.039917694718,5734.338432178067,0.010000000000000054,0.0,1.1358479486292543,1.000000000000005,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-10-27,41605682.58101761,426131.4503517071,401373.8026757433,1217897.6918900565,6043.365911121726,5805.123206324896,0.010000000000000054,0.0,1.137658101097023,1.000000000000005,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-10-28,42040443.96493263,434761.39295124053,409724.74391275505,1224040.0105465034,6142.35452383904,5884.391569094036,0.010000000000000054,0.0,1.138734041239705,1.000000000000005,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-10-29,42484586.05886437,444142.1007089062,418324.26826116676,1230301.6075705127,6261.641167604564,5972.788565637601,0.010000000000000054,0.0,1.1390843059782612,1.000000000000005,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-10-30,42938580.490980916,453994.43719942437,427105.39233647037,1236700.32253309,6398.766719271629,6070.644535249541,0.010000000000000054,0.0,1.1387358215974661,1.000000000000005,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-10-31,43402415.61112521,463835.12395645323,435987.4965972144,1243247.7155423532,6547.451154515141,6177.796446201224,0.010000000000000054,0.0,1.1377260743428974,1.000000000000005,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-11-01,43875443.38424895,473027.77598285454,444878.788868726,1249946.2015888933,6698.548773126185,6293.453896868123,0.010000000000000054,0.0,1.1360830172956362,1.000000000000005,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-11-02,44355605.813429184,480162.4313245689,453722.1046833809,1256766.8290358863,6820.693609579619,6416.118973717682,0.010000000000000054,0.0,1.1338440987829763,1.000000000000005,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-11-03,44843016.61509781,487410.80327687925,462476.297838005,1263717.6989262379,6950.938840022475,6545.77251567935,0.010000000000000054,0.0,1.1310689176554303,1.000000000000005,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-11-04,45338039.72848567,495023.1145940531,471085.1150756602,1270815.1533640402,7097.524799053713,6682.2256723122055,0.010000000000000054,0.0,1.1278235046604494,1.000000000000005,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-11-05,45841018.40568882,502978.6781077901,479490.3402650522,1278076.5504141115,7261.467064060818,6825.058185876052,0.010000000000000054,0.0,1.124142192166961,1.000000000000005,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-11-06,46352072.029218204,511053.62420786335,487641.6525350859,1285514.8452766486,7438.362644522677,6973.572102884748,0.010000000000000054,0.0,1.1200814340411887,1.000000000000005,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-11-07,46870943.72516195,518871.6964526016,495504.01987578184,1293134.5261682188,7619.744623986719,7126.7570577711995,0.010000000000000054,0.0,1.1156855099200333,1.000000000000005,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-11-08,47396886.073057055,525942.34827675,503063.24433896376,1300928.5662325008,7794.098141551783,7283.264235636103,0.010000000000000054,0.0,1.111008637934532,1.000000000000005,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-11-09,47928256.19711672,531370.1243458955,510378.6289219676,1308857.9559607382,7929.365235123125,7441.645966158245,0.010000000000000054,0.0,1.1061063491684184,1.000000000000005,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-11-10,48465012.1217387,536755.9248366687,517427.9318870162,1316927.5162433414,8069.458638688832,7601.434517928326,0.010000000000000054,0.0,1.1010400075130318,1.000000000000005,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-11-11,49007220.75379601,542208.6322183232,524168.7200254763,1325149.8229937556,8222.185591815602,7762.100293100426,0.010000000000000054,0.0,1.0958417380200371,1.000000000000005,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-11-12,49554905.28532122,547684.5316459668,530555.2704589916,1333538.3640617374,8388.487658632237,7923.103124641104,0.010000000000000054,0.0,1.0905469466953783,1.000000000000005,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-11-13,50107930.74551975,553025.4602890977,536551.2469903338,1342102.4069183152,8564.157146689122,8083.930749266231,0.010000000000000054,0.0,1.0851935002607078,1.000000000000005,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-11-14,50665918.16477983,557987.4193280069,542139.207366539,1350843.1494195075,8741.124421102828,8244.127662143608,0.010000000000000054,0.0,1.0797832958484088,1.000000000000005,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-11-15,51228180.19767997,562262.0329510802,547327.7337262626,1359750.832879112,8908.423390164562,8403.316757919936,0.010000000000000054,0.0,1.0743358558552802,1.000000000000005,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-11-16,51793706.9999084,565526.80226664,552207.2591285697,1368789.0201506093,9039.358896857437,8561.887044684308,0.010000000000000054,0.0,1.0688895777350298,1.000000000000005,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-11-17,52362351.00793073,568644.0080509827,556762.6995786518,1377960.5874303475,9173.219754414262,8719.56696240788,0.010000000000000054,0.0,1.0635010553116162,1.000000000000005,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-11-18,52933916.07923514,571565.0713258913,560956.4765883207,1387273.7546483928,9315.32286364523,8875.72919045492,0.010000000000000054,0.0,1.0582182284585036,1.000000000000005,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-11-19,53508133.09457511,574217.015356087,564746.8313989013,1396736.6805305758,9465.577199446929,9029.598896073265,0.010000000000000054,0.0,1.0531190688875118,1.000000000000005,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-11-20,54084641.65965151,576508.5650884946,568101.560648401,1406353.408895025,9619.83579228075,9180.409920762137,0.010000000000000054,0.0,1.0483032641737156,1.000000000000005,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-11-21,54662976.381374136,578334.7217316916,571008.3181218866,1416120.8283745674,9770.909714281683,9327.521920048022,0.010000000000000054,0.0,1.043836045415356,1.000000000000005,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-11-22,55242556.575057834,579580.1936904954,573482.3410642664,1426026.3922085294,9909.328568839912,9470.508218316574,0.010000000000000054,0.0,1.0397884755611952,1.000000000000005,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-11-23,55822565.06666838,580008.4916156422,575551.1537930293,1436038.8828765023,10016.461277955093,9610.094145314692,0.010000000000000054,0.0,1.0362287193082604,1.000000000000005,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-11-24,56402804.92170466,580239.85504011,577207.7033116441,1446158.4707385036,10123.725483353212,9745.880582483125,0.010000000000000054,0.0,1.0332133946848168,1.000000000000005,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-11-25,56983215.02510211,580410.103400316,578471.2792586208,1456387.9827403696,10233.734157763793,9877.08213644219,0.010000000000000054,0.0,1.0308025799502656,1.000000000000005,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-11-26,57563825.95733668,580610.9322367278,579384.6958861125,1466729.5354554085,10345.753915026156,10002.821647257319,0.010000000000000054,0.0,1.029043111433289,1.000000000000005,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-11-27,58144726.90150292,580900.9441678505,580012.1785438677,1477182.0098656374,10456.541599811972,10122.35106963822,0.010000000000000054,0.0,1.0279633290500811,1.000000000000005,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-11-28,58726040.823622435,581313.9221207174,580437.7785421938,1487739.1574477109,10560.971729917172,10235.217133838247,0.010000000000000054,0.0,1.0277386570978402,0.9962184873949631,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-11-29,59307905.85787529,581865.0342537579,580764.18429918,1498388.179737369,10652.507077980881,10341.385591328926,0.010000000000000054,0.0,1.0285557704575121,0.9927521008403413,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-11-30,59889992.02073364,582086.1628590329,581060.9944742243,1509100.7407338629,10715.62933886706,10441.266873845772,0.010000000000000054,0.0,1.0305215466537367,0.9921885100193976,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-12-01,60472401.494638875,582409.4739057493,581370.9400626826,1519875.2646648143,10777.122860646756,10534.609518991325,0.010000000000000054,0.0,1.0336275853296706,0.7441413825145482,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-12-02,61055520.02784738,583118.5332088862,581757.8586783961,1530714.70876041,10841.54843184578,10621.440321855014,0.010000000000000054,0.0,1.0377421822099242,0.5581060368859112,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-12-03,61639871.32465097,584351.2968038858,582292.196572308,1541623.4495567349,10910.355894020096,10702.09796553478,0.010000000000000054,0.0,1.0426338829405732,0.4185795276644334,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-12-04,62226007.83804229,586136.5133915383,583040.1351464264,1552604.9476232743,10982.661878498282,10777.258244028282,0.010000000000000054,0.0,1.0479813915202343,0.3139346457483251,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-12-05,62814428.86421377,588421.0261716442,584055.435839297,1563659.9961085375,11055.833108938368,10847.952979401318,0.010000000000000054,0.0,1.0533968387274428,0.2354509843112438,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-12-06,63405519.113431916,591090.2492182621,585373.323790107,1574785.4071492786,11125.923878245485,10915.584209664126,0.010000000000000054,0.0,1.0584833110106775,0.17658823823343286,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-12-07,63999072.0587812,593552.9453493794,587011.4356371836,1585965.154828671,11180.132307520587,10981.942039762655,0.010000000000000054,0.0,1.0628455149322178,53.682748224564065,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-12-08,64595375.0144803,596302.9556991719,588996.2187707133,1597200.7969553773,11235.930597802706,11047.486266085743,0.010000000000000054,0.0,1.0661388226891453,2287.891683017167,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-12-09,65194856.825113714,599481.8106334619,591333.829807997,1608497.5290352167,11296.948433161353,11112.543666274083,0.010000000000000054,0.0,1.0680999153361883,7099.528700853718,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-12-10,65797937.11070675,603080.2855930675,594009.3995717387,1619861.249959996,11363.883189770837,11177.33352119879,0.010000000000000054,5.3167420814479584e-05,1.0685904504000097,14792.890918012665,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-12-11,66404913.200531766,606976.0898250536,596986.4818237629,1631296.3612741362,11435.233012884059,11241.986756445329,0.010000000000000054,0.00019905462184873995,1.0675916742576688,26437.50589051345,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-12-12,67015875.33346291,610962.1329311698,600206.639815302,1642804.1166246412,11507.846624562866,11306.56029842645,0.010000000000000054,0.00048526381706528933,1.0651224887249273,42996.285785047454,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-12-13,67630643.05824208,614767.7247791798,603589.1361997126,1654381.3838485738,11577.335679475818,11371.047841466912,0.010000000000000054,0.0009604249151583752,1.0611253183859723,64574.31545384717,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-12-14,68249065.8828381,618422.8245960211,607141.9759754156,1666020.562336982,11639.229830065833,11436.633301268268,0.010000000000000054,0.0016548694297430588,1.0555723339737082,90828.39276362414,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-12-15,68871182.37080675,622116.4879686715,610829.6233387054,1677722.6644644388,11702.140633700006,11503.234786875588,0.010000000000000054,0.002589245155694502,1.048491144468647,120366.90147317087,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-12-16,69496693.01026419,625510.6394574353,614548.0273700609,1689486.339298558,11763.7037138012,11569.914115366792,0.010000000000000054,0.0037793611453746353,1.0400299614542663,152027.43513849194,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-12-17,70125034.19040671,628341.1801425279,618156.726525769,1701307.562651038,11821.245012241674,11635.251473079734,0.010000000000000054,0.005238205409774364,1.030470434891606,185309.68403001674,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-12-18,70755433.6839008,630399.4934940978,621502.9270066418,1713179.4046159473,11871.858209730723,11697.626411532507,0.010000000000000054,0.006988447205359231,1.0202044745203542,221139.2144446203,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-12-19,71386952.25867555,631518.5747747436,624439.5615345555,1725091.8552234368,11912.462791105427,11755.428594363684,0.010000000000000054,0.009071813749203673,1.0097356118695817,260342.228658288,0.0,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-12-20,72018514.88676694,631562.6280914012,626838.8334348542,1737031.6936800235,11939.847594298706,11807.215857537485,0.010000000000000054,0.011495198385593795,0.9995916248685742,302681.829121383,4.638009049773766e-05,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-12-21,72649306.99674952,630792.1099825789,628605.874223362,1748981.622651746,11949.935825006529,11851.60225869935,0.010000000000000054,0.01428688036644166,0.990292619750333,347513.1073613999,0.00015695701357466122,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-12-22,73278859.86470833,629552.867958816,629668.2142609289,1760937.2349105962,11955.61739881309,11887.813042764024,0.010000000000000054,0.017453040042122815,0.982298650333113,393325.28456112824,0.0003426692792501631,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-12-23,73906626.03384164,627766.1691333016,629990.432840494,1772895.9289786834,11958.697923059415,11915.66916830445,0.010000000000000054,0.021005584815044,0.9759765733994806,439455.9349787008,0.0006109127545248899,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-12-24,74532091.45857462,625465.4247329764,629579.6107019614,1784856.4677100978,11960.54162264364,11935.568492259383,0.010000000000000054,0.02495829333009365,0.9715797151174851,486067.0446406199,0.0009648102931076325,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-12-25,75154859.61264472,622768.1540700952,628489.4194183594,1796818.6472273073,11962.181685631745,11948.471658464108,0.010000000000000054,0.029336043850188266,0.9691876951939652,533440.6862761995,0.0014026639577104953,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-12-26,75774714.5701656,619854.957520898,626823.1884354575,1808783.0486234564,11964.403022465583,11955.891514048486,0.010000000000000054,0.03413180017917326,0.9686772936967034,581731.29436132,0.001917544186770271,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-12-27,76391668.31642522,616953.7462596142,624736.2053514809,1820750.851739088,11967.804335368919,11959.885171735476,0.010000000000000054,0.03936937372843303,0.969941874603492,632687.602121993,0.002496981669489474,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-12-28,77004875.0162783,613206.6998530825,622224.0039084079,1832710.3845703173,11959.5337460322,11961.256161607052,0.010000000000000054,0.0450258990746054,0.9728581512661303,688097.0105443078,0.0031227362521171124,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-12-29,77614310.19016618,609435.1738878735,619350.0475815977,1844663.0905447414,11952.706660526106,11960.84022350007,0.010000000000000054,0.05112866800343313,0.9773010148717064,747284.22550681,0.003770623617659271,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-12-30,78220817.779648,606507.58948184,616313.1075659664,1856619.2905168326,11956.200486668029,11960.483351852607,0.010000000000000054,0.05774097417645989,0.9830977714963798,810378.5860984346,0.00443511057038732,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2020-12-31,78825797.09738964,604979.3177416329,613386.5207572165,1868594.1584661661,11974.868335266066,11962.52995118747,0.010000000000000054,0.06495149663105221,0.9900330894496943,877936.3390243769,0.005112047213504786,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2021-01-01,79430968.03965515,605170.9422655016,610872.6332377581,1880604.7032710882,12010.545094371351,11969.438952724813,0.010000000000000054,0.07285373236339918,0.9978035824395669,949080.9729819235,0.005798321124414314,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2021-01-02,80038194.99567553,607226.956020394,609068.6328911507,1892667.5050389685,12062.801984967282,11983.495901841623,0.010000000000000054,0.0815163496927176,1.006064871703626,1023653.8993227405,0.00649159798616789,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2021-01-03,80649354.77967532,611159.7839997825,608240.9238629339,1904797.0173538898,12129.512477736465,12006.597023666302,0.010000000000000054,0.09103125063411496,1.0143991709076499,1103303.909592251,0.007190127061054501,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2021-01-04,81265472.85972428,616118.080048965,608656.8351919653,1916985.8011052716,12188.783873493056,12039.346990762026,0.010000000000000054,0.1015122873614946,1.0223803413352315,1189930.1961566983,0.00789259529579089,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2021-01-05,81887510.88514562,622038.02542134,610457.2424377693,1929243.6020571399,12257.801043452066,12082.93183954859,0.010000000000000054,0.11303385999429505,1.0295792120453813,1282786.2960186247,0.00859801790041461,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2021-01-06,82516513.7004786,629002.8153329743,613670.8460329174,1941588.2095745318,12344.607586079694,12138.418495530885,0.010000000000000054,0.12564530449798395,1.0356108796222727,1380606.6027670414,0.009293051240437025,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2021-01-07,83153346.7601522,636833.0596736167,618221.3805221033,1954039.3683153554,12451.158792339362,12206.459913018574,0.010000000000000054,0.13935647352539512,1.040153053058658,1482602.656632491,0.009978191791672322,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2021-01-08,83798499.18949048,645152.4293382774,623933.0214914491,1966614.211999286,12574.843722567404,12287.073929915856,0.010000000000000054,0.15413791105872016,1.042978396775249,1587458.0821964135,0.010662700081634027,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2021-01-09,84451936.08046639,653436.8909759133,630534.4407654849,1979323.8387344382,12709.626764129838,12379.477408813767,0.010000000000000054,0.16993148759268295,1.0439710309363188,1696128.2501088516,0.011360793645582358,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2021-01-10,85112987.71351734,661051.6330509405,637661.8478048838,1992170.7425123698,12846.903799664946,12481.96184280944,0.010000000000000054,0.18670621104034318,1.0431157974427059,1811959.0177691013,0.012088791743559767,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2021-01-11,85781250.2898731,668262.5763557564,645111.061632914,2005132.5574175704,12961.814921500507,12592.394841383117,0.010000000000000054,0.20446534024535146,1.0404874621738214,1936430.8884076308,0.012862973898167583,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2021-01-12,86456673.30799964,675423.0181265468,652737.4892720361,2018216.5756746866,13084.0182693413,12710.425901399347,0.010000000000000054,0.2232318429344988,1.036211912079624,2067185.329880387,0.013710578839915303,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2021-01-13,87138378.11378913,681704.8057894811,660266.3452004727,2031434.8142059208,13218.238540402892,12835.23038645677,0.010000000000000054,0.2429809280961557,1.0304525668974698,2202985.2208265834,0.014642339430518273,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2021-01-14,87824893.02790822,686514.9141190995,667363.7531631221,2044798.625473448,13363.811274403675,12965.609406358435,0.010000000000000054,0.26363938062286063,1.0234030967955987,2343626.5188681637,0.015656609130096227,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2021-01-15,88514329.69130945,689436.6634012195,673690.072529744,2058314.65561123,13516.03014293917,13100.064726714547,0.010000000000000054,0.2851207765789753,1.0152860006833198,2488270.711403874,0.0167424568475722,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2021-01-16,89204515.32436457,690185.6330551173,678939.8930635985,2071981.8130238748,13667.157416512735,13236.854951144527,0.010000000000000054,0.30735189465142654,1.0063698010942623,2637595.3891120567,0.017881988078471682,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2021-01-17,89893091.92121473,688576.5968501624,682872.0309979261,2085788.9948357823,13807.181814808617,13374.03765792855,0.010000000000000054,0.33030626100149874,0.9969534982027278,2793382.0055056694,0.01905208575827202,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2021-01-18,90578999.11780193,685907.1965872026,685392.6912865839,2099713.771223801,13924.77639019504,13511.603712580238,0.010000000000000054,0.35395836414155774,0.9873264681898624,2954262.157571403,0.020225715902414454,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2021-01-19,91261095.69948605,682096.5816841004,686346.0577672983,2113756.5695458436,14042.798323674097,13648.572414364091,0.010000000000000054,0.37828713121864466,0.9777697380202262,3112199.7664332436,0.021372906836313137,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2021-01-20,91937721.79714215,676626.0976560949,685620.5282868516,2127914.6800197605,14158.110475140853,13782.839938601142,0.010000000000000054,0.4032428209414567,0.9685152479237036,3262892.0152418744,0.022474088659878714,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2021-01-21,92607135.25440167,669413.4572595253,683177.4632592574,2142181.252839646,14266.572820802976,13911.805949910799,0.010000000000000054,0.4287716438250331,0.9597225703965604,3403675.497598185,0.023519108834922003,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2021-01-22,93267838.90308322,660703.648681555,679072.7470843922,2156544.54601306,14363.293174102575,14032.843562142234,0.010000000000000054,0.45481063332126426,0.951493931675896,3535793.27662463,0.024495504864717722,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2021-01-23,93918826.01976569,650987.1166824664,673472.95921197,2170987.3612389513,14442.81522640759,14143.65180832292,0.010000000000000054,0.481333734525532,0.9438586517304204,3662434.990968801,0.02539231384569412,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2021-01-24,94559764.41821808,640938.3984523807,666667.5024395214,2185486.620816095,14499.259577530342,14242.51999312004,0.010000000000000054,0.5083396674099869,0.93680930877196,3787187.0271955784,0.02620292963120017,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2021-01-25,95192472.72670507,632708.3084869916,659067.6613753757,2200031.235618538,14544.614802734071,14331.068205085689,0.010000000000000054,0.5358943756382926,0.9303052685860818,3912778.0050120745,0.026927245704331002,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2021-01-26,95816306.21382338,623833.487118315,650744.3621924893,2214612.0887694983,14580.853151177918,14407.932978313318,0.010000000000000054,0.563969424262657,0.9242890677937965,4038519.4125341107,0.027573262332546936,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2021-01-27,96430108.58287898,613802.3690556084,641769.5438119503,2229209.594550624,14597.505781289085,14470.703469998745,0.010000000000000054,0.592500985456205,0.918712922370882,4164592.8983469373,0.028120961616895698,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2021-01-28,97032692.00170365,602583.4188246741,632222.3954124541,2243798.696995712,14589.10244521053,14516.778812098306,0.010000000000000054,0.6214319769719221,0.9135119057406708,4291303.9307737835,0.028566642350357656,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2021-01-29,97623197.12501737,590505.1233137229,622194.034562412,2258352.618835992,14553.92184037204,14544.011125072459,0.010000000000000054,0.6507326769758721,0.9086337677024016,4418675.794718999,0.028918840844862657,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2021-01-30,98201363.11120014,578165.9861827719,611791.0158190301,2272845.6732090916,14493.054373168514,14551.187778193504,0.010000000000000054,0.6803190617073415,0.9040255843417668,4545121.775838869,0.02919527155155266,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
2021-01-31,98767730.13487083,566367.023670693,601137.9621776218,2287255.3724407586,14409.69923171868,14538.39308477637,0.010000000000000054,0.7101843512255621,0.8996237454638247,4671263.588117039,0.02942053252597869,30.900000000000162,10.000000000000053,2.700000000000015,7975105024.000044
