date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_tests,new_tests,new_tests_smoothed,positive_rate,tests_per_case,life_expectancy,population
2020-05-31,21.691020553635738,0.15186231394656835,0.21878836217168723,1.9999989133822837,5.296007129424054e-07,1.3400388884483035e-06,470.50810238488435,6283.554880982119,230.4355583351755,224.03352208428265,0.00731112125480223,154.673579100759,76.74000000000039,49574.000000000255
2020-06-01,21.848565996998005,0.15754573352068926,0.19438070278584377,1.9999991850367156,3.97200534706804e-07,1.0050291663362276e-06,473.9255213587997,6513.312767071441,229.75789047083896,226.34981835700677,0.007221220708393214,159.3723223346193,76.74000000000039,49574.000000000255
2020-06-02,22.0173876522411,0.16882187286191347,0.17789186193101197,1.9999993887775394,2.9790040103010303e-07,7.537718747521707e-07,477.5875857508393,6741.4800665770235,228.16730279172037,227.737282966204,0.007172541258508884,163.20934194488845,76.74000000000039,49574.000000000255
2020-06-03,22.204508095354097,0.1871206063271077,0.17014530239525338,1.9999995415831573,2.2342530077257728e-07,5.65328906064128e-07,481.64662289425496,6967.938395117006,226.45833100458566,228.32574826214523,0.007174493209557173,165.92490723436148,76.74000000000039,49574.000000000255
2020-06-04,22.416891090907974,0.21238311796446496,0.1713998623814435,1.9999996561873705,1.6756897557943295e-07,4.2399667954809597e-07,486.25367854755035,7192.564235898205,224.62584262965157,228.1752581907915,0.007252880249766468,167.07663937858325,76.74000000000039,49574.000000000255
2020-06-05,22.660325073190712,0.24343407409067302,0.18128405968201053,1.9999997421405307,1.2567673168457473e-07,3.17997509661072e-07,491.5342994730422,7414.929123917847,222.36488940598173,227.3354352397326,0.0074100868195161994,166.475869967034,76.74000000000039,49574.000000000255
2020-06-06,22.93858575705855,0.2782607527237907,0.19874681980998915,1.9999998066054006,9.425754876343104e-08,2.38498132245804e-07,497.57037037078106,7634.183381399935,219.25425852184276,225.7984736502264,0.0076325489543268826,164.43955276616128,76.74000000000039,49574.000000000255
2020-06-07,23.25280809607449,0.314222390657905,0.22202052209731127,1.9999998549540532,7.069316157257328e-08,1.78873599184353e-07,504.38649157899147,7849.05304994783,214.8696693277107,223.58335750011355,0.00789635741710264,161.2718349042915,76.74000000000039,49574.000000000255
2020-06-08,23.60605726791886,0.353249210575847,0.2500302590584396,1.9999998912155426,5.3019871179429957e-08,1.3415519938826474e-07,512.0491362989826,8058.228491404,209.17544204103217,220.65429252715396,0.008171460047313095,157.3947342906946,76.74000000000039,49574.000000000255
2020-06-09,23.99988878157913,0.39383154270887377,0.2821980336603461,1.9999999184116595,3.976490338457247e-08,1.0061639954119856e-07,520.5920377445997,8260.858941274408,202.63045030905494,217.01908073990356,0.008424813522879791,153.19295763463396,76.74000000000039,49574.000000000255
2020-06-10,24.43094438191806,0.43105562212538584,0.3170431600222479,1.9999999388087475,2.982367753842935e-08,7.546229965589892e-08,529.9423421416761,8456.67503982783,195.81609888240553,212.65427500224536,0.008622747181591013,149.35667523955033,76.74000000000039,49574.000000000255
2020-06-11,24.892180490704902,0.461236125126684,0.3525695387303259,1.9999999541065634,2.2367758153822015e-08,5.659672474192419e-08,539.9472570910672,8645.473232036366,188.79819245527563,207.54689565052072,0.008732735887162892,146.61693758674113,76.74000000000039,49574.000000000255
2020-06-12,25.373789537388767,0.4816090589387435,0.3865561133237632,1.9999999655799252,1.677581861536651e-08,4.244754355644314e-08,550.3940378409256,8826.955586600008,181.48235474869676,201.7156016021442,0.00872472967878524,145.90544721074124,76.74000000000039,49574.000000000255
2020-06-13,25.86389095717865,0.49010142898104614,0.41677471265927435,1.9999999741849468,1.2581863961524883e-08,3.1835657667332354e-08,561.0249769909084,9000.735274306839,173.77968784562105,195.2266333283052,0.008572151008280926,148.06157247980792,76.74000000000039,49574.000000000255
2020-06-14,26.349049439603483,0.4851584893182028,0.4411534326845017,1.9999999806387128,9.436397971143662e-09,2.3876743250499264e-08,571.5486467703315,9166.413430520057,165.6781563173123,188.2059478469079,0.008277367942700686,153.5208836261781,76.74000000000039,49574.000000000255
