date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,total_boosters_per_hundred,reproduction_rate,weekly_icu_admissions,weekly_hosp_admissions,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,male_smokers,hospital_beds_per_thousand,population,excess_mortality
2021-09-18,621460.0273679375,2179.914622237916,2254.4961206970497,14219.064631857847,38.38668703211176,38.210263479457794,17209530.455064103,0.06253699876808193,0.9420971998167704,136.6670026758552,1419.181285925785,185453.84544371694,135360.99613677117,0.01840263032574336,59.967440158656125,60.6614107383587,26219.44458473935,25983.192474916264,0.1491718224262245,69.76825801468884,83.48000000000044,45.300000000000225,20.400000000000105,14.520000000000078,24574.380000000132,1.500000000000008,175.7000000000009,52.00000000000027,4.210000000000022,10384972.000000056,20.34317776253835
2021-09-19,623623.6309331938,2163.6035652563323,2229.2609445951884,14257.190442219196,38.12581036134955,38.28909806208209,17374035.63979519,0.07355029270889935,0.9462348261715643,134.77904967980692,1404.3114330933386,194756.13734717068,142527.73790736205,0.01710320092788866,63.30787973114475,60.79100892642586,26175.99667384867,26058.89859018853,0.14459977826116824,70.23197066033799,83.48000000000044,45.300000000000225,20.400000000000105,14.520000000000078,24574.380000000132,1.500000000000008,175.7000000000009,52.00000000000027,4.210000000000022,10384972.000000056,20.75626276598912
2021-09-20,625776.8065547766,2153.175621582847,2207.1298970372154,14294.970013306305,37.77957108710788,38.27368343667151,17544894.239688046,0.08543744480639995,0.9503472573145181,133.18048958694004,1390.5581061710077,202614.9411648709,149680.57552166592,0.015880406513628213,66.62580960443495,60.914149390359235,26075.52607681511,26103.20212622256,0.13954566433582466,70.63324916526005,83.48000000000044,45.300000000000225,20.400000000000105,14.520000000000078,24574.380000000132,1.500000000000008,175.7000000000009,52.00000000000027,4.210000000000022,10384972.000000056,21.102067630406545
2021-09-21,627920.8619781389,2144.055423362316,2187.9555543228403,14332.338498990739,37.36848568443245,38.15742822068403,17721363.57237272,0.09809472872438646,0.9543787364571246,131.86222562588716,1377.6578284046914,209030.91746059596,156641.19615320832,0.01476098361825285,69.85736786913111,61.03067070469582,25921.299890513757,26107.009674822097,0.13407860830358165,70.96271887135948,83.48000000000044,45.300000000000225,20.400000000000105,14.520000000000078,24574.380000000132,1.500000000000008,175.7000000000009,52.00000000000027,4.210000000000022,10384972.000000056,21.36653673259347
2021-09-22,630056.6088139218,2135.7468357828907,2171.592730060168,14369.237810894658,36.899311903919084,37.94227559343809,17902490.53961408,0.11143691596798301,0.9582987582251976,130.80500332228746,1365.3150122675981,213727.1396791577,163248.86413171323,0.013766600674258495,72.93991827418199,61.14054310609144,25719.500628939004,26063.769263227143,0.12825223353861076,71.21590712378475,83.48000000000044,45.300000000000225,20.400000000000105,14.520000000000078,24574.380000000132,1.500000000000008,175.7000000000009,52.00000000000027,4.210000000000022,10384972.000000056,21.537823779475605
2021-09-23,632184.6249039135,2128.0160899916636,2157.854376730649,14405.628988423116,36.391177528456495,37.63760876359834,18087559.24029559,0.12545357579305277,0.9620863828253314,129.9834736109327,1353.2499839213579,216746.5307128269,169354.04540001336,0.012911892974989295,75.81507122018088,61.24388729078392,25482.227604865242,25970.95949428529,0.12213487651142428,71.39318389810691,83.48000000000044,45.300000000000225,20.400000000000105,14.520000000000078,24574.380000000132,1.500000000000008,175.7000000000009,52.00000000000027,4.210000000000022,10384972.000000056,21.60817898983806
2021-09-24,634305.4510955184,2120.8261916049337,2146.4785118627924,14441.501476288267,35.87248786515302,37.25943006978994,18275844.07631092,0.1402757022067808,0.9657415809134406,129.36993275460287,1341.2348399587504,218035.93450844078,174826.73088258947,0.012202988897369975,78.43056327292506,61.34090577190186,25223.786282188074,25831.11703506436,0.11582901775848754,71.4997781950735,83.48000000000044,45.300000000000225,20.400000000000105,14.520000000000078,24574.380000000132,1.500000000000008,175.7000000000009,52.00000000000027,4.210000000000022,10384972.000000056,21.574979403519954
2021-09-25,636419.7388226093,2114.287727090904,2137.1034126624495,14476.880082652551,35.37860636428175,36.82974530605938,18466588.852425523,0.15617704168417443,0.96929212621514,128.93781986791927,1329.1201783576507,217634.4062465539,179579.83175922744,0.011636404568955098,80.74729220259309,61.43187890875841,24960.537190632687,25651.267381986734,0.10944690876165829,71.54579033667368,83.48000000000044,45.300000000000225,20.400000000000105,14.520000000000078,24574.380000000132,1.500000000000008,175.7000000000009,52.00000000000027,4.210000000000022,10384972.000000056,21.44111653620265
2021-09-26,638528.3607911661,2108.6219685567066,2129.249011985528,14511.830197736039,34.950115083489315,36.37610196596992,18659151.196971074,0.1735742809399249,0.9727724236852737,128.66503264496032,1316.8549850933853,215811.1589027567,183588.0155615023,0.011198214868216014,82.75525906791133,61.51714576851136,24713.860439839445,25442.386186134558,0.10311427012974415,71.54617759413432,83.48000000000044,45.300000000000225,20.400000000000105,14.520000000000078,24574.380000000132,1.500000000000008,175.7000000000009,52.00000000000027,4.210000000000022,10384972.000000056,21.214902043393124
2021-09-27,640630.9372708157,2102.576479649595,2122.020579771308,14546.469270797203,34.639073061162605,35.9274488080263,18852991.66542387,0.19311396862349606,0.9762422136915585,128.53710673969974,1304.5013874948954,212830.9802199465,186871.15661294988,0.010863431674756079,84.46283731967958,61.59705939102484,24508.48579529655,25218.520085625514,0.09695884416162626,71.52075601395896,83.48000000000044,45.300000000000225,20.400000000000105,14.520000000000078,24574.380000000132,1.500000000000008,175.7000000000009,52.00000000000027,4.210000000000022,10384972.000000056,20.90961189130376
2021-09-28,642727.8483959052,2096.911125089494,2115.285588513035,14580.805637648667,34.33636685146347,35.494236573699155,19047666.988369804,0.2153879974760258,0.9797632698355738,128.5526338224359,1292.2176464942918,209005.702154833,189472.02734982257,0.010620262831697326,85.88422883009595,61.67226674753503,24359.800335483433,24995.447853488724,0.09108758819555722,71.49420227226635,83.48000000000044,45.300000000000225,20.400000000000105,14.520000000000078,24574.380000000132,1.500000000000008,175.7000000000009,52.00000000000027,4.210000000000022,10384972.000000056,20.54461414980115
2021-09-29,644820.5576770203,2092.709281115119,2109.1371700531695,14614.846762173172,34.041124524505854,35.08583693253686,19242738.207025602,0.24094872273533266,0.9834061627839217,128.71206978921145,1280.210930872198,204646.27352950576,191464.074407002,0.010452592081756201,87.04302779581062,61.74340869025704,24269.597811405758,24788.32063478367,0.08559154764311275,71.47155344951337,83.48000000000044,45.300000000000225,20.400000000000105,14.520000000000078,24574.380000000132,1.500000000000008,175.7000000000009,52.00000000000027,4.210000000000022,10384972.000000056,20.141726495627275
2021-09-30,646911.1953909271,2090.637713906801,2103.7971157428537,14648.60478720844,33.75802503526696,34.709564674192606,19437837.73864835,0.2703356532344347,0.9872306078668696,129.0155141574042,1268.7361485650838,200141.90067611038,192897.05734048126,0.010339444061317165,87.95039301880378,61.81108560625137,24239.162951314534,24610.743255661157,0.08053528969161068,71.45521372966907,83.48000000000044,45.300000000000225,20.400000000000105,14.520000000000078,24574.380000000132,1.500000000000008,175.7000000000009,52.00000000000027,4.210000000000022,10384972.000000056,19.72264945201414
2021-10-01,649002.2461230282,2091.0507321010796,2099.5431265615066,14682.100697710812,33.4959105023714,34.36994435244476,19632635.286597796,0.30411001400468884,0.9912817147883242,129.4612754739957,1258.0857433381188,195856.094064506,193827.44597885828,0.010254583045987888,88.62049030385732,61.87587222020251,24271.60857418406,24474.72121033026,0.07597208782462278,71.44524303804052,83.48000000000044,45.300000000000225,20.400000000000105,14.520000000000078,24574.380000000132,1.500000000000008,175.7000000000009,52.00000000000027,4.210000000000022,10384972.000000056,19.306848087256082
