date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,reproduction_rate,hosp_patients,weekly_icu_admissions,weekly_hosp_admissions,total_vaccinations_per_hundred,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,male_smokers,median_age,aged_70_older,extreme_poverty,female_smokers,life_expectancy,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality
2020-03-11,212.37836424645258,51.882947704724465,27.50624302164919,0.9623181965093767,0.020490557128718903,0.00913817911758377,0.010000000000000038,2.776844997295358,11.616882813458497,11.387298886911857,16.245455450851825,0.010000000000000038,3934.000000000015,2628.0000000000105,0.0500000000000002,20.00000000000008,0.0,1.0000000000000038,1.0000000000000038,0.0,21.907390831054954,20.70000000000008,39.700000000000166,10.810000000000041,0.2000000000000008,19.600000000000083,82.40000000000032,5434324.000000021,175.50000000000068,0.23000000000000093,9.460000000000038
2020-03-12,272.7792899983433,62.87606065415806,35.16032409499645,0.9542855122818399,0.03629551965649403,0.01426604545648133,0.010000000000000044,2.717911690052066,15.230722368086292,11.829928408419667,20.990478623856916,0.010000000000000044,3934.000000000017,2628.0000000000114,0.05000000000000021,20.00000000000009,0.0,1.0000000000000042,1.0000000000000042,0.0,24.63724405038076,20.700000000000088,39.70000000000018,10.810000000000045,0.20000000000000084,19.60000000000009,82.40000000000035,5434324.000000023,175.50000000000074,0.23000000000000104,9.460000000000043
2020-03-13,346.1869885071616,75.19253353198908,44.00434843647045,0.9637748969780264,0.06138453566997252,0.022584472683181995,0.010000000000000047,2.6505234572610954,19.777049533013695,12.481611510858125,26.809801898911306,0.010000000000000047,3934.000000000018,2628.0000000000123,0.050000000000000225,20.000000000000096,0.0,1.0000000000000044,1.0000000000000044,0.0,27.611136172885814,20.700000000000095,39.70000000000019,10.810000000000048,0.2000000000000009,19.600000000000094,82.40000000000038,5434324.000000025,175.5000000000008,0.2300000000000011,9.460000000000047
2020-03-14,433.14567124462553,88.15862122203659,53.872046395226256,1.000659227032164,0.09513342437691405,0.03510125043998839,0.010000000000000049,2.5753599491190635,25.368016626166273,13.378370882658807,33.77895775902518,0.010000000000000049,3934.000000000019,2628.0000000000127,0.05000000000000024,20.0000000000001,0.0,1.0000000000000047,1.0000000000000047,0.0,30.810761955133067,20.7000000000001,39.700000000000195,10.810000000000052,0.20000000000000095,19.600000000000097,82.4000000000004,5434324.000000026,175.50000000000085,0.23000000000000115,9.460000000000049
2020-03-15,533.236968365597,100.87179397082627,64.50232552040173,1.073797587694939,0.13594282846368136,0.05262231792048917,0.01000000000000005,2.493410394935616,32.15965823562348,14.550762648096264,41.927123943056955,0.01000000000000005,3934.00000000002,2628.000000000013,0.05000000000000025,20.000000000000103,0.0,1.0000000000000049,1.0000000000000049,0.0,34.19103429763622,20.700000000000102,39.7000000000002,10.810000000000054,0.200000000000001,19.6000000000001,82.40000000000042,5434324.000000027,175.50000000000085,0.2300000000000012,9.46000000000005
2020-03-16,644.1601761772373,111.50858044903134,75.64926870397308,1.1739325475908573,0.16635595780542134,0.07457921419990166,0.010000000000000052,2.4060532713148373,40.23913604905125,16.02108749997009,51.227437333504845,0.010000000000000052,3934.0000000000205,2628.0000000000136,0.05000000000000025,20.000000000000107,0.0,1.000000000000005,1.000000000000005,0.0,37.68940694494669,20.700000000000106,39.70000000000021,10.810000000000056,0.200000000000001,19.600000000000104,82.40000000000043,5434324.000000028,175.50000000000085,0.23000000000000123,9.46000000000005
2020-03-17,766.2973945763684,122.5762478771745,87.22781739740468,1.3072916860648323,0.20235261799853957,0.10156724840041129,0.010000000000000054,2.3148259909780506,49.67862482282604,17.820141970900583,61.67114130237274,0.010000000000000054,3934.000000000021,2628.0000000000136,0.05000000000000025,20.000000000000107,0.0,1.000000000000005,1.000000000000005,0.0,41.25463374781804,20.70000000000011,39.70000000000021,10.810000000000056,0.200000000000001,19.600000000000104,82.40000000000043,5434324.000000028,175.50000000000085,0.23000000000000126,9.460968787515057
2020-03-18,900.165482907068,134.1973604392321,99.09135529110476,1.4886458815492731,0.25174830318862723,0.13462275368880264,0.010000000000000054,2.2213250523802763,60.525516774844284,19.974668764628518,73.22799814133784,0.010000000000000054,3934.000000000021,2628.0000000000136,0.05000000000000025,20.000000000000107,0.0,1.000000000000005,1.000000000000005,0.0,44.83230918287395,20.70000000000011,39.70000000000021,10.810000000000056,0.200000000000001,19.600000000000104,82.40000000000043,5434324.000000028,175.50000000000085,0.23000000000000126,9.463794417767158
2020-03-19,1046.0879292455907,146.16940041992208,111.06018598998358,1.7361030278393983,0.3174957781348454,0.17485749836291783,0.010000000000000054,2.1271490898669807,72.76246337298858,22.494495432553524,85.81870384194409,0.010000000000000054,3934.000000000021,2628.0000000000136,0.05000000000000025,20.000000000000107,0.0,1.000000000000005,1.000000000000005,0.0,48.359935507065046,20.70000000000011,39.70000000000021,10.810000000000056,0.200000000000001,19.600000000000104,82.40000000000043,5434324.000000028,175.50000000000085,0.23000000000000126,9.468621277357148
2020-03-20,1203.9487523640596,158.04603867951843,122.94289127012203,2.0672033212997207,0.39890076055653245,0.22318449416650044,0.010000000000000054,2.0339500526943555,86.32608153103443,25.365381686152194,99.30271797287944,0.010000000000000054,3934.472689075651,2628.0000000000136,0.04998739495798345,20.002647058823637,0.0,1.000000000000005,1.000000000000005,0.0,51.777227325192214,20.70000000000011,39.70000000000021,10.810000000000056,0.200000000000001,19.600000000000104,82.40000000000043,5434324.000000028,175.50000000000085,0.23000000000000126,9.474477085545809
2020-03-21,1373.0079282032348,169.1980875099623,134.5523497712731,2.4959907262689134,0.49253368289315996,0.2801123525253284,0.010000000000000054,1.9433138646662118,101.09682359171494,28.546148186305953,113.4776548800661,0.010000000000000054,3935.3799369748112,2628.0000000000136,0.04997584033613472,20.002930672269017,0.0,1.000000000000005,1.000000000000005,0.0,55.030796059505114,20.70000000000011,39.70000000000021,10.810000000000056,0.200000000000001,19.600000000000104,82.40000000000043,5434324.000000028,175.50000000000085,0.23000000000000126,9.479117348742435
2020-03-22,1551.7629597270898,178.8592152769452,145.71775101623788,3.030816574113456,0.5929135136242991,0.3455910517243138,0.010000000000000054,1.8566314877045738,116.91140243845352,31.969016440311293,128.08734587886042,0.010000000000000054,3939.092822802219,2628.0000000000136,0.0499613566580481,20.00652896735628,0.0,1.000000000000005,1.000000000000005,0.0,58.07461934585711,20.70000000000011,39.70000000000021,10.810000000000056,0.200000000000001,19.600000000000104,82.40000000000043,5434324.000000028,175.50000000000085,0.23000000000000126,9.47903290489879
2020-03-23,1738.0517770028189,186.36695509054695,156.4301059253978,3.642440161677537,0.6627685224192598,0.4167408001054534,0.010000000000000054,1.7750505388553557,133.52534239121917,35.54235702965176,142.83640469033497,0.010000000000000054,3945.176776119123,2628.0000000000136,0.04994984748707202,20.013836609163004,0.0,1.000000000000005,1.000000000000005,0.0,60.873884677460154,20.70000000000011,39.70000000000021,10.810000000000056,0.200000000000001,19.600000000000104,82.40000000000043,5434324.000000028,175.50000000000085,0.23000000000000126,9.469579785332154
2020-03-24,1931.5804617113936,193.58728806968816,166.58831651580041,4.340653650669926,0.7415334053891067,0.4940360461036547,0.010000000000000054,1.69927982398638,150.64649548119746,39.15218286135146,157.40570872598866,0.010000000000000054,3947.8473364526317,2628.0000000000136,0.049978222719376485,20.01293563398928,0.0,1.000000000000005,1.000000000000005,0.0,63.407872137700906,20.70000000000011,39.70000000000021,10.810000000000056,0.200000000000001,19.600000000000104,82.40000000000043,5434324.000000028,175.50000000000085,0.23000000000000126,9.443672003095536
2020-03-25,2131.838820750259,200.30231155970017,176.04226388975945,5.150981511434904,0.8454034477069899,0.5791440352241546,0.010000000000000054,1.6293978123983195,168.00840102266312,42.671727874612806,171.44941498248238,0.010000000000000054,3944.02162063295,2628.0000000000136,0.050046207440308126,19.999771214826183,0.0,1.000000000000005,1.000000000000005,0.0,65.69312905479485,20.70000000000011,39.70000000000021,10.810000000000056,0.200000000000001,19.600000000000104,82.40000000000043,5434324.000000028,175.50000000000085,0.23000000000000126,9.393728168911377
2020-03-26,2338.0849655950187,206.27910923538627,184.63719985655712,6.104768130990541,0.9807074015527072,0.6742112908007933,0.010000000000000054,1.5647403437848437,185.31320121948636,45.97057492525971,184.6142336442866,0.010000000000000054,3932.328917478597,2628.0000000000136,0.050150363401821337,19.973750518424126,0.0,1.000000000000005,1.000000000000005,0.0,67.75963670706264,20.70000000000011,39.70000000000021,10.810000000000056,0.200000000000001,19.600000000000104,82.40000000000043,5434324.000000028,175.50000000000085,0.23000000000000126,9.313059655171864
2020-03-27,2549.333746820703,211.2735045186538,192.24704064872066,7.2317435190573995,1.146374119361042,0.7813284745647207,0.010000000000000054,1.5043025105858874,202.20888281506762,48.923625625563666,196.55990877278492,0.010000000000000054,3912.3786855233034,2628.4008403361486,0.0502470647297759,19.947129307693366,0.0,1.000000000000005,1.000000000000005,0.0,69.63394084639276,20.70000000000011,39.70000000000021,10.810000000000056,0.200000000000001,19.600000000000104,82.40000000000043,5434324.000000028,175.50000000000085,0.23000000000000126,9.196839920989216
2020-03-28,2764.3480799927133,215.03287564173792,198.79933720922986,8.554447587580073,1.3357825287580176,0.9021290320709242,0.010000000000000054,1.4470588157125266,218.36561492319507,51.41995165060695,206.98060431021975,0.010000000000000054,3882.582640516109,2629.563655462199,0.050369687687603484,19.913585506949754,0.0,1.000000000000005,1.000000000000005,0.0,71.3190789379621,20.70000000000011,39.70000000000021,10.810000000000056,0.200000000000001,19.600000000000104,82.40000000000043,5434324.000000028,175.50000000000085,0.23000000000000126,9.042759708033456
2020-03-29,2981.632440085038,217.29826694461983,204.2940029069227,10.084048360368334,1.5381491137630863,1.0374881767681274,0.010000000000000054,1.3920037110087016,233.4523624529009,53.3715571445487,215.62696906976922,0.010000000000000054,3840.869430290125,2631.1415683581267,0.050497369191688464,19.8789948832828,0.0,1.000000000000005,1.000000000000005,0.0,72.82541004380782,20.70000000000011,39.70000000000021,10.810000000000056,0.200000000000001,19.600000000000104,82.40000000000043,5434324.000000028,175.50000000000085,0.23000000000000126,8.851446639460786
