date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_deaths_per_million,reproduction_rate,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,diabetes_prevalence,life_expectancy,population
2022-05-26,12568.554240275967,11.483729862785278,12.61212730169844,56.99983355965193,7.131567671341579e-05,0.00018062129080952886,322692.6125376802,1463.445727283237,0.8801244786642957,158.00000000000085,0.060000000000000345,18.773930258074078,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2022-05-27,12579.937690549592,11.383450273624202,12.225347092304872,56.99987516973903,5.348675753506184e-05,0.00013546596810714665,322984.87786673824,1463.4467954624297,0.8871019239626703,158.00000000000085,0.060000000000000345,18.76051071876567,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2022-05-28,12591.36470941189,11.427018862296382,11.933580616578379,56.99990637730435,4.011506815129638e-05,0.00010159947608035999,323278.26181763655,1463.4475965968243,0.8949865916468585,158.00000000000085,0.060000000000000345,18.74372337520873,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2022-05-29,12602.982129344002,11.617419932113384,11.743962611755066,56.99992978297834,3.0086301113472284e-05,7.619960706026999e-05,323576.5342320062,1463.4481974476203,0.903779536495326,158.00000000000085,0.060000000000000345,18.71823370787716,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2022-05-30,12614.771567919459,11.78943857545868,11.64373973515762,56.999947337233834,2.2564725835104212e-05,5.7149705295202495e-05,323879.223137806,1463.4486480857172,0.9134275741555942,158.00000000000085,0.060000000000000345,18.679410575025543,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2022-05-31,12626.814761912463,12.043193993003207,11.640579526642956,56.999960502925454,1.6923544376328158e-05,4.286227897140187e-05,324188.42708363937,1463.4489860642898,0.9238365177207694,158.00000000000085,0.060000000000000345,18.6235705363112,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2022-06-01,12639.27361183514,12.458849922677441,11.74627740516323,56.99997037719417,1.269265828224612e-05,3.21467092285514e-05,324508.3027823486,1463.4492395482193,0.9348859532550257,158.00000000000085,0.060000000000000345,18.548161095510736,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2022-06-02,12652.33992122285,13.066309387709458,11.972099941396682,56.999977782895705,9.51949371168459e-06,2.4110031921413552e-05,324843.7746924503,1463.4494296611665,0.9463968502030677,158.00000000000085,0.060000000000000345,18.451898132557446,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2022-06-03,12666.19770109815,13.857779875300539,12.32529231222077,56.999983337171855,7.139620283763443e-06,1.8082523941060165e-05,325199.56720421213,1463.4495722458769,0.9581599518087339,158.00000000000085,0.060000000000000345,18.33486897756937,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2022-06-04,12680.994898318782,14.79719722063186,12.806458891567019,56.99998750287897,5.354715212822582e-06,1.3561892955795123e-05,325579.47877921,1463.4496791844097,0.9699602999910056,158.00000000000085,0.060000000000000345,18.19860971637033,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2022-06-05,12696.822191838653,15.827293519869526,13.407598693562162,56.999990627159306,4.016036409616936e-06,1.0171419716846342e-05,325985.8375549962,1463.4497593883093,0.9815862560210513,158.00000000000085,0.060000000000000345,18.046163169630717,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
