date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,total_boosters_per_hundred,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_70_older,female_smokers,male_smokers,population
2021-08-19,3775696.835632324,25518.49303530006,28363.500928085894,113567.65785000913,1458.5816647353824,1526.937238333958,13541.185004157087,0.7737752289878045,2.01000000000001,113185.91616557835,119553.53686494817,0.21267442073821669,4.750934768120533,1053389.0805397609,1035824.1287997304,0.17964567877045418,71.47630938578925,145.72000000000077,29.300000000000164,3.0500000000000163,2.800000000000014,76.10000000000039,275501344.00000143
2021-08-20,3800110.0562168146,24413.22058449059,27387.958917460706,114990.98257625943,1423.3247262503105,1502.9839872507937,13628.740739219968,0.7640277695107316,2.01000000000001,111580.20349457822,117391.9998529776,0.20798319111927363,4.869059188566167,1052336.3631359146,1042873.1454685775,0.18170210006038778,71.47087812854696,145.72000000000077,29.300000000000164,3.0500000000000163,2.800000000000014,76.10000000000039,275501344.00000143
2021-08-21,3823402.907757316,23292.85154050113,26401.363776815666,116374.36968914367,1383.387112884244,1476.61374318535,13712.278416244342,0.7542792304943943,2.01000000000001,110242.29450845806,115410.237058447,0.20288526017849878,5.006269181340599,1050829.1055452148,1047443.9147090622,0.18362240568523938,71.46549844773546,145.72000000000077,29.300000000000164,3.0500000000000163,2.800000000000014,76.10000000000039,275501344.00000143
2021-08-22,3845630.6498225173,22227.742065201346,25409.390669715853,117715.41210848688,1341.0424193432107,1447.5702078415031,13791.99622281676,0.7445405476283921,2.01000000000001,109204.64500868693,113637.6655119996,0.19737839245126285,5.167736792275657,1050160.785219029,1050018.1042283075,0.18552627420575268,71.46017797284112,145.72000000000077,29.300000000000164,3.0500000000000163,2.800000000000014,76.10000000000039,275501344.00000143
2021-08-23,3867020.8634657944,21390.21364327725,24414.289588906184,119020.73322486889,1305.3211163820056,1415.712490561155,13868.710362975551,0.7348522433004805,2.01000000000001,108475.71741844165,112101.84603122027,0.1914449126319186,5.359375638809207,1051702.8873628834,1051371.8865907537,0.1875900838055753,71.45493987911382,145.72000000000077,29.300000000000164,3.0500000000000163,2.800000000000014,76.10000000000039,275501344.00000143
2021-08-24,3887551.665327212,20530.80186141724,23418.583938286,120287.34604017736,1266.6128153084837,1380.8616217993426,13942.342357073312,0.7252893117578436,2.01000000000001,108070.73646396067,110823.9151148827,0.18509047180425592,5.587487449856752,1055303.6039837026,1052315.6638441656,0.18995371346827353,71.44978167080929,145.72000000000077,29.300000000000164,3.0500000000000163,2.800000000000014,76.10000000000039,275501344.00000143
2021-08-25,3907167.2764517814,19615.61112456974,22426.99006279662,121509.90081972594,1222.5547795485911,1342.9768860327667,14012.692156783673,0.7159429049560695,2.01000000000001,107769.63565437013,109789.83682097148,0.1783341757665729,5.852960448413905,1060700.6099851928,1053488.9601649616,0.19271108342053317,71.4446925879487,145.72000000000077,29.300000000000164,3.0500000000000163,2.800000000000014,76.10000000000039,275501344.00000143
2021-08-26,3925812.976634252,18645.700182470635,21445.16211432438,122682.85738596463,1172.956566238691,1302.1733655588366,14079.563506566445,0.7069219492406471,2.01000000000001,107803.1117440098,109020.86947093239,0.17118696020243473,6.159817298172106,1067629.2482936797,1055523.254965352,0.1959261697082573,71.43965405634624,145.72000000000077,29.300000000000164,3.0500000000000163,2.800000000000014,76.10000000000039,275501344.00000143
2021-08-27,3943461.320177698,17648.3435434464,20478.750701127923,123802.11433876259,1119.2569527979595,1258.7350983449533,14142.857964766481,0.6983202596034015,2.01000000000001,108324.40903425185,108555.76150850001,0.16368159054613782,6.51931998720375,1075394.543702485,1058817.2653998395,0.19959459496057272,71.43466475040458,145.72000000000077,29.300000000000164,3.0500000000000163,2.800000000000014,76.10000000000039,275501344.00000143
2021-08-28,3960131.797712465,16670.47753476646,19532.696874908666,124866.23097062028,1064.1166318576823,1213.1249464154714,14202.645419437842,0.6901913905655126,2.01000000000001,109361.60270329086,108429.95466401898,0.15588142561807156,6.9336641985476195,1086746.1253754431,1063948.25160321,0.20375977944602777,71.42969895065099,145.72000000000077,29.300000000000164,3.0500000000000163,2.800000000000014,76.10000000000039,275501344.00000143
