date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,people_vaccinated_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,extreme_poverty,female_smokers,male_smokers,hospital_beds_per_thousand,population
2020-10-28,122471.95854305266,436.90517860344517,442.4818500581267,2207.0906492084773,3.7523951033193574,3.928744349383348,0.05000000000000025,0.0,1.003725867549432,3949.2625637139063,3755.7137527339473,0.11487647358373765,8.826088445173212,385.000000000002,385.000000000002,0.010000000000000054,67.63152974865969,27.600000000000147,1.600000000000008,8.500000000000046,19.1000000000001,1.600000000000008,11228821.000000056
2020-10-29,122908.10017749007,436.1416344373938,439.66933033609723,2210.7953463116614,3.704697103184416,3.8582209963620153,0.05000000000000025,0.0,1.0075385829503753,3993.232006819049,3817.636478092806,0.11286162150971676,8.985143256956846,385.000000000002,385.000000000002,0.010000000000000054,67.62873974846966,27.600000000000147,1.600000000000008,8.500000000000046,19.1000000000001,1.600000000000008,11228821.000000056
2020-10-30,123342.87553712548,434.77535963541504,437.7045333047562,2214.4462511687852,3.650904857123288,3.7974193025397778,0.05000000000000025,0.0,1.0114411059264223,4017.8146806152618,3874.8623618016727,0.11102808426415584,9.132032943687268,385.000000000002,385.000000000002,0.010000000000000054,67.6288486057932,27.600000000000147,1.600000000000008,8.500000000000046,19.1000000000001,1.600000000000008,11228821.000000056
2020-10-31,123775.57958432456,432.70404719908936,436.2922952597571,2218.0381466829913,3.591895514206401,3.7436203915784,0.05000000000000025,0.0,1.0154243976413275,4025.208182407153,3923.4730641760825,0.10945658356010797,9.25979717059675,385.000000000002,385.000000000002,0.010000000000000054,67.62722307360808,27.600000000000147,1.600000000000008,8.500000000000046,19.1000000000001,1.600000000000008,11228821.000000056
2020-11-01,124205.49147557392,429.9118912493499,435.0543922592981,2221.5680896502554,3.5299429672643723,3.6932514927788276,0.05000000000000025,0.0,1.0194962232471574,4017.8385543877876,3960.6228815192685,0.1082112159506241,9.36287308803161,385.000000000002,385.000000000002,0.010000000000000054,67.6188158184576,27.600000000000147,1.600000000000008,8.500000000000046,19.1000000000001,1.600000000000008,11228821.000000056
2020-11-02,124631.20834488359,425.71686930966973,433.3497356941509,2225.0440213424135,3.4759316921580448,3.641761340980376,0.05000000000000025,0.0,1.023695212037826,3996.326055415927,3984.4428883534197,0.10733342812327851,9.437600840587391,385.000000000002,385.000000000002,0.010000000000000054,67.59871819868492,27.600000000000147,1.600000000000008,8.500000000000046,19.1000000000001,1.600000000000008,11228821.000000056
2020-11-03,125052.43712485551,421.2287799719103,431.0560684157334,2228.462379290588,3.418357948174776,3.587908594616993,0.05000000000000025,0.0,1.0280656882785326,3961.7761834494745,3994.377592897262,0.1068594763930408,9.482497656943465,385.000000000002,385.000000000002,0.010000000000000054,67.56257484810881,27.600000000000147,1.600000000000008,8.500000000000046,19.1000000000001,1.600000000000008,11228821.000000056
2020-11-04,125469.5864894078,417.1493645523011,428.2337313376571,2231.8168555733096,3.3544762827212606,3.5310248525561563,0.05000000000000025,0.0,1.0326266740951322,3918.1247200046937,3989.948821692991,0.10684499514222741,9.493977315105802,385.000000000002,385.000000000002,0.010000000000000054,67.50689461378047,27.600000000000147,1.600000000000008,8.500000000000046,19.1000000000001,1.600000000000008,11228821.000000056
2020-11-05,125883.57299569208,413.98650628429755,425.0686774625195,2235.101184019998,3.284328446688655,3.470940908324685,0.05000000000000025,0.0,1.0374216862436194,3866.9458186072748,3971.9269200835815,0.1072872693043113,9.47257574651036,385.000000000002,385.000000000002,0.010000000000000054,67.4292837593012,27.600000000000147,1.600000000000008,8.500000000000046,19.1000000000001,1.600000000000008,11228821.000000056
2020-11-06,126295.67569053135,412.10269483927414,421.82973240199686,2238.3112306135795,3.2100465935814597,3.407931440778101,0.05000000000000025,0.0,1.0424720500737956,3813.3410058429854,3942.7347181816317,0.10812802469962987,9.420734330891186,385.000000000002,385.000000000002,0.010000000000000054,67.32862086731052,27.600000000000147,1.600000000000008,8.500000000000046,19.1000000000001,1.600000000000008,11228821.000000056
2020-11-07,126707.4270652484,411.75137471704505,418.83653976691517,2241.4465612924437,3.1353306788641855,3.3426735321026495,0.05000000000000025,0.0,1.0477918203607781,3760.7729974333106,3904.9749558954404,0.10936638051567278,9.338024891671957,385.000000000002,385.000000000002,0.010000000000000054,67.20518801635241,27.600000000000147,1.600000000000008,8.500000000000046,19.1000000000001,1.600000000000008,11228821.000000056
