date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,male_smokers,median_age,extreme_poverty,population
2020-04-26,144.19553398206295,8.384749305119106,8.034403214976127,5.425139216192431,0.2124744222633757,0.1682039622634743,0.24000000000000127,0.9140409122766578,852.0000000000043,0.010000000000000054,97.18540331203191,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-04-27,152.35203186987002,8.156499923247873,8.173600892162941,5.647442001026038,0.22572621100910295,0.18248684370794865,0.24000000000000127,0.9137622614537778,852.0000000000043,0.010000000000000054,97.19405248402407,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-04-28,160.22194245443896,7.869912111149555,8.212913823614784,5.883577622295071,0.23870319090065437,0.19721920517915187,0.24000000000000127,0.9136229242739158,852.0000000000043,0.010000000000000054,97.2005393630182,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-04-29,167.77306640773318,7.551125098229661,8.154531521557253,6.131105970438185,0.24945402536682923,0.21165745495094473,0.24000000000000127,0.9136165144724064,852.0000000000043,0.010000000000000054,97.20540452226378,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-04-30,174.99975778899343,7.226692239961847,8.009397186740026,6.386338527602404,0.25667681508200657,0.22498048617119212,0.24000000000000127,0.9137406663972926,852.0000000000043,0.010000000000000054,97.20905339169796,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-05-01,181.92323463133812,6.923477486370876,7.795825685788708,6.644812072818814,0.25955673865475026,0.2364027854428741,0.24000000000000127,0.9139911817630644,852.0000000000043,0.010000000000000054,97.2117900437736,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-05-02,188.5918118817133,6.668577733394843,7.538467034218723,6.901643960884321,0.2576442831442628,0.24525926425991937,0.24000000000000127,0.9143702447579816,852.0000000000043,0.010000000000000054,97.21384253283034,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-05-03,195.08107610585543,6.489264586406839,7.267529008695725,7.15179858152298,0.25076391694772554,0.25106888258408017,0.24000000000000127,0.9148815943635746,852.0000000000043,0.010000000000000054,97.2153818996229,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-05-04,201.3755291220551,6.29445328789822,7.001454610432598,7.386505691151942,0.23516408186076207,0.2526874085443953,0.24000000000000127,0.9155159145832834,852.0000000000043,0.010000000000000054,97.2165364247173,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-05-05,207.5067438034033,6.13121488512212,6.753097745154774,7.603760974892733,0.21759801291464093,0.24986154865134788,0.24000000000000127,0.9162524821559512,852.0000000000043,0.010000000000000054,97.236070385765,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-05-06,213.58170620420117,6.074962553628282,6.542341246810496,7.805212457090699,0.20170852907835324,0.2431390509519889,0.24000000000000127,0.9170604023409465,852.0000000000043,0.010000000000000054,97.27250026831548,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-05-07,219.7486099698933,6.16690388031495,6.391152832328307,7.995085813406272,0.19006614147586273,0.23362481180804495,0.24000000000000127,0.9179368660737461,852.0000000000043,0.010000000000000054,97.31155005579396,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-05-08,226.1712021445179,6.422592260591749,6.319877067685153,8.179378354883417,0.18443713034736267,0.22279795597949872,0.24000000000000127,0.9188518092191764,852.0000000000043,0.010000000000000054,97.33174269698458,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-05-09,233.0095425262944,6.838340446251838,6.344454342457474,8.365254516000972,0.18598460277021844,0.21237464668727457,0.24000000000000127,0.9197920566558186,852.0000000000043,0.010000000000000054,97.3085937066429,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-05-10,240.40557318431394,7.3960307063760276,6.474335100734518,8.560592470711148,0.19541928594967448,0.20420519316025254,0.24000000000000127,0.9207339907788723,852.0000000000043,0.010000000000000054,97.21775636595515,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-05-11,248.4483460162255,8.042772868178933,6.724428119345339,8.772383590266728,0.21185211798520384,0.20054982247199962,0.24000000000000127,0.9216477781520288,852.0000000000043,0.010000000000000054,97.03738062288278,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-05-12,257.21827308683015,8.76992709780519,7.101699079166416,9.004158410217835,0.23182056877332474,0.20219759633040596,0.24000000000000127,0.9225005394963759,852.0000000000043,0.010000000000000054,96.74988226742079,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-05-13,266.76976493147725,9.55149186504751,7.598624988107855,9.25872643532984,0.25460233672866883,0.20931933493364838,0.24000000000000127,0.9232713322240932,852.0000000000043,0.010000000000000054,96.34326981304147,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-05-14,277.1194697878133,10.349704871636328,8.196402645411869,9.537709984868435,0.27900928325109164,0.22155268801342345,0.24000000000000127,0.923951398327735,852.0000000000043,0.010000000000000054,95.81213965777735,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-05-15,288.23745301959343,11.117983243255384,8.867354989876628,9.84119457656343,0.30350389197936645,0.23806593811737245,0.24000000000000127,0.9245459663282201,852.0000000000043,0.010000000000000054,95.15842245503319,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-05-16,300.04058168454037,11.803128673553388,9.576735861024165,10.167466714581604,0.3262866132314549,0.25760585307089984,0.24000000000000127,0.9250524934921263,852.0000000000043,0.010000000000000054,94.39194289169518,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-05-17,312.38756296023837,12.346981282152779,10.284083569976286,10.512817230506354,0.34536137233471004,0.27853357532353734,0.24000000000000127,0.9254569525366785,852.0000000000043,0.010000000000000054,93.53083952171269,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-05-18,325.08278598876365,12.69522303336638,10.948736077611514,10.872654293274094,0.3598452050752089,0.2992044801351874,0.24000000000000127,0.9257310466584895,852.0000000000043,0.010000000000000054,92.60187964128465,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-05-19,338.09019227114663,13.007406286013815,11.554052543017963,11.246184320472718,0.37353613392922563,0.3190085637213006,0.24000000000000127,0.9258548460798413,852.0000000000043,0.010000000000000054,91.62202737802244,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-05-20,351.3727993423392,13.282607073915681,12.086977836481333,11.631680903573688,0.3855011631489237,0.33730732776835154,0.24000000000000127,0.925810656214698,852.0000000000043,0.010000000000000054,90.61256675200434,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-05-21,364.8908309223981,13.518031582101292,12.53945542002424,12.026718014461151,0.39504054592342575,0.35353140080363976,0.24000000000000127,0.9255548247402103,852.0000000000043,0.010000000000000054,89.5928972682697,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-05-22,378.6003145298729,13.7094836090065,12.9094870078107,12.428344910328752,0.4016294721445738,0.36725375422263984,0.24000000000000127,0.9250575212700911,852.0000000000043,0.010000000000000054,88.58010814835818,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-05-23,392.4520296918462,13.851715163122059,13.201927311449513,12.833217312352271,0.40487433423124924,0.3782446143095144,0.24000000000000127,0.9242842527819168,852.0000000000043,0.010000000000000054,87.5886590039643,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-05-24,406.3907191014644,13.938689410479896,13.42908009897177,13.237695789694087,0.40447992649761333,0.38651264625249837,0.24000000000000127,0.9231941204203109,852.0000000000043,0.010000000000000054,86.63014034217827,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-05-25,420.3519759776827,13.961256876864466,13.60969565923208,13.636659043304846,0.3989643404776061,0.3919702959369503,0.24000000000000127,0.9217747111943554,852.0000000000043,0.010000000000000054,85.71309394441661,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-05-26,434.3140304641935,13.962054486995491,13.74582054856112,14.02865782481867,0.39199959666395817,0.3945262028835472,0.24000000000000127,0.920032552464934,852.0000000000043,0.010000000000000054,84.84287815062027,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-05-27,448.26378723082195,13.949756766991952,13.840877208447363,14.413736419680605,0.3850792062245367,0.3944374769848975,0.24000000000000127,0.917987568841268,852.0000000000043,0.010000000000000054,84.02156682240293,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-05-28,462.19530325440354,13.931516023854197,13.899711073756354,14.793059263693895,0.37932330253524205,0.3922209648815308,0.24000000000000127,0.9156458156096207,852.0000000000043,0.010000000000000054,83.24787356541253,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-05-29,476.1086461544427,13.913342900243608,13.928625903895178,15.168630905430431,0.3755719856279996,0.38858669974388943,0.24000000000000127,0.9129911490375335,852.0000000000043,0.010000000000000054,82.51709489610218,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-05-30,490.00903794485663,13.90039179056734,13.935410281185785,15.543085978038587,0.3744553305267533,0.38438798860882256,0.24000000000000127,0.9100146933877183,852.0000000000043,0.010000000000000054,81.82106761680848,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-05-31,503.90621284778354,13.89717490304188,13.929357484645015,15.919531678099098,0.3764458934994611,0.38058397788195675,0.24000000000000127,0.9067122159037506,852.0000000000043,0.010000000000000054,81.14813684706024,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-06-01,517.8404062421732,13.934193394475999,13.92542745414312,16.30142962476698,0.38189809174709155,0.3784006530947259,0.24000000000000127,0.903069553007323,852.0000000000043,0.010000000000000054,80.48313204706,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-06-02,531.8120112103961,13.97160496828753,13.926791340445757,16.690034726655412,0.3886052106978435,0.3782235667441219,0.24000000000000127,0.8990873942318994,852.0000000000043,0.010000000000000054,79.8073490352951,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-06-03,545.8021725965503,13.990161386202738,13.93262453313007,17.086045760570123,0.39601111552176715,0.38013826329338607,0.24000000000000127,0.8947499348141973,852.0000000000043,0.010000000000000054,79.12348236470673,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-06-04,559.7806695249831,13.978496928469138,13.939451431521782,17.489582801358452,0.4035371019936207,0.3839826567460582,0.24000000000000127,0.8900606734765186,852.0000000000043,0.010000000000000054,78.43160757184948,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-06-05,573.711827289181,13.931157764225174,13.94215402289798,17.900170294296178,0.4105875388416932,0.3893863138265125,0.24000000000000127,0.8850440506794652,852.0000000000043,0.010000000000000054,77.74001175516388,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-06-06,587.558951268438,13.847123979277496,13.934728316139246,18.316724359377623,0.4165540995094218,0.39579991636536005,0.24000000000000127,0.8797219520367494,852.0000000000043,0.010000000000000054,77.06164423977313,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-06-07,601.2876523653565,13.7287010969339,13.910851666968709,18.737543269533248,0.4208189359766048,0.40251735808850025,0.24000000000000127,0.8741444052040339,852.0000000000043,0.010000000000000054,76.41145457608076,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-06-08,614.836828478931,13.549176113586027,13.856026759276324,19.160300309292822,0.42275705912531136,0.40869231720890975,0.24000000000000127,0.8683637984085211,852.0000000000043,0.010000000000000054,75.80439603871872,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-06-09,628.1911313785915,13.354302899669175,13.767997283419769,19.58451094625536,0.42421065148684123,0.4140677188375168,0.24000000000000127,0.8624265333571354,852.0000000000043,0.010000000000000054,75.2539282507586,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-06-10,641.3663608157804,13.175229437195338,13.65170804659846,20.00981178112012,0.42530084575798865,0.41848711750564305,0.24000000000000127,0.8563761378976199,852.0000000000043,0.010000000000000054,74.77089415186995,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-06-11,654.4010311160379,13.03467030026239,13.516974635465992,20.43593026441155,0.4261184914613493,0.4218937802753221,0.24000000000000127,0.8502649734943214,852.0000000000043,0.010000000000000054,74.3626777244391,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-06-12,667.3500461230669,12.94901500703262,13.376735663089493,20.862661984022978,0.42673172573886975,0.4243299990720384,0.24000000000000127,0.8441366745292749,852.0000000000043,0.010000000000000054,74.03257228815812,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-06-13,680.2799554067808,12.92990928371663,13.245741954169109,21.289853630874408,0.4271916514470101,0.4259365749342815,0.24000000000000127,0.8380482072544233,852.0000000000043,0.010000000000000054,73.77930672096679,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-06-14,693.26539641934,12.985441012561246,13.139573433952641,21.71739022315584,0.4275365957281153,0.4269524312007117,0.24000000000000127,0.8320238736050074,852.0000000000043,0.010000000000000054,73.59669012475881,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-06-15,705.9452496415907,12.679853222252238,13.01537658483748,22.133840986694644,0.41645076612381815,0.42608827298036633,0.24000000000000127,0.8261158366840411,852.0000000000043,0.010000000000000054,73.47334532466164,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-06-16,718.3878318659711,12.442582224381502,12.885104352008863,22.540086622373956,0.4062456376180742,0.42354309549157787,0.24000000000000127,0.8203748542421851,852.0000000000043,0.010000000000000054,73.39250899349634,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-06-17,730.9494065433062,12.561574677335916,12.79739662211914,22.94478700944372,0.40470038852383416,0.4206127191623168,0.24000000000000127,0.8148640430733659,852.0000000000043,0.010000000000000054,73.33188174512236,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-06-18,744.1415959546688,13.192189411363302,12.819843523473665,23.36098198300396,0.4161949746507948,0.4192071153251965,0.24000000000000127,0.8096565972694729,852.0000000000043,0.010000000000000054,73.28641130884188,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-06-19,758.5319403402755,14.39034438560718,13.025682901170232,23.803541917117258,0.44255993493121254,0.4214884004887266,0.24000000000000127,0.8047967465946397,852.0000000000043,0.010000000000000054,73.2523084816315,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-06-20,774.669317246158,16.137376905882856,13.483823423453648,24.287255662143085,0.4837137456392635,0.4295993320407537,0.24000000000000127,0.8003419038373836,852.0000000000043,0.010000000000000054,73.22673136122373,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-06-21,793.0280060341671,18.35868878800946,14.251361911481661,24.825396497738573,0.5381408360555636,0.4454596800260411,0.24000000000000127,0.7963322197332424,852.0000000000043,0.010000000000000054,73.2075485209179,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-06-22,813.8094337434675,20.781427709300605,15.408673017321679,25.42612558920571,0.6007290918121974,0.47188661522315145,0.24000000000000127,0.7927913432097584,852.0000000000043,0.010000000000000054,73.19316139068852,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
2020-06-23,837.2981548163284,23.488721072861082,16.98664955937138,26.096937436894628,0.6708118479477078,0.5098278573449662,0.24000000000000127,0.7897391118029242,852.0000000000043,0.010000000000000054,73.18237104301649,52.30000000000028,19.0000000000001,37.000000000000185,5970430.000000033
