date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,reproduction_rate,icu_patients,new_tests,new_tests_smoothed,positive_rate,tests_per_case,total_boosters_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,gdp_per_capita,median_age,aged_65_older,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,life_expectancy,population
2022-05-03,2002796.1617510226,733.1787052758416,795.7721273157583,15967.197482618074,5.038761988791242,5.0865423918086865,9479454.165650094,0.7849326070639542,24.06892440772987,7920.068571296368,8131.190833275141,0.08561046425246421,11.929848559504908,27.41037317656579,1099.169036854771,604.0910333369695,4.117659001776923e-12,17.98043445243637,14048.880000000074,41.200000000000216,17.37000000000009,439.42000000000223,10.080000000000053,37.7000000000002,40.20000000000021,76.0000000000004,6871547.000000035
2022-05-04,2003506.6173055128,710.4555544901723,774.7404823646477,15972.249323986849,5.05184136877508,5.057416166836482,9487334.834305458,0.7825252471531703,23.67118263999265,7880.6686553630425,8052.899556759858,0.08341987146019507,12.289603614198835,27.423888225761715,1098.332694015727,603.546765629748,3.0882442513326924e-12,16.66023534158974,14048.880000000074,41.200000000000216,17.37000000000009,439.42000000000223,10.080000000000053,37.7000000000002,40.20000000000021,76.0000000000004,6871547.000000035
2022-05-05,2004191.9445079027,685.3272023899312,752.7756376299833,15977.294394412267,5.045070425417775,5.040449326161628,9495179.885489933,0.7805464886939026,23.200154917938928,7845.051184476397,7987.854499502677,0.0810261188504793,12.6901535833059,27.438660209794655,1094.79680557967,602.0660535371147,2.316183188499519e-12,15.506116713044293,14048.880000000074,41.200000000000216,17.37000000000009,439.42000000000223,10.080000000000053,37.7000000000002,40.20000000000021,76.0000000000004,6871547.000000035
2022-05-06,2004850.4412671612,658.4967592585126,729.9521097674141,15982.307059545485,5.01266513321977,5.029452379236613,9502994.20560098,0.779106375893408,22.669815606683052,7814.320111046383,7934.361656786036,0.0784901773731537,13.123581574034066,27.45444812424708,1087.6496540735354,599.2516571534833,1.7371373913746393e-12,14.531230391926092,14048.880000000074,41.200000000000216,17.37000000000009,439.42000000000223,10.080000000000053,37.7000000000002,40.20000000000021,76.0000000000004,6871547.000000035
2022-05-07,2005481.7017325328,631.260465371487,706.4445209163823,15987.259447858876,4.952388313392532,5.017553893347958,9510782.034679094,0.7782701503751315,22.089094090274116,7787.829078113498,7890.456892234011,0.07587587478810713,13.582165818534621,27.471107770537607,1076.1293697955132,594.7508469375114,1.3028530435309795e-12,13.738484849536052,14048.880000000074,41.200000000000216,17.37000000000009,439.42000000000223,10.080000000000053,37.7000000000002,40.20000000000021,76.0000000000004,6871547.000000035
2022-05-08,2006087.0611410313,605.3594084985579,682.5224947596857,15992.124110781058,4.864662922180798,4.997556822725907,9518549.630243335,0.7780597556384925,21.473527096470967,7767.595564241243,7854.240180487736,0.07327439154680118,14.058584609537704,27.488333035929312,1059.6716292521758,588.287828157239,9.771397826482346e-13,13.119065964236734,14048.880000000074,41.200000000000216,17.37000000000009,439.42000000000223,10.080000000000053,37.7000000000002,40.20000000000021,76.0000000000004,6871547.000000035
2022-05-09,2006671.2164278515,584.1552868199436,658.3185008370566,15996.89618586539,4.772075084331145,4.962193150334676,9526302.814182192,0.778443976392736,20.832100719896882,7753.183938856444,7824.016479903627,0.07073698305893744,14.546176660126797,27.505727299274632,1037.9490304269007,579.6885440332501,7.32854836986176e-13,12.65132759211745,14048.880000000074,41.200000000000216,17.37000000000009,439.42000000000223,10.080000000000053,37.7000000000002,40.20000000000021,76.0000000000004,6871547.000000035
2022-05-10,2007233.690585274,562.4741574226507,633.9322844836433,16001.560293891629,4.664108026241253,4.908207726357995,9534047.390921079,0.7793436480993365,20.166560995643437,7744.576738887011,7798.928778802973,0.06829594996388642,15.038885888760278,27.522858496917742,1010.9042256717628,568.8985024011504,5.49641127739632e-13,12.299959494993079,14048.880000000074,41.200000000000216,17.37000000000009,439.42000000000223,10.080000000000053,37.7000000000002,40.20000000000021,76.0000000000004,6871547.000000035
2022-05-11,2007773.77323954,540.0826542660838,609.5934228003545,16006.094557846023,4.5342639543932926,4.833824993217113,9541791.995534066,0.7806229590867853,19.469846409305323,7744.604612988798,7779.47793510418,0.06596614476121483,15.535620460526276,27.539301933714952,978.77837281703,556.0002019463063,4.12230845804724e-13,12.015363286403197,14048.880000000074,41.200000000000216,17.37000000000009,439.42000000000223,10.080000000000053,37.7000000000002,40.20000000000021,76.0000000000004,6871547.000000035
2022-05-12,2008291.1138986298,517.3406590899965,585.5954391106092,16010.477398668962,4.3828408229378315,4.738815415888923,9549542.368240736,0.7821443363157364,18.746195408142558,7750.372706671151,7765.9426788653145,0.0637570907945699,16.035863697043084,27.55466005449717,942.1360749438617,541.193962060894,3.09173134353543e-13,11.788123951550958,14048.880000000074,41.200000000000216,17.37000000000009,439.42000000000223,10.080000000000053,37.7000000000002,40.20000000000021,76.0000000000004,6871547.000000035
