date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,icu_patients,new_people_vaccinated_smoothed_per_hundred,new_people_vaccinated_smoothed,stringency_index,median_age,aged_70_older,extreme_poverty,female_smokers,human_development_index,population
2021-01-18,102253.26846077782,251.7951931001083,263.49638699349,2807.55848606387,4.505068317004262,4.9118143066061,2248.442708096685,0.9003022918815514,29.110966129957486,0.0,27.65672268907577,72.2199999581351,29.100000000000158,3.86000000000002,0.5000000000000026,0.7000000000000035,0.750000000000004,44903228.00000022
2021-01-19,102503.72841410323,250.4599533254048,259.23716403309453,2811.994317036594,4.435830972724114,4.7691375560696425,2253.9501291656,0.9096026077282302,29.299271785574167,0.0,22.383928571428676,72.21999996860143,29.100000000000158,3.86000000000002,0.5000000000000026,0.7000000000000035,0.750000000000004,44903228.00000022
2021-01-20,102753.2337701768,249.50535607356267,255.8225632316732,2816.368039005633,4.37372196903889,4.6460776337619984,2259.4364942562333,0.9184023436436206,29.58757601112637,0.0,16.78794642857151,72.21999997645116,29.100000000000158,3.86000000000002,0.5000000000000026,0.7000000000000035,0.750000000000004,44903228.00000022
2021-01-21,103002.10839162758,248.87462145077674,253.22292791826072,2820.685887043498,4.317848037865146,4.542554023640832,2264.9089262836455,0.926633044093415,29.96198668406126,0.0,12.590959821428632,72.21999998233846,29.100000000000158,3.86000000000002,0.5000000000000026,0.7000000000000035,0.750000000000004,44903228.00000022
2021-01-22,103250.62402158121,248.51562995362912,251.3710099335246,2824.9542342871523,4.2683472436541985,4.457539144104256,2270.3734065744047,0.9342417513958544,30.392137502811124,0.0,12.78248942004689,72.21999998675395,29.100000000000158,3.86000000000002,0.5000000000000026,0.7000000000000035,0.750000000000004,44903228.00000022
2021-01-23,103499.0037789527,248.3797573714924,250.15615256973007,2829.1803654374107,4.226131150258431,4.388879794406575,2275.8348517957065,0.9412102405022896,30.85467197003017,0.0,23.501944634524534,72.21999999006556,29.100000000000158,3.86000000000002,0.5000000000000026,0.7000000000000035,0.750000000000004,44903228.00000022
2021-01-24,103747.42477991602,248.42100096333198,249.4199277757142,2833.3730568834917,4.19269144608103,4.333163239470096,2281.297171652213,0.9475090055221613,31.300059138048425,4.638009049773766e-05,48.7260383078263,72.21999999254928,29.100000000000158,3.86000000000002,0.5000000000000026,0.7000000000000035,0.750000000000004,44903228.00000022
2021-01-25,103996.05539812398,248.63061820795505,248.9678136404479,2837.551835325842,4.178778442350048,4.286700807107426,2286.7640810662474,0.9530727690091078,31.67344986958894,0.00015695701357466122,92.69441560869802,72.21999999441206,29.100000000000158,3.86000000000002,0.5000000000000026,0.7000000000000035,0.750000000000004,44903228.00000022
2021-01-26,104244.99309998291,248.9377018589401,248.75035909911452,2841.7190316333645,4.167196307522076,4.248485366157983,2292.2377285437096,0.9579254558777113,31.93609903761515,0.0003426692792501631,159.24308061408698,72.21999999580915,29.100000000000158,3.86000000000002,0.5000000000000026,0.7000000000000035,0.750000000000004,44903228.00000022
2021-01-27,104494.2727661638,249.27966618088934,248.71816735277838,2845.8704146429327,4.151383009568518,4.21689295157389,2297.718889975982,0.9621283194454535,32.05802665916379,0.0006109127545248899,251.30446624595697,72.21999999685696,29.100000000000158,3.86000000000002,0.5000000000000026,0.7000000000000035,0.750000000000004,44903228.00000022
2021-01-28,104743.87797475228,249.60520858847923,248.82262082809413,2849.998124492223,4.127709849290163,4.189906462225996,2303.207214831699,0.965730046953193,32.033182782565085,0.0009648102931076325,370.53248672389986,72.21999999764282,29.100000000000158,3.86000000000002,0.5000000000000026,0.7000000000000035,0.750000000000004,44903228.00000022
2021-01-29,104993.74946361122,249.8714888589422,249.01642489708905,2854.0928726193324,4.094748127109838,4.165283434258384,2308.7014108005715,0.9687776580332541,31.868374481881837,0.0014026639577104953,517.0213269045939,72.21999999823221,29.100000000000158,3.86000000000002,0.5000000000000026,0.7000000000000035,0.750000000000004,44903228.00000022
