date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_65_older,median_age,male_smokers,population
2020-10-19,2302.568784883745,4.583018699604625,5.307371152307027,73.40965004665347,0.08568787337579338,0.05319883332987174,278.19383533619066,0.8053571495896091,970.0000000000052,0.010000000000000054,29.660920130728663,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-10-20,2306.9325518173046,4.363766933559324,5.0713465607396495,73.50607399265019,0.09648956372609216,0.06316383087975688,278.72130442715957,0.8023016372406889,970.0000000000052,0.010000000000000054,29.99084200496315,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-10-21,2311.0731695190902,4.140617701785529,4.833291917969094,73.61231244342116,0.10628766406800175,0.07335929849918432,279.22181526283936,0.8008703778981971,970.0000000000052,0.010000000000000054,30.29532607385815,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-10-22,2314.9926437844406,3.91947426535014,4.597407206091564,73.72647738363256,0.11420185018416247,0.08333395351239745,279.69560013491275,0.8008969657119489,970.0000000000052,0.010000000000000054,30.565753605167412,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-10-23,2318.7020943444745,3.7094505600339414,4.368137660547992,73.84602158006453,0.11957187891155449,0.09259096287185481,280.14399276440406,0.8021701386343183,970.0000000000052,0.010000000000000054,30.796108998316456,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-10-24,2322.2241628721276,3.5220685276531265,4.149697136813714,73.96790338608275,0.12190256787791298,0.10064457961995463,280.5697201712349,0.8044920189725078,970.0000000000052,0.010000000000000054,30.983225898705065,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-10-25,2325.594818986678,3.3706561145504503,3.9457106354157196,74.08871034499202,0.1208225303040393,0.10706262023532814,280.97712157639035,0.8076998157807718,970.0000000000052,0.010000000000000054,31.126971783434144,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-10-26,2328.868496269747,3.2736772830686274,3.7584041788888785,74.20601239675317,0.11731373030721515,0.11149832264255963,281.3727663600566,0.8116863033352568,970.0000000000052,0.010000000000000054,31.230386400600864,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-10-27,2332.054361859715,3.185865589967926,3.5898790876249693,74.3182778819218,0.11227424407818137,0.11371423971947645,281.75775818956447,0.8163852834161174,970.0000000000052,0.010000000000000054,31.299785598770022,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-10-28,2335.158079087097,3.1037172273822184,3.4415044999462685,74.42371164350351,0.10544033076387209,0.11360015942761653,282.13278179666634,0.8217829832472863,970.0000000000052,0.010000000000000054,31.34483919907756,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-10-29,2338.184137854434,3.026058767336926,3.313638232748975,74.52064410754693,0.09693739093004702,0.11118654491007907,282.49838385881236,0.8278538825550522,970.0000000000052,0.010000000000000054,31.378629399308213,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-10-30,2341.1376024212104,2.953464566776131,3.2054174269857816,74.60782309358855,0.08718268120658511,0.10665461456491238,282.85518366010837,0.8344860809531358,970.0000000000052,0.010000000000000054,31.403972049481204,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-10-31,2344.0254222425433,2.88781982133291,3.1146015317778013,74.68463267248629,0.07681235027145472,0.10034390210015498,283.2040310870338,0.841477521283696,970.0000000000052,0.010000000000000054,31.422979037110945,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-11-01,2346.8574150982004,2.831992855657088,3.037454542498513,74.75125730979468,0.06662671583869129,0.09275792657511633,283.54612512523045,0.8485919806524953,970.0000000000052,0.010000000000000054,31.43723427783325,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-11-02,2349.6608699855797,2.803454887379536,2.970093654126636,74.80880497329635,0.0575492223993805,0.08439197434310204,283.8847792026821,0.8555967004214995,970.0000000000052,0.010000000000000054,31.44792570837498,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-11-03,2352.4373784103254,2.7765084247460328,2.9114375644475987,74.85692693617793,0.0481231320548683,0.07541162781615013,284.2201902520443,0.8622615201448265,970.0000000000052,0.010000000000000054,31.444272012373716,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-11-04,2355.179084227915,2.7417058175899096,2.8595578113447524,74.89560405798358,0.038677998685624417,0.06606550819242939,284.55141111178733,0.8683902254350594,970.0000000000052,0.010000000000000054,31.427914093313944,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-11-05,2357.8733079996405,2.6942237717250794,2.8120053009778636,74.92522599112839,0.029622590804780694,0.05664189132531755,284.8769096589864,0.8738776723083579,970.0000000000052,0.010000000000000054,31.408313074833593,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-11-06,2360.5060152595915,2.6327072599508914,2.7660552039169826,74.94665058578337,0.02221694310358552,0.04743616962520991,285.19498815891376,0.8787904455693434,970.0000000000052,0.010000000000000054,31.399298800953943,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-11-07,2363.0644177148974,2.5584024553057705,2.718890627242847,74.96124844353932,0.016662707327689142,0.038726448485875774,285.5040977772336,0.8832739912552247,970.0000000000052,0.010000000000000054,31.416481211252023,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-11-08,2365.538924145905,2.47450643100745,2.6677403686221846,74.97093633265459,0.012497030495766857,0.03075524360422584,285.8030744641473,0.887560858664432,970.0000000000052,0.010000000000000054,31.475308872239967,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-11-09,2367.925864085515,2.3869399396098245,2.6081797108557825,74.97820224949105,0.009372772871825143,0.02371575397013771,286.0914671280074,0.8919443996544338,970.0000000000052,0.010000000000000054,31.589612875899476,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-11-10,2370.218541567695,2.292677482179899,2.539026347459875,74.9836516871184,0.007029579653868858,0.01778681547760328,286.36846508420894,0.8966880993529792,970.0000000000052,0.010000000000000054,31.7705147635827,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-11-11,2372.4137122520515,2.1951706843563232,2.460940898280753,74.9877387653389,0.005272184740401644,0.01334011160820246,286.6336760594402,0.9019422218967654,970.0000000000052,0.010000000000000054,32.02560746893788,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-11-12,2374.5126597546528,2.09894750260144,2.3759193130124423,74.99080407400427,0.003954138555301233,0.010005083706151845,286.8872559133588,0.9077215339080311,970.0000000000052,0.010000000000000054,32.358341025103584,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-11-13,2376.522002896148,2.0093431414953615,2.2869121738349647,74.99310305550331,0.002965603916475925,0.007503812779613884,287.1300059298482,0.9139398252855818,970.0000000000052,0.010000000000000054,32.767561845104396,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-11-14,2378.4543011378546,1.9322982417065266,2.1975391723930326,74.99482729162759,0.0022242029373569436,0.005627859584710413,287.3634457854602,0.9204535761393655,970.0000000000052,0.010000000000000054,33.24716718214767,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-11-15,2380.328508658824,1.8742075209696196,2.1118749675300714,74.99612046872079,0.0016681522030177077,0.00422089468853281,287.5898682757471,0.9271415718912093,970.0000000000052,0.010000000000000054,33.7858459748461,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-11-16,2382.1766174346512,1.848108775827411,2.035019671025707,74.99709035154069,0.0012511141522632808,0.0031656710163996075,287.81313666253146,0.933892216410328,970.0000000000052,0.010000000000000054,34.36688448113462,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-11-17,2384.0035846015253,1.8269671668737928,1.9686366020087784,74.99781776365563,0.0009383356141974606,0.0023742532622997056,288.03385136567726,0.9406670614674113,970.0000000000052,0.010000000000000054,34.97969277261572,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-11-18,2385.808926330915,1.8053417293893483,1.9131110972725849,74.99836332274182,0.0007037517106480955,0.001780689946724779,288.25195849840185,0.947499488085046,970.0000000000052,0.010000000000000054,35.62293764668873,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-11-19,2387.589047689366,1.7801213584511926,1.8677326442214093,74.99877249205647,0.0005278137829860716,0.0013355174600435844,288.46702979817155,0.9545184428252598,970.0000000000052,0.010000000000000054,36.28350220075674,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-11-20,2389.3389900333495,1.7499423439838395,1.8308314805804098,74.99907936904246,0.0003958603372395537,0.0010016380950326883,288.6784725748734,0.9619053156354297,970.0000000000052,0.010000000000000054,36.941526133437684,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-11-21,2391.0537415553968,1.7147515220473517,1.7998810441780375,74.99930952678196,0.0002968952529296653,0.0007512285712745162,288.885687171944,0.9698215206632252,970.0000000000052,0.010000000000000054,37.57418597047263,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-11-22,2392.7292201937003,1.675478638303454,1.7715748102828517,74.99948214508657,0.00022267143969724898,0.0005634214284558872,289.0881850622163,0.9784695664831993,970.0000000000052,0.010000000000000054,38.15853023415705,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-11-23,2394.3680528311224,1.6388326374218396,1.7416948439758773,74.99961160881503,0.00016700357977293673,0.0004225660713419154,289.28629506686303,0.9879732155863827,970.0000000000052,0.010000000000000054,38.673605820414224,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-11-24,2395.967151452692,1.599098621569937,1.7090846430013025,74.99970870661139,0.00012525268482970256,0.00031692455350643654,289.479646316308,0.9984986576497109,970.0000000000052,0.010000000000000054,39.10205278160032,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-11-25,2397.521856802192,1.5547053495000145,1.67315074792648,74.99978152995865,9.393951362227692e-05,0.0002376934151298274,289.6676705807996,1.0102185310524108,970.0000000000052,0.010000000000000054,39.431300413608184,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-11-26,2399.0277856203934,1.5059288182012893,1.633791470770331,74.9998361474691,7.04546352167077e-05,0.00017827006134737056,289.8498277578367,1.0233201684896973,970.0000000000052,0.010000000000000054,39.654464321195206,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-11-27,2400.482216073734,1.4544304533406909,1.5913434414746475,74.99987711060193,5.2840976412530774e-05,0.00013370254601052792,290.025774987738,1.0380133972140748,970.0000000000052,0.010000000000000054,39.771019216979205,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-11-28,2401.8851268258277,1.402910752093432,1.5465415177575714,74.99990783295155,3.9630732309398084e-05,0.00010027690950789594,290.19549349031905,1.05445494125251,970.0000000000052,0.010000000000000054,39.787303520685334,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-11-29,2403.2399763410936,1.3548495152659386,1.5004887175037007,74.99993087471377,2.9723049232048563e-05,7.520768213092196e-05,290.35938369240034,1.0726949551313685,970.0000000000052,0.010000000000000054,39.71689780858129,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-11-30,2404.535379799456,1.2954034583628362,1.4512050966281005,74.99868765183376,2.2292286924036423e-05,5.6405761598191474e-05,290.5160550608326,1.09271320083463,970.0000000000052,0.010000000000000054,39.58090865055367,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-12-01,2405.7725755735773,1.2371957741211914,1.3993196272545287,74.99628464643845,1.6719215193027318e-05,4.2304321198643604e-05,290.66564924649754,1.114402224478592,970.0000000000052,0.010000000000000054,39.4081814879153,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-12-02,2406.966794317549,1.1942187439716319,1.3476852601952616,74.99369053718834,1.2539411394770488e-05,3.1728240898982706e-05,290.8100000247249,1.1376216425024492,970.0000000000052,0.010000000000000054,39.20790082181888,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-12-03,2408.1419832624056,1.1751889448565533,1.3003591293739851,74.99235904704133,0.0006234963491084571,2.379618067423703e-05,290.95199694808514,1.1621863353028243,970.0000000000052,0.010000000000000054,38.986177717204555,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-12-04,2409.326849437758,1.1848661753521774,1.2618377051429661,74.99394607907554,0.0030532719063045286,1.784713550567777e-05,291.09510808598344,1.1878068490853941,970.0000000000052,0.010000000000000054,38.750884095918984,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-12-05,2410.551892088018,1.2250426502600948,1.23648315927093,75.00009756835652,0.007251169185061325,0.0006627066185975856,291.24302207935546,1.2141663843900008,970.0000000000052,0.010000000000000054,38.510614591008455,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-12-06,2411.847176984569,1.2952848965509234,1.2280931386839682,75.01229037083763,0.013017562409158025,0.002207437203767201,291.39937968168897,1.240859112791533,970.0000000000052,0.010000000000000054,38.273907937438686,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-12-07,2413.181423462412,1.3342464778430587,1.2338301966115557,75.03171293003524,0.020041129143649444,0.004981369758029037,291.5604001458825,1.2674067780325657,970.0000000000052,0.010000000000000054,38.04866301513466,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-12-08,2414.57428673062,1.3928632682077646,1.256325459352657,75.05917577703525,0.02792677445954711,0.009073131390919996,291.72846090449957,1.2933456459032238,970.0000000000052,0.010000000000000054,37.84170088126055,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-12-09,2416.0786465282526,1.5043597976328784,1.3009459367898664,75.09504440549793,0.0362165740573301,0.014390821393868772,291.90996364864014,1.3181575860757713,970.0000000000052,0.010000000000000054,37.65843629442963,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-12-10,2417.7622815994896,1.6836350712369437,1.3739340809052654,75.13918892791153,0.04440548160957815,0.020707143194722902,292.11311624003577,1.3413719064281944,970.0000000000052,0.010000000000000054,37.5026313578617,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-12-11,2419.694125549976,1.9318439504865348,1.481012454667316,75.19094631778249,0.05195310926794649,0.027693253323644054,292.34626914512097,1.3625483221934813,970.0000000000052,0.010000000000000054,37.37621075175121,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-12-12,2421.933958739085,2.239833189109249,1.6263372336960296,75.24909209127814,0.058292563043396944,0.034944148137529496,292.61666776058644,1.3813136333710343,970.0000000000052,0.010000000000000054,37.27912315754325,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-12-13,2424.5246771991137,2.590718460028451,1.8117133325118444,75.3118190684587,0.06283706934137134,0.04199770386332821,292.9295166575443,1.3974369057005467,970.0000000000052,0.010000000000000054,37.20923732614069,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-12-14,2427.446158190224,2.9214809911105486,2.0387032282138806,75.37798194840296,0.06624544906485214,0.048525427218763226,293.28241221843336,1.4108254168319732,970.0000000000052,0.010000000000000054,37.16226412905935,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-12-15,2430.732032993027,3.285874802802859,2.309290995821048,75.44693183945358,0.06901181789107619,0.05432167222402727,293.6794281037091,1.4214985067093082,970.0000000000052,0.010000000000000054,37.131698096794565,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-12-16,2434.424574195323,3.692541202296075,2.621957257854802,75.51729325580231,0.07040786147907002,0.05914170665670834,294.12567111010287,1.4296048108658552,970.0000000000052,0.010000000000000054,37.10877357259598,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-12-17,2438.5597687201866,4.135194524863628,2.9721639679547787,75.58730736913044,0.07004894717588309,0.06275673248121914,294.62547957692146,1.4353469501015588,970.0000000000052,0.010000000000000054,37.091580179447035,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-12-18,2443.1561225970277,4.596353876841007,3.352717998590525,75.65508944733921,0.06780820359458209,0.06499515117086921,295.18107219077166,1.4389767607338957,970.0000000000052,0.010000000000000054,37.07868513458533,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-12-19,2448.2062645398883,5.05014194286024,3.7540438318452924,75.7188219335976,0.0637520802977466,0.06577351269941897,295.7915345891037,1.4408523184495834,970.0000000000052,0.010000000000000054,37.069013850939044,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-12-20,2453.670648631164,5.464384091275765,4.164388077503887,75.77689925562817,0.05809201756009087,0.06511972728474531,296.4520593128689,1.4413473836335695,970.0000000000052,0.010000000000000054,37.061760388204334,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-12-21,2459.4224111663307,5.751762535166593,4.568523281786618,75.82803643267145,0.05114819869043019,0.06301400360835545,297.1472875357187,1.4408452177510354,970.0000000000052,0.010000000000000054,37.0563202911533,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-12-22,2465.4650792215516,6.0426680552211085,4.9621576520316335,75.87135053070925,0.04332236427315557,0.05942339863386846,297.87763404222255,1.4396617090469566,970.0000000000052,0.010000000000000054,37.05224021836503,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-12-23,2471.829093837628,6.364014616076475,5.3436132293275485,75.90642175388207,0.035077422849339866,0.05448157612472267,298.6467672252678,1.4380867795227759,970.0000000000052,0.010000000000000054,37.049180163773826,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-12-24,2478.5534461054385,6.724352267810438,5.713332417147578,75.93333926305226,0.026922158927567278,0.04844715494422078,299.45939135301717,1.4364458215522327,970.0000000000052,0.010000000000000054,37.04688512283042,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-12-25,2485.6719042300197,7.118458124581176,6.073507877825142,75.95273553972628,0.02019161919567546,0.041672470280563804,300.3195832691266,1.435036370042651,970.0000000000052,0.010000000000000054,37.04516384212286,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-12-26,2493.202683828627,7.530779598607194,6.42780495491056,75.96581215899648,0.015143714396756595,0.03458014456562649,301.2295449179087,1.4341085638926883,970.0000000000052,0.010000000000000054,37.04387288159219,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-12-27,2501.140700654279,7.938016825652241,6.781153489938586,75.97435911924748,0.011357785797567447,0.02764551566403888,302.1886677382057,1.433830776507107,970.0000000000052,0.010000000000000054,37.0429046611942,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-12-28,2509.3194071972416,8.178706542962528,7.127894206012451,75.97950883523404,0.008518339348175585,0.02120698742676219,303.17683516047435,1.4342428302794918,970.0000000000052,0.010000000000000054,37.0421784958957,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-12-29,2517.761291015259,8.441883818016995,7.470740143843545,75.98190053398866,0.006388754511131689,0.015905240570071644,304.19676486421525,1.435283932664372,970.0000000000052,0.010000000000000054,37.041633871921825,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-12-30,2526.566847382327,8.805556367068029,7.819695540978986,75.98290245285101,0.004791565883348767,0.011928930427553733,305.2606033831328,1.4367316954582035,970.0000000000052,0.010000000000000054,37.041225403941425,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-12-31,2535.8716449097287,9.304797527401877,8.188547512230697,75.98426798378833,0.004207766203073954,0.0089466978206653,306.38473760522334,1.438246412188354,970.0000000000052,0.010000000000000054,37.04091905295612,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2021-01-01,2545.8141247618087,9.94247985208019,8.592234809997212,75.98787778163579,0.005741474296778652,0.006710023365498975,307.58590339784166,1.439448222198798,970.0000000000052,0.010000000000000054,37.040689289717136,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2021-01-02,2556.5114500678046,10.697325305996166,9.044874394505033,75.99554634527672,0.009267320977916917,0.005505368202857263,308.8782670765006,1.4399484808055323,970.0000000000052,0.010000000000000054,37.0405169672879,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2021-01-03,2568.0413929807214,11.529942912916667,9.55828136148965,76.00887695352779,0.01452967625379972,0.005839433391961959,310.2712365064709,1.4393204426985273,970.0000000000052,0.010000000000000054,37.040387725465976,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2021-01-04,2580.3405146773675,12.29912169664615,10.1471614089647,76.02915286705286,0.021175214527130712,0.007705366899175106,311.75716816847677,1.4371661561997218,970.0000000000052,0.010000000000000054,37.04029079409953,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2021-01-05,2593.476701457286,13.136186779918376,10.817991451035114,76.05725572979847,0.02877733849715806,0.011116129246779547,313.34426833708847,1.4331682499875438,970.0000000000052,0.010000000000000054,37.0402180955747,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2021-01-06,2607.5376327510157,14.060931293730015,11.568935572762458,76.09360437007035,0.03685449708553831,0.01592306978576344,315.043126107374,1.4271551144460575,970.0000000000052,0.010000000000000054,37.04016357168108,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2021-01-07,2622.597552294358,15.059919543342138,12.391231576145877,76.13810890134084,0.04488392388073431,0.021856329488643904,316.8627014001819,1.4190531490213583,970.0000000000052,0.010000000000000054,37.04012267876086,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2021-01-08,2638.692346509072,16.094794214714128,13.270230889607813,76.19013629785448,0.05231194097131361,0.028555143044084803,318.80731596610326,1.4088703401112048,970.0000000000052,0.010000000000000054,37.04009200907069,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2021-01-09,2655.8008532884014,17.108506779329094,14.186178500108273,76.24848457633215,0.05856168682092229,0.035590565427860064,320.87439663844344,1.3967345262534119,970.0000000000052,0.010000000000000054,37.040069006803066,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2021-01-10,2673.8308435862145,18.029990297812944,15.114797902230553,76.31136343224921,0.06303891217451535,0.042482516831076136,323.0527827729507,1.3828739392925171,970.0000000000052,0.010000000000000054,37.040051755102354,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2021-01-11,2692.617331138275,18.78648755206045,16.04159535621399,76.37764022124584,0.06639683118971015,0.04888903694457417,325.3225156511421,1.3676775940944703,970.0000000000052,0.010000000000000054,37.04003881632681,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2021-01-12,2712.155920137808,19.53858899953341,16.956247422137892,76.44667554408575,0.0691253544847197,0.054594379518385486,327.68305690642427,1.3516221257583143,970.0000000000052,0.010000000000000054,37.01084843997626,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2021-01-13,2732.4201236844847,20.26420354667659,17.842446555614437,76.51710103427645,0.07049301392430266,0.05934623712747701,330.1312078381897,1.3352434204337988,970.0000000000052,0.010000000000000054,36.95491154006628,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2021-01-14,2753.356705562333,20.936581877848457,18.6819827835499,76.58716320298605,0.07011281150980757,0.06291013033429566,332.66054469570804,1.319079785751983,970.0000000000052,0.010000000000000054,36.89462741716999,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2021-01-15,2774.8821865731757,21.525481010842743,19.45780496096562,76.65498132273092,0.06785610184502544,0.0651101995606766,335.2609951410446,1.3036432265150233,970.0000000000052,0.010000000000000054,36.86363054994929,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2021-01-16,2796.8802242867055,21.998037713529634,20.156316713613712,76.71874084014138,0.0637880039855791,0.06585979899177452,337.9185205962493,1.289352006182326,970.0000000000052,0.010000000000000054,36.90024068880333,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2021-01-17,2819.199647853042,22.319423566336656,20.769098394938823,76.776838435536,0.05811896032596525,0.06518444200401198,340.6148780037486,1.2765702425165135,970.0000000000052,0.010000000000000054,37.04255042610481,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2021-01-18,2841.349202599546,22.1495547465043,21.249538889933948,76.82546980919898,0.04864739736147461,0.06269699342931806,343.29073526428573,1.2656742882222285,970.0000000000052,0.010000000000000054,37.3247408738773,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2021-01-19,2863.3023996872203,21.95319708767399,21.59448254495534,76.86396337823095,0.038505586805850624,0.05839362419286773,345.94290067251984,1.2568919475823161,970.0000000000052,0.010000000000000054,37.77431842205315,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2021-01-20,2885.255274232129,21.952874544908724,21.835719859589194,76.89383549424215,0.02988112934162132,0.052687590478199646,348.595066422296,1.250266245754612,970.0000000000052,0.010000000000000054,38.41004230716694,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2021-01-21,2907.5329391905843,22.277664958455333,22.027302984543255,76.91808185662225,0.024253122377903127,0.046258097512819125,351.2865174961019,1.2455791284012872,970.0000000000052,0.010000000000000054,39.24037028887558,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2021-01-22,2930.519500773033,22.986561582448516,22.23603234506552,76.94064607249265,0.0225692858687538,0.039936947407400405,354.063663332161,1.2424296598109865,970.0000000000052,0.010000000000000054,40.26229290734841,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2021-01-23,2954.6054950044722,24.08599423143888,22.534321608508286,76.96602107667083,0.025378806676937076,0.034623525035188334,356.9736865747515,1.2402732791180995,970.0000000000052,0.010000000000000054,41.46045917630969,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2021-01-24,2980.148465144761,25.54297014028896,22.994846410001156,76.9989501966435,0.03293197184674619,0.03122103744154964,360.0597796369465,1.2384211842900954,970.0000000000052,0.010000000000000054,42.80652085282057,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2021-01-25,3007.324907358898,27.17644221413726,23.71300148494111,77.04420295129657,0.04525489355862149,0.030954239619623805,363.34326539997926,1.2360686354703205,970.0000000000052,0.010000000000000054,44.25864063961549,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2021-01-26,3036.337636563134,29.01272920423583,24.721545716162236,77.10393437248999,0.059733025372586165,0.034225860710193026,366.84864652897653,1.232367572271779,970.0000000000052,0.010000000000000054,45.80081661416547,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2021-01-27,3067.3638932271383,31.026256664004332,26.017794710521848,77.17927592481038,0.07534275545477916,0.0409759566186177,370.59732927294493,1.2264956210267188,970.0000000000052,0.010000000000000054,47.41715027575023,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2021-01-28,3100.5075999462147,33.14370671907635,27.57014968512155,77.27026819118385,0.09099316872424552,0.050774953889302754,374.6018574912315,1.2177097894610556,970.0000000000052,0.010000000000000054,49.06772889944365,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2021-01-29,3135.7635538704603,35.25595392424591,29.322994131973076,77.37581038708547,0.1055428726647099,0.06289343261154734,378.8615881733692,1.2053497305896523,970.0000000000052,0.010000000000000054,50.69971797387176,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
