date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,new_tests_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_70_older,handwashing_facilities,population
2021-08-12,15683.536821855561,53.646937425034366,45.758368120880846,834.7753274579009,4.479502456787991,4.092370526308982,881.0009260928927,1.2833555555135447,1277.0000000000068,0.00128958115680593,35.18999999963944,23.500000000000124,16.80000000000009,1.500000000000008,9.830000000000052,17597508.00000009
2021-08-13,15739.053101201001,55.516279345440374,48.37113824321404,839.2945531241314,4.519226066896106,4.228060053749196,884.119830154674,1.2770798534483472,1277.0000000000068,0.0009671858676044474,35.18999999972963,23.500000000000124,16.80000000000009,1.500000000000008,9.830000000000052,17597508.00000009
2021-08-14,15795.855663004844,56.802561803844426,50.731856268060255,843.80929558001,4.514742756377645,4.330421898747586,887.3110258157483,1.2707313509783114,1277.0000000000068,0.0007253894007033356,35.18999999979727,23.500000000000124,16.80000000000009,1.500000000000008,9.830000000000052,17597508.00000009
2021-08-15,15853.239597932388,57.38393492754404,52.757229305117676,848.2742793773164,4.464984022680783,4.398618460259791,890.5348824839843,1.2643657401244917,1277.0000000000068,0.0005440420505275017,35.189999999848006,23.500000000000124,16.80000000000009,1.500000000000008,9.830000000000052,17597508.00000009
2021-08-16,15910.123476729856,56.883878797468064,54.32179011070647,852.6132079169574,4.338928708671872,4.42700456917675,893.7306196845797,1.2580425662439845,1277.0000000000068,0.00040803153789562626,35.189999999886055,23.500000000000124,16.80000000000009,1.500000000000008,9.830000000000052,17597508.00000009
2021-08-17,15966.261369667645,56.137892937790845,55.384139609532845,856.8078374180037,4.194629627819358,4.414533485059685,896.8844091719686,1.2518105284321819,1277.0000000000068,0.0003060236534217197,35.18999999991459,23.500000000000124,16.80000000000009,1.500000000000008,9.830000000000052,17597508.00000009
2021-08-18,16021.68400397991,55.4226343122637,55.96909307172631,860.8708263505112,4.0629890275872125,4.366654800284751,899.9979652500185,1.2456964548244613,1277.0000000000068,0.0002295177400662898,35.18999999993599,23.500000000000124,16.80000000000009,1.500000000000008,9.830000000000052,17597508.00000009
2021-08-19,16076.61618656608,54.932182586169404,56.15248722460929,864.8367170479523,3.9658907687511773,4.293321901764958,903.0839076802429,1.2396970340724525,1277.0000000000068,0.00017213830504971735,35.18999999995204,23.500000000000124,16.80000000000009,1.500000000000008,9.830000000000052,17597508.00000009
2021-08-20,16131.41487101702,54.79868445093935,56.04978558652427,868.7551719165408,3.918454922070822,4.20749756724163,906.162283862963,1.2337847341839467,1277.0000000000068,0.00012910372878728802,35.18999999996408,23.500000000000124,16.80000000000009,1.500000000000008,9.830000000000052,17597508.00000009
2021-08-21,16186.522707884636,55.107836867616356,55.807532467204204,872.6859005922227,3.9307287157935873,4.124033162502979,909.257960473177,1.2279369669275546,1277.0000000000068,9.682779659046602e-05,35.18999999997311,23.500000000000124,16.80000000000009,1.500000000000008,9.830000000000052,17597508.00000009
