date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_deaths_per_million,reproduction_rate,icu_patients,hosp_patients,weekly_hosp_admissions,total_boosters_per_hundred,new_tests,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,male_smokers,median_age,extreme_poverty,cardiovasc_death_rate,hospital_beds_per_thousand,life_expectancy,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality
2020-03-11,87.94966982968009,29.191485736068138,12.791215222216408,1.8806742889463546,0.02627523190449657,0.013097377631921672,14.901482809281863,0.319777432126698,1.7631383031411607,1.5183746889266527,527.000000000002,54.65315563484164,0.010000000000000038,416.1592854918684,0.08017475484683725,30.59225170530138,1.0000000000000038,0.0,32.766082417408754,18.80000000000007,42.30000000000016,0.2000000000000008,114.77000000000044,2.50000000000001,80.90000000000029,5882259.000000024,33.20000000000013,0.030000000000000117,6.480000000000024
2020-03-12,123.81886529176923,36.402651173927424,17.91446440157337,1.855237455559154,0.06586027008221879,0.022476232965376326,20.978004166824665,0.31546655825791986,1.745430959136159,2.326332699552108,527.0000000000023,63.365910007887294,0.010000000000000044,471.7660330853806,0.08819097436415398,27.159434046529014,1.0000000000000042,0.0,35.76875108927814,18.800000000000082,42.30000000000018,0.20000000000000084,114.7700000000005,2.500000000000011,80.90000000000033,5882259.000000027,33.200000000000145,0.03000000000000013,6.480000000000027
2020-03-13,167.31201580787064,43.883872672624065,23.770259581076658,1.8852871737637442,0.13582054192818035,0.04117585604271366,28.346053383683532,0.3205591947115399,1.7250565742325352,3.416921470365447,527.0000000000025,73.98996256409274,0.010000000000000047,529.7663476970358,0.09549552553717512,23.886133388807576,1.0000000000000044,0.0,38.9492160318908,18.80000000000009,42.300000000000196,0.2000000000000009,114.77000000000052,2.500000000000012,80.90000000000038,5882259.000000029,33.20000000000016,0.030000000000000138,6.48000000000003
2020-03-14,218.216251674908,51.17932337971055,30.14336323784376,2.002087552268512,0.23478395848233508,0.0728117562854291,36.96958302418807,0.3403537851739269,1.7023210344235955,4.846724716219475,527.0000000000026,86.62689338396177,0.010000000000000049,588.2036230869344,0.1019231955426682,20.875440377740148,1.0000000000000047,0.0,42.245625178410734,18.800000000000093,42.3000000000002,0.20000000000000095,114.77000000000055,2.5000000000000124,80.9000000000004,5882259.00000003,33.200000000000166,0.030000000000000145,6.4800000000000315
2020-03-15,275.76422495527663,57.738871978868346,36.76053147815665,2.233692361033967,0.35832778786627717,0.12042442807380066,46.71861260750767,0.37960470539628294,1.6776176342533806,6.6742322895886685,527.0000000000027,101.2995171614363,0.01000000000000005,646.6654031587701,0.10727384462080222,18.238653651113786,1.0000000000000049,0.0,45.603401818520474,18.800000000000097,42.30000000000021,0.200000000000001,114.77000000000058,2.500000000000013,80.90000000000042,5882259.000000031,33.20000000000017,0.03000000000000015,6.480000000000032
2020-03-16,338.4731363958376,62.85208546443579,43.367489267958234,2.547214972132946,0.44680013954224274,0.18203810127513118,57.34195573875951,0.4327471618849634,1.651478416381699,8.954639957333733,527.0000000000027,118.00977038562172,0.010000000000000052,704.2155358855623,0.11128408417665549,16.092875176926174,1.000000000000005,0.0,48.933826089165166,18.800000000000097,42.30000000000022,0.200000000000001,114.7700000000006,2.5000000000000133,80.90000000000043,5882259.000000032,33.20000000000017,0.030000000000000155,6.480000000000033
2020-03-17,406.2918432471053,67.92608736917376,49.85860838600432,2.962673672538629,0.5540723089230051,0.2597968371069631,68.83095500704327,0.5031730087763608,1.624499083779489,11.751112482544606,527.0000000000027,136.7759929475876,0.010000000000000054,758.1887527545091,0.11388517043695204,14.440950823547908,1.000000000000005,0.0,52.17215883642794,18.800000000000097,42.300000000000225,0.200000000000001,114.7700000000006,2.5000000000000133,80.90000000000043,5882259.000000033,33.20000000000017,0.03000000000000016,6.480000000000034
2020-03-18,479.12898262925364,72.91767477057792,56.11400913371795,3.5295844399243403,0.7081689698952288,0.35764627036415986,81.17013868579329,0.5992672808227373,1.5973702727570493,15.127813999917539,527.0000000000027,157.57580531185454,0.010000000000000054,808.4101166020822,0.11507693535841879,13.243308463491584,1.000000000000005,0.0,55.25877669034625,18.800000000000097,42.300000000000225,0.200000000000001,114.7700000000006,2.5000000000000133,80.90000000000043,5882259.000000033,33.20000000000017,0.03000000000000016,6.480000000000035
2020-03-19,556.7741448581727,77.70556377024127,62.01997679211146,4.3094055245134,0.9202508386043584,0.47996046230770406,94.32386613457786,0.7314355931315987,1.5708111564100644,19.146749317003483,527.0000000000027,180.29403885784083,0.010000000000000054,855.9621284987511,0.11493973125378516,12.418297443287738,1.000000000000005,0.0,58.13094677115345,18.800000000000097,42.300000000000225,0.200000000000001,114.7700000000006,2.5000000000000133,80.90000000000043,5882259.000000033,33.20000000000017,0.03000000000000016,6.480000000000035
2020-03-20,638.8387534400108,82.10990973782975,67.48427396447802,5.362370885466509,1.1888306628899232,0.6305120403312966,108.22631185044878,0.9098746909702264,1.5455115670489854,23.84262501296275,527.0000000000027,204.66816973808042,0.010000000000000054,901.5241820237093,0.11360007962973787,11.906633554346877,1.000000000000005,0.0,60.74260826841043,18.800000000000097,42.300000000000225,0.200000000000001,114.7700000000006,2.5000000000000133,80.90000000000043,5882259.000000033,33.20000000000017,0.03000000000000016,6.480000000000035
