date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,reproduction_rate,icu_patients,hosp_patients,people_vaccinated_per_hundred,new_tests,positive_rate,tests_per_case,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,extreme_poverty,female_smokers,male_smokers,population,excess_mortality_cumulative,excess_mortality
2022-05-31,6829607.990876754,37031.521851696176,40252.407227494325,8988.355147987997,48.808723564457345,47.645314096376,57.67215877712833,0.8630108979320492,97.93923868509961,2792.4569019313963,84.92999998681279,78114.1853973328,0.4798038567053442,2.108753448993233,54303.05957913258,56966.37440286008,0.010000000459257972,24.89023280910188,3.200000000000016,37.90000000000019,15.500000000000082,0.5000000000000026,13.000000000000068,16.500000000000085,26177410.00000014,2.957267382982251,14.531177342091661
2022-06-01,6865579.05434051,35971.063463756014,39166.463190013164,9037.661302813893,49.30615482589641,47.994974421667976,57.86056155214173,0.8562445987884046,96.56008512242212,2778.793565265616,84.9299999901097,76815.93203442503,0.47139894941330096,2.1441733608237903,52717.29646198363,56156.45547893893,0.010000000344443493,24.543940928739822,3.200000000000016,37.90000000000019,15.500000000000082,0.5000000000000026,13.000000000000068,16.500000000000085,26177410.00000014,2.9720009574047594,14.738645727041572
2022-06-02,6900455.775904067,34876.7215635572,38071.97673801736,9087.436604130471,49.77530131657816,48.39420738380115,58.04181434445544,0.8511910444371352,95.4199992005756,2766.4759108593644,84.9299999925824,75554.58839233471,0.46348133875680886,2.178157493145318,50923.221996347726,55081.09833189334,0.010000000258332633,24.304010803212947,3.200000000000016,37.90000000000019,15.500000000000082,0.5000000000000026,13.000000000000068,16.500000000000085,26177410.00000014,2.987102227888277,14.982553068944512
2022-06-03,6934244.301191149,33788.52528708294,36986.4354567128,9137.619679988622,50.183075858151206,48.821290961251066,58.215415945801254,0.8478144210136962,94.52789532803364,2755.569425064372,84.92999999443691,74316.04160129704,0.45613960781679924,2.210468475385818,49088.08335246448,53775.56654142169,0.010000000193749489,24.153729013851244,3.200000000000016,37.90000000000019,15.500000000000082,0.5000000000000026,13.000000000000068,16.500000000000085,26177410.00000014,3.002582188507864,15.254671565952565
2022-06-04,6967007.899972234,32763.59878108471,35926.36288487466,9188.117070915849,50.497390927226924,49.2503360296003,58.381642518497756,0.8460860904855481,93.858575018973,2746.385278235904,84.9299999958278,73078.7163011668,0.44949416934029884,2.240579216914286,47407.332860179056,52287.33849688728,0.01000000014531213,24.062532054506114,3.200000000000016,37.90000000000019,15.500000000000082,0.5000000000000026,13.000000000000068,16.500000000000085,26177410.00000014,3.0184519013310362,15.547503189655139
2022-06-05,6998879.787422624,31871.887450390175,34906.31312858817,9238.803979657489,50.68690874163875,49.652741841204815,58.54162102914489,0.8459564553884027,93.40115492292412,2739.1255617797115,84.92999999687096,71863.99889361921,0.44358103424504375,2.2680782394471914,46091.97605646811,50673.752224313874,0.010000000108984112,23.98888385018796,3.200000000000016,37.90000000000019,15.500000000000082,0.5000000000000026,13.000000000000068,16.500000000000085,26177410.00000014,3.034723056573588,15.854976939752689
2022-06-06,7030083.985023992,31204.197601367334,33929.6469518064,9289.563909112878,50.7599294553888,50.00153973578409,58.69727217134162,0.8473496944824797,93.15812217150803,2733.992183616623,84.92999999765334,70681.3983783593,0.4383976373515274,2.292726423606082,45334.62021300402,49003.55229040741,0.010000000081738097,23.91198059934107,3.200000000000016,37.90000000000019,15.500000000000082,0.5000000000000026,13.000000000000068,16.500000000000085,26177410.00000014,3.0514081618548885,16.173133157303226
2022-06-07,7060642.795636136,30558.810612143832,33004.97389646635,9340.351083095176,50.78717398229797,50.28415367061642,58.848842864770035,0.8501756515987711,93.1385011308936,2731.1841506407195,84.92999999824012,69552.36117872756,0.4339239552276086,2.314510881052981,44675.42427416807,47346.30615381079,0.010000000061303587,23.81285083412122,3.200000000000016,37.90000000000019,15.500000000000082,0.5000000000000026,13.000000000000068,16.500000000000085,26177410.00000014,3.0685312575995,16.502069440421806
2022-06-08,7090578.581504099,29935.785867963765,32142.79132587275,9391.106767395733,50.75568430055677,50.4913140247788,58.99659554547483,0.8543683256415489,93.30943499490596,2730.9266714808664,84.9299999986802,68507.41239988286,0.4301646858777206,2.3330761148944577,44087.42289750287,45769.343109217225,0.010000000045977704,23.675243490813962,3.200000000000016,37.90000000000019,15.500000000000082,0.5000000000000026,13.000000000000068,16.500000000000085,26177410.00000014,3.086115914803656,16.842426168413155
2022-06-09,7119924.233897962,29345.65239386232,31352.638497151856,9441.769619826064,50.66285243033039,50.618284969133626,59.140792489746154,0.8598234323371745,93.6564944750096,2733.3067359959155,84.92999999901026,67575.61784871637,0.4271248072331133,2.3482476162290236,43549.51201798823,44325.811856799846,0.010000000034483293,23.486293962648322,3.200000000000016,37.90000000000019,15.500000000000082,0.5000000000000026,13.000000000000068,16.500000000000085,26177410.00000014,3.1041773876679875,17.194321473202493
