date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,total_deaths_per_million,reproduction_rate,icu_patients,hosp_patients,new_tests,new_tests_smoothed,positive_rate,tests_per_case,total_boosters_per_hundred,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,male_smokers,median_age,gdp_per_capita,extreme_poverty,diabetes_prevalence,female_smokers,population,excess_mortality_cumulative,excess_mortality
2020-10-26,788591.297527247,19729.54930518341,18516.264802194157,60795.03756027187,182.45621509587326,153.31902234876648,26861858.96269299,891.6897339859474,1.193779971428352,763.5027950888757,8616.524691135584,277645.82667834224,275656.90636573394,0.07082334095939143,14.257542642524871,1.2900000000000067,3.3900000000000174,165844.00000000087,165844.00000000087,0.2200000000000012,24.700000000000124,40.80000000000021,39753.24000000021,0.200000000000001,4.2800000000000225,20.000000000000107,67508936.00000034,11.877635624921703,8.165316433430778
2020-10-27,808659.4850071042,20068.187479857206,18919.767624108477,60986.468991147754,191.43143087588066,162.73506039441287,27139521.508057274,894.4972549173868,1.1827207251776004,791.5591583722494,9006.681042592167,277662.5453642839,276483.09790616896,0.07212978755535493,13.982106561725605,1.2900000000000067,3.3900000000000174,165844.00000000087,165844.00000000087,0.2200000000000012,24.700000000000124,40.80000000000021,39753.24000000021,0.200000000000001,4.2800000000000225,20.000000000000107,67508936.00000034,11.870542306464865,8.580169336339143
2020-10-28,829069.2402582383,20409.755251134047,19313.941461778864,61187.95558951475,201.48659836699485,172.48014500492434,27417144.25366743,897.4523385700711,1.1718094514462272,820.3712433751805,9398.234812325523,277622.74561015575,277036.25990344735,0.0733719043381388,13.722360464280648,1.2900000000000067,3.3900000000000174,165844.00000000087,165844.00000000087,0.2200000000000012,24.700000000000124,40.80000000000021,39753.24000000021,0.200000000000001,4.2800000000000225,20.000000000000107,67508936.00000034,11.864588048529985,8.968794122948804
2020-10-29,849816.8798219928,20747.639563754572,19694.438736444066,61400.671491748304,212.7159022335529,182.5369429489101,27694586.999413505,900.5722099715106,1.1610830097223577,849.8704008571785,9789.02156819697,277442.7457460787,277347.5386250649,0.07453813963046264,13.480766792942243,1.2900000000000067,3.3900000000000174,165844.00000000087,165844.00000000087,0.2200000000000012,24.700000000000124,40.80000000000021,39753.24000000021,0.200000000000001,4.2800000000000225,20.000000000000107,67508936.00000034,11.859721971848609,9.333113622500656
2020-10-30,870886.5670093531,21069.68718736024,20056.71547783405,61625.50804673633,224.83655498802864,192.87645317160533,27971802.16638305,903.8699406072703,1.1505693678282922,879.904642918257,10177.004185197517,277215.1669695465,277463.0788718372,0.0755934883686131,13.261887311901269,1.2900000000000067,3.3900000000000174,165844.00000000087,165844.00000000087,0.2200000000000012,24.700000000000124,40.80000000000021,39753.24000000021,0.200000000000001,4.2800000000000225,20.000000000000107,67508936.00000034,11.855909518409975,9.676494465190219
2020-10-31,892246.1567696212,21359.58976026811,20396.781040987073,61862.791086765326,237.28304002899858,203.45547611011995,28248876.866626367,907.3503009628878,1.140327963169217,910.14394760563,10559.7076153041,277074.70024332055,277453.48644864233,0.07651331278583291,13.069615225361005,1.2900000000000067,3.3900000000000174,165844.00000000087,165844.00000000087,0.2200000000000012,24.700000000000124,40.80000000000021,39753.24000000021,0.200000000000001,4.2800000000000225,20.000000000000107,67508936.00000034,11.853135643286212,10.003498446085402
2020-11-01,913844.0793419231,21597.922572301955,20711.760393862503,62112.06888068494,249.2777939196162,214.21471567987538,28526037.84135637,911.0066499303119,1.1304195341092995,940.3170266382899,10935.347162673956,277160.9747300021,277403.4409677038,0.07728398265013756,12.906459964592846,1.2900000000000067,3.3900000000000174,165844.00000000087,165844.00000000087,0.2200000000000012,24.700000000000124,40.80000000000021,39753.24000000021,0.200000000000001,4.2800000000000225,20.000000000000107,67508936.00000034,11.85140651591652,10.319506510711449
2020-11-02,935580.0433299732,21735.963988050025,20998.391043134463,62370.635871890656,258.56699120571125,225.08780534426373,28803694.28371609,914.7992909383622,1.120896098545777,970.1079865268766,11301.866205877493,277656.4423597192,277404.9595880924,0.07790335544267762,12.773093195810521,1.2900000000000067,3.3900000000000174,165844.00000000087,165844.00000000087,0.2200000000000012,24.700000000000124,40.80000000000021,39753.24000000021,0.200000000000001,4.2800000000000225,20.000000000000107,67508936.00000034,11.850750103485563,10.63024720688622
2020-11-03,957443.054766389,21863.0114364157,21254.794462053527,62638.837844448135,268.2019725574836,236.0551188756836,29082260.900133587,918.7332912483755,1.1118060428815386,999.3284042455145,11658.076496683509,278566.616417495,277534.1116109146,0.0783811364915106,12.667959845144916,1.2900000000000067,3.3900000000000174,165844.00000000087,165844.00000000087,0.2200000000000012,24.700000000000124,40.80000000000021,39753.24000000021,0.200000000000001,4.2800000000000225,20.000000000000107,67508936.00000034,11.851219517313144,10.94212143342214
2020-11-04,979441.2847076309,21998.229941241996,21481.719433321043,62917.59557790632,278.7577334581907,247.09391139335006,29362131.11605046,922.8221458764899,1.1031748295108645,1027.9075669204012,12004.576199274123,279870.21591687086,277855.1734948702,0.07873914907192976,12.58867835186129,1.2900000000000067,3.3900000000000174,165844.00000000087,165844.00000000087,0.2200000000000012,24.700000000000124,40.80000000000021,39753.24000000021,0.200000000000001,4.2800000000000225,20.000000000000107,67508936.00000034,11.852877630874339,11.261869701901972
2020-11-05,1001592.0926192831,22150.80791165228,21682.172089858297,63207.91397496183,290.31839705550516,258.18000077190374,29643631.127083138,927.0805801572071,1.0949795384227428,1055.8220779052347,12342.2338624485,281500.01103267615,278434.7753861821,0.07898681170698557,12.532669074173942,1.2900000000000067,3.3900000000000174,165844.00000000087,165844.00000000087,0.2200000000000012,24.700000000000124,40.80000000000021,39753.24000000021,0.200000000000001,4.2800000000000225,20.000000000000107,67508936.00000034,11.855790022029165,11.595708999115573
