date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,extreme_poverty,population
2020-03-11,0.9937196994182327,0.03350970709639839,0.013659995536459048,149.0000000000006,0.0,0.0,0.030000000000000117,1.2000000000000044,20.00000000000008,0.0,223.80000000000086,228.00000000000088,0.0,8.343802460789648,4.290000000000016,20.300000000000075,3.140000000000012,6.000000000000025,4736146.000000018
2020-03-12,0.9923809187136435,0.04298942317944175,0.01975178398266108,149.00000000000065,0.0,0.0,0.03000000000000013,1.2000000000000048,20.00000000000009,0.0,223.80000000000098,228.00000000000097,0.0,9.730089141102175,4.290000000000018,20.300000000000082,3.140000000000014,6.000000000000027,4736146.00000002
2020-03-13,0.9939624828296748,0.05347671508981737,0.02693148504581941,149.00000000000068,0.0,0.0,0.030000000000000138,1.2000000000000053,20.000000000000096,0.0,223.80000000000103,228.00000000000105,0.0,11.480955996098146,4.29000000000002,20.30000000000009,3.140000000000015,6.000000000000028,4736146.000000021
2020-03-14,1.0001098711720313,0.06439648266513304,0.03502214319612934,149.0000000000007,0.0,0.0,0.030000000000000145,1.2000000000000055,20.0000000000001,0.0,223.8000000000011,228.0000000000011,0.0,13.604576079168012,4.2900000000000205,20.300000000000097,3.1400000000000157,6.00000000000003,4736146.000000022
2020-03-15,1.0122995979491607,0.07499419457803544,0.043766607397097104,149.00000000000074,0.0,0.0,0.03000000000000015,1.2000000000000057,20.000000000000103,0.0,223.80000000000115,228.00000000000114,0.0,16.102403778833054,4.290000000000021,20.3000000000001,3.1400000000000166,6.000000000000032,4736146.000000023
2020-03-16,1.0279383377637465,0.0818597377240891,0.05263587991757084,149.00000000000077,0.0,0.0,0.030000000000000155,1.200000000000006,20.000000000000107,0.0,223.8000000000012,228.00000000000117,0.0,18.93139607911513,4.290000000000022,20.300000000000104,3.1400000000000166,6.000000000000032,4736146.000000024
2020-03-17,1.0481515555206136,0.08920669728143155,0.06156724607263203,149.00000000000077,0.0,0.0,0.03000000000000016,1.2000000000000062,20.000000000000107,0.0,223.8000000000012,228.0000000000012,0.0,22.052660181508337,4.290000000000022,20.300000000000104,3.1400000000000166,6.000000000000032,4736146.000000025
2020-03-18,1.076207396440074,0.09844994862364655,0.07064699240838496,149.00000000000077,0.0,0.0,0.03000000000000016,1.2000000000000062,20.000000000000107,0.0,223.8000000000012,228.00000000000122,0.0,25.423053959660713,4.290000000000022,20.300000000000104,3.1400000000000166,6.000000000000032,4736146.000000025
2020-03-19,1.1163346035679371,0.1101658389725832,0.08004891592878402,149.00000000000077,0.0,0.0,0.03000000000000016,1.2000000000000062,20.000000000000107,0.0,223.8000000000012,228.00000000000122,0.0,28.977754755459877,4.290000000000022,20.300000000000104,3.1400000000000166,6.000000000000032,4736146.000000025
2020-03-20,1.1728359559080168,0.1243018194362896,0.0899882060157543,149.00000000000077,0.0,0.0,0.03000000000000016,1.2000000000000062,20.000000000000107,0.0,223.8000000000012,228.00000000000122,0.0,32.66853891727371,4.290000000000022,20.300000000000104,3.1400000000000166,6.000000000000032,4736146.000000025
2020-03-21,1.2494233470215124,0.14033366903746308,0.10068685586928197,149.00000000000077,0.0,0.0,0.03000000000000016,1.2000000000000062,20.000000000000107,0.0,223.8000000000012,228.00000000000122,0.0,36.459931014070406,4.290000000000022,20.300000000000104,3.1400000000000166,6.000000000000032,4736146.000000025
2020-03-22,1.3487190939765439,0.15738341273478795,0.11234772108748206,149.00000000000077,0.0,0.0,0.03000000000000016,1.2000000000000062,20.000000000000107,0.0,223.8000000000012,228.00000000000122,0.0,40.29375530644816,4.290000000000022,20.300000000000104,3.1400000000000166,6.000000000000032,4736146.000000025
2020-03-23,1.4718819190603032,0.1743077599389387,0.12550060982013667,149.00000000000077,0.0,0.0,0.03000000000000016,1.2000000000000062,20.000000000000107,0.0,223.8000000000012,228.00000000000122,0.0,44.099898089403105,4.290000000000022,20.300000000000104,3.1400000000000166,6.000000000000032,4736146.000000025
2020-03-24,1.6207989635356956,0.19223696087211,0.14022613609813442,149.00000000000077,0.0,0.0,0.03000000000000016,1.2000000000000062,20.000000000000107,0.0,223.8000000000012,228.00000000000122,0.0,47.81137524772468,4.290000000000022,20.300000000000104,3.1400000000000166,6.000000000000032,4736146.000000025
2020-03-25,1.7961583693873924,0.21043499279370798,0.156290642797583,149.00000000000077,0.0,0.0,0.03000000000000016,1.2000000000000062,20.000000000000107,0.0,223.8000000000012,228.00000000000122,0.0,51.36953402144324,4.290000000000022,20.300000000000104,3.1400000000000166,6.000000000000032,4736146.000000025
2020-03-26,1.9972642198330495,0.22802663244272806,0.17324739386289345,149.00000000000077,0.09149967679379449,0.0,0.03000000000000016,1.2000000000000062,20.000000000000107,0.0,223.8000000000012,228.00000000000122,0.0,54.721855428816845,4.290000000000022,20.300000000000104,3.1400000000000166,6.000000000000032,4736146.000000025
2020-03-27,2.221897744706724,0.2440322561678577,0.1905124684740935,149.00000000000077,0.45388655462185057,0.0,0.03000000000000016,1.2000000000000062,19.98487394957994,0.0,223.8000000000012,228.00000000000122,0.0,57.82730188189069,4.290000000000022,20.300000000000104,3.1400000000000166,6.000000000000032,4736146.000000025
2020-03-28,2.466213224496434,0.25739394002505334,0.20742168167231256,149.00000000000077,1.0796359890109941,0.09874321266968349,0.03000000000000016,1.2000000000000062,19.940756302521116,0.0,223.6942436974802,228.00000000000122,0.0,60.66500436875489,4.290000000000022,20.300000000000104,3.1400000000000166,6.000000000000032,4736146.000000025
2020-03-29,2.7246599183723306,0.2669950348507232,0.22327327482889542,149.00000000000077,1.9390256342921885,0.3341614819004538,0.03000000000000016,1.2000000000000062,19.871695216548268,0.0,223.42990546218607,228.00000000000122,0.0,63.209231136941185,4.290000000000022,20.300000000000104,3.1400000000000166,6.000000000000032,4736146.000000025
2020-03-30,2.992444518611186,0.2741958559699756,0.23772547971572494,149.00000000000077,2.985684868899499,0.756379029977379,0.03000000000000016,1.2000000000000062,19.798648594053116,0.0,223.03153866354356,228.00000000000122,0.0,65.4602200560027,4.290000000000022,20.300000000000104,3.1400000000000166,6.000000000000032,4736146.000000025
2020-03-31,3.2676527166894873,0.28001663987664177,0.250429856393129,149.00000000000077,4.160756864344318,1.3789053132070204,0.03000000000000016,1.2000000000000062,19.761381403523057,0.0,222.63821120515638,228.00000000000122,0.0,67.44576636714757,4.290000000000022,20.300000000000104,3.1400000000000166,6.000000000000032,4736146.000000025
2020-04-01,3.5470711470840257,0.283024761743293,0.260937615307129,149.00000000000077,5.396020136946034,2.1877887134120586,0.03000000000000016,1.2000000000000062,19.80804316317884,0.0,222.448564674068,228.00000000000122,0.0,69.18273492403563,4.290000000000022,20.300000000000104,3.1400000000000166,6.000000000000032,4736146.000000025
2020-04-02,3.8268353577273757,0.28246895915491677,0.268818434492629,149.00000000000077,6.616229711630031,3.148481806552265,0.03000000000000016,1.2000000000000062,19.99741892700601,0.0,222.74972667297214,228.00000000000122,0.0,70.70187714648513,4.290000000000022,20.300000000000104,3.1400000000000166,6.000000000000032,4736146.000000025
2020-04-03,4.102915787849514,0.27810899150581303,0.273749572475807,149.00000000000077,7.740872994776192,4.2109903141902265,0.03000000000000016,1.2000000000000062,20.40641907566824,0.0,223.90738319385122,228.00000000000122,0.0,72.05243953407211,4.290000000000022,20.300000000000104,3.1400000000000166,6.000000000000032,4736146.000000025
