date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_fully_vaccinated_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_65_older,median_age,gdp_per_capita,extreme_poverty,female_smokers,male_smokers,population
2020-03-11,5.00000000000002,0.0,0.0,2.0000000000000075,0.0,0.0,1.1900000000000046,1.4400000000000053,22.982483165062575,16.16725631066517,2.037288761940321e-06,142.92256302521065,0.3700000000000014,2.8700000000000108,5422.00000000002,18862.00000000007,0.0500000000000002,22.188180252643022,5.810000000000022,25.0000000000001,2442.8000000000097,15.000000000000057,9.500000000000037,37.80000000000014,30547586.000000115
2020-03-12,5.000000000000022,0.0,0.0,2.0000000000000084,0.0,0.0,1.190000000000005,1.4400000000000062,19.43487599290785,14.867868547257787,1.5279665714552408e-06,142.99732142857204,0.37000000000000155,2.8700000000000117,5422.000000000023,18862.000000000076,0.05000000000000021,22.58486725153789,5.810000000000024,25.00000000000011,2442.8000000000106,15.000000000000064,9.500000000000043,37.80000000000015,30547586.000000127
2020-03-13,5.000000000000024,0.0,0.0,2.000000000000009,0.0,0.0,1.1900000000000055,1.4400000000000066,16.378993129134678,13.585532955369017,5.832464909198955e-06,143.07281654007824,0.3700000000000017,2.8700000000000125,5422.000000000025,18862.000000000084,0.050000000000000225,23.305142358498316,5.810000000000025,25.000000000000117,2442.8000000000116,15.000000000000068,9.500000000000046,37.80000000000017,30547586.000000138
2020-03-14,5.000000000000025,0.0,0.0,2.0000000000000093,0.0,0.0,1.1900000000000057,1.440000000000007,14.034565359671529,12.368884687438214,5.94810067297339e-05,143.14446049814228,0.3700000000000018,2.8700000000000134,5422.0000000000255,18862.000000000087,0.05000000000000024,24.435927874239,5.810000000000027,25.000000000000124,2442.800000000012,15.000000000000071,9.500000000000048,37.800000000000175,30547586.000000145
2020-03-15,5.000000000000026,0.0,0.0,2.0000000000000098,0.0,0.0,1.190000000000006,1.4400000000000075,12.569085515121033,11.278279546606468,0.00017577860680338802,143.17648855395598,0.3700000000000019,2.8700000000000143,5422.000000000026,18862.00000000009,0.05000000000000025,26.047357347178966,5.810000000000029,25.000000000000128,2442.8000000000125,15.000000000000075,9.50000000000005,37.80000000000018,30547586.00000015
2020-03-16,5.000000000000027,0.0,0.0,2.00000000000001,0.0,0.0,1.1900000000000062,1.4400000000000075,12.207230533668952,10.389850577860484,0.0003655120417218053,143.10059362942968,0.37000000000000194,2.8700000000000143,5422.000000000027,18862.000000000095,0.05000000000000025,28.18500120366158,5.810000000000029,25.00000000000013,2442.800000000013,15.000000000000078,9.50000000000005,37.80000000000019,30547586.000000153
2020-03-17,5.000000000000027,0.0,0.0,2.00000000000001,0.0,0.0,1.1900000000000062,1.4400000000000075,12.711830463276943,9.815141650266737,0.0006359633784148206,142.78113041922825,0.370000000000002,2.8700000000000143,5422.000000000028,18862.0000000001,0.05000000000000025,30.86403597061954,5.810000000000029,25.000000000000135,2442.800000000013,15.000000000000078,9.50000000000005,37.800000000000196,30547586.000000156
2020-03-18,5.000000000000027,0.0,0.0,2.00000000000001,0.0,0.0,1.1900000000000062,1.4400000000000075,13.75193738096344,9.60805953440336,0.0009901701205381167,142.1153840135164,0.37000000000000205,2.8700000000000143,5422.000000000028,18862.0000000001,0.05000000000000025,34.064871192573634,5.810000000000029,25.000000000000135,2442.800000000013,15.000000000000078,9.50000000000005,37.800000000000196,30547586.00000016
2020-03-19,5.000000000000027,0.0,0.0,2.00000000000001,0.0,0.0,1.1900000000000062,1.4400000000000075,15.271373311525236,9.821057579050755,0.0014263703182639661,140.93459554084208,0.37000000000000205,2.8700000000000143,5422.000000000028,18862.0000000001,0.05000000000000025,37.747378022743156,5.810000000000029,25.000000000000135,2442.800000000013,15.000000000000078,9.50000000000005,37.800000000000196,30547586.00000016
2020-03-20,5.000000000000027,0.0,0.0,2.00000000000001,0.0,0.0,1.1900000000000062,1.4400000000000075,17.286694980411895,10.500246965800688,0.0019375864006242883,139.4029731585406,0.37000000000000205,2.8700000000000143,5422.000000000028,18862.0000000001,0.05000000000000025,41.86030113179564,5.810000000000029,25.000000000000135,2442.800000000013,15.000000000000078,9.50000000000005,37.800000000000196,30547586.00000016
2020-03-21,5.000000000000027,0.0,0.0,2.00000000000001,0.0,0.0,1.1900000000000062,1.4400000000000075,19.65425173520122,11.651752774447498,0.0025113130497679418,137.5346426032301,0.37000000000000205,2.8700000000000143,5422.000000000028,18862.0000000001,0.05000000000000025,46.33484931361733,5.810000000000029,25.000000000000135,2442.800000000013,15.000000000000078,9.50000000000005,37.800000000000196,30547586.00000016
2020-03-22,5.000000000000027,0.0,0.0,2.00000000000001,0.0,0.0,1.1900000000000062,1.4400000000000075,22.194630570416255,13.23983268038316,0.0031334847873259633,135.58366779599095,0.37000000000000205,2.8700000000000143,5422.000000000028,18862.0000000001,0.05000000000000025,51.07297926058478,5.810000000000029,25.000000000000135,2442.800000000013,15.000000000000078,9.50000000000005,37.800000000000196,30547586.00000016
2020-03-23,4.994957983193304,0.0,0.0,2.00000000000001,0.0,0.0,1.1900000000000062,1.4400000000000075,25.020624134448738,15.217528033235038,0.0037919903411947607,133.77425860394231,0.37000000000000205,2.8700000000000143,5422.000000000028,18862.0000000001,0.05000000000000025,55.96608027607863,5.810000000000029,25.000000000000135,2442.800000000013,15.000000000000078,9.50000000000005,37.800000000000196,30547586.00000016
2020-03-24,4.9852941176470855,0.0,0.0,2.00000000000001,0.0,0.0,1.1900000000000062,1.4400000000000075,28.06589634905897,17.517072980323853,0.004488789135986578,132.19938819988644,0.37000000000000205,2.8700000000000143,5422.000000000028,18862.0000000001,0.05000000000000025,60.90644352961887,5.810000000000029,25.000000000000135,2442.800000000013,15.000000000000078,9.50000000000005,37.800000000000196,30547586.00000016
2020-03-25,4.974878797672941,0.0,0.0,2.00000000000001,0.0,0.0,1.1900000000000062,1.4400000000000075,31.381188045030655,20.11997991300634,0.005210160048499317,131.0196930568316,0.37000000000000205,2.8700000000000143,5422.000000000028,18862.0000000001,0.05000000000000025,65.78474021023948,5.810000000000029,25.000000000000135,2442.800000000013,15.000000000000078,9.50000000000005,37.800000000000196,30547586.00000016
