date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,total_cases_per_million,total_deaths_per_million,population
2020-06-13,5.9999999955113985,1.8740760908013903e-09,4.814000348187639e-09,1.000000000000005,0.0,548.0399995900111,91.34000000000046,10994.000000000055
2020-06-14,5.999999996633557,1.4055570681010427e-09,3.6105002611407294e-09,1.000000000000005,0.0,548.0399996925091,91.34000000000046,10994.000000000055
2020-06-15,5.999999997475177,1.0541678010757821e-09,2.7078751958555473e-09,1.000000000000005,0.0,548.0399997693826,91.34000000000046,10994.000000000055
2020-06-16,5.999999998106391,7.906258508068366e-10,2.0309063968916605e-09,1.000000000000005,0.0,548.0399998270377,91.34000000000046,10994.000000000055
2020-06-17,5.999999998579803,5.929693881051275e-10,1.5231797976687453e-09,1.000000000000005,0.0,548.0399998702791,91.34000000000046,10994.000000000055
2020-06-18,5.999999998934861,4.447270410788456e-10,1.142384848251559e-09,1.000000000000005,0.0,548.0399999027101,91.34000000000046,10994.000000000055
2020-06-19,5.999999999201155,3.335452808091342e-10,8.567886361886692e-10,1.000000000000005,0.0,548.0399999270334,91.34000000000046,10994.000000000055
2020-06-20,5.999999999400874,2.501589606068506e-10,6.42591477141502e-10,1.000000000000005,0.0,548.0399999452758,91.34000000000046,10994.000000000055
2020-06-21,5.999999999550663,1.8761922045513797e-10,4.819436078561265e-10,1.000000000000005,0.0,548.0399999589577,91.34000000000046,10994.000000000055
2020-06-22,5.999999999663006,1.4071441534135347e-10,3.614577058920949e-10,1.000000000000005,0.0,548.039999969219,91.34000000000046,10994.000000000055
2020-06-23,5.9999999997472635,1.055358115060151e-10,2.7109327941907113e-10,1.000000000000005,0.0,548.039999976915,91.34000000000046,10994.000000000055
2020-06-24,5.999999999810456,7.915185862951132e-11,2.0331995956430335e-10,1.000000000000005,0.0,548.039999982687,91.34000000000046,10994.000000000055
2020-06-25,5.999999999857851,5.936389397213349e-11,1.524899696732275e-10,1.000000000000005,0.0,548.039999987016,91.34000000000046,10994.000000000055
2020-06-26,5.999999999893397,4.452292047910011e-11,1.1436747725492062e-10,1.000000000000005,0.0,548.0399999902628,91.34000000000046,10994.000000000055
2020-06-27,5.999999999920057,3.3392190359325085e-11,8.577560794119047e-11,1.000000000000005,0.0,548.0399999926979,91.34000000000046,10994.000000000055
2020-06-28,5.9999999999400515,2.5044142769493814e-11,6.433170595589286e-11,1.000000000000005,0.0,548.0399999945241,91.34000000000046,10994.000000000055
2020-06-29,5.9999999999550475,1.878310707712036e-11,4.824877946691964e-11,1.000000000000005,0.0,548.0399999958938,91.34000000000046,10994.000000000055
2020-06-30,5.999999999966294,1.408733030784027e-11,3.6186584600189734e-11,1.000000000000005,0.0,548.0399999969211,91.34000000000046,10994.000000000055
2020-07-01,5.9999999999747295,1.0565497730880202e-11,2.71399384501423e-11,1.000000000000005,0.0,548.0399999976916,91.34000000000046,10994.000000000055
2020-07-02,5.999999999981055,7.924123298160152e-12,2.0354953837606722e-11,1.000000000000005,0.0,548.0399999982694,91.34000000000046,10994.000000000055
2020-07-03,5.9999999999858,5.943092473620114e-12,1.526621537820504e-11,1.000000000000005,0.0,548.0399999987028,91.34000000000046,10994.000000000055
2020-07-04,5.999999999989358,4.457319355215086e-12,1.144966153365378e-11,1.000000000000005,0.0,548.0399999990278,91.34000000000046,10994.000000000055
2020-07-05,5.999999999992028,3.3429895164113144e-12,8.587246150240336e-12,1.000000000000005,0.0,548.0399999992717,91.34000000000046,10994.000000000055
2020-07-06,5.99999999999403,2.507242137308486e-12,6.440434612680252e-12,1.000000000000005,0.0,548.0399999994545,91.34000000000046,10994.000000000055
2020-07-07,5.999999999995531,1.8804316029813645e-12,4.830325959510189e-12,1.000000000000005,0.0,548.0399999995916,91.34000000000046,10994.000000000055
2020-07-08,5.999999999996657,1.4103237022360234e-12,3.622744469632642e-12,1.000000000000005,0.0,548.0399999996945,91.34000000000046,10994.000000000055
