date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_deaths_per_million,life_expectancy,population
2021-04-16,1697.1244315536248,2.1128430050758387,2.681978982561825,12.95273557874076,0.020191602419760764,0.041672427832776915,58728.08946853466,448.22417838021784,82.08000000000042,31816.000000000167
2021-04-17,1699.095876994245,1.971445440620068,2.5007520132626775,12.96581218825727,0.015143701814820573,0.034580112729786325,58796.31012968162,448.67675983558416,82.08000000000042,31816.000000000167
2021-04-18,1700.9713421348265,1.8754651405814076,2.3304293945623953,12.97435914119297,0.01135777636111543,0.027645491787158756,58861.20952146944,448.9725698766888,82.08000000000042,31816.000000000167
2021-04-19,1702.7915641318268,1.820221997000376,2.1784616710026,12.979508851693065,0.008518332270836572,0.0212069695191021,58924.19734165161,449.15081396213907,82.08000000000042,31816.000000000167
2021-04-20,1704.5726485352009,1.7810844033740723,2.0492449281065097,12.981900546332842,0.006388749203127429,0.015905227139326576,58985.83092172037,449.23361467328556,82.08000000000042,31816.000000000167
2021-04-21,1706.3386331370205,1.7659846018195031,1.9467396107534463,12.982902462109056,0.004791561902345571,0.011928920354494933,59046.942077360174,449.26831701660024,82.08000000000042,31816.000000000167
2021-04-22,1708.1169192613004,1.77828612427995,1.8737245529261084,12.984267990731778,0.004207763217321558,0.0089466902658712,59108.47901099371,449.3155913500397,82.08000000000042,31816.000000000167
2021-04-23,1709.9348452313689,1.817925970068401,1.831237500021022,12.987877786843292,0.0057414720574643545,0.0067100176994034,59171.38773869139,449.44051057781803,82.08000000000042,31816.000000000167
2021-04-24,1711.817116470394,1.8822712390251237,1.8181555005813799,12.995546349182261,0.009267319298431194,0.005505363953285582,59236.52316035346,449.70585804648636,82.08000000000042,31816.000000000167
2021-04-25,1713.7838780767797,1.9667616063858464,1.8308802000966709,13.008876956456849,0.014529674994185428,0.005839430204783198,59304.58236234663,450.1671084669921,82.08000000000042,31816.000000000167
2021-04-26,1715.8366642136957,2.052786136916085,1.8638202987473607,13.029152869249572,0.021175213582419992,0.007705364508791035,59375.61842221254,450.86866360622406,82.08000000000042,31816.000000000167
