date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,total_cases_per_million,total_deaths_per_million,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,life_expectancy,population
2022-07-10,454.62364060021474,0.12567307949564838,0.08699246795734521,7.000000000000038,8.402462880589428e-51,39529.05555018866,608.640000000003,2.000000070071282,0.029999999999999347,79.94000000000042,11596.000000000064
2022-07-11,454.59083969385915,0.09425480962173628,0.07693084094861656,7.000000000000038,6.301847160442071e-51,39526.20368785164,608.640000000003,2.0000000525534642,0.02999999999999955,79.94000000000042,11596.000000000064
2022-07-12,454.41224741745384,0.07069110721630222,0.05769813071146242,7.000000000000038,4.726385370331553e-51,39510.67542765349,608.640000000003,2.000000039415101,0.029999999999999704,79.94000000000042,11596.000000000064
2022-07-13,454.21186817459716,0.05301833041222666,0.043273598033596816,7.000000000000038,3.5447890277486646e-51,39493.252817023305,608.640000000003,2.0000000295613285,0.02999999999999982,79.94000000000042,11596.000000000064
2022-07-14,454.17651586915144,0.15469587450600283,0.03245519852519761,7.000000000000038,2.6585917708114985e-51,39490.179121494104,608.640000000003,2.0000000221709993,0.029999999999999905,79.94000000000042,11596.000000000064
2022-07-15,454.5192647299185,0.48528499573082906,0.05542995739422134,7.000000000000038,1.9939438281086238e-51,39519.980913518826,608.640000000003,2.000000016628252,0.02999999999999997,79.94000000000042,11596.000000000064
2022-07-16,455.452037429146,1.0396748004503555,0.1636201409609864,7.000000000000038,1.4954578710814678e-51,39601.08463908229,608.640000000003,2.0000000124711916,0.03000000000000002,79.94000000000042,11596.000000000064
2022-07-17,457.16504617140765,1.7931853181787547,0.38400582970264147,7.000000000000038,1.1215934033111008e-51,39750.02904266019,608.640000000003,2.0000000093533963,0.030000000000000054,79.94000000000042,11596.000000000064
2022-07-18,459.59204577917046,2.4871320397006524,0.7304974233435637,7.000000000000038,8.411950524833255e-52,39961.054166610586,608.640000000003,2.00000000701505,0.030000000000000082,79.94000000000042,11596.000000000064
2022-07-19,462.8557020783992,3.3087556231820905,1.218438516764302,7.000000000000038,6.3089628936249416e-52,40244.8256721461,608.640000000003,2.00000000526129,0.030000000000000103,79.94000000000042,11596.000000000064
2022-07-20,467.1713984075395,4.349520822105388,1.8605956942959208,7.000000000000038,4.731722170218706e-52,40620.07091522792,608.640000000003,2.00000000394597,0.030000000000000117,79.94000000000042,11596.000000000064
2022-07-21,472.77509049925584,5.629060461440076,2.6637853292222706,7.000000000000038,3.54879162766403e-52,41107.30600348629,608.640000000003,2.00000000295948,0.03000000000000013,79.94000000000042,11596.000000000064
2022-07-22,479.8691976417341,7.1131334197710885,3.6263436834066924,7.000000000000038,2.6615937207480225e-52,41724.131088910835,608.640000000003,2.000000002219613,0.030000000000000138,79.94000000000042,11596.000000000064
2022-07-23,488.58202104965943,8.727093115894917,4.736229482012044,7.000000000000038,1.996195290561017e-52,42481.70183736839,608.640000000003,2.0000000016647124,0.030000000000000145,79.94000000000042,11596.000000000064
2022-07-24,498.9373076424489,10.365988873766717,5.969600844540721,7.000000000000038,1.4971464679207628e-52,43382.08303074128,608.640000000003,2.000000001248537,0.03000000000000015,79.94000000000042,11596.000000000064
2022-07-25,510.9965489283468,12.067267996630815,7.344668151181898,7.000000000000038,1.122859850940572e-52,44430.62130214459,608.640000000003,2.000000000936405,0.030000000000000155,79.94000000000042,11596.000000000064
2022-07-26,524.8168040685944,13.826275173297313,8.852020505758775,7.000000000000038,8.42144888205429e-53,45632.277890635654,608.640000000003,2.0000000007023067,0.03000000000000016,79.94000000000042,11596.000000000064
2022-07-27,540.2822539887446,15.469964944937463,10.44431289063132,7.000000000000038,6.316086661540718e-53,46976.98245449911,608.640000000003,2.000000000526733,0.03000000000000016,79.94000000000042,11596.000000000064
2022-07-28,557.1404720041644,16.861604284010173,12.05175002026828,7.000000000000038,4.737064996155539e-53,48442.78676314332,608.640000000003,2.0000000003950524,0.03000000000000016,79.94000000000042,11596.000000000064
2022-07-29,575.0296267891616,17.89169448644011,13.593699231426188,7.000000000000038,3.552798747116654e-53,49998.22996602272,608.640000000003,2.000000000296292,0.03000000000000016,79.94000000000042,11596.000000000064
2022-07-30,593.4988846038307,18.47116259075125,14.987400150783632,7.000000000000038,2.6645990603374904e-53,51604.11254432966,608.640000000003,2.000000000222222,0.03000000000000016,79.94000000000042,11596.000000000064
2022-07-31,612.0237109641862,18.52625494241705,16.15449694566694,7.000000000000038,1.9984492952531178e-53,53214.82677476316,608.640000000003,2.000000000166669,0.03000000000000016,79.94000000000042,11596.000000000064
2022-08-01,630.2366746258556,18.214035098215525,17.033689612934783,7.000000000000038,1.4988369714398382e-53,54798.42489668331,608.640000000003,2.0000000001250045,0.03000000000000016,79.94000000000042,11596.000000000064
2022-08-02,647.9093417806403,17.67347073219431,17.584181236850437,7.000000000000038,1.1241277285798787e-53,56335.044830883606,608.640000000003,2.000000000093756,0.03000000000000016,79.94000000000042,11596.000000000064
2022-08-03,664.7474879127275,16.83874881514446,17.78046947644199,7.000000000000038,8.430957964349089e-54,57799.10406207682,608.640000000003,2.0000000000703198,0.03000000000000016,79.94000000000042,11596.000000000064
