date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,male_smokers,median_age,female_smokers,human_development_index,population
2020-10-31,3659.122481195044,1.7594745941169965,1.943380135765125,118.67572703943037,0.12046970041897967,0.1754215941505862,0.200000000000001,0.743423130773861,1148.000000000006,0.0,401.80000000000217,281.0000000000015,0.010000000000000054,58.60645102544396,31.20000000000017,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
2020-11-01,3660.854078090858,1.731596895813994,1.8780418891541628,118.76901247414307,0.11452809949005907,0.1526091820382791,0.200000000000001,0.7436872575826592,1148.000000000006,0.0,401.80000000000217,281.0000000000015,0.010000000000000054,58.267583097783756,31.20000000000017,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
2020-11-02,3662.5662049805596,1.7121268897014803,1.8241125416232196,118.86585114616983,0.11277067060978752,0.13599308562373208,0.200000000000001,0.7436920753783335,1148.000000000006,0.0,401.80000000000217,281.0000000000015,0.010000000000000054,57.883299314288124,31.20000000000017,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
2020-11-03,3664.2650868317405,1.6988818511804435,1.7808400623260143,118.96776263241358,0.11386048518099949,0.12478553819969963,0.200000000000001,0.7434208018472611,1148.000000000006,0.0,401.80000000000217,281.0000000000015,0.010000000000000054,57.43499484770712,31.20000000000017,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
2020-11-04,3665.960482867831,1.6953960360905709,1.748091908412257,119.07653302796257,0.11773214475194242,0.11831652921538571,0.200000000000001,0.742877818580017,1148.000000000006,0.0,401.80000000000217,281.0000000000015,0.010000000000000054,56.90841872789418,31.20000000000017,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
2020-11-05,3667.6636717824235,1.7031889145921708,1.7259448201262604,119.19382511033861,0.12401339427824273,0.11595911636855301,0.200000000000001,0.7420667349757377,1148.000000000006,0.0,401.80000000000217,281.0000000000015,0.010000000000000054,56.29437917197113,31.20000000000017,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
2020-11-06,3669.3859406500096,1.722268867586018,1.7143771671308967,119.32088596268302,0.13210183627106106,0.11707340967460497,0.200000000000001,0.7409970454140926,1148.000000000006,0.0,401.80000000000217,281.0000000000015,0.010000000000000054,55.58927258195192,31.20000000000017,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
2020-11-07,3671.137451609038,1.7515109590282363,1.7130382082505666,119.45832769114625,0.14122246640820876,0.12096455951839735,0.200000000000001,0.7396875061032337,1148.000000000006,0.0,401.80000000000217,281.0000000000015,0.010000000000000054,54.795480292960455,31.20000000000017,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
2020-11-08,3672.9263918742045,1.788940265166461,1.721075036278425,119.60596296293,0.15047082524248517,0.12685124769309686,0.200000000000001,0.7381670516847307,1148.000000000006,0.0,401.80000000000217,281.0000000000015,0.010000000000000054,53.92166613439397,31.20000000000017,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
2020-11-09,3674.7432101952513,1.8168183210467939,1.735918752968356,119.76394216402055,0.1601058661846114,0.1342076018978125,0.200000000000001,0.7364738666562445,1148.000000000006,0.0,401.80000000000217,281.0000000000015,0.010000000000000054,52.98299960079555,31.20000000000017,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
