date,total_cases,new_cases,total_deaths,new_deaths,icu_patients,hosp_patients,weekly_hosp_admissions,total_boosters_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,population
2020-05-25,0.0,0.0,0.0,0.0,55.53665403432514,382.7263693757857,697.4962334912572,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-05-26,0.0,0.0,0.0,0.0,54.09037029303546,386.0683387642251,692.4328086026067,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-05-27,0.0,0.0,0.0,0.0,52.69108088719749,389.9931254370996,688.1035334073534,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-05-28,0.0,0.0,0.0,0.0,51.34478125363348,394.16895526076,684.48951172326,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-05-29,0.0,0.0,0.0,0.0,50.05923235263629,398.2335684171285,681.4489696036935,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-05-30,0.0,0.0,0.0,0.0,48.827876106752655,401.88345039170923,678.8146037380005,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-05-31,0.0,0.0,0.0,0.0,47.66064528303805,404.85004739300683,676.4186935921244,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-06-01,0.0,0.0,0.0,0.0,46.54383561063025,406.8000597852211,674.0694338980375,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-06-02,0.0,0.0,0.0,0.0,45.4614319762339,407.4429504627044,671.5628381901741,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-06-03,0.0,0.0,0.0,0.0,44.41911858463185,406.60415854838635,668.7731144215585,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-06-04,0.0,0.0,0.0,0.0,43.40553156937246,404.2523108957764,665.6401622544373,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-06-05,0.0,0.0,0.0,0.0,42.42940724199384,400.4422228292343,662.1990454141644,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-06-06,0.0,0.0,0.0,0.0,41.49594037008626,395.38947255179056,658.4582207122079,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-06-07,0.0,0.0,0.0,0.0,40.591751657655244,389.2602524422856,654.4871367688045,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-06-08,0.0,0.0,0.0,0.0,39.70591781563968,382.2606870692713,650.293132149972,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-06-09,0.0,0.0,0.0,0.0,38.83216945416679,374.5662651403509,645.9270404505536,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-06-10,0.0,0.0,0.0,0.0,37.98464745261609,366.4563245824776,641.4281988899522,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
