date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,new_tests_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,aged_65_older,extreme_poverty,female_smokers,male_smokers,human_development_index,population
2020-11-07,441.78230714936285,1.6755593277228278,1.9478074879958365,10.000000000000053,2.0795178161518743e-24,5.2238424464343035e-24,346.1905938203678,0.451737288766762,11119.000000000055,0.0,16.670190385824256,37.40000000000019,10.94000000000006,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.000000007
2020-11-08,443.446685113154,1.6643779637947085,1.8584280141869247,10.000000000000053,1.5596383621139057e-24,3.917881834825728e-24,347.4952044150501,0.4513262374218724,11119.000000000055,0.0,16.670142789368214,37.40000000000019,10.94000000000006,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.000000007
2020-11-09,445.1307475129527,1.6840623998014315,1.7890252769621091,10.000000000000053,1.1697287715854293e-24,2.938411376119296e-24,348.8151536344943,0.4500845293915504,11119.000000000055,0.0,16.670107092026186,37.40000000000019,10.94000000000006,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.000000007
2020-11-10,446.85082404777273,1.7200765348219875,1.7431311102749132,10.000000000000053,8.77296578689072e-25,2.203808532089472e-24,350.16322640880594,0.448107676293825,11119.000000000055,0.0,16.67008031901966,37.40000000000019,10.94000000000006,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.000000007
2020-11-11,448.6267573377048,1.7759332899335587,1.7228570592737373,10.000000000000053,6.57972434016804e-25,1.652856399067104e-24,351.55496650990165,0.44550625818998796,11119.000000000055,0.0,16.67006023926477,37.40000000000019,10.94000000000006,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.000000007
2020-11-12,450.4777926315921,1.8510352938884398,1.7286725294262169,10.000000000000053,4.93479325512603e-25,1.239642299300328e-24,353.0054561364668,0.4424091054071974,11119.000000000055,0.0,16.6700451794486,37.40000000000019,10.94000000000006,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.000000007
2020-11-13,452.41949508778646,1.9417024561952598,1.75923839836249,10.000000000000053,3.7010949413445227e-25,9.29731724475246e-25,354.52690060267383,0.4389871781181006,11119.000000000055,0.0,16.670033884586474,37.40000000000019,10.94000000000006,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.000000007
2020-11-14,454.4614377347158,2.0419426469299,1.8112822247576492,10.000000000000053,2.775821206008392e-25,6.9729879335643445e-25,356.1268168547208,0.43543414570880873,11119.000000000055,0.0,16.67002541343988,37.40000000000019,10.94000000000006,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.000000007
2020-11-15,456.60546744130903,2.1440297065936793,1.8795046549935792,10.000000000000053,2.081865904506294e-25,5.229740950173258e-25,357.8066748582357,0.43191449098813595,11119.000000000055,0.0,16.670019060079934,37.40000000000019,10.94000000000006,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.000000007
2020-11-16,458.85322792422744,2.24776048291876,1.9597487239536555,10.000000000000053,1.5613994283797205e-25,3.922305712629944e-25,359.56778620185435,0.42854608155719826,11119.000000000055,0.0,16.67001429505997,37.40000000000019,10.94000000000006,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.000000007
2020-11-17,461.2090547505403,2.355826826313185,2.0503081493000863,10.000000000000053,1.1710495712847905e-25,2.941729284472458e-25,361.4135557147397,0.42542006536958,11119.000000000055,0.0,16.670010721295,37.40000000000019,10.94000000000006,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.000000007
2020-11-18,463.6673114248968,2.458256674356741,2.14754866207203,10.000000000000053,8.782871784635928e-26,2.2062969633543434e-25,363.339576773127,0.42258945109570534,11119.000000000055,0.0,16.670008040971275,37.40000000000019,10.94000000000006,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.000000007
2020-11-19,466.21423599271986,2.546924567823151,2.246758458415694,10.000000000000053,6.587153838476946e-26,1.6547227225157575e-25,365.33507672981347,0.42004745354479184,11119.000000000055,0.0,16.67000603072848,37.40000000000019,10.94000000000006,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.000000007
2020-11-20,468.82932599260135,2.6150899998815884,2.34278603838191,10.000000000000053,4.94036537885771e-26,1.2410420418868182e-25,367.38400098627466,0.4177842973337722,11119.000000000055,0.0,16.670004523046384,37.40000000000019,10.94000000000006,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.000000007
2020-11-21,471.4863771705991,2.6570511779978148,2.430518585024316,10.000000000000053,3.7052740341432825e-26,9.307815314151136e-26,369.4658260467524,0.41575839106755663,11119.000000000055,0.0,16.670003392284812,37.40000000000019,10.94000000000006,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.000000007
2020-11-22,474.15426251595903,2.6678853453600326,2.5052407487229917,10.000000000000053,2.778955525607462e-26,6.980861485613353e-26,371.5561693088205,0.41392577455470814,11119.000000000055,0.0,16.67000254421363,37.40000000000019,10.94000000000006,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.000000007
2020-11-23,476.82650813454586,2.672245618586932,2.565777685007018,10.000000000000053,2.0842166442055964e-26,5.235646114210014e-26,373.6499606920231,0.4122033806897873,11119.000000000055,0.0,16.670001908160245,37.40000000000019,10.94000000000006,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.000000007
2020-11-24,479.48853009897084,2.6620219644250125,2.609426508745571,10.000000000000053,1.5631624831541974e-26,3.9267345856575105e-26,375.73577740331007,0.41050353745657825,11119.000000000055,0.0,16.670001431120205,37.40000000000019,10.94000000000006,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.000000007
2020-11-25,482.11064450376983,2.6221144047990474,2.632756533142892,10.000000000000053,1.172371862365648e-26,2.9450509392431327e-26,377.7903642418819,0.40874885541951894,11119.000000000055,0.0,16.670001073340178,37.40000000000019,10.94000000000006,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.000000007
