date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,new_tests_smoothed,tests_per_case,new_people_vaccinated_smoothed_per_hundred,aged_70_older,median_age,aged_65_older,gdp_per_capita,handwashing_facilities,population
2021-08-08,4524.44454610311,40.33296427031455,36.83614918297786,76.58818952173573,0.4505432117333532,0.32059079305788857,2148.830465635546,1.2356126889367947,239.0000000000013,26.600000000000147,0.008968998670653375,1.5600000000000083,19.4000000000001,3.000000000000016,1548.6800000000082,6.400000000000032,2105580.000000011
2021-08-09,4565.343671374366,40.899125271255684,37.96007875859738,77.09527918073306,0.5070896970999512,0.3577027909795838,2168.2546512628614,1.222830234220374,239.0000000000013,26.600000000000147,0.008547692765110275,1.5600000000000083,19.4000000000001,3.000000000000016,1548.6800000000082,6.400000000000032,2105580.000000011
2021-08-10,4606.776257086049,41.432585711683586,38.975122902173695,77.66623960533012,0.5709604531740271,0.4032617409399245,2187.9322880593018,1.2100240977725867,239.0000000000013,26.600000000000147,0.00804522335534532,1.5600000000000083,19.4000000000001,3.000000000000016,1548.6800000000082,6.400000000000032,2105580.000000011
2021-08-11,4648.7989833769225,42.02272629087329,39.88703464592574,78.31327052494146,0.6470309410440639,0.45760952483875156,2207.890305087789,1.1972231476668689,239.0000000000013,26.600000000000147,0.007462488945080427,1.5600000000000083,19.4000000000001,3.000000000000016,1548.6800000000082,6.400000000000032,2105580.000000011
2021-08-12,4691.510517429273,42.711534052350245,40.710394601121806,79.04915780644053,0.7358872975736117,0.5207116685159425,2228.1755660815206,1.1844199463997978,239.0000000000013,26.600000000000147,0.006794345700406965,1.5600000000000083,19.4000000000001,3.000000000000016,1548.6800000000082,6.400000000000032,2105580.000000011
2021-08-13,4735.0159682271005,43.505450797827706,41.466958361959705,79.88405646084215,0.8348986664575212,0.5920672032292333,2248.8379869399414,1.1715741711767083,239.0000000000013,26.600000000000147,0.006052126437554744,1.5600000000000083,19.4000000000001,3.000000000000016,1548.6800000000082,6.400000000000032,2105580.000000011
2021-08-14,4779.40022762476,44.38425939765979,42.18441705847695,80.82307789831434,0.9390214465141188,0.6706410617625856,2269.9178738507253,1.1586151791259072,239.0000000000013,26.600000000000147,0.005265177568954685,1.5600000000000083,19.4000000000001,3.000000000000016,1548.6800000000082,6.400000000000032,2105580.000000011
2021-08-15,4824.707976148442,45.30774852368124,42.89546777123334,81.86448036943723,1.041402477904337,0.7548133755074611,2291.43642688126,1.1454807767167654,239.0000000000013,26.600000000000147,0.004478779750730237,1.5600000000000083,19.4000000000001,3.000000000000016,1548.6800000000082,6.400000000000032,2105580.000000011
2021-08-16,4871.038351212825,46.33037506438349,43.67169197257503,82.99453028354216,1.1300499191910212,0.8436019514754584,2313.440714310916,1.132098462304867,239.0000000000013,26.600000000000147,0.0037740815809856236,1.5600000000000083,19.4000000000001,3.000000000000016,1548.6800000000082,6.400000000000032,2105580.000000011
2021-08-17,4918.428860371487,47.39050915866261,44.5231099619782,84.21661523043309,1.2220849507054852,0.9364555036841649,2335.9485434901394,1.118408688357611,239.0000000000013,26.600000000000147,0.003256708567768954,1.5600000000000083,19.4000000000001,3.000000000000016,1548.6800000000082,6.400000000000032,2105580.000000011
