date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_boosters_per_hundred,reproduction_rate,icu_patients,hosp_patients,total_vaccinations_per_hundred,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_70_older,extreme_poverty,diabetes_prevalence,population,excess_mortality_cumulative,excess_mortality
2020-09-27,34787.46712705574,676.6157841941586,648.1876659571245,863.2640324474801,3.6726226683378447,3.133784525868075,3837.6954352840653,0.010000000000000054,1.1705162534831783,76.5040763406628,400.8275630462889,0.3600000000000019,16468.663011778168,15598.607466044647,0.010000000000000054,72.00000000000037,12268.000000000064,0.14000000000000073,37.665813660667204,106.75000000000054,44.400000000000226,13.750000000000068,0.7000000000000035,6.3500000000000325,8939617.000000045,1.17355551585044,5.348507327622569
2020-09-28,35466.648373734,679.1812466782637,657.2441232558211,867.0533249173825,3.7892924699023873,3.298071102869064,3912.6218027073983,0.010000000000000054,1.1605462075655204,78.98306695168338,412.41107306041215,0.3600000000000019,16702.448777902817,15890.433427587806,0.010000000000000054,72.00000000000037,12268.000000000064,0.14000000000000073,37.90440129268856,106.75000000000054,44.400000000000226,13.750000000000068,0.7000000000000035,6.3500000000000325,8939617.000000045,1.1835380008180192,4.996231659259272
2020-09-29,36148.24882070133,681.6004469673284,664.9595179428364,870.9652845736232,3.91195965624063,3.4600714266993147,3987.8150540344327,0.010000000000000054,1.1530550984666434,81.37015412455776,423.23155948179976,0.3600000000000019,16901.40933714401,16163.828205791073,0.010000000000000054,72.00000000000037,12268.000000000064,0.14000000000000073,38.15334088548286,106.75000000000054,44.400000000000226,13.750000000000068,0.7000000000000035,6.3500000000000325,8939617.000000045,1.1926966486419583,4.663680993497926
2020-09-30,36834.235047975955,685.9862272746245,671.6899425941677,875.0289731264048,4.063688552781642,3.6212224452668957,4063.4921277915064,0.010000000000000054,1.1481664046515356,83.6417235442911,433.28467478264974,0.3600000000000019,17059.035687408774,16413.22693973441,0.010000000000000054,72.00000000000037,12268.000000000064,0.14000000000000073,38.4041569246164,106.75000000000054,44.400000000000226,13.750000000000068,0.7000000000000035,6.3500000000000325,8939617.000000045,1.2012331938413374,4.362278636895542
2020-10-01,37527.70157686761,693.4665288916514,677.9464178376759,879.2829935810687,4.254020454663808,3.784384351726519,4139.994393839757,0.010000000000000054,1.1458974279230425,85.7794180622262,442.5824782912543,0.3600000000000019,17196.97813918298,16637.339742615957,0.010000000000000054,72.00000000000037,12268.000000000064,0.14000000000000073,38.65647693715984,106.75000000000054,44.400000000000226,13.750000000000068,0.7000000000000035,6.3500000000000325,8939617.000000045,1.209361962515551,4.1024997939981915
2020-10-02,38232.13219428618,704.430617418578,684.3208403659761,883.7653479653761,4.482354384307494,3.9531615669623164,4217.706165774136,0.010000000000000054,1.1461218427587023,87.77315436761353,451.1966680267801,0.3600000000000019,17326.248859720163,16837.369141157207,0.010000000000000054,72.00000000000037,12268.000000000064,0.14000000000000073,38.91141620319314,106.75000000000054,44.400000000000226,13.750000000000068,0.7000000000000035,6.3500000000000325,8939617.000000045,1.217298413432514,3.892862055767371
2020-10-03,38950.845945973255,718.7137516870761,691.4304439461056,888.5058306249706,4.740482659594559,4.131393476449927,4296.993585222657,0.010000000000000054,1.1486178849778843,89.6413557563179,459.22356760056414,0.3600000000000019,17452.185335805014,17015.250417600313,0.010000000000000054,72.00000000000037,12268.000000000064,0.14000000000000073,39.168980704431114,106.75000000000054,44.400000000000226,13.750000000000068,0.7000000000000035,6.3500000000000325,8939617.000000045,1.2252459266133104,3.739164802976147
2020-10-04,39686.5816314257,735.7356854524445,699.8761451767748,893.5203231949736,5.014492570002973,4.322772482903063,4378.158785070846,0.010000000000000054,1.1530962514838996,91.39463995880288,466.8413343946707,0.3600000000000019,17556.05020094881,17170.599787990177,0.010000000000000054,72.00000000000037,12268.000000000064,0.14000000000000073,39.41193236090258,106.75000000000054,44.400000000000226,13.750000000000068,0.7000000000000035,6.3500000000000325,8939617.000000045,1.23338127753917,3.643915295832632
2020-10-05,40436.43659525647,749.8549638307695,709.9723490247928,898.7737427194377,5.2534195244641,4.531628974329857,4460.881545493509,0.010000000000000054,1.1592258731636698,93.0115261875897,474.2820512161718,0.3600000000000019,17633.02095711111,17303.54811183946,0.010000000000000054,72.00000000000037,12268.000000000064,0.14000000000000073,39.64212283240938,106.75000000000054,44.400000000000226,13.750000000000068,0.7000000000000035,6.3500000000000325,8939617.000000045,1.2418391255751937,3.605894778273962
2020-10-06,41202.479886649264,766.0432913927939,722.0355282521122,904.2846703233545,5.510927603916926,4.759767302822384,4545.390115648904,0.010000000000000054,1.1666954229723014,94.51169893933493,481.7974304612569,0.3600000000000019,17684.664586611638,17415.450175670183,0.010000000000000054,72.00000000000037,12268.000000000064,0.14000000000000073,39.873400463027195,106.75000000000054,44.400000000000226,13.750000000000068,0.7000000000000035,6.3500000000000325,8939617.000000045,1.2506669515320297,3.618491658089076
2020-10-07,41989.02064543303,786.5407587837692,736.4003338102875,910.082394145232,5.797723821877588,5.007230131286156,4632.159871158145,0.010000000000000054,1.1752301968349161,95.94372895563257,489.6212952118128,0.3600000000000019,17711.477269952287,17508.66292263825,0.010000000000000054,72.00000000000037,12268.000000000064,0.14000000000000073,40.126290489481185,106.75000000000054,44.400000000000226,13.750000000000068,0.7000000000000035,6.3500000000000325,8939617.000000045,1.2599030440119385,3.673659444462555
2020-10-08,42801.04468575551,812.0240403224759,753.3369507455642,916.194859603754,6.112465458521969,5.272506147268762,4721.7408408282145,0.010000000000000054,1.1845876443941268,97.35393440256814,498.0475486551435,0.3600000000000019,17722.280932425456,17583.711897861067,0.010000000000000054,72.00000000000037,12268.000000000064,0.14000000000000073,40.42400519742769,106.75000000000054,44.400000000000226,13.750000000000068,0.7000000000000035,6.3500000000000325,8939617.000000045,1.2695984206947992,3.763484148403714
2020-10-09,43643.04193383835,841.9972480828408,772.989115127694,922.6396320977748,6.44477249402077,5.552685848331348,4814.628351694213,0.010000000000000054,1.194570985396437,98.78481085363924,507.42426847261237,0.3600000000000019,17723.352360599012,17640.44521945271,0.010000000000000054,72.00000000000037,12268.000000000064,0.14000000000000073,40.789451538665524,106.75000000000054,44.400000000000226,13.750000000000068,0.7000000000000035,6.3500000000000325,8939617.000000045,1.2798291137942566,3.881365142884655
2020-10-10,44518.1270062935,875.0850724551506,795.3276267465474,929.4171190313157,6.777486933540798,5.843578381077221,4911.166012801048,0.010000000000000054,1.2050662480971033,100.30564110726255,518.0865917875564,0.3600000000000019,17719.17745726247,17678.589699980635,0.010000000000000054,72.00000000000037,12268.000000000064,0.14000000000000073,41.24123474320412,106.75000000000054,44.400000000000226,13.750000000000068,0.7000000000000035,6.3500000000000325,8939617.000000045,1.290701228641474,4.022906117760044
2020-10-11,45427.37964386046,909.2526375669622,820.1154836345725,936.5054863323116,7.088367300995945,6.13979917042331,5011.472953039707,0.010000000000000054,1.2160222135453567,101.96014550400879,530.336857221405,0.3600000000000019,17718.981654679264,17701.86656393185,0.010000000000000054,72.00000000000037,12268.000000000064,0.14000000000000073,41.795625314028875,106.75000000000054,44.400000000000226,13.750000000000068,0.7000000000000035,6.3500000000000325,8939617.000000045,1.3023505821145915,4.186588605773175
2020-10-12,46358.722725784886,931.343081924415,846.0420480846896,943.7950811357897,7.289594803478063,6.430701187772244,5114.216854566472,0.010000000000000054,1.2274841779353607,103.8042397033138,544.5708879063584,0.3600000000000019,17739.27688418982,17717.046012153824,0.010000000000000054,72.00000000000037,12268.000000000064,0.14000000000000073,42.464597459988425,106.75000000000054,44.400000000000226,13.750000000000068,0.7000000000000035,6.3500000000000325,8939617.000000045,1.3149382759524613,4.374282436876753
2020-10-13,47314.72693444863,956.0042086637393,873.1789843505255,951.293369675373,7.498288539583347,6.714699775767785,5219.681315779419,0.010000000000000054,1.2395719246603134,105.87226510392378,561.1419021935059,0.3600000000000019,17791.983277234183,17732.376299677773,0.010000000000000054,72.00000000000037,12268.000000000064,0.14000000000000073,43.25435792046003,106.75000000000054,44.400000000000226,13.750000000000068,0.7000000000000035,6.3500000000000325,8939617.000000045,1.3286180111475594,4.591815761538816
2020-10-14,48303.90051757862,989.1735831299973,902.1261734600512,959.0432011414697,7.749831466096701,6.993727805322941,5328.804961462884,0.010000000000000054,1.2524295899076479,108.1968620470768,580.4438216031135,0.3600000000000019,17906.490980873303,17760.23390543062,0.010000000000000054,72.00000000000037,12268.000000000064,0.14000000000000073,44.16367535695789,106.75000000000054,44.400000000000226,13.750000000000068,0.7000000000000035,6.3500000000000325,8939617.000000045,1.3435607010839146,4.846368793173697
2020-10-15,49337.2335006598,1033.3329830811776,933.7413720148847,967.101841709368,8.05864056789833,7.271963598012902,5442.800203967243,0.010000000000000054,1.2661418433680356,110.81109191345902,602.7344499127432,0.3600000000000019,18082.181810315637,17811.647293972797,0.010000000000000054,72.00000000000037,12268.000000000064,0.14000000000000073,45.18539662760859,106.75000000000054,44.400000000000226,13.750000000000068,0.7000000000000035,6.3500000000000325,8939617.000000045,1.3599624041027152,5.145750253574528
2020-10-16,50425.60584624476,1088.3723455849638,968.9374562897688,975.5252500603078,8.423408350939921,7.554876867869739,5562.8673140937335,0.010000000000000054,1.2807451995913162,113.75339004045966,628.2687915392772,0.3600000000000019,18290.869276288788,17892.721007001925,0.010000000000000054,72.00000000000037,12268.000000000064,0.14000000000000073,46.30479278421653,106.75000000000054,44.400000000000226,13.750000000000068,0.7000000000000035,6.3500000000000325,8939617.000000045,1.3780433470792546,5.497706493856221
