date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_tests,new_tests,new_tests_smoothed,positive_rate,tests_per_case,life_expectancy,median_age,aged_65_older,aged_70_older,cardiovasc_death_rate,population
2022-04-16,15761.335270367897,15.675853639516706,13.199441110435693,110.96520091271313,0.015344847669415566,0.03513415628098851,182167.75151741208,109849.95942210726,55.25220297372055,57.47743348778398,0.09194881126608599,12.069858704114598,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2022-04-17,15777.98538942753,16.650119059631095,13.984699611107335,110.973900684535,0.011508635752061675,0.028061024450560395,182360.19150796882,109905.01967970277,55.0602575955135,56.76468468274175,0.09763403896023046,11.358943801841619,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2022-04-18,15795.370296110746,17.384906683217206,14.79398430755483,110.9804255134014,0.008631476814046257,0.021695089604888623,182561.12403546943,109960.34830858138,55.3286288786003,56.19122521212103,0.10359123704176318,10.705851354936495,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2022-04-19,15813.541296743715,18.17100063296885,15.630590363827103,110.9853191350512,0.006473607610534692,0.016271317203666466,182771.14209011232,110016.47361023386,56.125301652486186,55.86862899312447,0.10972477878326178,10.109073390151963,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2022-04-20,15832.636822590128,19.095525846413803,16.500970245397827,110.98898935128855,0.0048552057079010195,0.01220348790274985,182991.8456407907,110073.70291291148,57.22930267763233,55.851762630428425,0.11594969268473158,9.56222521068121,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2022-04-21,15852.821702269057,20.18487967892803,17.412397852115625,110.99174201346658,0.0036414042809257644,0.009152615927062388,183225.13975467216,110131.99179360425,58.288880692775074,56.114678469266124,0.12222568257107959,9.058189593208073,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2022-04-22,15874.24161606833,21.41991379927363,18.37121661791674,110.99380651010009,0.0027310532106943233,0.006864461945296791,183472.70818688348,110191.40396155757,59.412167953324115,56.64318402971308,0.12846612682811598,8.594721703632633,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2022-04-23,15896.988936679583,22.747320611252285,19.38152558560953,110.99535488257523,0.0020482899080207424,0.005148346458972593,183735.61857277437,110252.0731877165,60.6692261589169,57.42277263766951,0.13455887113918674,8.170499907330173,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2022-04-24,15921.077109749529,24.08817306994539,20.444193962962835,110.99651616193158,0.0015362174310155569,0.0038612598442294447,184014.02632211498,110314.11253461428,62.03934689779152,58.42575756487148,0.1403582289846424,7.786286371997315,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2022-04-25,15945.6537922346,24.576682485070585,21.47166825825965,110.99486611304548,0.0011521630732616677,0.0028959448831720833,184298.0801531896,110377.54584246053,63.433307846259055,59.588920630020866,0.14577562067190153,7.4416572482934065,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2022-04-26,15970.835431441647,25.18163920704796,22.47325345613821,110.99068739991031,0.0008641223049462507,0.0021719586623790625,184589.12595215812,110442.52466949908,64.97882703854054,60.858933523582316,0.1507492979215088,7.134731947209074,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2022-04-27,15997.216715791987,26.381284350340955,23.51412884452774,110.9859696546517,0.000648091728709688,0.0016289689967842968,184894.03706867606,110509.12100697256,66.59633747347564,62.20124603796802,0.15524313051934774,6.862687615868999,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2022-04-28,16025.629973818803,28.413258026815228,24.689651901656994,110.98365952928887,0.0017142523776570245,0.0012217267475882225,185222.43347458422,110577.18783021343,68.06682324085344,63.60106381095834,0.15923923218168945,6.621946222567562,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2022-04-29,16056.96472341519,31.33474959638814,26.10608621131066,110.9870982345557,0.00645698857218914,0.0009162950606911668,185584.59613292612,110646.80824499376,69.6204147803493,65.0618999913798,0.16283520952734684,6.4101135130795255,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2022-04-30,16092.032333770207,35.0676103550158,27.86614739927166,110.99959969401648,0.014765171939807711,0.002032243919952767,185989.902774711,110718.07008161231,71.26183661855232,66.57679021654724,0.16620397663484457,6.223991081803834,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2022-05-01,16131.46452182089,39.432188050683386,30.05816258565289,111.02413415965279,0.026232249995579847,0.005067169365303957,186445.654731486,110791.32667239232,73.25659078001003,68.18168768503496,0.1695746049712856,6.06065653048669,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2022-05-02,16174.86579601986,43.40127419896931,32.74739795733927,111.06309092355357,0.04023010217024673,0.010689517295471214,186947.28095892502,110867.02313939459,75.69646700226686,69.93747778704717,0.1731685102895504,5.9159093338701965,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2022-05-03,16222.709657292875,47.84386127301505,35.984862139627005,111.11810035168278,0.0559644318313051,0.01907256783585686,187500.25413693805,110945.38723172774,78.36409233314822,71.85650200544386,0.17726196772039515,5.782230966142797,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2022-05-04,16275.747562943823,53.03790565094755,39.79295268099699,111.18990040920504,0.07251631029881836,0.030018226781870105,188113.25954145624,111026.56104435188,81.17381262413409,73.94864670447085,0.18210226118137612,5.651052668692431,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2022-05-05,16334.74212017169,58.99455722786817,44.161711925098174,111.27823655447989,0.08887333485727492,0.04304986918142532,188795.11132011958,111110.55673995442,83.99569560255448,76.23524068446186,0.18783332161324634,5.515564873206467,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2022-05-06,16400.266981208297,65.52486103660907,49.04601891473516,111.38178665955755,0.10395299726448194,0.057481972021815736,189552.43969904276,111197.60999194077,87.05325198633746,78.73727408154302,0.19449700155253363,5.372166544368335,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2022-05-07,16472.556764671597,72.2897834633005,54.36348331985884,111.49810470055067,0.11662021013323562,0.07247233874486875,190387.9563878893,111287.94120436297,90.33121242220314,81.47280042217872,0.2020296677771995,5.220084830706769,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
