date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,reproduction_rate,new_tests,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_65_older,median_age,female_smokers,male_smokers,handwashing_facilities,life_expectancy,population
2020-08-02,4394.621551774938,135.35752195738263,122.43883839342021,39.236668236646516,1.5840065166683754,1.3985726760418156,0.09000000000000047,1.2912295754399068,1665.4986497980367,0.0816395750082223,13.49608955335668,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,78.60788238109943,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-08-03,4532.106289881631,137.48473810669265,126.27301324884687,40.86715857890705,1.630490343222034,1.4508637345685325,0.09000000000000047,1.292537889401522,1630.857503832046,0.08660799411977385,12.814953396433166,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,78.63091178582468,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-08-04,4671.947364470054,139.84107458842306,129.9601296845345,42.55280914103233,1.6856505628463923,1.506877115729246,0.09000000000000047,1.293939616146166,1599.2523877318258,0.0920655624935151,12.12876514428675,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,78.64818383936861,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-08-05,4815.463270605294,143.5159061352412,133.63702130994278,44.32259004905163,1.7697809085601364,1.5698021483677191,0.09000000000000047,1.2954047767508674,1573.490422020591,0.0979539876425993,11.448270690794262,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,78.66113787952656,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-08-06,4964.49816400763,149.0348934023361,137.509312685754,46.21455081086765,1.8919607622216568,1.6434957612434713,0.09000000000000047,1.2968863233517753,1557.5641642853225,0.10421969241262191,10.784066625076964,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,78.67085340964503,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-08-07,5120.999075494419,156.50091148678788,141.8109733637016,48.26740955288255,2.0528587423191227,1.7317386599759157,0.09000000000000047,1.2983308705034906,1553.2889118371354,0.11075058055704257,10.148727085808382,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,78.67814005723389,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-08-08,5286.698821811514,165.69974631709505,146.77398341644158,50.51424494746742,2.2468353948130373,1.8376774597524634,0.09000000000000047,1.2996762394968828,1562.3802423781772,0.1174158765942527,9.551079897420292,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,78.68360504292554,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-08-09,5462.878188756834,176.17936694531997,152.60558258495584,52.977765158564445,2.463520211268153,1.9634062848595997,0.09000000000000047,1.3008638376704984,1586.6717687261043,0.12408614791110667,8.99775239236064,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,78.68770378219426,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-08-10,5647.232946674292,184.35475791745827,159.3012155424663,55.59869232399776,2.6209271655616555,2.1049764977429577,0.09000000000000047,1.3018259648721386,1627.0794406363711,0.13065155340262563,8.490912872163186,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,78.69077783664581,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-08-11,5840.891969217105,193.6590225428128,166.9894194137989,58.39963333478897,2.8009410108874713,2.264376523274901,0.09000000000000047,1.302477909336071,1682.8698584346175,0.13700191650639737,8.032295837057111,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,78.69308337748447,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-08-12,6046.445932310382,205.5539630932767,175.85193721710448,61.438752150413094,3.0391188156963134,2.445772211460705,0.09000000000000047,1.3027372296749704,1753.3986607942916,0.1430129112000956,7.623108432414691,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,78.6913083314328,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-08-13,6266.976821566345,220.53088925596307,186.06560546615768,64.78762907725724,3.3488769268982916,2.6539476136698705,0.09000000000000047,1.3025393475955962,1835.8665456926833,0.14859662586936734,7.262622209896031,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,78.68588881159991,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-08-14,6505.3300628457455,238.35324127939998,197.75876987208142,68.51465522746469,3.727026150248063,2.893135564809615,0.09000000000000047,1.3018261331918508,1927.0343307304076,0.15370377192303414,6.946307316762691,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,78.67962281425919,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-08-15,6763.568620178923,258.2385573331768,210.97859711963994,72.67257836306793,4.157923135633695,3.1661406199549864,0.09000000000000047,1.3005252236818667,2020.8391934259603,0.15832695628552085,6.672162614268858,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,78.67663049143141,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-08-16,7042.563569206602,278.9949490276788,225.66655869945882,77.2891622790884,4.616583916043314,3.4736812568214495,0.09000000000000047,1.2986070722539682,2112.641790027457,0.16248002652247961,6.436250273565259,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,78.68157435532221,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-08-17,7340.648371798305,298.08480259170335,241.9137496645428,82.2858115929622,4.99664931389093,3.8129889645941155,0.09000000000000047,1.2960546900986873,2200.9596877048234,0.16615688479166602,6.23597244984105,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,78.69907443165015,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-08-18,7659.013977620556,318.3656058222525,259.7290397855762,87.69648539155438,5.4106737986050195,4.185683384725491,0.09000000000000047,1.2928766672184904,2282.710748325486,0.16936927962477755,6.068847469248927,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,78.7332696246427,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-08-19,7998.717787675676,339.70381005511916,278.8933929613546,93.58600334554053,5.889517953995791,4.592719875324993,0.09000000000000047,1.289115322004044,2354.325934547285,0.17220811679679932,5.930462363410523,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,78.78748874078336,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-08-20,8360.205082838218,361.4872951625423,299.0301403900533,100.02406941284012,6.438066067306809,5.033839680249409,0.09000000000000047,1.2848269569199708,2413.8898452220383,0.1747538574747814,5.8154712069470405,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,78.86400375662188,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-08-21,8742.950095257313,382.7450124190955,319.6576854476795,107.06578961619135,7.041720203356654,5.507157555920745,0.09000000000000047,1.280077554470846,2460.5509488809794,0.17710385464454786,5.717808964357023,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,78.963844769632,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-08-22,9145.186811908416,402.2367166511031,340.2290323469108,114.73706037633247,7.67127076014517,6.0088524914396,0.09000000000000047,1.2749500533773768,2496.3231017706285,0.1793775031359645,5.631811797605202,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,79.0866612113547,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-08-23,9563.707077257119,418.5202653487029,360.16143263122444,123.02360976188756,8.286549385558148,6.5329357486702095,0.09000000000000047,1.2695234644027822,2522.7764892239024,0.1816433406680693,5.553461304571071,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,79.23061775725563,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-08-24,9992.113371937685,428.40629468056466,378.7790318101998,131.80731624190716,8.783706480021891,7.073774371295817,0.09000000000000047,1.2638791852445577,2539.963410873974,0.1840555501035086,5.478184213722428,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,79.3923162591183,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-08-25,10429.825429728975,437.7120577912903,395.82879939094073,141.10910709093287,9.301790849027423,7.629514036390427,0.09000000000000047,1.2581041206722694,2549.4696008187034,0.18673607111027557,5.401577720731389,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,79.56673719433884,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-08-26,10877.333551934757,447.50812220578257,411.22971815988365,150.96948384114754,9.860376750215963,8.196687401888827,0.09000000000000047,1.2522804175888838,2552.5843434711737,0.18979494279618464,5.320212055900844,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,79.75069995457778,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-08-27,11335.593215017667,458.25966308290907,425.05466774079247,161.42698359837868,10.457499757232124,8.770846837777333,0.09000000000000047,1.2464530410520394,2551.709670014502,0.1933450758754193,5.230776365778258,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,79.94240311719395,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-08-28,11805.571026324678,469.97781130701117,437.516837263255,172.50202502910105,11.075041430723077,9.34703897448686,0.09000000000000047,1.2406406857664067,2549.1869228405503,0.19745289223300305,5.13186540296977,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,80.138024703765,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-08-29,12287.904190881214,482.3331645565358,448.9595348640547,184.18479285068838,11.6827678215879,9.920160614187722,0.09000000000000047,1.234854948713947,2547.9807868298344,0.20214962392588381,5.023391618484606,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,80.33267657565838,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-08-30,12782.645111486723,494.74092060550856,459.84854481320014,196.42615119910258,12.241358348414604,10.485225664260717,0.09000000000000047,1.229089983351881,2548.1617536647195,0.20745287728507253,4.906528846378006,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,80.52112023070964,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-08-31,13285.893368198127,503.2482567114043,470.54058863575733,209.13082865466018,12.704677455557901,11.045493908829041,0.09000000000000047,1.2233268604938736,2551.6990140203598,0.2133260833031712,4.783018806729212,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,80.69830365073112,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-09-01,13798.307065579775,512.413697381647,481.2125720521258,222.29818613223662,13.167357477576655,11.597883521473124,0.09000000000000047,1.2175494440129409,2558.6821305863787,0.2197030304799644,4.654655830968052,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,80.85976393714347,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-09-02,14322.31271676727,524.0056511874965,492.1410916118165,235.917078513205,13.618892380968548,12.135011218997558,0.09000000000000047,1.2117327035656218,2570.927208799516,0.22642659412694194,4.524230399405747,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,81.00192928769934,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-09-03,14861.051311977544,538.7385952102741,503.63835878643255,249.96137061728942,14.044292104084544,12.647629939781478,0.09000000000000047,1.2058586744098352,2588.529617976499,0.23327792878848413,4.3956954239887045,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,81.12234547902608,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-09-04,15417.587869891391,556.5365579138473,516.0041430394051,264.3865741814549,14.425203564165562,13.126457102541362,0.09000000000000047,1.1999041868028533,2613.5633576323457,0.24004829791650892,4.2729512706418245,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,81.21984572853276,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-09-05,15994.318601190385,576.7307312989933,529.4897291282941,279.1273255940748,14.740751412619991,13.563545800403134,0.09000000000000047,1.1938437832824906,2642.4666035507016,0.24652264877674857,4.159028255825588,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,81.29467809084053,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-09-06,16592.526281209553,598.2076800191716,544.2708850815155,294.0954941955566,14.968168601481821,13.953313196456218,0.09000000000000047,1.1876766319027228,2672.1625577050468,0.2525193298275521,4.056008425224077,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,81.34860100510531,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-09-07,17210.994258418505,618.4679772089497,560.731016752314,309.1825450164159,15.087050820859286,14.293853837225829,0.09000000000000047,1.1814109968746842,2702.359022351187,0.25789903195372843,3.9655050260932403,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,81.38495495550977,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-09-08,17851.079323419595,640.0850650010894,578.969934833144,324.3593877539091,15.176842737493224,14.58109771470026,0.09000000000000047,1.1750525915474175,2734.431548599205,0.2625247910952256,3.889005951211823,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,81.40871621663244,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-09-09,18513.930371685605,662.8510482660088,598.8051169296423,339.6015382297827,15.242150475873657,14.813134856807373,0.09000000000000047,1.1686068321544238,2766.930626543138,0.26635432376744417,3.8263149029693118,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,81.42653716247445,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-09-10,19199.9981989323,686.0678272466957,619.8522423514021,354.8884516684591,15.286913438676434,14.990761291280405,0.09000000000000047,1.1620789120925485,2799.0333609868667,0.2693774105696042,3.7771731520169047,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,81.43990287185595,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-09-11,19908.667847647863,708.6696487155659,641.5855932050522,370.20302265567585,15.314570987216783,15.117888518557287,0.09000000000000047,1.1554848466421346,2828.5876419424812,0.27160739535448214,3.7411458627198586,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,81.44992715389208,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-09-12,20637.98286698997,729.3150193421054,663.3833552140682,385.5312101074653,15.328187451789468,15.201850616455154,0.09000000000000047,1.1488718767398443,2855.550169078067,0.27308692983842175,3.717326753213138,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,81.45744536541918,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-09-13,21384.43850770857,746.4556407186035,684.5615933336292,400.8617559968892,15.330545889423894,15.253634568676228,0.09000000000000047,1.142260727205822,2877.997549239065,0.2739027862605232,3.7039065064095356,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,81.4630840240645,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-09-14,22143.783341027098,759.344833318527,704.686762873526,416.12042818060223,15.25867218371306,15.278145448162007,0.09000000000000047,1.1356863340275096,2895.598630578301,0.2741069539487865,3.699248561125838,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,81.46731301804849,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-09-15,22915.14052774838,771.3571867212816,723.4397714117713,431.30641680448923,15.18598862388695,15.279424535378151,0.09000000000000047,1.1291784544637495,2908.789212106322,0.27377171513838405,3.701823298672438,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,81.47048476353648,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-09-16,23696.97541843575,781.8348906873748,740.4372587462892,446.46606017932106,15.159643374831845,15.26759312680836,0.09000000000000047,1.122770718675868,2918.6653415296487,0.2729509582994898,3.710759846337883,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,81.47286357265247,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-09-17,24487.247724137127,790.2723057013758,755.3233635813729,461.6731391874973,15.207079008176265,15.256131819896208,0.09000000000000047,1.116494813408971,2924.176559476264,0.2717809304246823,3.723895676608621,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,81.47464767948946,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-09-18,25283.52564442803,796.2779202909004,767.8385485425272,477.01409808810274,15.340958900605393,15.259839976751524,0.09000000000000047,1.1103756349436076,2923.5301571637633,0.27042070105057414,3.73862634698459,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,81.47598575961722,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-09-19,26083.071463443877,799.5458190158492,777.8712189376012,492.5769601206996,15.562862032596925,15.29330532193018,0.09000000000000047,1.1044265225877978,2916.733752326608,0.26904370936905575,3.7522793917833734,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,81.47698931971303,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-09-20,26882.905746904216,799.8342834603367,785.4964368276364,508.44301420817254,15.866054087472927,15.369756140768924,0.09000000000000047,1.0986813980817678,2905.5431229068863,0.267818819518712,3.762889246487826,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,81.47774198978489,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-09-21,27680.053389040517,797.1476421363008,790.89655321866,524.6629329250377,16.219918716865223,15.507044965951634,0.09000000000000047,1.0931458255490456,2892.0490519409964,0.2668340564619174,3.769696023424375,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,81.47830649233879,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-09-22,28473.231993945912,793.1786049053941,794.0136382494842,541.2814433912581,16.61851046622037,15.711680298477969,0.09000000000000047,1.0878207460202214,2876.3350598025518,0.2662086063412671,3.7714753142715836,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,81.49623827261556,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-09-23,29261.524205543512,788.2922115975987,794.9358807556339,558.331929343703,17.050485952444877,15.981811936851388,0.09000000000000047,1.082707673283752,2857.5971901331072,0.26601925372169083,3.767580306001043,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,81.53011357841136,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-09-24,30044.43447607106,782.9102705275471,793.8839593708636,575.8286011771381,17.496671833435173,16.30892795716345,0.09000000000000047,1.0778251958160798,2836.054308243015,0.26625619853302673,3.758361376882817,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,81.56651892653649,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-09-25,30821.93164244442,777.4971663733602,791.2008208532943,593.7606234749683,17.932022297830123,16.679127448157036,0.09000000000000047,1.0731856389435095,2813.3869335093495,0.26687120513765017,3.744789132209629,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,81.58529320265943,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-09-26,31594.48085853019,772.5492160857742,787.344013830017,612.0877106572937,18.32708718232543,17.07407506252375,0.09000000000000047,1.068777561463613,2791.1010437002124,0.26781209810016754,3.7279454367461087,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,81.5634592361899,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-09-27,32363.06754435018,768.5866858199878,782.8799391055455,630.736823716953,18.64911305965942,17.471716930377003,0.09000000000000047,1.0645883423970002,2771.0402139322414,0.2689641155919328,3.709360822873097,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,81.47817248144119,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-09-28,33128.595179917495,765.527635567319,778.3626760486172,649.593390250547,18.856566533593977,17.84844364477696,0.09000000000000047,1.0606337260931622,2753.315519208073,0.27027835495510055,3.689648283606023,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,81.30893252850183,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-09-29,33891.31414511916,762.7189652016699,774.0111902943826,668.6411480531342,19.047757802587235,18.195539423951203,0.09000000000000047,1.0569085524884252,2738.729302625192,0.2717142607218203,3.669362909537102,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,81.03924173638941,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-09-30,34651.88758039728,760.5734352781119,770.0512614990685,687.8689508911768,19.227802838042585,18.50663711482833,0.09000000000000047,1.0533992553488671,2728.496863846726,0.2732375378167373,3.648984043820575,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,80.65784920791596,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-10-01,35411.234059570794,759.3464791735171,766.6848997442119,707.2664190507367,19.397468159559764,18.778217008713387,0.09000000000000047,1.0500811157197965,2722.225314336244,0.2748344235629412,3.6284962746236777,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,80.15968377083689,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-10-02,36170.40959445191,759.1755348811085,764.0674078398341,726.8206772486224,19.55425819788575,19.00998095304444,0.09000000000000047,1.046928807054878,2720.165543606098,0.2764646993787351,3.608256498146173,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,79.55005791539345,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-10-03,36930.51913830828,760.1095438563723,762.2901780518223,746.5139080657503,19.69323081712798,19.20513293520999,0.09000000000000047,1.0439254352846956,2723.3571893787853,0.2780763849089709,3.589030124094444,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,78.837892176041,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-10-04,37692.650213459776,762.1310751514916,761.3677896474651,766.3215170221646,19.807608956414207,19.370589520412043,0.09000000000000047,1.041033604582463,2730.1704776837373,0.2796172434328598,3.5714138341826676,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,78.03750704411877,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-10-05,38458.139518530574,765.4893050707949,761.3621093655288,786.2208404169155,19.899323394750887,19.519469612836534,0.09000000000000047,1.0382220360160344,2739.177163369465,0.2810076966341152,3.5561169367229786,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,77.16996690235227,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-10-06,39227.48826850367,769.3487499731036,762.3089684171664,806.203720164013,19.982879747097453,19.652928809498146,0.09000000000000047,1.0354734113042054,2749.5711401418407,0.2821447511439772,3.5442871207710684,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,76.2465795723687,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-10-07,40000.7300184431,773.241749939428,764.1184367201157,826.2557151391712,20.05199497515828,19.770502198590993,0.09000000000000047,1.0327792666229518,2760.9129058497583,0.28292853750148683,3.5369095875078473,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,75.27178471159725,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-10-08,40777.50863212586,776.7786136827558,766.6084319356922,846.3581567486913,20.10244160952,19.871016920436485,0.09000000000000047,1.030112568907099,2773.2855843646985,0.2832948194157083,3.534965642473166,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,74.26058384720805,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-10-09,41557.13675851592,779.6281263900576,769.5299262465343,866.4896906061222,20.131533857430913,19.95327658819423,0.09000000000000047,1.0274554674043075,2786.0655618999017,0.2832295179231261,3.538688679172268,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,73.2341044982051,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
2020-10-10,42338.63968911971,781.5029306037919,772.5858514399115,886.6274327897578,20.13774218363559,20.016574603395213,0.09000000000000047,1.024795382065837,2798.759223137923,0.28270817593426484,3.548084059476168,0.010000000000000054,346.0000000000017,346.0000000000017,0.010000000000000054,72.21627326699587,6.380000000000034,26.500000000000135,5.000000000000027,21.60000000000012,79.60000000000042,74.25000000000038,6780745.000000035
