date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_vaccinations_per_hundred,reproduction_rate,icu_patients,hosp_patients,new_tests,positive_rate,tests_per_case,people_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,extreme_poverty,cardiovasc_death_rate,female_smokers,population
2020-03-11,69.62152134881435,8.1918338829094,5.77378910247011,10.00000000000004,0.0,0.0,0.020000000000000077,2.131252626890196,69.00000000000028,1019.0000000000039,1012.6847016260001,0.018553253491129563,73.72110143955354,0.0,0.010000000000000038,1152.0000000000045,0.010000000000000038,24.550845961637446,96.25000000000034,29.900000000000105,0.1000000000000004,260.94000000000096,1.0000000000000038,33938216.00000013
2020-03-12,79.03442325726871,10.375617293980515,6.6907234083178855,10.000000000000044,0.006140917905623792,0.0,0.020000000000000087,2.1451575622188868,69.01134453781543,1018.7352941176514,1148.387281046877,0.01985676997024493,68.61283822664343,0.0,0.010000000000000044,1152.000000000005,0.010000000000000044,26.29309244387388,96.25000000000038,29.90000000000012,0.10000000000000042,260.9400000000011,1.0000000000000042,33938216.00000014
2020-03-13,92.28619236215016,13.949279227757557,8.021627236264285,10.000000000000048,0.030462184873949708,0.0,0.020000000000000094,2.156132877546521,69.01922268907596,1018.079201680677,1299.858301767707,0.02129900928117436,63.526981611159115,0.0,0.010000000000000047,1152.0000000000055,0.010000000000000047,28.397261802200866,96.25000000000041,29.90000000000013,0.10000000000000045,260.9400000000012,1.0000000000000044,33938216.00000015
2020-03-14,110.63127323088887,18.81845586554995,9.92435051769597,10.00000000000005,0.07245879120879156,0.006632352941176485,0.020000000000000098,2.1629710220900815,69.01103951195898,1017.1527755332952,1462.2368743542252,0.02284448966934881,58.63156620190527,0.0,0.010000000000000049,1152.0000000000057,0.010000000000000049,30.842227702652643,96.25000000000044,29.900000000000137,0.10000000000000048,260.94000000000125,1.0000000000000047,33938216.00000016
2020-03-15,135.06293456117598,24.74335062573007,12.528690490081958,10.000000000000052,0.130135948610214,0.022444852941176555,0.0200000000000001,2.1647142070976226,68.96083296299325,1016.2962073771866,1635.6692039233967,0.024445422843479007,54.121253836949364,0.0,0.01000000000000005,1152.000000000006,0.01000000000000005,33.59865801034442,96.25000000000045,29.900000000000144,0.1000000000000005,260.9400000000013,1.0000000000000049,33938216.000000164
2020-03-16,164.95360040375238,30.124432814158634,15.90266654241606,9.978571428571481,0.17895296339689815,0.04774120273109264,0.020000000000000104,2.1605851058726704,68.87177210427477,1016.0466060823419,1819.361922334923,0.026054332161697856,50.16792324778318,0.0,0.010000000000000052,1152.000000000006,0.010000000000000052,36.62489525307189,96.25000000000047,29.900000000000148,0.1000000000000005,260.9400000000013,1.000000000000005,33938216.00000017
2020-03-17,201.02607619163177,36.247801016566044,20.125331031569687,9.937500000000053,0.2381739985657737,0.08368405330882392,0.020000000000000108,2.1499055391653332,68.78059055202647,1017.0400127388748,2011.2487041946347,0.02766421389179703,46.71857818244377,0.0,0.010000000000000054,1152.000000000006,0.010000000000000054,39.859437438511165,96.25000000000048,29.90000000000015,0.1000000000000005,260.9400000000013,1.000000000000005,33938216.00000017
2020-03-18,244.4915836466332,43.59700137651642,25.24512157684474,9.893234890109945,0.31788389258948935,0.13168757133262024,0.020000000000000108,2.13196793911867,68.72471246799537,1020.0835648224187,2208.2829728777187,0.029258179811220152,43.60449116753747,0.0,0.010000000000000054,1152.000000000006,0.010000000000000054,43.21964385134628,96.2500000000005,29.900000000000155,0.1000000000000005,260.9400000000013,1.000000000000005,33938216.00000017
2020-03-19,296.62562050808475,52.23265730258781,31.267889663564453,9.870475618131923,0.42128299054748325,0.19296186466624007,0.020000000000000108,2.106203976317027,68.74183751841744,1025.827411819789,2409.5955522180866,0.03080578741174419,40.74183961030085,0.0,0.010000000000000054,1152.000000000006,0.010000000000000054,46.64691436879421,96.2500000000005,29.90000000000016,0.1000000000000005,260.9400000000013,1.000000000000005,33938216.00000017
2020-03-20,358.4498553293513,61.89820015211875,38.1479220957665,9.89736220810445,0.5464082674742853,0.26817130153781904,0.020000000000000108,2.0723441587083613,68.87670780914284,1035.0215123231496,2615.8360306794066,0.03227289259500729,38.13388455581877,0.0,0.010000000000000054,1152.000000000006,0.010000000000000054,50.10292559560027,96.2500000000005,29.90000000000016,0.1000000000000005,260.9400000000013,1.000000000000005,33938216.00000017
2020-03-21,430.49354857523025,72.0991672440181,45.78120708572284,10.001867809924505,0.6874241708707446,0.35717824990902125,0.020000000000000108,2.0305228249136267,69.17561424405827,1048.241796815085,2824.9065963773683,0.03362903919415468,35.76223953192552,0.0,0.010000000000000054,1152.000000000006,0.010000000000000054,53.5291596136363,96.2500000000005,29.90000000000016,0.1000000000000005,260.9400000000013,1.000000000000005,33938216.00000017
2020-03-22,512.6146184449983,82.1626753683725,54.00038382107957,10.209093165135702,0.8355907525874493,0.4588508820019027,0.020000000000000108,1.981298712091816,69.66826530489254,1065.930038626183,3036.670525822139,0.03484088088236461,33.665965363229894,0.0,0.010000000000000054,1152.000000000006,0.010000000000000054,56.85973541804891,96.2500000000005,29.90000000000016,0.1000000000000005,260.9400000000013,1.000000000000005,33938216.00000017
2020-03-23,603.5906503237306,91.00723600268549,62.710341194833724,10.501422330218954,0.9547796837036787,0.5703770108873365,0.020000000000000108,1.9255803689104933,70.37280531351114,1088.390208349083,3252.545589906364,0.035867247604242807,31.874840861465763,0.0,0.010000000000000054,1152.000000000006,0.010000000000000054,60.02415886799703,96.2500000000005,29.90000000000016,0.1000000000000005,260.9400000000013,1.000000000000005,33938216.00000017
2020-03-24,703.7591318927671,100.19188466200137,71.85462839127734,10.89578232620334,1.0844751958740764,0.6918208964977598,0.020000000000000108,1.8645805578722712,71.28886384292272,1115.611386061426,3478.53427323133,0.03666756563207679,30.417609314489788,0.0,0.010000000000000054,1152.000000000006,0.010000000000000054,62.959313721133626,96.2500000000005,29.90000000000016,0.1000000000000005,260.9400000000013,1.000000000000005,33938216.00000017
2020-03-25,813.3264756164094,109.58489604336611,81.28863919908196,11.427412051698418,1.2357061060199745,0.8233705204664048,0.020000000000000108,1.7998210034074376,72.40606287896009,1147.3567619119406,3711.8259958090894,0.03720817260802663,29.33046134915115,0.0,0.010000000000000054,1152.000000000006,0.010000000000000054,65.61495070778632,96.2500000000005,29.90000000000016,0.1000000000000005,260.9400000000013,1.000000000000005,33938216.00000017
2020-03-26,932.2052477918176,118.89193641520093,90.81686579233038,12.137688967668467,1.410764712029528,0.9650755632651256,0.020000000000000108,1.733070503686802,73.68371651927188,1183.2539321320828,3952.7006539350396,0.037467053825767926,28.634887059051508,0.0,0.010000000000000054,1152.000000000006,0.010000000000000054,67.95780433659291,96.2500000000005,29.90000000000016,0.1000000000000005,260.9400000000013,1.000000000000005,33938216.00000017
2020-03-27,1059.8920903364315,127.69671572445844,100.22083906629064,13.064999111013169,1.605390922516008,1.1166508870577667,0.020000000000000108,1.6662102791872107,75.06206017549151,1222.7649804500659,4203.291780044046,0.037437394441724184,28.328852753887894,0.0,0.010000000000000054,1152.000000000006,0.010000000000000054,69.97468049872792,96.2500000000005,29.90000000000016,0.1000000000000005,260.9400000000013,1.000000000000005,33938216.00000017
2020-03-28,1195.3761621285378,135.4914766769898,109.28008388924628,14.237889604753114,1.8104103541365244,1.2773291478401925,0.020000000000000108,1.6009789763587357,76.48434409735889,1265.1813145230717,4463.964617192059,0.03713024363349099,28.383914937103093,0.0,0.010000000000000054,1152.000000000006,0.010000000000000054,71.67501651496394,96.2500000000005,29.90000000000016,0.1000000000000005,260.9400000000013,1.000000000000005,33938216.00000017
2020-03-29,1337.0704700126953,141.69986154782015,117.7878355413693,15.669933040668935,2.012962904581065,1.4457502545453056,0.020000000000000108,1.538640664072544,77.92579847379497,1309.2030188593387,4736.892580541111,0.03657651271865417,28.749542537668987,0.0,0.010000000000000054,1152.000000000006,0.010000000000000054,73.08673798415455,96.2500000000005,29.90000000000016,0.1000000000000005,260.9400000000013,1.000000000000005,33938216.00000017
2020-03-30,1482.8738124319548,145.80750766700623,125.61828922874858,17.35713627048234,2.198684686515958,1.6236599759768553,0.020000000000000108,1.4799270074273898,79.36029908159068,1353.323951280899,5022.628048851219,0.03582847374390341,29.357111654383004,0.0,0.010000000000000054,1152.000000000006,0.010000000000000054,74.2262968623888,96.2500000000005,29.90000000000016,0.1000000000000005,260.9400000000013,1.000000000000005,33938216.00000017
2020-03-31,1632.3485558333418,149.47786733719738,132.66051798814212,19.314458537703416,2.390545512301323,1.8104421377680362,0.020000000000000108,1.424932004116116,80.72899935967406,1396.0266415472956,5321.060564757363,0.034923553110125405,30.186304975435004,0.0,0.010000000000000054,1152.000000000006,0.010000000000000054,75.12287439210522,96.2500000000005,29.90000000000016,0.1000000000000005,260.9400000000013,1.000000000000005,33938216.00000017
2020-04-01,1785.0336373016419,152.68742442015747,138.81902375290383,21.544958318274368,2.5812737108258674,2.0028639239465864,0.020000000000000108,1.37355953960939,81.96407337237363,1435.7697872367503,5627.036729321102,0.03387915481320172,31.223660535066927,0.0,0.010000000000000054,1152.000000000006,0.010000000000000054,75.81553329892711,96.2500000000005,29.90000000000016,0.1000000000000005,260.9400000000013,1.000000000000005,33938216.00000017
