date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_65_older,median_age,aged_70_older,female_smokers,male_smokers,life_expectancy,population
2020-04-26,6.170676541501759,0.36168018850839656,0.39983886071636315,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,79.20671743352405,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-04-27,6.498935007936284,0.3282737160419312,0.38943910028840406,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,78.35184673706945,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-04-28,6.789262665131281,0.2903390944005501,0.371644936076032,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,77.38095405732707,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-04-29,7.038585654310656,0.24933156708354137,0.34700519526969403,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,76.30397249192882,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-04-30,7.2458914062145805,0.20731218533204848,0.3166328557282889,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,75.1646821808407,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-05-01,7.4126829373370935,0.16679635619360653,0.2820866327464432,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,74.00606447984524,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-05-02,7.543319572104318,0.13064025357054426,0.2452821691299683,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,72.85124648528803,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-05-03,7.645272484508114,0.10195562650628572,0.20842542775245376,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,71.71707481225312,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-05-04,7.729316354331323,0.08404590540007632,0.17378626538447617,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,70.61857938003672,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-05-05,7.797310471954063,0.06799564430539017,0.142273118560012,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,69.56415318402568,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-05-06,7.850891709815591,0.053582382873515806,0.11455357841580736,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,68.55601404768322,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-05-07,7.891691730002299,0.04080087894569923,0.09099986383771204,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,67.59462785961512,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-05-08,7.92149988993871,0.030600659209274426,0.07164792632043014,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,66.67734953078124,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-05-09,7.942385421655725,0.022950494406955818,0.056166778612332956,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,65.79740371240405,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-05-10,7.9567890662418055,0.017212870805216864,0.043835491199068724,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,64.94312033440008,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-05-11,7.967591799681365,0.012909653103912648,0.03352593966626988,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,64.11110851195076,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-05-12,7.975693849761035,0.009682239827934485,0.025144454749702408,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,63.29627983257337,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-05-13,7.981770387320786,0.0072616798709508636,0.018858341062276806,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,62.50969565335707,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-05-14,7.9863277904906,0.005446259903213148,0.014143755796707604,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,61.75498828817561,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-05-15,7.989745842867961,0.0040846949274098605,0.010607816847530703,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,61.02917108038518,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-05-16,7.992309382150982,0.0030635211955573954,0.007955862635648027,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,60.33239980350163,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-05-17,7.994232036613248,0.0022976408966680463,0.0059668969767360195,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,59.6716426128073,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-05-18,7.9956740274599465,0.0017232306725010348,0.004475172732552015,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,59.05353965191324,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-05-19,7.99675552059497,0.001292423004375776,0.0033563795494140113,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,58.48253935431963,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-05-20,7.997566640446239,0.0009693172532818321,0.0025172846620605087,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,57.96867374650903,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-05-21,7.99817498033469,0.000726987939961374,0.0018879634965453815,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,57.52013992526646,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-05-22,7.998631235251029,0.0005452409549710305,0.0014159726224090361,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,57.14241263625762,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-05-23,7.998973426438283,0.00040893071622827293,0.001061979466806777,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,56.83757870796252,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-05-24,7.999230069828723,0.0003066980371712047,0.0007964846001050828,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,56.60383787712582,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-05-25,7.999422552371554,0.00023002352787840352,0.0005973634500788121,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,56.435128407844445,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-05-26,7.999566914278676,0.00017251764590880264,0.0004480225875591091,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,56.32084630588341,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-05-27,7.999675185709018,0.00012938823443160198,0.0003360169406693318,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,56.24563472941263,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-05-28,7.9997563892817745,9.704117582370149e-05,0.00025201270550199886,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,56.18922604705955,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-05-29,7.999817291961342,7.278088186777611e-05,0.00018900952912649915,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,56.14691953529474,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-05-30,7.9998629689710175,5.4585661400832086e-05,0.00014175714684487437,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,56.11518965147114,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-05-31,7.999897226728274,4.0939246050624064e-05,0.00010631786013365578,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,56.09139223860343,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-06-01,7.999922920046217,3.070443453796805e-05,7.973839510024183e-05,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,56.07354417895266,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-06-02,7.999942190034673,2.3028325903476037e-05,5.980379632518137e-05,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,56.060158134214575,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-06-03,7.999956642526016,1.7271244427607028e-05,4.485284724388603e-05,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,56.05011860066101,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-06-04,7.999967481894522,1.2953433320705272e-05,3.363963543291452e-05,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,56.04258895049584,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-06-05,7.999975611420902,9.715074990528955e-06,2.522972657468589e-05,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,56.036941712871965,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-06-06,7.999981708565688,7.286306242896716e-06,1.8922294931014418e-05,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,56.032706284654054,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-06-07,7.9999862814242775,5.4647296821725375e-06,1.4191721198260813e-05,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,56.02952971349062,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-06-08,7.998729206866539,4.098547261629403e-06,1.064379089869561e-05,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,56.02714728511805,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-06-09,7.996315812712941,3.0739104462220526e-06,7.982843174021708e-06,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,56.02536046383861,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-06-10,7.993713911894122,2.3054328346665394e-06,5.987132380516281e-06,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,56.03278085208072,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
