date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,total_cases_per_million,reproduction_rate,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,male_smokers,median_age,population
2021-11-01,1.000000000000005,3.755368376291856e-42,9.427044191543318e-42,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1155.3932372812578,0.2528064910964689,38.10000000000021,22.000000000000124,222390.0000000011
2021-11-02,1.000000000000005,2.816526282218892e-42,7.070283143657488e-42,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1218.6394496157611,0.2927469174496955,38.10000000000021,22.000000000000124,222390.0000000011
2021-11-03,1.000000000000005,2.1123947116641693e-42,5.302712357743116e-42,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1281.8392833979897,0.3327933813645832,38.10000000000021,22.000000000000124,222390.0000000011
2021-11-04,1.000000000000005,1.584296033748127e-42,3.977034268307337e-42,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1341.8710268665293,0.37143456414237797,38.10000000000021,22.000000000000124,222390.0000000011
2021-11-05,1.000000000000005,1.1882220253110953e-42,2.9827757012305027e-42,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1395.7387420309592,0.40715866389540734,38.10000000000021,22.000000000000124,222390.0000000011
2021-11-06,1.000000000000005,8.911665189833215e-43,2.237081775922877e-42,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1440.8828865167575,0.43854514530358596,38.10000000000021,22.000000000000124,222390.0000000011
2021-11-07,1.000000000000005,6.683748892374911e-43,1.6778113319421576e-42,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1475.4273070983006,0.46439027462087057,38.10000000000021,22.000000000000124,222390.0000000011
2021-11-08,1.000000000000005,5.012811669281183e-43,1.2583584989566182e-42,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1498.377251493734,0.4837849490167203,38.10000000000021,22.000000000000124,222390.0000000011
2021-11-09,1.000000000000005,3.7596087519608875e-43,9.437688742174636e-43,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1509.7831163837159,0.49622979127126754,38.10000000000021,22.000000000000124,222390.0000000011
2021-11-10,1.000000000000005,2.8197065639706656e-43,7.078266556630977e-43,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1510.6858990201742,0.5015407985277888,38.10000000000021,22.000000000000124,222390.0000000011
2021-11-11,1.000000000000005,2.1147799229779992e-43,5.308699917473233e-43,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1502.5558431403751,0.49967644569610087,38.10000000000021,22.000000000000124,222390.0000000011
2021-11-12,1.000000000000005,1.5860849422334994e-43,3.981524938104925e-43,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1487.2492837773907,0.49085090246858565,38.10000000000021,22.000000000000124,222390.0000000011
2021-11-13,1.000000000000005,1.1895637066751247e-43,2.9861437035786936e-43,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1466.9091347787462,0.4755257010919053,38.10000000000021,22.000000000000124,222390.0000000011
2021-11-14,1.000000000000005,8.921727800063435e-44,2.23960777768402e-43,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1443.8206843096596,0.45441948590296316,38.10000000000021,22.000000000000124,222390.0000000011
2021-11-15,1.000000000000005,6.691295850047576e-44,1.679705833263015e-43,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1420.2350833679932,0.4284582795855939,38.10000000000021,22.000000000000124,222390.0000000011
2021-11-16,1.000000000000005,5.018471887535682e-44,1.2597793749472614e-43,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1398.1710765854668,0.3987179824752334,38.10000000000021,22.000000000000124,222390.0000000011
2021-11-17,1.000000000000005,3.7638539156517614e-44,9.448345312104461e-44,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1379.5649590228122,0.3663872263522237,38.10000000000021,22.000000000000124,222390.0000000011
2021-11-18,1.000000000000005,2.822890436738821e-44,7.086258984078346e-44,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1366.42483432852,0.3327761986911235,38.10000000000021,22.000000000000124,222390.0000000011
2021-11-19,1.000000000000005,2.1171678275541158e-44,5.314694238058759e-44,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1360.423102152339,0.29917216194659113,38.10000000000021,22.000000000000124,222390.0000000011
2021-11-20,1.000000000000005,1.587875870665587e-44,3.9860206785440697e-44,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1362.6352968792853,0.2667522630242616,38.10000000000021,22.000000000000124,222390.0000000011
2021-11-21,1.000000000000005,1.19090690299919e-44,2.9895155089080523e-44,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1373.377813965219,0.23651458511564305,38.10000000000021,22.000000000000124,222390.0000000011
2021-11-22,1.000000000000005,8.931801772493926e-45,2.2421366316810395e-44,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1392.1235350052675,0.20917456197829676,38.10000000000021,22.000000000000124,222390.0000000011
