date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,population_density,median_age,aged_65_older,female_smokers,hospital_beds_per_thousand,population
2022-03-07,9703.038271701818,1.9658034211096584,2.239683631928629,102.99096216835198,0.003856221217523437,0.010010199240318984,2845.9217352149194,0.5361455859617351,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-03-08,9704.941470421498,1.9031987196784002,2.1463213858727834,102.99322162626413,0.002892165913142578,0.007507649430239238,2846.4798694460997,0.5326311674932801,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-03-09,9706.772263126415,1.8307927049171735,2.058727787950162,102.99491621969824,0.0021691244348569336,0.005630737072679429,2847.0167876695823,0.5287314557750997,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-03-10,9708.51667310436,1.744409977944508,1.9745613548604908,102.99618716477383,0.0016268433261427003,0.0042230528045095715,2847.5283955356426,0.5244768400536914,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-03-11,9710.160824156013,1.6441510516548923,1.8915003632688352,102.99714037358052,0.0012201324946070251,0.0031672896033821786,2848.010626806875,0.5199004548625059,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-03-12,9711.694147528788,1.5333233727747841,1.8073510319862116,102.99785528018553,0.0009150993709552688,0.002375467202536634,2848.460383324294,0.5150528459949733,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-03-13,9713.111787117192,1.417639588404619,1.7201286586050455,102.99839146013929,0.0006863245282164516,0.0017816004019024756,2848.8762399819125,0.5100228277735416,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-03-14,9714.422705884126,1.3109187669337177,1.626694102227865,102.99879359510462,0.0005147433961623386,0.0013362003014268566,2849.2608263988495,0.5049031906426973,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-03-15,9715.62060084168,1.1978949575532307,1.5261377389204156,102.9990951963286,0.00038605754712175397,0.0010021502260701425,2849.6122944920953,0.49977548606541083,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-03-16,9716.699451924098,1.0788510824183177,1.4189877579718257,102.99932139724659,0.0002895431603413155,0.0007516126695526069,2849.9288752000384,0.4947205932174492,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-03-17,9717.656360113093,0.956908188995381,1.3068054597199827,102.99949104793508,0.00021715737025598662,0.0005637095021644551,2850.2097119914997,0.4898124229350656,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-03-18,9718.493676031827,0.8373159187342545,1.1918817289205634,102.99961828595146,0.00016286802769198996,0.00042278212662334133,2850.4554859975074,0.48511157964473883,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-03-19,9719.2205963904,0.7269203585723463,1.0770093897738109,102.99971371446374,0.00012215102076899246,0.000317086594967506,2850.6688848601257,0.48068371705417534,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-03-20,9719.854361319964,0.6337649295627443,0.9653124721946125,102.99978528584795,9.161326557674434e-05,0.0002378149462256295,2850.85495436908,0.47657597460381895,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-03-21,9720.418631364904,0.5642700449419359,0.8588576573133809,102.9998389643861,6.870994918255826e-05,0.00017836120966922212,2851.020631096788,0.4728228988584886,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-03-22,9720.91727022699,0.49863886208395714,0.759082641821494,102.99987922328972,5.1532461886918694e-05,0.0001337709072519166,2851.1670429735323,0.4694382795090901,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-03-23,9721.35616533994,0.43889511294952277,0.6676805980435612,102.99990941746744,3.864934641518902e-05,0.00010032818043893745,2851.2959077957644,0.46642114660660816,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-03-24,9721.743206745758,0.3870414058175076,0.5861920904201956,102.99993206310072,2.8987009811391763e-05,7.524613532920309e-05,2851.409529586323,0.46376026848760055,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-03-25,9722.088271251963,0.3450645062054064,0.5156990128700921,102.99994904732569,2.1740257358543824e-05,5.643460149690232e-05,2851.510795864601,0.4614254049856106,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-03-26,9722.403210549523,0.3149392975596789,0.4565950418115869,102.9999617854944,1.6305193018907868e-05,4.232595112267674e-05,2851.6031755991658,0.45941019788917625,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
