date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,handwashing_facilities,human_development_index,population
2020-03-11,1.2152201627559986,0.1393348443346919,0.09927507942708065,1.0000000000000038,0.0,0.0,0.4005088436007126,1.6000000000000063,3248.0000000000127,2773.000000000011,0.27000000000000096,3.7000000000000144,0.12000000000000047,1669.0000000000066,520.000000000002,0.020000000000000077,24.241882966607093,37.60000000000014,5189.97000000002,0.2000000000000008,408.5000000000016,5.720000000000021,5.9000000000000234,86.98000000000035,0.7500000000000031,3272993.000000013
2020-03-12,1.427316867380511,0.28633357305857265,0.13356594842316225,1.0000000000000042,0.0006140917905623792,0.0,0.47015377232561584,1.59998739495799,3248.000000000014,2773.000000000012,0.27000000000000113,3.700000000000016,0.12000000000000052,1669.0000000000073,520.0000000000023,0.020000000000000087,27.107683361059085,37.600000000000165,5189.970000000023,0.20000000000000084,408.50000000000176,5.720000000000024,5.900000000000026,86.98000000000037,0.7500000000000033,3272993.0000000144
2020-03-13,1.9030991566763047,0.5465051894901173,0.20149346584225897,1.0000000000000044,0.0030462184873949706,0.0,0.6265342044866177,1.5999632352941249,3248.000000000015,2773.0000000000127,0.27000000000000124,3.700000000000017,0.12000000000000055,1669.0000000000077,520.0000000000025,0.020000000000000094,30.1101771943561,37.60000000000018,5189.970000000025,0.2000000000000009,408.5000000000019,5.7200000000000255,5.900000000000028,86.9800000000004,0.7500000000000036,3272993.0000000154
2020-03-14,2.7524374896791803,0.9151794738887608,0.3170352577527357,1.0000000000000047,0.007245879120879156,0.0006493212669683272,0.9058044995188115,1.59993719699419,3248.000000000016,2773.0000000000136,0.2700000000000013,3.700000000000018,0.12000000000000058,1669.0000000000082,520.0000000000026,0.020000000000000098,33.241729857628805,37.600000000000186,5189.970000000026,0.20000000000000095,408.500000000002,5.720000000000026,5.90000000000003,86.98000000000042,0.7500000000000038,3272993.0000000163
2020-03-15,4.068966126309169,1.3761874496311832,0.4920637736312951,1.0000000000000049,0.013013594861021398,0.002197398190045257,1.3387787140056275,1.5999112041451276,3248.0000000000164,2773.0000000000136,0.27000000000000135,3.700000000000019,0.1200000000000006,1669.0000000000084,520.0000000000027,0.0200000000000001,36.47008165307946,37.60000000000019,5189.970000000027,0.200000000000001,408.50000000000205,5.720000000000027,5.9000000000000306,86.98000000000043,0.750000000000004,3272993.0000000168
2020-03-16,5.73986292698787,1.7232200959499584,0.7221011592473903,0.9987394957983243,0.01877764928086629,0.0047973699095022835,1.888355528716895,1.5998902550804055,3248.000000000017,2773.0000000000136,0.27000000000000135,3.7000000000000193,0.12000000000000062,1669.0000000000086,520.0000000000027,0.020000000000000104,39.74018147251813,37.60000000000019,5189.9700000000275,0.200000000000001,408.5000000000021,5.720000000000028,5.900000000000031,86.98000000000044,0.750000000000004,3272993.000000017
2020-03-17,7.834777608944864,2.1391183686657698,1.0151605494614016,0.9963235294117698,0.025508576327165612,0.008552778563348459,2.577452328502771,1.5998889259580116,3248.0000000000173,2773.0000000000136,0.27000000000000135,3.7000000000000197,0.12000000000000063,1669.0000000000086,520.0000000000027,0.020000000000000108,43.01641115286961,37.60000000000019,5189.970000000028,0.200000000000001,408.50000000000216,5.720000000000029,5.900000000000032,86.98000000000044,0.750000000000004,3272993.0000000177
2020-03-18,10.516483982403564,2.7174447881347565,1.384295266653262,0.993719699418234,0.03361107025442406,0.013507344103506857,3.459617850126278,1.5999346324129196,3248.0000000000173,2773.0000000000136,0.27000000000000135,3.7000000000000197,0.12000000000000063,1669.0000000000086,520.0000000000027,0.020000000000000108,46.26695510026961,37.60000000000019,5189.970000000028,0.200000000000001,408.50000000000216,5.72000000000003,5.900000000000032,86.98000000000044,0.750000000000004,3272993.0000000177
2020-03-19,13.982692657132375,3.493626577526415,1.8431762011211723,0.9923809187136445,0.043065445547961004,0.019637295407946936,4.599890827801571,1.6000810648074295,3248.0000000000173,2773.0000000000136,0.27000000000000135,3.7000000000000197,0.12000000000000063,1669.0000000000086,520.0000000000027,0.020000000000000108,49.46464505823396,37.60000000000019,5189.970000000028,0.200000000000001,408.50000000000216,5.72000000000003,5.900000000000032,86.98000000000044,0.750000000000004,3272993.0000000177
2020-03-20,18.42241057235805,4.459489487120258,2.402774846380639,0.9939624828296756,0.053533731866206816,0.0268456186147838,6.060443977347637,1.600406144436214,3248.0000000000173,2773.0000000000136,0.27000000000000135,3.7000000000000197,0.12000000000000063,1669.0000000000086,520.0000000000027,0.020000000000000108,52.5845387387305,37.60000000000019,5189.970000000028,0.200000000000001,408.50000000000216,5.72000000000003,5.900000000000032,86.98000000000044,0.750000000000004,3272993.0000000177
2020-03-21,23.983210644200717,5.574158162528312,3.0688755756387502,1.000109871172032,0.06443924524742513,0.03495774337285264,7.88981698430357,1.6009873814364066,3248.0000000000173,2773.0000000000136,0.27000000000000135,3.7000000000000197,0.12000000000000063,1669.0000000000086,520.0000000000027,0.020000000000000108,55.60560799716367,37.60000000000019,5189.970000000028,0.200000000000001,408.50000000000216,5.72000000000003,5.900000000000032,86.98000000000044,0.750000000000004,3272993.0000000177
2020-03-22,30.746684001250156,6.7722314208619885,3.8402098491498857,1.0122995979491611,0.07502626651475452,0.04371830752963958,10.11484124501503,1.6018976142932089,3248.0000000000173,2773.0000000000136,0.27000000000000135,3.7000000000000197,0.12000000000000063,1669.0000000000086,520.0000000000027,0.020000000000000108,58.515509165293665,37.60000000000019,5189.970000000028,0.200000000000001,408.50000000000216,5.72000000000003,5.900000000000032,86.98000000000044,0.750000000000004,3272993.0000000177
2020-03-23,38.14406277469335,7.403947321302612,4.652136701665268,1.0191148083519823,0.07306026226486365,0.05133915081529702,12.548419556902864,1.603180321256431,3248.0000000000173,2773.0000000000136,0.27000000000000135,3.7000000000000197,0.12000000000000063,1669.0000000000086,520.0000000000027,0.020000000000000108,61.31110585587079,37.60000000000019,5189.970000000028,0.200000000000001,408.50000000000216,5.72000000000003,5.900000000000032,86.98000000000044,0.750000000000004,3272993.0000000177
2020-03-24,46.299530597503626,8.160394233704833,5.5126338772509005,1.0224162614029668,0.07231297303995356,0.057863606808951855,15.231399347703036,1.6048469410069668,3248.0000000000173,2773.0000000000136,0.27000000000000135,3.7000000000000197,0.12000000000000063,1669.0000000000086,520.0000000000027,0.020000000000000108,63.99943249468277,37.60000000000019,5189.970000000028,0.200000000000001,408.50000000000216,5.72000000000003,5.900000000000032,86.98000000000044,0.750000000000004,3272993.0000000177
2020-03-25,55.670397786524724,9.374561997192021,6.463884586994426,1.032245292367676,0.08023666901719864,0.0643463153200301,18.314202872121854,1.6068675910170243,3248.0000000000173,2773.0000000000136,0.27000000000000135,3.7000000000000197,0.12000000000000063,1669.0000000000086,520.0000000000027,0.020000000000000108,66.62954463604127,37.60000000000019,5189.970000000028,0.200000000000001,408.50000000000216,5.72000000000003,5.900000000000032,86.98000000000044,0.750000000000004,3272993.0000000177
2020-03-26,66.86798903155496,11.200362351158422,7.5650011907306425,1.063001034563412,0.10080452180168392,0.07241455226248553,21.99791120386519,1.6091458451696872,3248.0000000000173,2773.0000000000136,0.27000000000000135,3.7000000000000197,0.12000000000000063,1669.0000000000086,520.0000000000027,0.020000000000000108,69.22540249771626,37.60000000000019,5189.970000000028,0.200000000000001,408.50000000000216,5.72000000000003,5.900000000000032,86.98000000000044,0.750000000000004,3272993.0000000177
2020-03-27,80.52330916216025,13.657398460201424,8.879067958335654,1.1305733357157086,0.13538037906942746,0.08393922706047127,26.490077229660418,1.611518401330403,3248.0000000000173,2773.0000000000136,0.27000000000000135,3.7000000000000197,0.12000000000000063,1669.0000000000086,520.0000000000027,0.020000000000000108,71.75619295279603,37.60000000000019,5189.970000000028,0.200000000000001,408.50000000000216,5.72000000000003,5.900000000000032,86.98000000000044,0.750000000000004,3272993.0000000177
2020-03-28,97.18629247278392,16.66454205782079,10.463423140697461,1.2501924452256976,0.18337109554964698,0.10078813070259346,31.971585394772852,1.6137360860656778,3248.0000000000173,2773.0000000000136,0.27000000000000135,3.7000000000000197,0.12000000000000063,1669.0000000000086,520.0000000000027,0.020000000000000108,74.17905421685958,37.60000000000019,5189.970000000028,0.200000000000001,408.50000000000216,5.72000000000003,5.900000000000032,86.98000000000044,0.750000000000004,3272993.0000000177
