date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_deaths_per_million,total_boosters_per_hundred,people_vaccinated_per_hundred,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,population
2020-03-11,1.9183560924369822,0.03837728426390191,0.01843563312642721,2.0000000000000075,0.0,0.0,18.531068640917972,19.320000000000075,1.8100000000000074,36.23000000000014,930.0000000000039,0.3900000000000015,110796.00000000044
2020-03-12,1.900951943277319,0.07125225860839851,0.028952452058782975,2.0000000000000084,0.0,0.0,18.362891008807445,19.320000000000082,1.810000000000008,36.23000000000016,930.0000000000043,0.3900000000000017,110796.00000000047
2020-03-13,1.9215122767857231,0.12435063545597605,0.04630774563749394,2.000000000000009,0.0,0.0,18.561567093063267,19.32000000000009,1.8100000000000087,36.230000000000175,930.0000000000045,0.3900000000000018,110796.0000000005
2020-03-14,2.001428325236354,0.19641423709618427,0.0727183657892066,2.0000000000000093,0.0,0.0,19.33380201663006,19.320000000000093,1.8100000000000092,36.23000000000018,930.0000000000048,0.39000000000000185,110796.00000000052
2020-03-15,2.1598947733390337,0.28407538370449187,0.10996976981701835,2.0000000000000098,0.0,0.0,20.86507549437303,19.320000000000096,1.8100000000000094,36.23000000000019,930.000000000005,0.3900000000000019,110796.00000000055
2020-03-16,2.374542928743775,0.34709015122374776,0.15652580829359802,2.00000000000001,0.0,0.0,22.9392652503855,19.3200000000001,1.8100000000000096,36.23000000000019,930.000000000005,0.39000000000000196,110796.00000000055
2020-03-17,2.6590584570620375,0.42250248736739143,0.21372095609091651,2.00000000000001,0.0,0.0,25.688614580969517,19.3200000000001,1.8100000000000098,36.23000000000019,930.000000000005,0.390000000000002,110796.00000000055
2020-03-18,3.0472188589568434,0.5289486173031788,0.2840775625756218,2.00000000000001,0.0,0.0,29.4394964884098,19.3200000000001,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-03-19,3.5809215779603676,0.673779982692964,0.3704093354740572,2.00000000000001,0.0012281835811247584,0.0,34.59673678130419,19.3200000000001,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-03-20,4.301205081337123,0.8558844375691754,0.4751489537710255,2.00000000000001,0.006092436974789941,0.0,41.55685639981145,19.3200000000001,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-03-21,5.24151467073136,1.0678021452421715,0.5998437773838619,2.00000000000001,0.014491758241758312,0.0013450226244343922,50.643003159587195,19.3200000000001,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-03-22,6.422651840152605,1.297312500980759,0.7447776294179884,2.00000000000001,0.026027189722042796,0.0045517533936651755,62.05615055973578,19.3200000000001,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-03-23,7.7368014205152456,1.4164394500729989,0.8977081412619418,1.9987394957983295,0.03881580276341326,0.010126484728506833,74.75451369549688,19.30781092436985,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-03-24,9.210551938043206,1.5603903503213967,1.0604087723976543,1.9963235294117752,0.05343311904088587,0.0182679404694571,88.99499580814513,19.28444852941187,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-03-25,10.935677366589957,1.7952766024307727,1.2414324681153084,1.9937196994182393,0.06982597050238402,0.028921543587387022,105.66435561499723,19.259269493374376,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-03-26,13.033609996500346,2.1517741939045316,1.4526633943961156,1.9923809187136499,0.08746967180051154,0.04182011696655848,125.93592734473233,19.246323483960996,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-03-27,15.628795086256996,2.6339825523450173,1.706730739074401,1.993962482829681,0.10548589961638258,0.056514408991887324,151.01216076388243,19.261617208963017,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-03-28,18.828706851215085,3.2260686854287766,2.0150690627091663,2.000109871172037,0.12273110215249403,0.07239598773939078,181.9315261967002,19.3210624542336,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-03-29,22.70886045515344,3.89725028588801,2.386463561737762,2.0122995979491662,0.13786280625237982,0.08871441161902292,219.42369329005953,19.438937112168443,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-03-30,27.275100415702564,4.579062472011362,2.8381985116394617,2.0304593461671137,0.1506498519420324,0.10495565357528874,263.54514617956846,19.614554482478006,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-03-31,32.58449273259147,5.319009200485585,3.3750312366707798,2.05550449669709,0.16306819050791438,0.12080723791902336,314.8472849740435,19.85676524776674,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-04-01,38.676928049766886,6.099647979872927,3.9897879717823432,2.088767997603622,0.17407877701151137,0.13581341163254507,373.71555131941506,20.17844933983284,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-04-02,45.56163915303307,6.890120600289324,4.666508238048143,2.131572766140664,0.18290232774893767,0.14948206906700764,440.23915492459776,20.592384839393084,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-04-03,53.207089093281695,7.649507063015973,5.382803124237475,2.1849109902486816,0.18895437994227884,0.16136494546541438,514.1133684558928,21.108149650876456,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-04-04,61.533387278914205,8.329341027708018,6.111623997993891,2.249203604677465,0.19179658650809922,0.17111776210487878,594.5662487077902,21.729797758519368,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-04-05,70.40660154515864,8.875496397801067,6.822589039219412,2.324119898078238,0.19110018713382193,0.17854533515332002,680.3036774810703,22.45411641843707,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-04-06,79.70381993714966,9.298929990658507,7.49666721574295,2.399618688910977,0.17779508217324963,0.1821858274800517,770.1380245943207,23.18407115351756,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-04-07,89.385573420865,9.683037182715939,8.11994126507161,2.476701734847425,0.16372769495249714,0.18198520124998732,863.6879198678494,23.929334554537043,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-04-08,99.36828478445952,9.983674137844986,8.67467443619868,2.5620996689442346,0.15555272014779253,0.1789953650616019,960.1457963973335,24.754930133743805,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-04-09,109.54079018821554,10.17322748444387,9.143589537556265,2.6655469559745018,0.15729156014962936,0.17495870867015123,1058.437531202333,25.754904290676347,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-04-10,119.77673032700544,10.236481699305768,9.513078222979754,2.7977381096764202,0.1709906481342003,0.17199650403008618,1157.3421757126762,27.032580286527015,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-04-11,129.9438438021386,10.167519645520064,9.775607956181178,2.96879485568977,0.19721519036697255,0.17237520607686352,1255.5817536332488,28.6857487249147,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-04-12,139.9109371502467,9.967397975898303,9.931527234104223,3.1871165037582827,0.23541947293036888,0.178331178313304,1351.888609342586,30.795560412464354,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-04-13,149.5934484994015,9.682739819997431,9.986285050658983,3.4509547016713356,0.27666156655944496,0.19211570758759627,1445.4456544859336,33.34511197062822,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-04-14,158.92525767384032,9.331980527570806,9.93605153847906,3.765995599621317,0.3246584244347751,0.21481173220976674,1535.614003469495,36.38934108850775,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-04-15,167.84166465163133,8.916535492639976,9.78350213155808,4.140139880065058,0.38135742530733613,0.24682825617090018,1621.7685022789178,40.00459081961294,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-04-16,176.29309399615752,8.451525730662928,9.537416191428754,4.580848284321588,0.4461182629042263,0.28790561358906774,1703.4301440007232,44.262959275020066,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-04-17,184.25537317972993,7.962351473174968,9.212375976797176,5.09315075752045,0.5163598671846349,0.337119417043773,1780.3653804633766,49.213061893239924,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-04-18,191.73744132629741,7.482122363769404,8.828540870768546,5.6781533073129395,0.5880455952818193,0.39288351882678657,1852.6606059680912,54.86560314261912,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-04-19,198.78713076847905,7.04973010508304,8.411478051266464,6.33191814790553,0.656047124709588,0.4529522318802718,1920.7780200869313,61.18255529814092,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-04-20,205.54088136659877,6.753781095295805,7.992741376200342,7.048405320689988,0.7181988858722053,0.5160480459205474,1986.0360037529845,68.1055845408327,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-04-21,211.99646580840124,6.455607314684531,7.581453898989308,7.828272316309361,0.7811507804351832,0.5813186782671731,2048.4130441851357,75.6410518510028,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-04-22,218.12797314427797,6.131524490538292,7.183165084875473,8.667891373625055,0.8405818959275523,0.6470122795471812,2107.658771988241,83.75390653531107,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-04-23,223.90271870759472,5.774758429312905,6.800304647528622,9.55993598335391,0.8927667386877471,0.7109334178051836,2163.457356625315,92.37335427123136,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-04-24,229.29392655493686,5.391217496839242,6.432522926499738,10.493820765795993,0.9344263791612546,0.770785066585951,2215.5500530216723,101.39710814039849,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-04-25,234.29024129629346,4.996321978479469,6.076946170311139,11.456031379130465,0.9626168108738513,0.8244250959963488,2263.827111518035,110.69457690361838,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-04-26,238.90286196769554,4.612626099244222,5.728367998774084,12.430371950637463,0.9746452196615308,0.8700586410017879,2308.3967103353625,120.10925620712575,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-04-27,243.192321007123,4.28946311030906,5.375964428298411,13.405713675324597,0.9755702108030337,0.9069243944552854,2349.843705343639,129.53360602089074,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-04-28,247.14873332159988,3.956415367638069,5.018654316698926,14.375212858303426,0.9696705475657543,0.9339274587373931,2388.072568762096,138.9014944316347,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-04-29,250.75830176883443,3.6095707371054138,4.658180136360658,15.329131039978403,0.9540467051151702,0.9501771712993294,2422.9499805470123,148.11881620187754,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-04-30,254.0128601339953,3.254560082564034,4.298053007894286,16.257013115148663,0.9279784677504059,0.9552140032320937,2454.3970366384465,157.08454072283698,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-05-01,256.9170303622939,2.904171516350953,3.942761475377732,17.149320922334375,0.892380101620821,0.9491797331933024,2482.45840514529,165.70649797910278,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-05-02,259.4935904834208,2.576561087166255,3.5971780877873423,17.998658435771496,0.8493917342634512,0.9329450778523147,2507.354193484052,173.91321802214247,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-05-03,261.78750055487365,2.293910795982321,3.266114335071279,18.800690659407834,0.8020728892560895,0.9082054147240788,2529.518848732952,181.66281057543068,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-05-04,263.8777456488641,2.0902456373875182,2.9521969342381746,19.55861431000516,0.7579541498121392,0.876997952445775,2549.715580796647,188.98615415006068,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-05-05,265.7722071034875,1.894461862171216,2.657961857110437,20.268378961333894,0.709787525739842,0.8397214766161681,2568.020550658898,195.8441093100248,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-05-06,267.4746950819793,1.702488284152654,2.3859138621282403,20.925734770451,0.6573729649254381,0.7971703899443506,2584.470585747894,202.19561818161395,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-05-07,268.98984484089664,1.5151499881629729,2.137865260849576,21.527736759803375,0.6020148562086234,0.7504341919411339,2599.110487468649,208.01223706866068,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-05-08,270.3267889312546,1.3369442622922372,1.9144399928252895,22.073873028805377,0.5461459191441862,0.70082208868759,2612.0285118522984,213.2890359139716,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-05-09,271.50191134937864,1.1751225470747058,1.7147016817553618,22.56691091252197,0.49304512132323386,0.6498064501614591,2623.3829800430735,218.05277289540146,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-05-10,272.5409131500434,1.039001897377782,1.5358746776061154,23.013531600681105,0.4466261163641129,0.5989804032319547,2633.42223616353,222.3680253729089,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-05-11,273.4715381269156,0.9306250494069637,1.3706138297947623,23.42354559773129,0.41001806820391895,0.549307539010909,2642.4143678143128,226.3296116282599,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-05-12,274.3010841058529,0.829546033338352,1.2188249489459435,23.798040581621063,0.37449803725507275,0.5015317208386606,2650.4298948006217,229.94805002694832,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-05-13,275.04294300828474,0.7418589432325946,1.0818708125497947,24.139448341839618,0.34141005024253307,0.45661081389984265,2657.5982115012457,233.24684020282308,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-05-14,275.7150773273193,0.6721343496351769,0.9616542406340662,24.451531957737213,0.3120853334155782,0.41549996562850233,2664.0928682251624,236.26233991294507,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
2020-05-15,276.3388774848241,0.6238001804552133,0.8599304025182136,24.739376182265453,0.287845512666726,0.3789890660119395,2670.1205322289916,239.04367267872982,1.81000000000001,36.23000000000019,930.000000000005,0.39000000000000207,110796.00000000055
