date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_deaths_per_million,reproduction_rate,people_vaccinated_per_hundred,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,gdp_per_capita,population
2021-02-21,3347.6594653647994,25.36781018760707,22.438796526269698,71.2971402245719,0.21799699904932052,0.2672855912250222,98134.4199920352,2090.0267812323723,1.117175934292458,0.07570012492677389,118.86666759251843,0.35666723143584544,56.78141930475296,56861.47000000031,33690.000000000175
2021-02-22,3373.802145888504,26.142680523704698,23.3575154619292,71.50141043669018,0.20427021211827698,0.2518678779695103,98900.77529040663,2096.014706803403,1.1178434891808835,0.08425327727620524,119.05657794067213,0.35720776035775076,56.64898173777618,56861.47000000031,33690.000000000175
2021-02-23,3400.725251950319,26.92310606181541,24.2781344956066,71.69234742027791,0.1909369835877383,0.23642805779839998,99690.00819566548,2101.611807898289,1.1179000700207644,0.11251437618598412,119.95111154212353,0.35980837359733747,56.66052120960242,56861.47000000031,33690.000000000175
2021-02-24,3428.424061781102,27.69880983078306,25.183586973838153,71.87226638292023,0.179918962642323,0.22161984748583968,100501.98030382747,2106.8859569256592,1.1173636433365186,0.16936582415629517,121.8552858220744,0.3653766421889539,56.79376259433829,56861.47000000031,33690.000000000175
2021-02-25,3456.8719248102984,28.447863029195933,26.055948472136897,72.04476216598795,0.1724957830677153,0.20818563545277688,101335.91039028188,2111.9425362139627,1.116261420285196,0.262714251762988,125.00547535556697,0.3746095663217418,57.018561441552116,56861.47000000031,33690.000000000175
2021-02-26,3486.0115227932492,29.139597982950647,26.87886843231862,72.21422773308835,0.16946556710039884,0.19684058405564622,102190.11823227198,2116.9103223285424,1.1145979721305115,0.40010986464641785,129.6277975315429,0.38817210686800374,57.29211144961924,56861.47000000031,33690.000000000175
2021-02-27,3515.748315656674,29.736792863425052,27.639393890496276,72.3854930364033,0.17126530331495676,0.1881857063028855,103061.83247575552,2121.930899309435,1.1123544260920675,0.5893670623503611,135.92768395990498,0.40667562184460393,57.59663206814534,56861.47000000031,33690.000000000175
2021-02-28,3545.945625882782,30.19731022610794,28.32933727307587,72.56355416644286,0.17806113003954688,0.1826426733923227,103947.04653554982,2127.1507185997266,1.1095356967506942,0.8399526561680735,144.13493556204273,0.4308006724274097,57.91708588045621,56861.47000000031,33690.000000000175
2021-03-01,3576.468850957018,30.52322507423517,28.955125773165058,72.75463071856204,0.1910765521191886,0.1809595422129559,104841.81465909626,2132.752101975008,1.1061575902747223,1.1597765477175253,154.28476663597962,0.4606585198344559,58.24109075164799,56861.47000000031,33690.000000000175
2021-03-02,3607.2732930335405,30.804442076523223,29.50958124002251,72.96091486180462,0.20628414324259153,0.18338950152073852,105744.8265704374,2138.7993096745363,1.1022245275476723,1.554726560755827,166.24617032281563,0.49587284915186086,58.55680998358093,56861.47000000031,33690.000000000175
2021-03-03,3638.288987228296,31.0156941947551,29.983384217024035,73.18267709657982,0.22176223477518903,0.18962712937261622,106654.0312966065,2145.300264576526,1.09773432972669,2.027182848815097,179.78708410927428,0.535771637510309,58.85371446893983,56861.47000000031,33690.000000000175
2021-03-04,3669.431381662339,31.142394434043098,30.368264407111962,73.4185850687181,0.23590797213827644,0.1989496618323067,107566.9502475035,2152.215899951467,1.092714289635032,2.5774382839933585,194.69209071608662,0.5797264333686732,59.1231543067793,56861.47000000031,33690.000000000175
