date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,aged_65_older,male_smokers,handwashing_facilities,population
2020-03-11,0.9446159009865693,0.039354336888460156,0.0570618542033126,3.0000000000000124,0.0,0.0,5000.000000000019,1.3900000000000052,504.00000000000205,206.0000000000008,0.09000000000000033,11.00000000000004,0.13000000000000048,727.0000000000028,0.0,11.198149671853923,18.100000000000072,2.75000000000001,10.800000000000043,41.95000000000016,218541216.00000083
2020-03-12,0.9565550091271291,0.061784520851403006,0.04999896899420306,3.0000000000000133,0.0,0.0,5000.000000000022,1.390000000000006,504.0000000000022,206.00000000000088,0.09000000000000039,11.000000000000046,0.13000000000000056,727.0000000000032,0.0,11.485423824672615,18.10000000000008,2.7500000000000115,10.800000000000049,41.95000000000017,218541216.00000092
2020-03-13,1.0462139297606683,0.12602488061916028,0.05366891000357088,3.000000000000014,0.0,0.0,5000.000000000024,1.3900000000000063,504.00000000000233,206.00000000000094,0.09000000000000041,11.000000000000052,0.13000000000000062,727.0000000000034,0.0,11.95357724148444,18.100000000000087,2.750000000000013,10.800000000000052,41.95000000000019,218541216.00000098
2020-03-14,1.2518550174562502,0.23134800758783572,0.07356503091896788,3.000000000000015,0.0,0.0,5000.000000000025,1.3900000000000068,504.00000000000244,206.000000000001,0.09000000000000044,11.000000000000055,0.13000000000000064,727.0000000000035,0.0,12.642408690647933,18.10000000000009,2.7500000000000138,10.800000000000054,41.9500000000002,218541216.00000104
2020-03-15,1.6071039327754488,0.37326860103670856,0.11457875056479179,3.000000000000016,0.0,0.0,5000.0000000000255,1.390000000000007,504.0000000000025,206.00000000000102,0.09000000000000047,11.000000000000057,0.13000000000000067,727.0000000000036,0.0,13.581063628522493,18.100000000000094,2.750000000000014,10.800000000000056,41.95000000000021,218541216.00000107
2020-03-16,2.0498334440870853,0.4562442755997689,0.17231092135927623,3.000000000000016,0.0,0.0,5000.000000000026,1.3900000000000072,504.00000000000256,206.00000000000105,0.09000000000000047,11.000000000000059,0.13000000000000067,727.0000000000038,0.0,14.755447042658862,18.100000000000097,2.7500000000000147,10.800000000000058,41.950000000000216,218541216.0000011
2020-03-17,2.6062988064008072,0.5666014355298212,0.2501813164234655,3.000000000000016,0.0,0.0,5000.000000000027,1.3900000000000072,504.0000000000026,206.00000000000108,0.09000000000000047,11.00000000000006,0.13000000000000067,727.0000000000039,0.0,16.176123743532635,18.1000000000001,2.750000000000015,10.80000000000006,41.950000000000216,218541216.00000113
2020-03-18,3.3525909438439223,0.7538941923551892,0.355762845753282,3.000000000000016,0.0,0.0,5000.000000000027,1.390012605042024,504.0000000000026,206.00000000000108,0.09000000000000047,11.000000000000062,0.13000000000000067,727.000000000004,0.0,17.860556770157586,18.1000000000001,2.7500000000000155,10.80000000000006,41.950000000000216,218541216.00000113
2020-03-19,4.386986840720701,1.0400974380608352,0.49812724097301053,3.000000000000016,0.0018422753716871377,0.0,5000.000000000027,1.3900367647058895,504.0000000000026,206.00000000000108,0.09000000000000047,11.000000000000062,0.13000000000000067,727.000000000004,0.0,19.83787442958978,18.1000000000001,2.7500000000000155,10.80000000000006,41.950000000000216,218541216.00000113
2020-03-20,5.80921233480686,1.4265016499742014,0.6858543189004124,3.000000000000016,0.009138655462184911,0.0,5000.000000000027,1.3900628030058249,504.0000000000026,206.00000000000108,0.09000000000000047,11.000000000000062,0.13000000000000067,727.000000000004,0.0,22.13667634578643,18.1000000000001,2.7500000000000155,10.80000000000006,41.950000000000216,218541216.00000113
2020-03-21,7.704889212320419,1.898883994429589,0.9255389292205602,3.000000000000016,0.021737637362637466,0.001994343891402719,5000.000000000027,1.390076190812871,504.0000000000026,206.00000000000108,0.09000000000000047,11.000000000000062,0.13000000000000067,727.000000000004,0.0,24.770631370522803,18.1000000000001,2.7500000000000155,10.80000000000006,41.950000000000216,218541216.00000113
2020-03-22,10.133870529149839,2.4313866545164444,1.2206711652412148,3.000000000000016,0.039040784583064196,0.006749151583710433,5000.000000000027,1.3900603751717107,504.0000000000026,206.00000000000108,0.09000000000000047,11.000000000000062,0.13000000000000067,727.000000000004,0.0,27.73659941670922,18.1000000000001,2.7500000000000155,10.80000000000006,41.950000000000216,218541216.00000113
2020-03-23,13.00426521101884,2.8721986851342685,1.5666620681778443,2.9949579831932933,0.05507244364091819,0.01455830841952172,5000.000000000027,1.3899989012882872,504.0000000000026,206.00000000000108,0.09000000000000047,11.000000000000062,0.13000000000000067,727.000000000004,0.0,31.004057998213934,18.1000000000001,2.7500000000000155,10.80000000000006,41.950000000000216,218541216.00000113
2020-03-24,16.369440020093514,3.366527811523623,1.9673079603124437,2.985294117647075,0.07410976259494222,0.02575454256221732,5000.000000000027,1.389877004020516,504.0000000000026,206.00000000000108,0.09000000000000047,11.000000000000062,0.13000000000000067,727.000000000004,0.0,34.53635280699923,18.1000000000001,2.7500000000000155,10.80000000000006,41.950000000000216,218541216.00000113
2020-03-25,20.33511168927832,3.9666864210215227,2.426778804752761,2.974878797672931,0.0982293807697363,0.04060760052218023,5000.000000000027,1.389670196454303,504.0000000000026,206.00000000000108,0.09000000000000047,11.000000000000062,0.13000000000000067,727.000000000004,0.0,38.29036092069875,18.1000000000001,2.7500000000000155,10.80000000000006,41.950000000000216,218541216.00000113
2020-03-26,25.019918123778446,4.685567498377657,2.9479330046634784,2.9695236748545732,0.12785755593929346,0.05924787880146079,5000.000000000027,1.3893714256212721,504.0000000000026,206.00000000000108,0.09000000000000047,11.000000000000062,0.13000000000000067,727.000000000004,0.0,42.199963483025755,18.1000000000001,2.7500000000000155,10.80000000000006,41.950000000000216,218541216.00000113
2020-03-27,30.525846802271523,5.506499476401224,3.5310535026896006,2.9758499313186975,0.16218275971465146,0.0816091476272755,4999.7401785714555,1.3889741089703194,504.0000000000026,206.00000000000108,0.09000000000000047,11.000000000000062,0.13000000000000067,727.000000000004,0.0,46.186982146852465,18.1000000000001,2.7500000000000155,10.80000000000006,41.950000000000216,218541216.00000113
