date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,gdp_per_capita,diabetes_prevalence,population
2020-09-30,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-10-01,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-10-02,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-10-03,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-10-04,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-10-05,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-10-06,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-10-07,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-10-08,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-10-09,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-10-10,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-10-11,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-10-12,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-10-13,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-10-14,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-10-15,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-10-16,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-10-17,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-10-18,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-10-19,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-10-20,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-10-21,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-10-22,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-10-23,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-10-24,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-10-25,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-10-26,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-10-27,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-10-28,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-10-29,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-10-30,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-10-31,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-11-01,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-11-02,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-11-03,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-11-04,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-11-05,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-11-06,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-11-07,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-11-08,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-11-09,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-11-10,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-11-11,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-11-12,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-11-13,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-11-14,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-11-15,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-11-16,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-11-17,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-11-18,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-11-19,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-11-20,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-11-21,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-11-22,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-11-23,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-11-24,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-11-25,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-11-26,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-11-27,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-11-28,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-11-29,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-11-30,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-12-01,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-12-02,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-12-03,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-12-04,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-12-05,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-12-06,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-12-07,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-12-08,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-12-09,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-12-10,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-12-11,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-12-12,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-12-13,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-12-14,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-12-15,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-12-16,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-12-17,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-12-18,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-12-19,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-12-20,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-12-21,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-12-22,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-12-23,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-12-24,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-12-25,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-12-26,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-12-27,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-12-28,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-12-29,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-12-30,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2020-12-31,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-01-01,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-01-02,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-01-03,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-01-04,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-01-05,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-01-06,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-01-07,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-01-08,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-01-09,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-01-10,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-01-11,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-01-12,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-01-13,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-01-14,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-01-15,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-01-16,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-01-17,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-01-18,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-01-19,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-01-20,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-01-21,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-01-22,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-01-23,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-01-24,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-01-25,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-01-26,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-01-27,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-01-28,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-01-29,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-01-30,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-01-31,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-02-01,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-02-02,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-02-03,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-02-04,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-02-05,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-02-06,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-02-07,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-02-08,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-02-09,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-02-10,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-02-11,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-02-12,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-02-13,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-02-14,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-02-15,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-02-16,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-02-17,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-02-18,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-02-19,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-02-20,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-02-21,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-02-22,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-02-23,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-02-24,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-02-25,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-02-26,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-02-27,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-02-28,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-03-01,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-03-02,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-03-03,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-03-04,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-03-05,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-03-06,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-03-07,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-03-08,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-03-09,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-03-10,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-03-11,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-03-12,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-03-13,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-03-14,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-03-15,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-03-16,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-03-17,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-03-18,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-03-19,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-03-20,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-03-21,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-03-22,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-03-23,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-03-24,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-03-25,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-03-26,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-03-27,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-03-28,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-03-29,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-03-30,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-03-31,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-04-01,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-04-02,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-04-03,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-04-04,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-04-05,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-04-06,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-04-07,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-04-08,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-04-09,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-04-10,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-04-11,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-04-12,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-04-13,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-04-14,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-04-15,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-04-16,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-04-17,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-04-18,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-04-19,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-04-20,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
2021-04-21,3.000000000000016,0.0,0.0,0.0,299.6400000000016,0.0,0.0,3575.1000000000186,27.250000000000135,11335.000000000064
