date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,extreme_poverty,female_smokers,handwashing_facilities,life_expectancy,population
2020-04-12,593.0040634336833,48.200766189905345,39.92544507357424,5.777395562331584,0.6641983554546524,0.5212667700362337,0.07000000000000037,1.5033838809438145,3605.4472291371585,3397.505620412375,0.014778528493855365,66.67853812359863,62937.000000000335,1273.0000000000068,0.010000000000000054,91.67978579642217,30.600000000000158,0.1000000000000005,7.000000000000038,99.00000000000051,73.60000000000036,19397998.0000001
2020-04-13,644.298247963111,51.294870052900976,42.329138427029484,6.479976212795888,0.7089923347874998,0.5652214091367431,0.07000000000000037,1.492800354146777,3769.799028834129,3471.645925070113,0.015395467152550565,64.24741038002936,62937.000000000335,1273.0000000000068,0.010000000000000054,91.79233934731676,30.600000000000158,0.1000000000000005,7.000000000000038,99.00000000000051,73.60000000000036,19397998.0000001
2020-04-14,699.0499303162258,54.75219649571977,45.094007181616725,7.230635036132158,0.7554675865786674,0.6111385843250858,0.07000000000000037,1.4832062772455081,4010.7526168098307,3573.713758605434,0.01599359454670125,61.95876399058125,62937.000000000335,1273.0000000000068,0.010000000000000054,91.87675451048769,30.600000000000158,0.1000000000000005,7.000000000000038,99.00000000000051,73.60000000000036,19397998.0000001
2020-04-15,757.954803910409,58.905259201137056,48.25860816578599,8.029909050208378,0.8028805865080161,0.6584971185928782,0.07000000000000037,1.474271223771237,4340.894730868531,3717.2085413199507,0.016519113169237338,59.95794661930964,62937.000000000335,1273.0000000000068,0.010000000000000054,91.9400658828659,30.600000000000158,0.1000000000000005,7.000000000000038,99.00000000000051,73.60000000000036,19397998.0000001
2020-04-16,821.7816491512956,63.82713444610177,51.84498682892911,8.876908193603294,0.8497040727187639,0.7064310160616605,0.07000000000000037,1.4656586537689598,4740.214616347916,3912.1803394094904,0.0169394318387897,58.33751458633104,62937.000000000335,1273.0000000000068,0.010000000000000054,91.98754941214955,30.600000000000158,0.1000000000000005,7.000000000000038,99.00000000000051,73.60000000000036,19397998.0000001
2020-04-17,891.1777527005772,69.39632045319313,55.85197929428904,9.768702476812056,0.8938229802016471,0.7538835400035833,0.07000000000000037,1.4570329366744916,5203.526104471676,4166.621582934629,0.017228491138303676,57.21136638577291,62937.000000000335,1273.0000000000068,0.010000000000000054,92.0231620591123,30.600000000000158,0.1000000000000005,7.000000000000038,99.00000000000051,73.60000000000036,19397998.0000001
2020-04-18,966.5229719268567,75.34538190421301,60.250188898641895,10.69986234565043,0.9326813915830403,0.7997227713569228,0.07000000000000037,1.4481024335983075,5725.872147843102,4485.2695970264485,0.017368362536016084,56.672983418935445,62937.000000000335,1273.0000000000068,0.010000000000000054,92.05337574601502,30.600000000000158,0.1000000000000005,7.000000000000038,99.00000000000051,73.60000000000036,19397998.0000001
2020-04-19,1047.820283243787,81.29743332538033,64.97821859705846,11.662113953807978,0.9633927502160471,0.8428282776127161,0.07000000000000037,1.43865342506945,6300.769172291516,4870.303054266289,0.017350447726187913,56.76758501087264,62937.000000000335,1273.0000000000068,0.010000000000000054,92.08012424648618,30.600000000000158,0.1000000000000005,7.000000000000038,99.00000000000051,73.60000000000036,19397998.0000001
2020-04-20,1133.9254580695583,86.10526633210907,69.95100072866015,12.654164650876368,0.992906553612263,0.8837947699419237,0.07000000000000037,1.4285419433980817,6926.424261248384,5321.241576414011,0.017176378134653888,57.48338752997098,62937.000000000335,1273.0000000000068,0.010000000000000054,92.1023869793056,30.600000000000158,0.1000000000000005,7.000000000000038,99.00000000000051,73.60000000000036,19397998.0000001
2020-04-21,1225.1135505657455,91.18816112594038,75.15593719807895,13.672863307161824,1.0193405486933615,0.9219378680188232,0.07000000000000037,1.4176787587767468,7590.884776414647,5832.6839457235765,0.01685868954798462,58.74223198555202,62937.000000000335,1273.0000000000068,0.010000000000000054,92.11737685374243,30.600000000000158,0.1000000000000005,7.000000000000038,99.00000000000051,73.60000000000036,19397998.0000001
