date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,reproduction_rate,hosp_patients,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,male_smokers,median_age,aged_70_older,life_expectancy,population,excess_mortality_cumulative,excess_mortality
2021-07-04,2880902.895589424,111.83842344024546,132.03831713425836,74992.70818584593,18.97706022344151,23.413528965762254,2.100000000000011,0.6341468662015699,857.867194559763,42006.28245100979,0.0001313618183950165,398.07971492882467,42.36196103242737,215661.98904561027,250215.43021419874,0.17295161405481307,45.10915438356268,33.10000000000018,41.800000000000225,10.200000000000053,78.73000000000042,39857144.00000021,17.60886933553039,6.148014789146318
2021-07-05,2881010.511915084,107.61632566033936,125.37792013899386,75010.76347616542,18.05529031948807,21.97182545735339,2.100000000000011,0.6501301884359231,804.6651664434172,41680.87171220698,9.852136379626238e-05,410.95554411517116,42.512993883564285,215790.5430447122,245966.76836200684,0.16756002599036662,44.69486950454344,33.10000000000018,41.800000000000225,10.200000000000053,78.73000000000042,39857144.00000021,17.58678290016107,5.662309411187476
2021-07-06,2881114.1322071636,103.62029207977307,119.25789097690227,75027.93112360768,17.167647442266365,20.63267468448242,2.100000000000011,0.6674942153411644,754.2979698551882,41369.904996178564,7.389102284719678e-05,422.9470701742911,42.65886386774761,216134.35748284493,241729.3375029211,0.16221607637706734,44.357134836875645,33.10000000000018,41.800000000000225,10.200000000000053,78.73000000000042,39857144.00000021,17.564238527969657,5.208173835101296
2021-07-07,2881213.9793428364,99.84713567262888,113.69089787068589,75044.21143255719,16.280308949508456,19.397360408966232,2.100000000000011,0.6862229562699338,706.9589492724521,41073.515932007926,5.541826713539759e-05,433.85854438896075,42.7999869441204,216872.15691842575,237532.65770055895,0.15694874118713165,44.09509951162576,33.10000000000018,41.800000000000225,10.200000000000053,78.73000000000042,39857144.00000021,17.54141846103406,4.803722213060671
2021-07-08,2881310.3297236795,96.35038084303028,108.69646784386781,75059.60018721696,15.388754659771955,18.26575543923924,2.100000000000011,0.7062805009775,662.8643477009462,40791.5753135826,4.1563700351548194e-05,443.5497049950179,42.93671014991324,217737.4061826787,233401.43989791468,0.15178524690521641,43.90288733572326,33.10000000000018,41.800000000000225,10.200000000000053,78.73000000000042,39857144.00000021,17.518500589703912,4.464827974321318
2021-07-09,2881403.5558092473,93.22608556763159,104.2844045351311,75074.11062845419,14.510441237233637,17.234365060360282,2.100000000000011,0.7275880421843219,622.1504908985287,40523.67557051344,3.117277526366115e-05,451.8658259343701,43.06931137778729,218322.1382558415,229335.12059893727,0.14672920667212516,43.76937493941371,33.10000000000018,41.800000000000225,10.200000000000053,78.73000000000042,39857144.00000021,17.495640494452672,4.203370080380849
2021-07-10,2881494.15801725,90.60220800248527,100.44235155907307,75087.78993643448,13.67930798028465,16.294859606517807,2.100000000000011,0.7500119754003629,584.9478390853387,40269.13387568733,2.337958144774586e-05,458.6792175438616,43.19838657147885,218598.97318660238,225387.43825140106,0.14187609052445604,43.6779880565319,33.10000000000018,41.800000000000225,10.200000000000053,78.73000000000042,39857144.00000021,17.47295682295884,4.0260257595653535
2021-07-11,2881582.788648688,88.63063143819244,97.12646502677099,75100.73159259745,12.941656162976916,15.432973890408736,2.100000000000011,0.7733724269284247,551.3325018091566,40027.13999952573,1.7534686085809396e-05,463.91749492906695,43.32453362608818,218585.242333391,221608.62686243604,0.13734274985843592,43.606534998442946,33.10000000000018,41.800000000000225,10.200000000000053,78.73000000000042,39857144.00000021,17.450519168608942,3.9330013124711387
2021-07-12,2881670.049243469,87.26059478097153,94.21803978494584,75113.14137382765,12.409781230183576,14.626786817289439,2.100000000000011,0.7974808392654859,521.3702393174369,39796.81233642522,1.3151014564357048e-05,467.53526405394376,43.448103597071054,218311.3039920173,217975.89957475231,0.13321553039641276,43.55011036324726,33.10000000000018,41.800000000000225,10.200000000000053,78.73000000000042,39857144.00000021,17.428337825066944,3.9180532052417147
2021-07-13,2881756.1748608537,86.1256173850177,91.71836920522533,75125.0308041265,11.88943029884972,13.873062963645827,2.100000000000011,0.8221279209811131,494.96551077443894,39577.25480823364,9.863260923267786e-06,469.48917266877135,43.569513298966896,217832.7283495401,214436.82138436122,0.12953446615542222,43.50501958562232,33.10000000000018,41.800000000000225,10.200000000000053,78.73000000000042,39857144.00000021,17.406358549333984,3.9689097903473964
2021-07-14,2881841.5038832007,85.32902234710212,89.64396145466249,75136.38064995987,11.349845833381,13.169003266690428,2.100000000000011,0.847045358964666,471.86574587979555,39367.61925743579,7.39744569245084e-06,469.8024176399114,43.68927783136809,217132.5411231767,210920.9939309667,0.1263292594420355,43.47551226517025,33.10000000000018,41.800000000000225,10.200000000000053,78.73000000000042,39857144.00000021,17.384503859825795,4.072860244690556
2021-07-15,2881926.428267931,84.92438473059174,88.01132984988516,75147.16396193672,10.783311976845718,12.511352159132251,2.100000000000011,0.8719423902642248,451.6855893064212,39167.171796018076,5.54808426933813e-06,468.5564043740842,43.80785090746278,216069.4601140915,207370.2371256655,0.12362267179548928,43.45896192997019,33.10000000000018,41.800000000000225,10.200000000000053,78.73000000000042,39857144.00000021,17.362679769465363,4.214389111858491
2021-07-16,2882011.356236505,84.92796857380043,86.8255856227081,75157.36335606803,10.199394131309155,11.89572792025418,2.100000000000011,0.8965485832605489,433.9797543586141,38975.366953025245,4.161063202003597e-06,465.8746465255541,43.92553515861913,214412.093372576,203734.17099227782,0.12143468322606121,43.4484486614402,33.10000000000018,41.800000000000225,10.200000000000053,78.73000000000042,39857144.00000021,17.340783605841313,4.37659359305908
2021-07-17,2882096.6842911514,85.32805464625218,86.07188249434212,75166.98397471111,9.620618643084335,11.316120439221029,2.100000000000011,0.920662245460927,418.2509437586185,38791.45283273925,3.120797401502698e-06,461.87034656191025,44.04250406773622,211902.98907274194,199894.67514142906,0.11970093161799468,43.434755371322616,33.10000000000018,41.800000000000225,10.200000000000053,78.73000000000042,39857144.00000021,17.318712646665617,4.5426616044350965
2021-07-18,2882182.7762274174,86.09193626587866,85.70900010605084,75176.06320727778,9.07923256667008,10.76451453756058,2.100000000000011,0.9441321074958259,404.2107191311816,38614.76645066955,2.3405980511270235e-06,456.6168921127714,44.15877640245058,208367.00068195385,195743.2790128271,0.11834502644458861,43.407839799338824,33.10000000000018,41.800000000000225,10.200000000000053,78.73000000000042,39857144.00000021,17.296373366705765,4.69739540916251
2021-07-19,2882269.6007549237,86.82452750645501,85.64651898710127,75184.72335891674,8.660151638965079,10.228994015646206,2.100000000000011,0.9668390612294986,391.64501413830266,38445.046201932404,1.7554485383452676e-06,450.22542280145046,44.274291093046784,203855.76251211207,191245.60875865095,0.11731032122322829,43.35791378615576,33.10000000000018,41.800000000000225,10.200000000000053,78.73000000000042,39857144.00000021,17.273691143322818,4.828769430636781
