date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,extreme_poverty,male_smokers,hospital_beds_per_thousand,human_development_index,population
2020-03-11,6331.0000000000255,0.0,0.0,45.00000000000018,0.0,0.0,0.010000000000000038,1.290000000000005,205.0000000000008,72.00000000000028,0.0,25.74411384329941,26.30000000000011,1.4000000000000052,50.5000000000002,4.500000000000018,0.7000000000000026,6630621.000000026
2020-03-12,6331.000000000027,0.0,0.0,45.0000000000002,0.0,0.0,0.010000000000000044,1.2900000000000054,205.00000000000088,72.00000000000031,0.0,27.292904217109047,26.30000000000012,1.4000000000000057,50.50000000000022,4.5000000000000195,0.7000000000000028,6630621.000000029
2020-03-13,6331.000000000029,0.0,0.0,45.00000000000021,0.0,0.0,0.010000000000000047,1.2900000000000058,205.00000000000094,72.00000000000034,0.0,29.139682202909402,26.30000000000013,1.4000000000000061,50.500000000000234,4.500000000000021,0.7000000000000031,6630621.000000031
2020-03-14,6331.000000000031,0.0,0.0,45.00000000000022,0.0,0.0,0.010000000000000049,1.2900000000000063,205.000000000001,72.00000000000036,0.0,31.292479008355343,26.300000000000136,1.4000000000000066,50.50000000000025,4.500000000000022,0.7000000000000033,6630621.000000033
2020-03-15,6331.000000000033,0.0,0.0,45.00000000000023,0.0,0.0,0.01000000000000005,1.2900000000000065,205.00000000000102,72.00000000000037,0.0,33.75183436938873,26.30000000000014,1.4000000000000068,50.500000000000256,4.500000000000023,0.7000000000000034,6630621.0000000335
2020-03-16,6331.000000000033,0.0,0.0,45.000000000000234,0.0,0.0,0.010000000000000052,1.2900000000000067,205.00000000000105,72.00000000000037,0.0,36.503523643880655,26.300000000000143,1.400000000000007,50.50000000000026,4.500000000000023,0.7000000000000035,6630621.000000034
2020-03-17,6331.000000000033,0.0,0.0,45.00000000000024,0.0,0.0,0.010000000000000054,1.2900000000000067,205.00000000000108,72.00000000000037,0.0,39.52364386413228,26.300000000000146,1.400000000000007,50.50000000000027,4.500000000000023,0.7000000000000035,6630621.000000035
2020-03-18,6331.000000000033,0.0,0.0,45.00000000000025,0.0,0.0,0.010000000000000054,1.2900000000000067,205.00000000000108,72.00000000000037,0.0,42.797688780452226,26.300000000000146,1.400000000000007,50.50000000000027,4.500000000000023,0.7000000000000035,6630621.000000035
2020-03-19,6331.000000000033,0.0,0.0,45.00000000000025,0.0,0.0,0.010000000000000054,1.2900000000000067,205.00000000000108,72.00000000000037,0.0,46.30337292018088,26.300000000000146,1.400000000000007,50.50000000000027,4.500000000000023,0.7000000000000035,6630621.000000035
2020-03-20,6331.000000000033,0.0,0.0,45.00000000000025,0.0,0.0,0.010000000000000054,1.28998739495799,205.00000000000108,72.00000000000037,0.0,49.99140218528765,26.300000000000146,1.400000000000007,50.50000000000027,4.500000000000023,0.7000000000000035,6630621.000000035
2020-03-21,6331.000000000033,0.0,0.0,45.00000000000025,0.0,0.0,0.010000000000000054,1.2899380252100912,205.00000000000108,72.00000000000037,0.0,53.794396338384054,26.300000000000146,1.400000000000007,50.50000000000027,4.500000000000023,0.7000000000000035,6630621.000000035
2020-03-22,6331.000000000033,0.0,0.0,45.00000000000025,0.0,0.0,0.010000000000000054,1.2898510625404078,205.00000000000108,72.00000000000037,0.0,57.63358086723352,26.300000000000146,1.400000000000007,50.50000000000027,4.500000000000023,0.7000000000000035,6630621.000000035
2020-03-23,6331.000000000033,0.0,0.0,45.00000000000025,0.0,0.0,0.010000000000000054,1.289736228385592,205.00000000000108,72.00000000000037,0.0,61.43080168145303,26.300000000000146,1.400000000000007,50.50000000000027,4.500000000000023,0.7000000000000035,6630621.000000035
2020-03-24,6331.000000000033,0.0,0.0,45.00000000000025,0.0,0.0,0.010000000000000054,1.289600490616927,205.00000000000108,72.00000000000037,0.0,65.11143723394056,26.300000000000146,1.400000000000007,50.50000000000027,4.500000000000023,0.7000000000000035,6630621.000000035
2020-03-25,6331.000000000033,0.0,0.0,45.00000000000025,0.0,0.0,0.010000000000000054,1.289556702804326,205.00000000000108,72.00000000000037,0.0,68.60048371084662,26.300000000000146,1.400000000000007,50.50000000000027,4.500000000000023,0.7000000000000035,6630621.000000035
2020-03-26,6331.000000000033,0.0,0.0,45.00000000000025,0.0,0.0,0.010000000000000054,1.2897473590360193,205.00000000000108,72.00000000000037,0.0,71.85521556270845,26.300000000000146,1.400000000000007,50.50000000000027,4.500000000000023,0.7000000000000035,6630621.000000035
2020-03-27,6331.000000000033,0.0,0.0,45.00000000000025,0.0,0.0,0.010000000000000054,1.2903389614231056,205.00000000000108,72.00000000000037,0.0,74.86474683686663,26.300000000000146,1.400000000000007,50.50000000000027,4.500000000000023,0.7000000000000035,6630621.000000035
2020-03-28,6331.000000000033,0.0,0.0,45.00000000000025,0.0,0.0,0.010000000000000054,1.2914731932715973,205.00000000000108,72.00000000000037,0.0,77.61102085809611,26.300000000000146,1.400000000000007,50.50000000000027,4.500000000000023,0.7000000000000035,6630621.000000035
2020-03-29,6331.000000000033,0.0,0.0,45.00000000000025,0.0,0.0,0.010000000000000054,1.2932225420125234,205.00000000000108,72.00000000000037,0.0,80.08801047227291,26.300000000000146,1.400000000000007,50.50000000000027,4.500000000000023,0.7000000000000035,6630621.000000035
2020-03-30,6331.000000000033,0.0,0.0,45.00000000000025,0.0,0.0,0.010000000000000054,1.295597578778302,205.00000000000108,72.00000000000037,0.0,82.29308784774068,26.300000000000146,1.400000000000007,50.50000000000027,4.500000000000023,0.7000000000000035,6630621.000000035
2020-03-31,6331.000000000033,0.0,0.0,45.00000000000025,0.0,0.0,0.010000000000000054,1.2985577509874129,205.00000000000108,72.00000000000037,0.0,84.24369468347855,26.300000000000146,1.400000000000007,50.50000000000027,4.500000000000023,0.7000000000000035,6630621.000000035
2020-04-01,6331.000000000033,0.0,0.0,45.00000000000025,0.0,0.0,0.010000000000000054,1.3019528963045564,205.00000000000108,72.00000000000037,0.0,85.95420701778033,26.300000000000146,1.400000000000007,50.50000000000027,4.500000000000023,0.7000000000000035,6630621.000000035
2020-04-02,6331.000000000033,0.0,0.0,45.00000000000025,0.0,0.0,0.010000000000000054,1.3055210717112893,205.00000000000108,72.00000000000037,0.0,87.41247119740132,26.300000000000146,1.400000000000007,50.50000000000027,4.500000000000023,0.7000000000000035,6630621.000000035
2020-04-03,6331.000000000033,0.0,0.0,45.00000000000025,0.0,0.0,0.010000000000000054,1.3089274876877999,205.00000000000108,72.00000000000037,0.0,88.61434450988047,26.300000000000146,1.400000000000007,50.50000000000027,4.500000000000023,0.7000000000000035,6630621.000000035
2020-04-04,6331.000000000033,0.0,0.0,45.00000000000025,0.0,0.0,0.010000000000000054,1.3118111619843391,205.00000000000108,72.00000000000037,0.0,89.56625611996704,26.300000000000146,1.400000000000007,50.50000000000027,4.500000000000023,0.7000000000000035,6630621.000000035
2020-04-05,6331.000000000033,0.0,0.0,45.00000000000025,0.0,0.0,0.010000000000000054,1.3138027800209,205.00000000000108,72.00000000000037,0.0,90.2871277719405,26.300000000000146,1.400000000000007,50.50000000000027,4.500000000000023,0.7000000000000035,6630621.000000035
2020-04-06,6331.000000000033,0.0,0.0,45.00000000000025,0.0,0.0,0.010000000000000054,1.3145335653000982,205.00000000000108,72.00000000000037,0.0,90.80981431635047,26.300000000000146,1.400000000000007,50.50000000000027,4.500000000000023,0.7000000000000035,6630621.000000035
2020-04-07,6331.000000000033,0.0,0.0,45.00000000000025,0.0,0.0,0.010000000000000054,1.3137361468257542,205.00000000000108,72.00000000000037,0.0,91.16846157759912,26.300000000000146,1.400000000000007,50.50000000000027,4.500000000000023,0.7000000000000035,6630621.000000035
2020-04-08,6331.000000000033,0.0,0.0,45.00000000000025,0.0,0.0,0.010000000000000054,1.3111718580184772,205.00000000000108,72.00000000000037,0.0,91.40884618319946,26.300000000000146,1.400000000000007,50.50000000000027,4.500000000000023,0.7000000000000035,6630621.000000035
2020-04-09,6331.000000000033,0.0,0.0,45.00000000000025,0.0,0.0,0.010000000000000054,1.3066179045028707,205.00000000000108,72.00000000000037,0.0,91.58913463739972,26.300000000000146,1.400000000000007,50.50000000000027,4.500000000000023,0.7000000000000035,6630621.000000035
2020-04-10,6331.000000000033,0.0,0.0,45.00000000000025,0.0,0.0,0.010000000000000054,1.2999049280539485,205.00000000000108,72.00000000000037,0.0,91.72435097804991,26.300000000000146,1.400000000000007,50.50000000000027,4.500000000000023,0.7000000000000035,6630621.000000035
2020-04-11,6331.000000000033,0.0,0.0,45.00000000000025,0.0,0.0,0.010000000000000054,1.2909277264218464,205.00000000000108,72.00000000000037,0.0,91.82576323353756,26.300000000000146,1.400000000000007,50.50000000000027,4.500000000000023,0.7000000000000035,6630621.000000035
2020-04-12,6331.000000000033,0.0,0.0,45.00000000000025,0.0,0.0,0.010000000000000054,1.2796956332132838,205.00000000000108,72.00000000000037,0.0,91.9018224251533,26.300000000000146,1.400000000000007,50.50000000000027,4.500000000000023,0.7000000000000035,6630621.000000035
2020-04-13,6331.000000000033,0.0,0.0,45.00000000000025,0.0,0.0,0.010000000000000054,1.2663155193508178,205.00000000000108,72.00000000000037,0.0,91.9588668188651,26.300000000000146,1.400000000000007,50.50000000000027,4.500000000000023,0.7000000000000035,6630621.000000035
2020-04-14,6331.000000000033,0.0,0.0,45.00000000000025,0.0,0.0,0.010000000000000054,1.2509342801078143,205.00000000000108,72.00000000000037,0.0,92.00165011414896,26.300000000000146,1.400000000000007,50.50000000000027,4.500000000000023,0.7000000000000035,6630621.000000035
2020-04-15,6331.000000000033,0.0,0.0,45.00000000000025,0.0,0.0,0.010000000000000054,1.233768421780927,205.00000000000108,72.00000000000037,0.0,92.03373758561185,26.300000000000146,1.400000000000007,50.50000000000027,4.500000000000023,0.7000000000000035,6630621.000000035
2020-04-16,6331.000000000033,0.0,0.0,45.00000000000025,0.0,0.0,0.010000000000000054,1.2151369174992392,205.00000000000108,72.00000000000037,0.0,92.05780318920901,26.300000000000146,1.400000000000007,50.50000000000027,4.500000000000023,0.7000000000000035,6630621.000000035
2020-04-17,6331.000000000033,0.0,0.0,45.00000000000025,0.0,0.0,0.010000000000000054,1.1954740520546183,205.00000000000108,72.00000000000037,0.0,92.0805162574531,26.300000000000146,1.400000000000007,50.50000000000027,4.500000000000023,0.7000000000000035,6630621.000000035
2020-04-18,6331.000000000033,0.0,0.0,45.00000000000025,0.0,0.0,0.010000000000000054,1.1753046340635898,205.00000000000108,72.00000000000037,0.0,92.10299223510677,26.300000000000146,1.400000000000007,50.50000000000027,4.500000000000023,0.7000000000000035,6630621.000000035
2020-04-19,6331.000000000033,0.0,0.0,45.00000000000025,0.0,0.0,0.010000000000000054,1.1551662583531237,205.00000000000108,72.00000000000037,0.0,92.12277908260042,26.300000000000146,1.400000000000007,50.50000000000027,4.500000000000023,0.7000000000000035,6630621.000000035
2020-04-20,6331.000000000033,0.0,0.0,45.00000000000025,0.0,0.0,0.010000000000000054,1.1356127351352385,205.00000000000108,72.00000000000037,0.0,92.13534707859557,26.300000000000146,1.400000000000007,50.50000000000027,4.500000000000023,0.7000000000000035,6630621.000000035
2020-04-21,6331.000000000033,0.0,0.0,45.00000000000025,0.0,0.0,0.010000000000000054,1.11714442530101,205.00000000000108,72.00000000000037,0.0,92.13871037358804,26.300000000000146,1.400000000000007,50.50000000000027,4.500000000000023,0.7000000000000035,6630621.000000035
2020-04-22,6331.000000000033,0.0,0.0,45.00000000000025,0.0,0.0,0.010000000000000054,1.1001188231774397,205.00000000000108,72.00000000000037,0.0,92.12696458368178,26.300000000000146,1.400000000000007,50.50000000000027,4.500000000000023,0.7000000000000035,6630621.000000035
2020-04-23,6331.000000000033,0.0,0.0,45.00000000000025,0.0,0.0,0.010000000000000054,1.0848787101432622,205.00000000000108,72.00000000000037,0.0,92.09231361229281,26.300000000000146,1.400000000000007,50.50000000000027,4.500000000000023,0.7000000000000035,6630621.000000035
